audit_case,source_layer,t_s,T_C,rho,G_um,rho_dot_open_sinv,rho_dot_closed_sinv,total_rho_dot_sinv,PR_coarsening_flux,PR_to_precursor_flux,precursor_to_closed_flux,closure_rate,closed_shrinkage_flux,phi_open,phi_precursor,phi_closed,A_closed,closed_accommodation_used,closed_accommodation_capacity,activity,tau_nuc_s,tau_exchange_s,tau_transport_s,tau_cycle_s,sigma_eff_Pa,P_surf,P_dens,P_excess,Gamma_migration,G_dot_intrinsic,G_dot_actual,pore_D90_m,fine_pore_fraction,connected_removable_factor,open_path_eligibility,tau_remove_D90_s
resolved_default,resolved,52708.52467356196,1100.0,0.8781281558175352,0.1450140916114496,2.7074682980738503e-07,5.300681311514763e-08,3.2375364292253265e-07,2.2403003788991106e-10,6.653578055940685e-08,5.22597236716505e-07,5.22597236716505e-07,5.300681311514763e-08,0.09072016653136042,0.0033498554997971547,0.027801822151307158,0.7635747984838734,0.04728504030322531,0.2,0.003876937405421036,65261.418824083245,88.89971113490795,165.09946353625762,65515.41799875441,238312982.75786233,410.22055446183936,410.2205545003949,0.0,0.05974275811796618,7.694516517528732e-12,4.596916391414145e-13,7.977973951750052e-08,0.5435528923205953,0.11717569982003787,0.266906068037742,134567.86291509157
resolved_default,resolved,52828.52467356196,1100.0,0.8781669442581355,0.14506917158308208,2.700679128082926e-07,5.3169092194033736e-08,3.2323700500232634e-07,2.2360797076333878e-10,6.647729343935398e-08,5.222296276525421e-07,5.222296276525421e-07,5.3169092194033736e-08,0.09061959236895255,0.0033553539573497383,0.027858109415562177,0.7643814253697543,0.047123714926049144,0.2,0.003879694827772723,65266.561108076,88.9701960545891,165.23036410137976,65520.761668231964,238305451.0077055,409.5634348232698,409.5634348105398,1.2730026810459094e-08,0.05967554054375032,7.691589542746319e-12,4.589997636040439e-13,7.977973951750052e-08,0.5434411386126091,0.11697316575609534,0.26670110593428764,134537.36609156078
resolved_default,resolved,52948.52467356196,1100.0,0.8782056709686304,0.1451241688080668,2.693913691636023e-07,5.333121829441367e-08,3.2272258745801595e-07,2.2318706138105407e-10,6.641883463843565e-08,5.218620105562024e-07,5.218620105562024e-07,5.333121829441367e-08,0.09051915532003005,0.0033608406007058526,0.027914333110633592,0.765185108514187,0.04696297829716261,0.2,0.0038824490918685337,65271.69159263489,89.04060251837882,165.36111896270353,65526.09331411597,238297937.30185145,408.90788518237633,408.90788534048056,0.0,0.05960852218059142,7.688669194272554e-12,4.583102082060255e-13,7.977973951750052e-08,0.5433295606126249,0.11677111910049397,0.26649658356828076,134506.9627704085
resolved_default,resolved,53068.52467356196,1100.0,0.8782443362139067,0.14517908356352874,2.6871718694216083e-07,5.349319035939957e-08,3.222103773015604e-07,2.2276730507300291e-10,6.636040425756978e-08,5.214943871241962e-07,5.214943871241962e-07,5.349319035939957e-08,0.09041885509043356,0.0033663154414143924,0.02797049325424537,0.7659858582299388,0.04680282835401224,0.2,0.0038852002061811196,65276.810353584464,89.11093077221646,165.49172857697346,65531.413012933655,238290441.52388525,408.2538997113548,408.2538997447323,0.0,0.05954170223982041,7.685755444805573e-12,4.576229621826918e-13,7.977973951750052e-08,0.5432181578312175,0.11656955805971762,0.2662924990287341,134476.65253007266
resolved_default,resolved,53188.52467356196,1100.0,0.8782829402573683,0.14523391612531916,2.680453547807176e-07,5.365500739982027e-08,3.2170036218053784e-07,2.2234869719286556e-10,6.630200239687213e-08,5.211267590406358e-07,5.211267590406358e-07,5.365500739982027e-08,0.09031869138715225,0.0033717784910371365,0.02802658986444227,0.7667836847959199,0.046643263040816035,0.2,0.0038879481833690834,65281.917347521514,89.1811809959955,165.6221932782774,65536.72072179579,238282963.7320143,407.6014726141675,407.60147275375255,0.0,0.05947507994802531,7.682848267198221e-12,4.56938014920162e-13,7.977973951750052e-08,0.543106929781062,0.1163684808500659,0.26608885041633,134446.43494741898
resolved_default,resolved,53308.52467356196,1100.0,0.8783214833608819,0.14528866676801222,2.673758609018707e-07,5.381666837771557e-08,3.2119252927958625e-07,2.219312331227524e-10,6.62436291556512e-08,5.207591279770539e-07,5.207591279770539e-07,5.381666837771557e-08,0.09021866391837532,0.0033772297611485876,0.028082622959594183,0.7675785984573144,0.04648428030853713,0.2,0.0038906930318122414,65287.01265031339,89.25135343413017,165.75251352052746,65542.01651726804,238275503.80982375,406.9505981255905,406.9505980852118,4.037866574435611e-08,0.059408654523696654,7.679947634456388e-12,4.562553557755009e-13,7.977973951750052e-08,0.5429958759771676,0.1161678856973778,0.26588563584299374,134416.309606283
resolved_default,resolved,53428.52467356196,1100.0,0.8783599657848518,0.14534333576492287,2.667086940924266e-07,5.397817232309688e-08,3.206868664155235e-07,2.2151490826813456e-10,6.618528463242506e-08,5.20391495592585e-07,5.20391495592585e-07,5.397817232309688e-08,0.0901187723934259,0.0033826692633358124,0.02813859255838653,0.7683706094256423,0.046325878114871544,0.2,0.0038934347640826963,65292.09621857862,89.32144826488896,165.8826896347938,65547.3003564783,238268061.8155211,406.30127051171706,406.30127052898274,0.0,0.059342425200528355,7.677053519738502e-12,4.55574974255535e-13,7.977973951750052e-08,0.5428849959366162,0.11596777083716964,0.26568285343215137,134386.27608889504
resolved_default,resolved,53548.52467356196,1100.0,0.8783983877881867,0.14539792338810695,2.660438428878937e-07,5.413951823640512e-08,3.201833611242988e-07,2.2109971806164199e-10,6.612696892491605e-08,5.200238635339762e-07,5.200238635339762e-07,5.413951823640512e-08,0.09001901652279279,0.003388097009198289,0.02819449867982223,0.769159727878879,0.046168054424224204,0.2,0.0038961733898836373,65297.16808846125,89.39146570933701,166.01272203162588,65552.5722762022,238260637.69089884,405.6534840690176,405.65348421059423,0.0,0.05927639120797823,7.67416589635388e-12,4.548968598671975e-13,7.977973951750052e-08,0.5427742891787148,0.11576813451436258,0.26548050131831036,134356.33398297487
resolved_default,resolved,53668.52467356196,1100.0,0.8784367496283099,0.14545242990836818,2.6538129589880625e-07,5.43007051273513e-08,3.1968200102615756e-07,2.2068565796141373e-10,6.606868213006391e-08,5.196562334357414e-07,5.196562334357414e-07,5.43007051273513e-08,0.08991939601812318,0.0033935130103477464,0.02825034134321924,0.7699459639615515,0.04601080720768971,0.2,0.003898908918871906,65302.22829612925,89.46140598779631,166.14261112019315,65557.83231323723,238253231.37774956,405.0072331246006,405.0072332867206,0.0,0.05921055177902986,7.671284737762063e-12,4.5422100217694215e-13,7.977973951750052e-08,0.5426637552249814,0.11556897498335326,0.2652785776472054,134326.48287887385
resolved_default,resolved,53788.52467356196,1100.0,0.8784750515611688,0.14550685559526544,2.6472104181012134e-07,5.446173201486941e-08,3.1918277382499075e-07,2.2027272345091252e-10,6.601042434403145e-08,5.192886069202542e-07,5.192886069202542e-07,5.446173201486941e-08,0.08981991059221528,0.003398917278408012,0.028306120568207888,0.7707293277848345,0.0458541344430331,0.2,0.003901641360658276,65307.27687777318,89.53126931984916,166.2723573082913,65563.08050440133,238245842.8178659,404.3625120359991,404.36251194497424,9.102484455070226e-08,0.059144906150176674,7.668410017571744e-12,4.5354739081035543e-13,7.977973951750052e-08,0.5425533935991315,0.11537029050794702,0.26507708057571866,134296.72236955437
resolved_default,resolved,53908.52467356196,1100.0,0.878513293841289,0.14556120071712675,2.6406306970151206e-07,5.4622597966755786e-08,3.1868566766826787e-07,2.1986091003696556e-10,6.595219566221004e-08,5.189209855978417e-07,5.189209855978417e-07,5.4622597966755786e-08,0.0897205599589725,0.0034043098250148614,0.02836183637472362,0.7715098294266225,0.045698034114675504,0.2,0.0039043707276444585,65312.31379005151,89.60105588055838,166.40196092103702,65568.3168068531,238238472.0694552,403.7193151909534,403.7193150915751,9.937832601281116e-08,0.05907945356913125,7.665541709539736e-12,4.5287601551099186e-13,7.977973951750052e-08,0.5424432038269001,0.11517207936129278,0.26487600827180224,134267.0520477241
resolved_default,resolved,54028.52467356196,1100.0,0.8785514767217397,0.1456154655410493,2.634073684021748e-07,5.4783302020571636e-08,3.181906704227465e-07,2.1945021325282485e-10,6.589399617921802e-08,5.185533710668269e-07,5.185533710668269e-07,5.4783302020571636e-08,0.08962134383343523,0.0034096906618158625,0.028417488783009173,0.7722874789316488,0.04554250421367023,0.2,0.00390709702935596,65317.33906917934,89.67076588794016,166.53142236331746,65573.5412574306,238231119.07431006,403.0776370067244,403.07763697192667,3.479772203718312e-08,0.05901419327933275,7.662679787569556e-12,4.522068660212662e-13,7.977973951750052e-08,0.5423331854361938,0.11497433982567982,0.26467535891416816,134237.47151148334
resolved_default,resolved,54148.52467356196,1100.0,0.8785896004541441,0.1456696503329063,2.6275392681395593e-07,5.494384322295558e-08,3.1769777003691153e-07,2.190406286565262e-10,6.58358259889134e-08,5.181857649136724e-07,5.181857649136724e-07,5.494384322295558e-08,0.08952226193177355,0.0034150598004702238,0.028473077813612052,0.7730622863115817,0.04538754273768367,0.2,0.003909820275272746,65322.35275139558,89.74039955928167,166.66074203866597,65578.75389299353,238223783.77422303,402.43747193036114,402.43747186174517,6.861597512397566e-08,0.05894912452768189,7.659824225710778e-12,4.5153993214157915e-13,7.977973951750052e-08,0.5422233379570771,0.11477707019261171,0.264475130692442,134207.98036148254
resolved_default,resolved,54268.52467356196,1100.0,0.8786276652887105,0.14572375535735743,2.6210273407003805e-07,5.5104220649597084e-08,3.1720695471963515e-07,2.1863215182982643e-10,6.577768518439946e-08,5.178181687130731e-07,5.178181687130731e-07,5.5104220649597084e-08,0.08942331397126117,0.003420417252648648,0.02852860348737967,0.7738342615451069,0.045233147690978616,0.2,0.003912540476250989,65327.35483317161,89.80995708919995,166.7899203085142,65583.95471056932,238216466.16919422,401.79881443849075,401.79881440919314,2.9297609671630198e-08,0.05888424656837805,7.656974998158006e-12,4.5087520375944203e-13,7.977973951750052e-08,0.5421136609216778,0.11458026876274138,0.2642753218070846,134178.57819948433
resolved_default,resolved,54388.52467356196,1100.0,0.87866567147422,0.14577778087785223,2.6145377921442623e-07,5.526443336530894e-08,3.1671821257973515e-07,2.1822477837964269e-10,6.571957385802645e-08,5.174505840280205e-07,5.174505840280205e-07,5.526443336530894e-08,0.08932449967028752,0.00342576303003318,0.0285840658254592,0.7746034145780354,0.045079317084392924,0.2,0.003915257641683334,65332.34535078271,89.87943869348622,166.9189575736173,65589.14374704982,238209166.20101607,401.16165903687516,401.1616589482808,8.859439049047069e-08,0.0588195586551845,7.654132079249683e-12,4.50212670789956e-13,7.977973951750052e-08,0.5420041538642562,0.11438393384573947,0.26407593046920097,134149.26463116775
resolved_default,resolved,54508.52467356196,1100.0,0.8787036192580582,0.14583172715664036,2.6080705152054485e-07,5.5424480463977704e-08,3.1623153198452256e-07,2.1781850393626547e-10,6.566149210140066e-08,5.170830124099197e-07,5.170830124099197e-07,5.5424480463977704e-08,0.089225818748332,0.0034310971443170597,0.028639464849292712,0.7753697553233857,0.044926048935322864,0.2,0.003917971782341165,65337.324300726825,89.94884456523324,167.04785419257604,65594.32099948463,238201883.86968863,400.5260002604434,400.5260001840049,7.643853905392461e-08,0.05875506004912519,7.65129544346728e-12,4.49552323234518e-13,7.977973951750052e-08,0.5418948163211095,0.11418806376029947,0.26387695490057883,134120.03926328805
resolved_default,resolved,54628.52467356196,1100.0,0.8787415088862023,0.14588559445477495,2.601625401722982e-07,5.5584361028400667e-08,3.157469012006989e-07,2.1741332415479815e-10,6.560344000538609e-08,5.167154553986529e-07,5.167154553986529e-07,5.5584361028400667e-08,0.08912727092597597,0.003436419607204576,0.028694800580617144,0.7761332936614912,0.044773341267701765,0.2,0.003920682907530725,65342.29171931318,90.0181749187502,167.17661056339327,65599.48650479532,238194619.11700445,399.89183267285307,399.8918325078913,1.6496176158398157e-07,0.05869075001076308,7.648465065434108e-12,4.488941511214479e-13,7.977973951750052e-08,0.5417856478306425,0.11399265683400735,0.2636783933334985,134090.90170647434
resolved_default,resolved,54748.52467356196,1100.0,0.8787793406032739,0.14593938303212622,2.5952023473881336e-07,5.5744074190721747e-08,3.152643089295351e-07,2.170092347124944e-10,6.554541766011337e-08,5.16347914522693e-07,5.16347914522693e-07,5.5744074190721747e-08,0.08902885592485825,0.003441730430410921,0.028750073041456978,0.7768940394400699,0.044621192111986036,0.2,0.003923391029364737,65347.24756326275,90.08742992360439,167.3052270009796,65604.64022018733,238187372.001171,399.2591508665219,399.25915102117864,0.0,0.058626627811722634,7.645640919914522e-12,4.4823814459390533e-13,7.977973951750052e-08,0.5416766479331901,0.11379771140334727,0.26348024401077297,134061.85157098566
resolved_default,resolved,54868.52467356196,1100.0,0.8788171146524623,0.1459930931473742,2.5888012422564907e-07,5.590361901106931e-08,3.147837432367184e-07,2.1660623131356894e-10,6.548742515497769e-08,5.159803912991395e-07,5.159803912991395e-07,5.590361901106931e-08,0.08893057346774413,0.0034470296256620438,0.02880528225413155,0.7776520024743676,0.04446959950512648,0.2,0.003926096154213966,65352.191948527,90.15660983665431,167.43370398235803,65609.78226234601,238180142.34756595,398.62794946196817,398.6279494910886,0.0,0.05856269271161869,7.642822981812575e-12,4.475842937331871e-13,7.977973951750052e-08,0.541567816171333,0.1136032258135063,0.26328250518544805,134032.88847513212
resolved_default,resolved,54988.52467356196,1100.0,0.8788548312756196,0.14604672505802943,2.582421983383211e-07,5.606299463935551e-08,3.143051929776766e-07,2.1620430968259863e-10,6.542946257865876e-08,5.156128872339118e-07,5.156128872339118e-07,5.606299463935551e-08,0.08883242327844303,0.0034523172046945078,0.028860428241242894,0.7784071925472037,0.044318561490559266,0.2,0.003928798294106629,65357.12483185806,90.22571482598414,167.56204181968485,65614.91258850372,238172930.21439677,397.9982231085344,397.9982230747639,3.37704477715306e-08,0.058498943988780014,7.640011226171788e-12,4.4693258879347397e-13,7.977973951750052e-08,0.5414591520895572,0.1134091984185812,0.26308517512117857,134004.01203402533
resolved_default,resolved,55108.52467356196,1100.0,0.8788924907132482,0.14610027902043596,2.576064466904512e-07,5.6222200214202406e-08,3.138286469046536e-07,2.158034655681439e-10,6.537153001911109e-08,5.152454038217299e-07,5.152454038217299e-07,5.6222200214202406e-08,0.08873440508182072,0.003457593179255348,0.028915511025675796,0.7791596194090767,0.04416807611818466,0.2,0.003931497459606951,65362.046209816144,90.29474508091297,167.6902408645527,65620.0311957616,238165735.60166347,397.36996648326993,397.36996661504077,0.0,0.058435380921010055,7.637205628173448e-12,4.4628302005439735e-13,7.977973951750052e-08,0.5413506552343249,0.11321562758124934,0.26288825209170397,133975.22186655903
resolved_default,resolved,55228.52467356196,1100.0,0.8789300932044671,0.14615375528977095,2.569728586491823e-07,5.638123484212663e-08,3.133540934913089e-07,2.1540369474361363e-10,6.531362756357308e-08,5.148779425462251e-07,5.148779425462251e-07,5.638123484212663e-08,0.08863651860383068,0.003462857561101931,0.028970530630600285,0.7799092927782832,0.04401814144434335,0.2,0.003934193658380462,65366.9561586134,90.36370083416726,167.81830154916778,65625.13816099674,238158558.39295113,396.74317429096556,396.7431743048961,0.0,0.05837200278176355,7.634406163135842e-12,4.4563557779167815e-13,7.977973951750052e-08,0.5412423251542244,0.11302251167277784,0.26269173438089244,133946.51759680285
resolved_default,resolved,55348.52467356196,1100.0,0.8789676389870852,0.14620715412006174,2.5634142411785903e-07,5.654009769966181e-08,3.1288152181752083e-07,2.150049930030185e-10,6.525575529857908e-08,5.145105048800805e-07,5.145105048800805e-07,5.654009769966181e-08,0.08853876357145106,0.0034681103620018113,0.02902548707946194,0.7806562223409743,0.04386875553180514,0.2,0.003936886902336504,65371.85463502401,90.43258225153569,167.94622418142345,65630.23344145696,238151398.64646727,396.11784126442274,396.11784138055424,0.0,0.058308808859284564,7.63161280651368e-12,4.449902524230744e-13,7.977973951750052e-08,0.5411341613997136,0.11282984907309525,0.262495620282889,133917.8988469851
resolved_default,resolved,55468.52467356196,1100.0,0.8790051282975461,0.14626047576418166,2.5571213259667294e-07,5.669878791052719e-08,3.1241092050720013e-07,2.1460735616561332e-10,6.519791330995376e-08,5.141430922850317e-07,5.141430922850317e-07,5.669878791052719e-08,0.08844113971273447,0.0034733515937325934,0.029080380395986878,0.7814004177512858,0.04371991644974285,0.2,0.003939577199054825,65376.74171530236,90.50138956434606,168.07400919092842,65635.31711405765,238144256.24579692,395.49396216357417,395.4939620908768,7.269738944160054e-08,0.05824579843361532,7.628825533896599e-12,4.4434703433255906e-13,7.977973951750052e-08,0.5410261635233526,0.11263763817053506,0.26229990810171244,133889.36524585876
resolved_default,resolved,55588.52467356196,1100.0,0.8790425613710006,0.1463137204738671,2.5508497411868543e-07,5.685730466871408e-08,3.1194227878739953e-07,2.1421078007093628e-10,6.514010168282776e-08,5.137757062120352e-07,5.137757062120352e-07,5.685730466871408e-08,0.08834364675674557,0.0034785812680817926,0.029135210604172075,0.7821418886313948,0.04357162227372105,0.2,0.0039422645603654355,65381.61735624044,90.57012293689016,168.20165688279602,65640.38913606013,238137131.2491476,394.87153177597736,394.87153172445517,5.1522192734410055e-08,0.05818297079953723,7.626044321008798e-12,4.437059140452316e-13,7.977973951750052e-08,0.5409183310795481,0.11244587736197378,0.26210459615151493,133860.91642030864
resolved_default,resolved,55708.52467356196,1100.0,0.8790799384412732,0.1463668884997168,2.5445993846971085e-07,5.7015647135674133e-08,3.11475585605385e-07,2.1381526058257213e-10,6.508232050163193e-08,5.134083481012661e-07,5.134083481012661e-07,5.7015647135674133e-08,0.08824628443359216,0.003483799396846699,0.029189977728287943,0.7828806445716373,0.04342387108567254,0.2,0.00394494899519654,65386.48159429813,90.63878257695501,168.32916764291645,65645.44954451801,238130023.5983118,394.25054491594665,394.25054492129124,0.0,0.05812032524743187,7.623269143707549e-12,4.4306688208099417e-13,7.977973951750052e-08,0.540810663624703,0.11225456505257764,0.26190968275618354,133832.55200230094
resolved_default,resolved,55828.52467356196,1100.0,0.879117259740871,0.1464199800911983,2.5383701550056844e-07,5.717381448127484e-08,3.110108299818433e-07,2.1342079358654629e-10,6.502456985010936e-08,5.130410193822563e-07,5.130410193822563e-07,5.717381448127484e-08,0.08814905247441868,0.003489005991834237,0.029244681792876065,0.7836166951306013,0.04327666097387975,0.2,0.003947630512433618,65391.33446595669,90.70736869164666,168.45654185591525,65650.49837650426,238122933.23508218,393.63099642482365,393.63099634900277,7.582087846458307e-08,0.05805786107092393,7.62049997798266e-12,4.4242992901269614e-13,7.977973951750052e-08,0.5407031607172059,0.11206369965587519,0.26171516624948943,133804.27162608763
resolved_default,resolved,55948.52467356196,1100.0,0.8791545255010133,0.14647299549665768,2.532161952804733e-07,5.7331805904584655e-08,3.1054800118505794e-07,2.1302737499029516e-10,6.496684981132037e-08,5.126737214739759e-07,5.126737214739759e-07,5.7331805904584655e-08,0.08805195061138153,0.003494201064860835,0.02929932282274439,0.7843500498352066,0.04312999003295868,0.2,0.003950309122354945,65396.17596787659,90.77588146520304,168.5837798639485,65655.53562920574,238115860.1594587,393.012881170786,393.01288103758384,1.3320214975465205e-07,0.057995577570672516,7.617736799955564e-12,4.4179504549478954e-13,7.977973951750052e-08,0.5405958219173376,0.11187327959370012,0.2615210449750187,133776.07492679407
resolved_default,resolved,56068.52467356196,1100.0,0.8791917359516397,0.14652593496332575,2.5259746794092983e-07,5.7489620613211546e-08,3.1008708855414136e-07,2.1263500072323545e-10,6.49091604676436e-08,5.123064557848865e-07,5.123064557848865e-07,5.7489620613211546e-08,0.087954978577643,0.0034993846277522854,0.029353900842964995,0.7850807181807978,0.04298385636384044,0.2,0.003952984835200536,65401.0060967254,90.84432108112242,168.71088200779877,65660.56129981432,238108804.37144136,392.39619404844433,392.39619404210316,6.341167591017438e-09,0.057933474050534055,7.614979585878231e-12,4.4116222223382304e-13,7.977973951750052e-08,0.54048864678726,0.11168330329606956,0.26132731728599445,133747.9615417873
resolved_default,resolved,56188.52467356196,1100.0,0.8792288913213986,0.14657879873732085,2.5198082352207615e-07,5.764725780230671e-08,3.0962808132438284e-07,2.122436667374808e-10,6.485150190078085e-08,5.119392237130197e-07,5.119392237130197e-07,5.764725780230671e-08,0.08785813610738345,0.003504556692343613,0.02940841587887428,0.7858087096312489,0.04283825807375022,0.2,0.003955657659734805,65405.82488903036,90.91268774439138,168.83784866815543,65665.5754254429,238101765.81282276,391.78092997865946,391.780930108611,0.0,0.05787154981374647,7.612228312132288e-12,4.405314499591749e-13,7.977973951750052e-08,0.5403816348910858,0.1114937692011297,0.2611339815452115,133719.93111205084
resolved_default,resolved,56308.52467356196,1100.0,0.8792659918376549,0.1466315870636551,2.513662521270397e-07,5.7804716675250195e-08,3.091709688022899e-07,2.1185336900696587e-10,6.479387419176538e-08,5.115720266460867e-07,5.115720266460867e-07,5.7804716675250195e-08,0.08776142293579535,0.003509717270478944,0.02946286795607078,0.7865340336190554,0.04269319327618892,0.2,0.003958327604680102,65410.63238134117,90.98098165932873,168.96468022446766,65670.57804322496,238094744.42539537,391.1670839085863,391.16708401004655,0.0,0.0578098041667298,7.609482955228299e-12,4.3990271945181633e-13,7.977973951750052e-08,0.5402747857948658,0.11130467575516255,0.26094103612507413,133691.98328078404
resolved_default,resolved,56428.52467356196,1100.0,0.8793030377265196,0.14668430018624382,2.5075374407387617e-07,5.796199646466804e-08,3.087157405385442e-07,2.1146410352642734e-10,6.473627742096675e-08,5.112048659615533e-07,5.112048659615533e-07,5.796199646466804e-08,0.08766483879905866,0.00351486637401137,0.0295172571004104,0.7872566995454137,0.04254866009091727,0.2,0.0039609946801563035,65415.42857037081,91.04920300732869,169.09137701361044,65675.56915039175,238087740.2091593,390.5546508114967,390.5546508789542,0.0,0.05774823642286555,7.606743491804904e-12,4.3927602157284345e-13,7.977973951750052e-08,0.5401680990664979,0.11111602141253199,0.260748479407532,133664.11769199785
resolved_default,resolved,56548.52467356196,1100.0,0.879340029212837,0.14673693834790846,2.5014328958892264e-07,5.811909639041882e-08,3.0826238597934146e-07,2.1107586631284174e-10,6.467871166809171e-08,5.108377430266942e-07,5.108377430266942e-07,5.811909639041882e-08,0.08756838343435333,0.0035200040148028224,0.02957158333800676,0.7879767167803257,0.04240465664393487,0.2,0.003963658894805323,65420.21349270231,91.11735199133601,169.21793941248117,65680.54878410613,238080753.1059071,389.9436256863766,389.94362553988896,1.4648765045421897e-07,0.057686845894881315,7.60400989862775e-12,4.3865134720529116e-13,7.977973951750052e-08,0.5400615742757965,0.11092780463556413,0.26055630978390376,133636.33399326314
resolved_default,resolved,56668.52467356196,1100.0,0.8793769665202354,0.1467895017903893,2.4953487926343916e-07,5.827601572280834e-08,3.078108949862475e-07,2.1068865340282488e-10,6.462117701219246e-08,5.104706591986931e-07,5.104706591986931e-07,5.827601572280834e-08,0.08747205657981676,0.003525130204723937,0.02962584669522387,0.7886940946626647,0.04226118106746706,0.2,0.003966320260110369,65424.98710520722,91.1854287690486,169.3443677139474,65685.51690169022,238073783.1738462,389.334003557974,389.3340035075081,5.046587148171966e-08,0.05762563190621799,7.601282152588819e-12,4.380286873403876e-13,7.977973951750052e-08,0.5399552109943203,0.1107400238945583,0.2603645256549231,133608.6318315471
resolved_default,resolved,56788.52467356196,1100.0,0.8794138498710717,0.14684199075434126,2.4892850329243623e-07,5.843275367691161e-08,3.0736125696934786e-07,2.1030246085652038e-10,6.456367353166416e-08,5.101036158246698e-07,5.101036158246698e-07,5.843275367691161e-08,0.08737585797459273,0.003530244955653929,0.029680047198681593,0.7894088425003052,0.042118231499938964,0.2,0.00396897878319435,65429.74948436167,91.25343356431394,169.4706623337259,65690.47358025971,238066830.29656172,388.72577947618413,388.72577932431557,1.5186856217042077e-07,0.05756459377205443,7.598560230705204e-12,4.3740803293303323e-13,7.977973951750052e-08,0.5398490087956023,0.1105526776676032,0.2601731254304501,133581.0108600986
resolved_default,resolved,56908.52467356196,1100.0,0.8794506794865028,0.1468944054793502,2.483241523860585e-07,5.8589309539464556e-08,3.069134619255231e-07,2.0991728475270256e-10,6.450620130426016e-08,5.097366142418341e-07,5.097366142418341e-07,5.8589309539464556e-08,0.08727978735877084,0.0035353482794804607,0.02973418487524588,0.7901209695701756,0.04197580608596488,0.2,0.0039716344754649946,65434.50058705637,91.32136653340628,169.59682356204024,65695.41877715182,238059894.53226107,388.1189485165391,388.1189485535158,0.0,0.05750373082203704,7.5958441101188e-12,4.3678937507442696e-13,7.977973951750052e-08,0.5397429672548983,0.11036576444071765,0.2599821075297395,133553.4707301631
resolved_default,resolved,57028.52467356196,1100.0,0.8794874555864309,0.14694674620392847,2.477218168594712e-07,5.8745682541537234e-08,3.064674994010085e-07,2.0953312119337837e-10,6.444876040708574e-08,5.09369655777481e-07,5.09369655777481e-07,5.8745682541537234e-08,0.08718384447343537,0.0035404401880995183,0.029788259752034196,0.7908304851183878,0.04183390297632244,0.2,0.00397428734396419,65439.24048980872,91.38922789885962,169.72285181216787,65700.35256951975,238052975.76452944,387.5135057793749,387.5135057888991,0.0,0.05744304237753982,7.593133768094927e-12,4.361727048190055e-13,7.977973951750052e-08,0.5396370859494163,0.11017928270760509,0.2597914703810468,133526.01109922642
resolved_default,resolved,57148.52467356196,1100.0,0.8795241783895534,0.14699901316552785,2.471214873896167e-07,5.890187196470648e-08,3.0602335935432314e-07,2.0914996629976244e-10,6.439135091661337e-08,5.090027417491469e-07,5.090027417491469e-07,5.890187196470648e-08,0.08708802906062293,0.003545520693415282,0.02984227185640833,0.7915373983603021,0.041692520327939575,0.2,0.003976937398579608,65443.969189409014,91.45701783790042,169.84874741324364,65705.27495466016,238046073.9933668,386.90944639032415,386.9094463117364,7.85877318776329e-08,0.05738252777058056,7.590429182022021e-12,4.3555801332800373e-13,7.977973951750052e-08,0.5395313644581453,0.10999323096979151,0.25960121242189005,133498.63162412634
resolved_default,resolved,57268.52467356196,1100.0,0.8795608481133705,0.14705120660054521,2.465231547109933e-07,5.905787709862641e-08,3.055810318096197e-07,2.087678162135716e-10,6.433397290868001e-08,5.086358734646287e-07,5.086358734646287e-07,5.905787709862641e-08,0.08699234086331714,0.0035505898073400037,0.02989622121597225,0.7922417184806183,0.04155165630387634,0.2,0.003979584649162416,65448.68668265457,91.52473652704815,169.97451069308943,65710.18592987471,238039189.21877316,386.3067654997025,386.3067654267037,7.29988300918194e-08,0.057322186336225885,7.587730329410455e-12,4.349452918114987e-13,7.977973951750052e-08,0.5394258023618451,0.10980760773644713,0.2594113320987713,133471.33196377673
resolved_default,resolved,57388.52467356196,1100.0,0.8795974649741728,0.14710332674432516,2.4592680946568643e-07,5.92136972194605e-08,3.051405066851469e-07,2.0838666709774394e-10,6.427662645849146e-08,5.082690522220579e-07,5.082690522220579e-07,5.92136972194605e-08,0.08689677962546075,0.00355564754179388,0.02995010785857256,0.7929434546334785,0.04141130907330431,0.2,0.0039822291040800505,65453.393006240345,91.59238416451599,170.10014201981542,65715.08553242468,238032321.38254106,385.7054582823508,385.705458132899,1.494517505307158e-07,0.05726201740880727,7.58503718789171e-12,4.3433453149950564e-13,7.977973951750052e-08,0.5393203992431148,0.10962241152433433,0.2592218278671138,133444.11178052757
resolved_default,resolved,57508.52467356196,1100.0,0.8796340291870691,0.14715537383116903,2.4533244250323297e-07,5.936933163272208e-08,3.0470177413595503e-07,2.080065151347228e-10,6.421931164063037e-08,5.079022793100007e-07,5.079022793100007e-07,5.936933163272208e-08,0.0868013450919321,0.0035606939087049296,0.030003931812293834,0.7936426159425448,0.04127147681149104,0.2,0.00398487077310798,65458.088156989805,91.6599609254661,170.22564171872276,65719.97375963398,238025470.48467058,385.105519937681,385.10551978293637,1.5474461179110222e-07,0.05720202032945674,7.582349735217739e-12,4.33725723698976e-13,7.977973951750052e-08,0.5392151546863038,0.10943764085781961,0.2590326981913067,133416.97073740826
