attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,candidate_id,rho_high_final,rho_two_final,G_high_final_nm,G_two_final_nm,switched,projection_only
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,293636,0.7438559698425218,0.7438559698425218,775.2992940923402,775.2992940923402,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,257279,0.710604510010519,0.710604510010519,695.2259646066549,695.2259646066549,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,55886,0.7090424603223385,0.7090424603223385,495.8542366899511,495.8542366899511,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,628801,0.720407107675143,0.720407107675143,3559.5164715342066,3559.5164715342066,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,111809,0.7088605996307027,0.7088605996307027,5959.049540844647,5959.049540844647,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,250832,0.7000000000001712,0.7000000000001712,6210.131781285126,6210.131781285126,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,756665,0.7131665897304593,0.7131665897304593,16084.993679038167,16084.993679038167,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,915881,0.7177537624459744,0.7177537624459744,35637.495318234825,35637.495318234825,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,15834,0.7000193716402624,0.7000193716402624,1069.3918178786394,1069.3918178786394,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,854508,0.881120391871427,0.881120391871427,7601.88984133883,7601.88984133883,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,983471,0.7000000000000342,0.7000000000000342,6299.230176393425,6299.230176393425,False,False
True,0.0,0.0,3.820037743684779e-06,0.0,0.0,1.751480249440545e-08,Tier_C,,375521,0.9902442826036248,0.9857242358973414,9333.480596507141,9355.588346904515,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,435114,0.7010137359176218,0.7010137359176218,381.2446971037521,381.2446971037521,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,286011,0.8324325690008506,0.8324325690008506,15572.044195360411,15572.044195360411,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,168879,0.7146901795047966,0.7146901795047966,5133.842646374154,5133.842646374154,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,366345,0.7160973429187674,0.7160973429187674,2402.093549132666,2402.093549132666,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,28851,0.7043441916261177,0.7043441916261177,2992.9115537210378,2992.9115537210378,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,525892,0.7000000000013136,0.7000000000013136,651.7193021662606,651.7193021662606,False,False
False,4.3417253337008077e-07,5.492501859438725e-07,5.645312676216818e-07,0.0,0.0,4.2061535224726236e-09,Tier_C,,479830,0.9947813665123133,0.9579070888164791,14707.601527238638,14707.065279007875,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,436796,0.7140075439862943,0.7140075439862943,32039.301292739874,32039.301292739874,False,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,457091,0.9466406395599701,0.9948494761525257,9502.454215184958,9504.410365141339,True,False
False,nan,nan,nan,0.0,0.0,0.0,reject,high_density_unattained,991593,0.7149396931963434,0.7149396931963434,1839.23880639431,1839.23880639431,False,False
