candidate_id,T1_C,T2_C,rho_switch,rho_target,rho_final,growth_fraction,classification
73348,1400,1250,0.88,0.98,0.9947147477124798,0.44951210829357846,grain_growth
73348,1400,1300,0.88,0.98,0.9947047652754727,0.45346305115945706,grain_growth
73348,1400,1350,0.88,0.98,0.9942313726084431,0.46580299267627434,grain_growth
73348,1400,1400,0.88,0.98,0.9942313726084431,0.5013004669999901,grain_growth
73348,1400,1450,0.88,0.98,0.9942313726084431,0.5911824610743486,grain_growth
73348,1400,1500,0.88,0.98,0.9942313726084431,0.7868485764458075,grain_growth
212572,1400,800,0.88,0.98,0.8908506989531962,22.00516392613427,mixed
212572,1400,850,0.88,0.98,0.8908514318308438,22.005283912763026,mixed
212572,1400,900,0.88,0.98,0.890857689001206,22.00630050034668,mixed
212572,1400,950,0.88,0.98,0.8909023356004874,22.010309249188364,mixed
212572,1400,1000,0.88,0.98,0.8911739788311882,22.014617666691635,mixed
212572,1400,1050,0.88,0.98,0.8926014707629013,22.01686995685381,mixed
212572,1400,1100,0.88,0.98,0.8990313270396143,22.0183664164123,mixed
212572,1400,1150,0.88,0.98,0.9220157348704026,22.049778764317434,mixed
212572,1400,1200,0.88,0.98,0.9707149901009661,22.191840412800783,mixed
212572,1400,1250,0.88,0.98,0.9949779982771836,22.473472018293737,grain_growth
212572,1400,1300,0.88,0.98,0.9947966090081866,22.535066783838055,grain_growth
212572,1400,1350,0.88,0.98,0.9944964646354457,22.686581579151447,grain_growth
212572,1400,1400,0.88,0.98,0.9933292022858806,23.133067532400467,grain_growth
212572,1400,1450,0.88,0.98,0.9946443775063034,24.536693319159422,grain_growth
212572,1400,1500,0.88,0.98,0.9930534359475559,27.88581897531971,grain_growth
130900,1400,800,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,850,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,900,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,950,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1000,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1050,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1100,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1150,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1200,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1250,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1300,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1350,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1400,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1450,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
130900,1400,1500,0.88,0.98,0.8203751767294682,0.7905502680433565,mixed
518296,1400,800,0.88,0.98,0.8869799368445248,97.42094899809499,mixed
518296,1400,850,0.88,0.98,0.8869913454974604,97.42096785867078,mixed
518296,1400,900,0.88,0.98,0.8870887041797997,97.42114825879753,mixed
518296,1400,950,0.88,0.98,0.8877809875497858,97.42255429123477,mixed
518296,1400,1000,0.88,0.98,0.8919036432206471,97.43105111955617,mixed
518296,1400,1050,0.88,0.98,0.911221299349754,97.4676208769055,mixed
518296,1400,1100,0.88,0.98,0.9630134587410192,97.56538187916047,mixed
518296,1400,1150,0.88,0.98,0.9935646116178674,97.70273431427522,grain_growth
518296,1400,1200,0.88,0.98,0.9941890731067606,98.59804946726946,grain_growth
518296,1400,1250,0.88,0.98,0.9946092566560443,101.84395342887179,grain_growth
518296,1400,1300,0.88,0.98,0.9949955988209882,105.35826533765932,grain_growth
518296,1400,1350,0.88,0.98,0.9949976139146547,105.94478829193051,grain_growth
518296,1400,1400,0.88,0.98,0.9949806973403788,111.66433480996578,grain_growth
518296,1400,1450,0.88,0.98,0.9948998247027936,127.19752482693215,grain_growth
518296,1400,1500,0.88,0.98,0.9949734471414817,156.42644342827376,grain_growth
940870,1400,800,0.88,0.98,0.8883491511156697,2.0620631474346656,mixed
940870,1400,850,0.88,0.98,0.8883541135909139,2.0620632757921142,mixed
940870,1400,900,0.88,0.98,0.8883964742007777,2.062064504514993,mixed
940870,1400,950,0.88,0.98,0.8886983101161938,2.0620742518697726,mixed
940870,1400,1000,0.88,0.98,0.8905190272223026,2.062139783339295,mixed
940870,1400,1050,0.88,0.98,0.8996535154251516,2.062519848168064,mixed
940870,1400,1100,0.88,0.98,0.932796683448414,2.0644516100782475,mixed
940870,1400,1150,0.88,0.98,0.9842545036565854,2.0731578604385636,grain_growth
940870,1400,1200,0.88,0.98,0.9947862610047669,2.10809085483811,grain_growth
940870,1400,1250,0.88,0.98,0.9949999954612293,2.127814911195657,grain_growth
940870,1400,1300,0.88,0.98,0.9949985887943741,2.13406553428081,grain_growth
940870,1400,1350,0.88,0.98,0.994969001372313,2.1531953481966313,grain_growth
940870,1400,1400,0.88,0.98,0.9947968719987494,2.249490702872898,grain_growth
940870,1400,1450,0.88,0.98,0.9949004958868084,2.487092609634829,grain_growth
940870,1400,1500,0.88,0.98,0.9934427395063824,2.90726280611135,grain_growth
205450,1400,800,0.88,0.98,0.8910535660481516,19.466057823121602,mixed
205450,1400,850,0.88,0.98,0.8910539934747812,19.46605869354663,mixed
205450,1400,900,0.88,0.98,0.8910576428105952,19.466064654344986,mixed
205450,1400,950,0.88,0.98,0.8910836843175024,19.46610783367818,mixed
205450,1400,1000,0.88,0.98,0.8912422236740412,19.466403141196302,mixed
205450,1400,1050,0.88,0.98,0.892078055955928,19.46811591564402,mixed
205450,1400,1100,0.88,0.98,0.8959013034915939,19.476825257960293,mixed
205450,1400,1150,0.88,0.98,0.9104782774446047,19.516167540530308,mixed
205450,1400,1200,0.88,0.98,0.9494387063664413,19.67551951984171,mixed
205450,1400,1250,0.88,0.98,0.993032323260365,20.2549490957417,grain_growth
205450,1400,1300,0.88,0.98,0.9949692351134117,20.432677700115192,grain_growth
205450,1400,1350,0.88,0.98,0.9947811270826082,20.626875927090854,grain_growth
205450,1400,1400,0.88,0.98,0.9948097683262069,21.338219308224925,grain_growth
205450,1400,1450,0.88,0.98,0.994515436894527,23.376669761233956,grain_growth
205450,1400,1500,0.88,0.98,0.99414182587586,28.04085864075166,grain_growth
209441,1400,800,0.88,0.98,0.8921595234417239,34.52210045286602,mixed
209441,1400,850,0.88,0.98,0.8921634341936558,34.52210228955524,mixed
209441,1400,900,0.88,0.98,0.8921968184884658,34.52211989864032,mixed
209441,1400,950,0.88,0.98,0.8924347666809741,34.522259703293656,mixed
209441,1400,1000,0.88,0.98,0.8938728047487088,34.5231994924078,mixed
209441,1400,1050,0.88,0.98,0.9011608775559428,34.52865000077586,mixed
209441,1400,1100,0.88,0.98,0.9288743419740579,34.556359163054594,mixed
209441,1400,1150,0.88,0.98,0.9798540829551377,34.681394842675424,mixed
209441,1400,1200,0.88,0.98,0.9949947633528106,35.03985203324091,grain_growth
209441,1400,1250,0.88,0.98,0.9949817972852926,35.111662976176305,grain_growth
209441,1400,1300,0.88,0.98,0.9949909017067853,35.42540312211497,grain_growth
209441,1400,1350,0.88,0.98,0.9948508341160974,36.603318085479366,grain_growth
209441,1400,1400,0.88,0.98,0.9948498122976142,39.603644018619995,grain_growth
209441,1400,1450,0.88,0.98,0.9939290103568149,45.83904083289391,grain_growth
209441,1400,1500,0.88,0.98,0.9937848224972342,58.52939118036861,grain_growth
225713,1400,800,0.88,0.98,0.8878886663319316,1.7531003967062957,mixed
225713,1400,850,0.88,0.98,0.887889254351788,1.7531004958549947,mixed
225713,1400,900,0.88,0.98,0.8878942747896509,1.7531014455152358,mixed
225713,1400,950,0.88,0.98,0.8879300988318342,1.753108926626541,mixed
225713,1400,1000,0.88,0.98,0.8881481335075401,1.753156655495732,mixed
225713,1400,1050,0.88,0.98,0.8892959144397996,1.7533671346020703,mixed
225713,1400,1100,0.88,0.98,0.8945088753998021,1.7537853257643667,mixed
225713,1400,1150,0.88,0.98,0.9137967353739282,1.7542437595610934,mixed
225713,1400,1200,0.88,0.98,0.9599497470474714,1.757888801631943,mixed
225713,1400,1250,0.88,0.98,0.994934637669905,1.7685428191051353,grain_growth
225713,1400,1300,0.88,0.98,0.9948387569576329,1.7731695223971928,grain_growth
225713,1400,1350,0.88,0.98,0.9946351975874976,1.789617500025682,grain_growth
225713,1400,1400,0.88,0.98,0.9947084499933246,1.8406403032558685,grain_growth
225713,1400,1450,0.88,0.98,0.9949311884884386,1.9717634124922632,grain_growth
225713,1400,1500,0.88,0.98,0.9943006990003131,2.2456646180948265,grain_growth
936199,1400,800,0.88,0.98,0.8802588403751123,3.1567162948738288,mixed
936199,1400,850,0.88,0.98,0.8802606022974586,3.1567163028294427,mixed
936199,1400,900,0.88,0.98,0.8802756447814044,3.156716377743898,mixed
936199,1400,950,0.88,0.98,0.8803829522841797,3.156716896568888,mixed
936199,1400,1000,0.88,0.98,0.8810349091938579,3.1567203743868246,mixed
936199,1400,1050,0.88,0.98,0.8844344496387764,3.1567406083334237,mixed
936199,1400,1100,0.88,0.98,0.8991807447243526,3.156843518173792,mixed
936199,1400,1150,0.88,0.98,0.9437067269406211,3.1573088371632076,mixed
936199,1400,1200,0.88,0.98,0.9940166649053311,3.15920107880428,grain_growth
936199,1400,1250,0.88,0.98,0.9948170268136235,3.161416276824995,grain_growth
936199,1400,1300,0.88,0.98,0.9947481098087274,3.1690451341085586,grain_growth
936199,1400,1350,0.88,0.98,0.9946758545487391,3.1928777196791245,grain_growth
936199,1400,1400,0.88,0.98,0.994252012992108,3.2609442767147048,grain_growth
936199,1400,1450,0.88,0.98,0.9942520129921513,3.435016598880492,grain_growth
936199,1400,1500,0.88,0.98,0.9942520129921616,3.810771768313163,grain_growth
133776,1400,800,0.88,0.98,0.8875635215524433,0.19619600097307166,mixed
133776,1400,850,0.88,0.98,0.8875643409036511,0.1961960096216564,mixed
133776,1400,900,0.88,0.98,0.8875713363498812,0.1961960925437416,mixed
133776,1400,950,0.88,0.98,0.8876212497599649,0.19619675089213673,mixed
133776,1400,1000,0.88,0.98,0.887924900499896,0.19620117646561264,mixed
133776,1400,1050,0.88,0.98,0.8895195332731642,0.19622684526635492,mixed
133776,1400,1100,0.88,0.98,0.8966796402799002,0.19635738552515392,mixed
133776,1400,1150,0.88,0.98,0.9219403384857678,0.196947404291425,mixed
133776,1400,1200,0.88,0.98,0.9730388458185738,0.19934280442653218,mixed
133776,1400,1250,0.88,0.98,0.9949327015564212,0.20367494049333246,grain_growth
133776,1400,1300,0.88,0.98,0.9948434403877914,0.20570654596190607,grain_growth
133776,1400,1350,0.88,0.98,0.9946241331213416,0.2128705170642069,grain_growth
133776,1400,1400,0.88,0.98,0.9946914584291776,0.235603175534014,grain_growth
133776,1400,1450,0.88,0.98,0.9944658758336076,0.2938116608496162,grain_growth
133776,1400,1500,0.88,0.98,0.9945041433551206,0.4310263606339355,grain_growth
185301,1400,800,0.88,0.98,0.8847389381701202,0.4638980396680321,mixed
185301,1400,850,0.88,0.98,0.8847395292381168,0.46389805812068574,mixed
185301,1400,900,0.88,0.98,0.8847445757026987,0.4638981803116322,mixed
185301,1400,950,0.88,0.98,0.8847805855709507,0.46389919670698343,mixed
185301,1400,1000,0.88,0.98,0.8849997553533598,0.4639060291308743,mixed
185301,1400,1050,0.88,0.98,0.8861536293383507,0.46394565703538415,mixed
185301,1400,1100,0.88,0.98,0.8913968454268568,0.4641471637713632,mixed
185301,1400,1150,0.88,0.98,0.9108392135134948,0.4650574512477912,mixed
185301,1400,1200,0.88,0.98,0.9577851524810528,0.4687449568601292,mixed
185301,1400,1250,0.88,0.98,0.9949732946012194,0.4799241963979519,grain_growth
185301,1400,1300,0.88,0.98,0.9948802105523346,0.4830281718892495,grain_growth
185301,1400,1350,0.88,0.98,0.9948588977234619,0.4934350372830547,grain_growth
185301,1400,1400,0.88,0.98,0.9947893140529515,0.5261949449001679,grain_growth
185301,1400,1450,0.88,0.98,0.9946855400671122,0.6088125685753183,grain_growth
185301,1400,1500,0.88,0.98,0.9937971865529233,0.7739990100832677,grain_growth
506536,1400,800,0.88,0.98,0.8963572573860432,0.6564853960324961,mixed
506536,1400,850,0.88,0.98,0.8963593883889468,0.6564874146012902,mixed
506536,1400,900,0.88,0.98,0.8963775812028247,0.656496712661228,mixed
506536,1400,950,0.88,0.98,0.8965073251268401,0.6565049014158035,mixed
506536,1400,1000,0.88,0.98,0.8972942080050367,0.6565134419671659,mixed
506536,1400,1050,0.88,0.98,0.9013586996702739,0.6566535157559175,mixed
506536,1400,1100,0.88,0.98,0.9182397815113591,0.6573657014729195,mixed
506536,1400,1150,0.88,0.98,0.961678542116586,0.6605796322700022,mixed
506536,1400,1200,0.88,0.98,0.9940954873034953,0.6735084612443762,grain_growth
506536,1400,1250,0.88,0.98,0.9949765923481301,0.6783917762161271,grain_growth
506536,1400,1300,0.88,0.98,0.9949319899717654,0.6813463965312629,grain_growth
506536,1400,1350,0.88,0.98,0.9947866218903231,0.6930868303805533,grain_growth
506536,1400,1400,0.88,0.98,0.9945822375781055,0.7336226463266022,grain_growth
506536,1400,1450,0.88,0.98,0.9926222419361581,0.8229258486961926,grain_growth
506536,1400,1500,0.88,0.98,0.9942101266115273,1.050826458617243,grain_growth
993282,1400,800,0.88,0.98,0.8873928450378404,51.64814538844416,mixed
993282,1400,850,0.88,0.98,0.8874014913797975,51.6481491349944,mixed
993282,1400,900,0.88,0.98,0.8874752874480236,51.648181704550396,mixed
993282,1400,950,0.88,0.98,0.8880005576822791,51.64833932838752,mixed
993282,1400,1000,0.88,0.98,0.8911483422116624,51.64948160743319,mixed
993282,1400,1050,0.88,0.98,0.9063979219600923,51.65610919167132,mixed
993282,1400,1100,0.88,0.98,0.9536883396225609,51.68980567803403,mixed
993282,1400,1150,0.88,0.98,0.994972187519096,51.80718982249651,grain_growth
993282,1400,1200,0.88,0.98,0.9948933486714692,51.819490336639326,grain_growth
993282,1400,1250,0.88,0.98,0.9946125618197612,51.918226639530914,grain_growth
993282,1400,1300,0.88,0.98,0.9945976022068751,52.31850154018362,grain_growth
993282,1400,1350,0.88,0.98,0.9946077632298873,53.581674387890835,grain_growth
993282,1400,1400,0.88,0.98,0.9939792076204967,57.10419716176206,grain_growth
993282,1400,1450,0.88,0.98,0.9942462558526577,65.98643148701531,grain_growth
993282,1400,1500,0.88,0.98,0.9943436172679826,84.72423942292347,grain_growth
122542,1400,800,0.88,0.98,0.8888902025556122,139.0838736864903,mixed
122542,1400,850,0.88,0.98,0.8888961584473332,139.08390781697713,mixed
122542,1400,900,0.88,0.98,0.8889469976242209,139.0842313713625,mixed
122542,1400,950,0.88,0.98,0.8893091727411752,139.08660193063392,mixed
122542,1400,1000,0.88,0.98,0.8914910886535803,139.09856489740088,mixed
122542,1400,1050,0.88,0.98,0.9023628503353502,139.15205597936313,mixed
122542,1400,1100,0.88,0.98,0.9405440659954861,139.4118862931305,mixed
122542,1400,1150,0.88,0.98,0.9927462248282033,140.58982337005787,grain_growth
122542,1400,1200,0.88,0.98,0.994917124343866,139.17324227069187,grain_growth
122542,1400,1250,0.88,0.98,0.9947529259935783,139.24271726659674,grain_growth
122542,1400,1300,0.88,0.98,0.9948989289806716,139.4962002159182,grain_growth
122542,1400,1350,0.88,0.98,0.9937088004146871,140.28540808475873,grain_growth
122542,1400,1400,0.88,0.98,0.9937088004147584,142.69032459034145,grain_growth
122542,1400,1450,0.88,0.98,0.9937088004148168,149.10309146459534,grain_growth
122542,1400,1500,0.88,0.98,0.9937088004148333,164.60005772073492,grain_growth
822410,1400,800,0.88,0.98,0.8876368901321531,7.5064248868816374,mixed
822410,1400,850,0.88,0.98,0.887643948631863,7.506431173494862,mixed
822410,1400,900,0.88,0.98,0.88770419669489,7.50648598948152,mixed
822410,1400,950,0.88,0.98,0.8881332488874676,7.50673927306887,mixed
822410,1400,1000,0.88,0.98,0.8907124270695069,7.507152366820083,mixed
822410,1400,1050,0.88,0.98,0.90341595381809,7.507518518017813,mixed
822410,1400,1100,0.88,0.98,0.9458334140970294,7.509526117978503,mixed
822410,1400,1150,0.88,0.98,0.9949913753928197,7.520642426373822,grain_growth
822410,1400,1200,0.88,0.98,0.9949835133678389,7.52222154927669,grain_growth
822410,1400,1250,0.88,0.98,0.9948828131582595,7.5255855311938,grain_growth
822410,1400,1300,0.88,0.98,0.9942423645304411,7.538760441951192,grain_growth
822410,1400,1350,0.88,0.98,0.9939224279030193,7.586973286907369,grain_growth
822410,1400,1400,0.88,0.98,0.9934333818771605,7.748095653486223,grain_growth
822410,1400,1450,0.88,0.98,0.9934333822978447,8.177129990685323,grain_growth
822410,1400,1500,0.88,0.98,0.9934333824251725,9.210854560824064,grain_growth
819365,1400,800,0.88,0.98,0.8808777065625792,0.4115494171276086,mixed
819365,1400,850,0.88,0.98,0.880882141860992,0.41154942608933687,mixed
819365,1400,900,0.88,0.98,0.8809200046206466,0.41154950239251775,mixed
819365,1400,950,0.88,0.98,0.8811899071034981,0.4115498063965686,mixed
819365,1400,1000,0.88,0.98,0.8828223212449507,0.4115505051023962,mixed
819365,1400,1050,0.88,0.98,0.8911284358011775,0.41155590445197876,mixed
819365,1400,1100,0.88,0.98,0.9231661724445186,0.41158336579964394,mixed
819365,1400,1150,0.88,0.98,0.9827265968229892,0.41170754092560125,grain_growth
819365,1400,1200,0.88,0.98,0.9949005127039178,0.4119451870283839,grain_growth
819365,1400,1250,0.88,0.98,0.9948864493331121,0.41259030789218487,grain_growth
819365,1400,1300,0.88,0.98,0.9946202992787269,0.4147632999248225,grain_growth
819365,1400,1350,0.88,0.98,0.9944399124282881,0.4216780972763947,grain_growth
819365,1400,1400,0.88,0.98,0.9944399124282881,0.44157115344692377,grain_growth
819365,1400,1450,0.88,0.98,0.9944399124282881,0.49238320601940266,grain_growth
819365,1400,1500,0.88,0.98,0.9944399124282881,0.6044315979889368,grain_growth
877222,1400,800,0.88,0.98,0.9316911777110444,0.5605837214758373,mixed
877222,1400,850,0.88,0.98,0.9316951775700177,0.5605840487320699,mixed
877222,1400,900,0.88,0.98,0.9317293156005486,0.5605858781327566,mixed
877222,1400,950,0.88,0.98,0.9319722767524454,0.5606011963410933,mixed
877222,1400,1000,0.88,0.98,0.9334272058517297,0.560704491362074,mixed
877222,1400,1050,0.88,0.98,0.9404484417448782,0.5613034939250474,mixed
877222,1400,1100,0.88,0.98,0.9618584073198206,0.5643466075854613,mixed
877222,1400,1150,0.88,0.98,0.9805431411952732,0.5780359734135414,grain_growth
877222,1400,1200,0.88,0.98,0.9818823900721716,0.6325681819322277,grain_growth
877222,1400,1250,0.88,0.98,0.9834478542782931,0.8202407292097944,grain_growth
877222,1400,1300,0.88,0.98,0.9875910793481464,1.3479473755952887,grain_growth
877222,1400,1350,0.88,0.98,0.9947179854874929,2.5201359050643033,grain_growth
877222,1400,1400,0.88,0.98,0.9949938758171957,2.0549138450896236,grain_growth
877222,1400,1450,0.88,0.98,0.994909376525607,1.800669221192086,grain_growth
877222,1400,1500,0.88,0.98,0.994795265459024,1.6851643558288036,grain_growth
765689,1400,800,0.88,0.98,0.918642255454856,0.34606285554722205,mixed
765689,1400,850,0.88,0.98,0.9186434311488935,0.3460732193500369,mixed
765689,1400,900,0.88,0.98,0.9186534685323972,0.3461405575016123,mixed
765689,1400,950,0.88,0.98,0.9187250635921227,0.3462603217765521,mixed
765689,1400,1000,0.88,0.98,0.9191597480181274,0.34631334157185845,mixed
765689,1400,1050,0.88,0.98,0.9214180818909821,0.34638126064324637,mixed
765689,1400,1100,0.88,0.98,0.9310562422088401,0.34749137011919706,mixed
765689,1400,1150,0.88,0.98,0.958698004374066,0.3526952011476763,mixed
765689,1400,1200,0.88,0.98,0.987148497204322,0.3734731335151946,grain_growth
765689,1400,1250,0.88,0.98,0.9907102219139745,0.44539175479634974,grain_growth
765689,1400,1300,0.88,0.98,0.9928632651527323,0.6480145136535027,grain_growth
765689,1400,1350,0.88,0.98,0.9949903782914727,0.8766655748730812,grain_growth
765689,1400,1400,0.88,0.98,0.9949788883384457,0.8960147545624708,grain_growth
765689,1400,1450,0.88,0.98,0.994929921122169,0.9085048781467946,grain_growth
765689,1400,1500,0.88,0.98,0.9947506720796664,0.916820245715291,grain_growth
684226,1400,800,0.88,0.98,0.9335114369787612,0.20777889047757236,mixed
684226,1400,850,0.88,0.98,0.9335125154039872,0.20777910362220786,mixed
684226,1400,900,0.88,0.98,0.9335217222267976,0.2077807807744012,mixed
684226,1400,950,0.88,0.98,0.9335873859218027,0.20778581949107777,mixed
684226,1400,1000,0.88,0.98,0.9339857903246159,0.20782315316499744,mixed
684226,1400,1050,0.88,0.98,0.9360481471179518,0.20804267767947016,mixed
684226,1400,1100,0.88,0.98,0.9447014328977701,0.20915732676690846,mixed
684226,1400,1150,0.88,0.98,0.9678922356889327,0.21415924469341596,mixed
684226,1400,1200,0.88,0.98,0.9873711020117335,0.23388874863775921,grain_growth
684226,1400,1250,0.88,0.98,0.989167174313027,0.2995435339097543,grain_growth
684226,1400,1300,0.88,0.98,0.9909887395450538,0.46852917656193505,grain_growth
684226,1400,1350,0.88,0.98,0.9947858606957971,0.7867864187151332,grain_growth
684226,1400,1400,0.88,0.98,0.9949916398486889,0.7999451642052904,grain_growth
684226,1400,1450,0.88,0.98,0.9949198951235375,0.809751962915841,grain_growth
684226,1400,1500,0.88,0.98,0.9949522182807704,0.8269536596978408,grain_growth
817972,1400,800,0.88,0.98,0.8897847525271582,63.592057422787576,mixed
817972,1400,850,0.88,0.98,0.8897887392628768,63.592063878600726,mixed
817972,1400,900,0.88,0.98,0.8898227724685924,63.59212059708001,mixed
817972,1400,950,0.88,0.98,0.8900653599314303,63.59247658739008,mixed
817972,1400,1000,0.88,0.98,0.8915319657481255,63.59495109017358,mixed
817972,1400,1050,0.88,0.98,0.8989792601801975,63.60930188535944,mixed
817972,1400,1100,0.88,0.98,0.9275524857504864,63.682241859259534,mixed
817972,1400,1150,0.88,0.98,0.9818721305422158,64.01102622367858,grain_growth
817972,1400,1200,0.88,0.98,0.9949466585716841,64.38338903822742,grain_growth
817972,1400,1250,0.88,0.98,0.9947985089646856,64.52328619478561,grain_growth
817972,1400,1300,0.88,0.98,0.994233984240033,64.95766059579125,grain_growth
817972,1400,1350,0.88,0.98,0.9949967621692872,66.62477079852654,grain_growth
817972,1400,1400,0.88,0.98,0.9940505891965834,71.0083218524871,grain_growth
817972,1400,1450,0.88,0.98,0.9915984916039403,81.85584894592479,grain_growth
817972,1400,1500,0.88,0.98,0.991635356357354,105.7600369109551,grain_growth
561631,1400,800,0.88,0.98,0.8948553663741882,0.5567103422446664,mixed
561631,1400,850,0.88,0.98,0.8948591020946797,0.5567104074624092,mixed
561631,1400,900,0.88,0.98,0.8948909925943557,0.5567110327439297,mixed
561631,1400,950,0.88,0.98,0.8951183127869878,0.5567159970740456,mixed
561631,1400,1000,0.88,0.98,0.8964928377285091,0.5567493682055624,mixed
561631,1400,1050,0.88,0.98,0.9034785567915448,0.5569429151290313,mixed
561631,1400,1100,0.88,0.98,0.9303873844965165,0.5579269667315068,mixed
561631,1400,1150,0.88,0.98,0.9822998693182425,0.562369654674092,grain_growth
561631,1400,1200,0.88,0.98,0.9949749542897501,0.5670704417170429,grain_growth
561631,1400,1250,0.88,0.98,0.9947031235918078,0.5683880697498276,grain_growth
561631,1400,1300,0.88,0.98,0.9940263549022784,0.5728341452474999,grain_growth
561631,1400,1350,0.88,0.98,0.9946372395044082,0.590621483418698,grain_growth
561631,1400,1400,0.88,0.98,0.9949785192340639,0.6442356189700706,grain_growth
561631,1400,1450,0.88,0.98,0.9922658836368832,0.7775090899289512,grain_growth
561631,1400,1500,0.88,0.98,0.992265884670864,1.0992320072773225,grain_growth
647202,1400,800,0.88,0.98,0.8951774256650253,11.545095341308524,mixed
647202,1400,850,0.88,0.98,0.8951802375284099,11.54509704865479,mixed
647202,1400,900,0.88,0.98,0.8952042423773776,11.545113338139856,mixed
647202,1400,950,0.88,0.98,0.8953754035992675,11.545237771255993,mixed
647202,1400,1000,0.88,0.98,0.8964122773903167,11.545900912066314,mixed
647202,1400,1050,0.88,0.98,0.9017347652146005,11.547554456984843,mixed
647202,1400,1100,0.88,0.98,0.923206820587898,11.55228222754291,mixed
647202,1400,1150,0.88,0.98,0.9725542709976251,11.578469958192578,mixed
647202,1400,1200,0.88,0.98,0.9949568904990168,11.627059758136916,grain_growth
647202,1400,1250,0.88,0.98,0.9948193165913537,11.6351565343229,grain_growth
647202,1400,1300,0.88,0.98,0.9946143521031585,11.653018092109564,grain_growth
647202,1400,1350,0.88,0.98,0.993609373823942,11.712245473224563,grain_growth
647202,1400,1400,0.88,0.98,0.9939130005447772,11.916459634649163,grain_growth
647202,1400,1450,0.88,0.98,0.990425467065005,12.43314794468756,grain_growth
647202,1400,1500,0.88,0.98,0.9905421404973794,13.642134542588282,grain_growth
634323,1400,800,0.88,0.98,0.8849274664038194,144.88969848460806,mixed
634323,1400,850,0.88,0.98,0.8849300727444566,144.88969897457207,mixed
634323,1400,900,0.88,0.98,0.8849523235432939,144.88970367205613,mixed
634323,1400,950,0.88,0.98,0.885111003628207,144.8897409670982,mixed
634323,1400,1000,0.88,0.98,0.8860732365034182,144.88999167399916,mixed
634323,1400,1050,0.88,0.98,0.8910392836470002,144.891445828962,mixed
634323,1400,1100,0.88,0.98,0.9115741251685736,144.89884176358746,mixed
634323,1400,1150,0.88,0.98,0.9632828688680224,144.9322855112918,mixed
634323,1400,1200,0.88,0.98,0.9948430631981311,145.01906491943996,grain_growth
634323,1400,1250,0.88,0.98,0.9946162210696052,145.09896006093157,grain_growth
634323,1400,1300,0.88,0.98,0.9943148224418014,145.41602147251615,grain_growth
634323,1400,1350,0.88,0.98,0.9946066848233259,146.47078698938668,grain_growth
634323,1400,1400,0.88,0.98,0.9944605565582239,149.624746033916,grain_growth
634323,1400,1450,0.88,0.98,0.9944605565582239,157.9709959565167,grain_growth
634323,1400,1500,0.88,0.98,0.9944605565582239,177.82234868379376,grain_growth
18459,1400,800,0.88,0.98,0.8805373755140027,1.5908213747193831,mixed
18459,1400,850,0.88,0.98,0.8805444203912294,1.5908214526627473,mixed
18459,1400,900,0.88,0.98,0.8806045532739458,1.5908222014444302,mixed
18459,1400,950,0.88,0.98,0.8810328419887845,1.590828146281063,mixed
18459,1400,1000,0.88,0.98,0.8836095493790024,1.5908681083408016,mixed
18459,1400,1050,0.88,0.98,0.8963567752432777,1.5910998741453342,mixed
18459,1400,1100,0.88,0.98,0.9397710484595674,1.5922780473410891,mixed
18459,1400,1150,0.88,0.98,0.993829998058418,1.5975930895932957,grain_growth
18459,1400,1200,0.88,0.98,0.9949391284738718,1.599165631145795,grain_growth
18459,1400,1250,0.88,0.98,0.9948645888608637,1.602651980131554,grain_growth
18459,1400,1300,0.88,0.98,0.9947368686089867,1.616505856596194,grain_growth
18459,1400,1350,0.88,0.98,0.9945522321999635,1.6611306143218805,grain_growth
18459,1400,1400,0.88,0.98,0.9947750899872321,1.7935548109747397,grain_growth
18459,1400,1450,0.88,0.98,0.9947750899872321,2.1058652130984505,grain_growth
18459,1400,1500,0.88,0.98,0.9947750899872321,2.715110219426643,grain_growth
877192,1400,800,0.88,0.98,0.9047229399167354,0.39298140609541377,mixed
877192,1400,850,0.88,0.98,0.9047243546790779,0.3929814637577811,mixed
877192,1400,900,0.88,0.98,0.9047364331822534,0.3929820146154035,mixed
877192,1400,950,0.88,0.98,0.9048225921731863,0.39298626590772123,mixed
877192,1400,1000,0.88,0.98,0.9053458873664297,0.3930126438829029,mixed
877192,1400,1050,0.88,0.98,0.9080698235129041,0.3931675485053969,mixed
