rho,G_nm,D10_nm,D50_nm,D90_nm,D90_over_D50,sigma_ln_r,pore_surface_area_proxy,large_pore_tail_fraction,connected_fine_pore_fraction,useful_closed_inventory,Zener_pinning_metric_minv,phi_open,phi_precursor,phi_isolated,phi_closed,M0,M1,M2,M3,M4,time_s,T_C,rho_dot_open,rho_dot_closed,rho_dot_total,G_dot_nm_s,Gamma_migration,R_Z_eff_nm,PR_memory,regularization_memory,damage_memory,cumulative_coarsened_volume,cumulative_pinched_volume,cumulative_open_density_gain,cumulative_closed_density_gain,density_identity_residual,pore_balance_residual,representation,provenance,run_id,family,peak_C,rate_C_min,hold_h,thermal_phase
0.996487167207553,1848.7038998761852,84.70795391808441,97.3187796862938,109.9296054545032,1.1295826541276028,0.0837040100775475,186153.572088412,0.0023133100251126,0.0,1.342964417728598e-06,4.231183665862923,1.6924734663451689e-06,4.17211793273305e-06,2.2616802035747544e-06,0.0035047065208442,4.637849116827659e+18,262077073669.23663,14813.630586042123,0.0008386270547598,4.7908327625280375e-11,108000.0,1300.0,3.983036098521583e-11,2.303038990575649e-06,2.3030788209366345e-06,0.0610406204524901,1.0,263851232.3404753,0.986385954543685,0.0016133680813825,0.3406171787710706,0.3406171787710706,0.3399973356969397,9.71829593892351e-07,0.3364861953779591,0.0,-8.673617379884035e-19,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9989526714185304,2049.3492036772072,84.72417349124264,97.39987755208496,110.07558161292732,1.1301408623852114,0.1491352893746255,55268.330537960595,0.007419788429215,0.0,6.545991253476444e-07,3.4804859373747283,1.3921943749498912e-06,4.125703859739522e-06,2.253058339644461e-06,0.0010395576248953,1.3757170657090304e+18,77750620615.86829,4398.114000776589,0.0002500312811734,1.4624093417877694e-11,111000.0,1310.0,4.24270603631159e-11,1.4200322097431342e-06,1.4200746368034972e-06,0.066881767933674,1.0,315120646.756753,0.9863397974924214,0.0016133680855416,0.3406171787710706,0.3406171787710706,0.339997513897351,1.0939082740507675e-06,0.3389515775102562,0.0,0.0,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.9998960730109394,2268.934663163713,84.94063643974636,98.49371548435366,112.04679452896094,1.1376034905167152,0.4465231180575327,5195.532933571024,0.0714636251938343,0.0,1.0613935441074917e-07,2.799908254481676,1.1199633017926704e-06,4.06854873266721e-06,2.2384873838940436e-06,9.64999896422386e-05,1.277754077177976e+17,7235072873.063569,413.4473741872821,2.481074104447595e-05,1.872917348645421e-12,114000.0,1320.0,4.425854618672584e-11,8.244625434412564e-07,8.245068019874431e-07,0.0731951531621686,1.0,383088269.0878056,0.9862956412357224,0.0016133680917716,0.3406171787710706,0.3406171787710706,0.3399976601829557,1.2198537424752963e-06,0.3398948531571969,0.0,0.0,lognormal,synthetic_forward_state,lognormal:1350:0.2:2,lognormal,1350,0.2,2,heating
0.6600000037870999,24.85156774654365,30.126043430480756,53.20438436563468,97.73818169700851,1.8370324713340491,0.4506074240741611,36202584.77597892,0.1591269097790543,7.03353774674138e-14,1.0187216886138764e-05,24022.2743358005,0.0023648026571501,0.168817596777875,0.101290558066725,0.06752703871115,6.557695190565724e+21,124640418631625.95,2880910.15990022,0.0811690200727631,2.8027987442994603e-09,600.0,950.0,7.456617771640876e-09,0.0,7.456617771640876e-09,0.0005859462442394,1.0,79.70011198069139,0.9930446869286768,0.0003306707301251,0.3399938271682726,0.3399938271682726,0.33763519355575,3.787099780318958e-09,0.0,0.0,7.561521436372324e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6600154465756163,25.330369821069254,29.309475115032075,54.245891789239174,96.67556176367916,1.7821729641627315,0.4564462584044327,36316241.88479974,0.1600207434753275,2.3706008717771946e-85,0.0002128447821326,9245.598137746969,0.0013952148703327,0.1057805887530077,0.0747940575233279,0.1580146922777152,7.147307161646439e+21,128156164238587.48,2889954.705243404,0.0811653333785718,2.810841016809492e-09,1200.0,960.0,4.200139002753825e-12,2.9750884447629545e-08,2.9755084586632296e-08,0.0007980034575426,1.0,55504.04240227416,0.9955985025573704,0.0003306891826343,0.3422861341004577,0.3422861341004577,0.3386047798748341,5.254833047890152e-09,1.544132078312365e-05,0.0,-5.1265822099619274e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6603178343046661,25.97594267675809,29.074057321900412,54.56386320808112,97.03947393296538,1.7784568068962068,0.4582215993551422,36211930.78333888,0.1653692962666949,0.0,0.0002689024757227,4829.79659794349,0.0010061521688804,0.0844626354283944,0.0633319888681319,0.1908813892299271,6.983661919270086e+21,127178601888508.38,2881653.891534976,0.0810931436258589,2.820179649378429e-09,1800.0,970.0,2.2829947545488468e-12,9.677913837761925e-07,9.67793666770947e-07,0.0010759547594813,1.0,144212.7716853427,0.99652719845116,0.0003306940456878,0.3432791630072676,0.3432791630072676,0.3389938412099927,6.6211267609462515e-09,0.0003178276835392,0.0,-1.3715157481941633e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6607778420275057,26.83671594954844,29.169637850662667,54.63110255013529,97.6575526790482,1.7875815811959368,0.4570684883858265,36058196.304218225,0.1710283963339256,1.1059147643483533e-50,0.0003308422977428,3243.0598332124746,0.0007519494572491,0.0723286311543293,0.0562261230822945,0.2099154542786213,6.798723922688075e+21,125759316243220.05,2869420.090397121,0.0809833248714334,2.8212761860709113e-09,2400.0,980.0,1.8034186995653209e-12,1.4537502431463755e-06,1.4537520465650752e-06,0.0014346221213172,1.0,276064.07563851896,0.9971056342288755,0.0003306961599601,0.3435717752219073,0.3435717752219073,0.339248042839574,7.703176706200767e-09,0.0007778343243288,0.0,-2.1196152472091612e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6614512852990342,27.970297266786435,29.439085085804525,54.63692780462199,98.1010929897727,1.7955089521243883,0.4547365579108955,35840632.91589955,0.1752394663719211,3.6348544341329234e-43,0.0003908813369439,2368.5436671273947,0.0006103099673985,0.0639487804282591,0.0510849671761183,0.2229046571291897,6.589942672220232e+21,123903225708377.77,2852106.946053752,0.0808225521330998,2.8210082741653523e-09,3000.0,990.0,1.806541743365257e-12,2.2377640561752063e-06,2.2377658627169495e-06,0.0018893021953966,1.0,411134.361345586,0.997351689918006,0.0003306976162615,0.3437367309351437,0.3437367309351437,0.3393896812455171,8.787084229372983e-09,0.0014512765119499,0.0,-3.751339516799846e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6624016324433607,29.442970108767607,29.852115446724504,54.64267328855341,98.41917336694188,1.8011412590891456,0.4511564613340564,35546712.3174001,0.1783704981862668,2.5760201796045608e-48,0.0004409787902545,1889.0466661865744,0.0005269337981409,0.0576164775470805,0.0470700508803785,0.2323849053310392,6.349219433078606e+21,121556384260970.05,2828717.487989894,0.0805956734645905,2.8191030111907342e-09,3600.0,1000.0,1.9614451201828696e-12,3.352026719727315e-06,3.352028681172435e-06,0.0024544547366352,1.0,562933.819561123,0.9974142724282278,0.0003306986827567,0.3438313717010012,0.3438313717010012,0.3394730562379253,9.96393361509899e-09,0.002401622479427,0.0,3.0574501264091225e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6636578493492548,31.32831808261988,30.408511238011545,54.67596645266682,98.64892153354408,1.8042465078133512,0.4464293315062057,35174850.26453512,0.1806958696143845,4.870909569677958e-56,0.0004762089219584,1610.0176056722828,0.0004725683426649,0.0525404789112692,0.0437670575410767,0.2395620458557342,6.078398681580283e+21,118741310984945.6,2799125.646059014,0.0802957737693375,2.815627907770649e-09,4200.0,1010.0,2.304651255753538e-12,4.801142021585744e-06,4.8011443262369995e-06,0.0031422466230871,1.0,705823.3961074866,0.9973818191947096,0.0003306995389092,0.3438908054854765,0.3438908054854765,0.3395274203106149,1.1346719970679413e-08,0.0036578380025348,0.0,-1.0083080204115191e-16,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6652057239949483,33.70516873063337,30.89755403585586,54.7463773738864,98.81935251044784,1.805039114014216,0.4408770434578751,34738336.03026979,0.1824350046439875,1.1085335348911232e-61,0.0004976105424858,1429.0447956696405,0.000432749151189,0.0482953752566434,0.0409433891247159,0.2451227624725032,5.790762413352496e+21,115592961522968.86,2764388.9470023625,0.0799262459176144,2.8108233174763653e-09,4800.0,1020.0,2.861632580519383e-12,6.562196402328025e-06,6.562199263960606e-06,0.0039614177466891,1.0,828148.2939291111,0.9973032062805898,0.0003307002831235,0.3439328623126054,0.3439328623126054,0.3395672377851155,1.3063695293678685e-08,0.005205710931253,0.0,1.0993810029003015e-16,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6670387842180389,36.65536219159756,31.311001200425775,54.85769673816428,98.95125328684038,1.8037806756476595,0.4347786532275083,34247738.29862943,0.1837548287588688,2.366993447582796e-62,0.0005074176779698,1292.0217369126208,0.0004004507729999,0.0446316536151319,0.0384584280960655,0.2494706832977636,5.496660447952046e+21,112218744730715.62,2725348.4199722465,0.0794886350243794,2.8048847399133214e-09,5400.0,1030.0,3.6633142851923544e-12,8.649222626531615e-06,8.6492262898459e-06,0.0049169891016069,1.0,933024.1692728344,0.9972052777260488,0.0003307009641694,0.3439659028318962,0.3439659028318962,0.3395995339653228,1.5261677051592305e-08,0.0070387689563618,0.0,-4.5102810375396984e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6692041704090251,40.26201581688141,31.76005930139549,55.01667834594994,99.05035788168874,1.8003696489790053,0.4280604386565899,33695243.085476056,0.1847209425293945,2.0555415633701164e-60,0.0005031703479754,1177.3653647843637,0.0003728307722911,0.0413913442812776,0.0362207976792113,0.2528108568581946,5.193313579753603e+21,108582887976571.16,2681382.247868261,0.0789716871503818,2.7976778615289087e-09,6000.0,1040.0,4.742374068654287e-12,1.1088033319145624e-05,1.1088038061519691e-05,0.006011089375473,1.0,1031974.3818857332,0.9970988546370826,0.0003307016008781,0.3439932526839245,0.3439932526839245,0.3396271511206192,1.8107089484725864e-08,0.0092041523019357,0.0,-3.209238430557093e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6717577646927819,44.60883605825697,32.26127968031952,55.229553457957095,99.1121641996848,1.794549439461481,0.4204862791115011,33068824.219909452,0.1853199685381047,5.2112984803855175e-59,0.0004820070368989,1078.9880294605712,0.000348823358412,0.0384652585338219,0.0341652847962819,0.2552628686187022,4.875486033915097e+21,104617165955379.3,2631533.4184177895,0.0783620614210152,2.788931913101489e-09,6600.0,1050.0,6.153700152265245e-12,1.3745958264738976e-05,1.3745964418439128e-05,0.0072447004022926,1.0,1132472.0203379989,0.9969865075400232,0.0003307021984004,0.3440161781037262,0.3440161781037262,0.3396511548422997,2.1799288135272328e-08,0.0117577428934937,0.0,4.90059381963448e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6746972737444691,49.780662225964505,32.822275838288135,55.49497020811912,99.13139910657674,1.7863132232490764,0.4119923494087495,32372286.137103193,0.1855202040165446,3.338407417792403e-59,0.0004527716375198,994.5191403280832,0.0003278577450945,0.0357739466429648,0.0322426621409634,0.2569582597265081,4.5472314415835224e+21,100361204336483.86,2576104.6789526055,0.0776603053272561,2.7785448595501e-09,7200.0,1060.0,7.988895354816657e-12,1.631331727558727e-05,1.6313325264482626e-05,0.0086197102795125,1.0,1235725.7883573736,0.996868492560572,0.000330702758029,0.3440354012114029,0.3440354012114029,0.3396721156623181,2.659258720568593e-08,0.0146972471518818,0.0,6.245004513516506e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6780087927645071,55.86502285548191,33.44067227876543,55.80916785019359,99.11306652054677,1.7759280479972783,0.4027656775372879,31618617.085354052,0.1853667763124651,7.756907563293299e-61,0.0004254701333134,921.6816397167232,0.0003094711917603,0.0332610056960722,0.0304168200914118,0.2580039102562486,4.219092828761179e+21,95930807283133.22,2516129.601431977,0.0768697383954833,2.76642076494561e-09,7800.0,1070.0,1.0376465467267684e-11,1.869341085121523e-05,1.86934212276807e-05,0.0101406010491956,1.0,1340681.4200614365,0.9967449902640172,0.0003307032808801,0.3440515226173873,0.3440515226173873,0.3396904959898404,3.2818398993608813e-08,0.018008759946108,0.0,-2.2985086056692697e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6816778484547826,62.954255818275854,34.09831499000194,56.16583126095415,99.0821131183594,1.764099469266471,0.39335263067495,30829880.22871086,0.1850693281027405,1.3904730697731604e-63,0.0004032424973179,858.1021357258219,0.0002932641703416,0.0308860299135205,0.0286610188760852,0.2584818385852699,3.906861380610615e+21,91514342915584.23,2453363.916665213,0.0759938158711031,2.752355163376036e-09,8400.0,1080.0,1.3481447682305387e-11,2.1058414258444968e-05,2.105842773989265e-05,0.0118153882713232,1.0,1446631.1097865964,0.9966163467084458,0.0003307037687454,0.3440650521599865,0.3440650521599865,0.3397066949225096,4.090714857598763e-08,0.021677807547634,0.0,-4.81385764583564e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6857397925616526,71.14774724845753,34.79097834905642,56.56662480842633,99.06377993462492,1.7512761327041042,0.3841173866668749,30013068.160145443,0.0324141294342528,2.0951264075726695e-67,0.0003854520447732,801.613119061426,0.0002789217877917,0.0286196951640488,0.0269552281712621,0.2584063623152446,3.6162343919535087e+21,87188598018920.28,2388364.0775205623,0.0750240981463461,2.736008771714433e-09,9000.0,1090.0,1.7509899604302906e-11,2.381337485042521e-05,2.381339236032481e-05,0.0136558190503027,1.0,1553816.588750871,0.9964827215963152,0.0003307042247142,0.3440763805929946,0.3440763805929946,0.339721026799329,5.1412879059445655e-08,0.0257397411487735,0.0,-1.734723475976807e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6904086549451287,80.55399478594647,35.571543018448025,57.03782822391339,99.0606424947858,1.7367534069828792,0.3746587431768568,29130113.777173467,0.0324497951735853,9.816963329862205e-73,0.0003617815871075,750.2764619166702,0.0002662232960733,0.0264377714134529,0.0252823322109652,0.2576050181343797,3.333067696739925e+21,82757539464844.11,2318100.80023324,0.073909489355927,2.716416165958917e-09,9600.0,1100.0,2.271712067531891e-11,2.7216575497722467e-05,2.7216598214843145e-05,0.0156770792291482,1.0,1663312.7647592337,0.9963437362826748,0.0003307046519928,0.3440857684672688,0.3440857684672688,0.3397337116611413,6.504278518857719e-08,0.0304085899023435,0.0,-4.163336342344337e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.6958985549715088,91.29237495460336,36.52619777215072,57.61029712269028,99.05993390431846,1.719483128048352,0.3644132590331594,28144278.95843615,0.0324594159450299,7.221498360060075e-81,0.0003261878203181,702.134188155757,0.0002550429780697,0.0243099068765129,0.023619844318011,0.2559166508558974,3.045579643050693e+21,78042589740576.81,2239650.557996167,0.0725988722665089,2.692504611240368e-09,10200.0,1110.0,2.9415447824345544e-11,3.046878811051798e-05,3.0468817525965805e-05,0.0178973002810947,1.0,1777122.7021132652,0.9961981392909424,0.0003307050512823,0.3440933424822082,0.3440933424822082,0.3397448743305127,8.269141740028576e-08,0.0358984722800914,0.0,-2.6020852139652106e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7023059835890223,103.4946189830255,37.75476641275227,58.30586289657033,99.05045589959046,1.6988078210127442,0.3532084222030305,27050163.084157854,0.0324106369624507,1.136887567713785e-95,0.0002800299705735,654.8424619663061,0.0002453619107763,0.0222009412246781,0.0219408256023848,0.2533068876731383,2.7552535225475924e+21,73051219103691.19,2152583.583142816,0.0710692113610303,2.6634150162088187e-09,10800.0,1120.0,3.7973972575362114e-11,3.236180937285982e-05,3.236184734683239e-05,0.0203370733807036,1.0,1898972.2418096457,0.9960432534286264,0.0003307054204218,0.3440990767910912,0.3440990767910912,0.3397545326145167,1.0547470678719717e-07,0.0423058781143155,0.0,6.678685382510706e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.709531201897958,117.30606199276848,39.37317951382846,59.29341353877317,99.02881808488682,1.6701487091838598,0.3413613535471101,25879778.64671048,0.0322940653309115,2.88866965579979e-133,0.0002429428418044,607.3866335590438,0.0002373031337672,0.0200778264207933,0.0202197151835854,0.2499339533638959,2.473999281932999e+21,67969950666722.6,2059447.3488740276,0.0693443175478525,2.6290581014079e-09,11400.0,1130.0,4.8797358693862e-11,3.223312129953148e-05,3.2233170096890174e-05,0.0230190716829049,1.0,2036113.127621125,0.9958739254987876,0.0003307057554051,0.3441027404372296,0.3441027404372296,0.3397625621149603,1.347512723101598e-07,0.0495310671466857,0.0,-5.637851296924623e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7175655138826803,132.88674473973128,41.607068711041435,60.73953618122868,99.00050828620051,1.6299187400906798,0.3289451005926556,24648154.58599209,0.0321019669703694,0.0,0.0002174754668436,577.7077939412459,0.0002310712349996,0.0179199416387186,0.0184418782860082,0.245841594957593,2.2073040482229255e+21,62894303264170.17,1961437.820226905,0.067426266847786,2.588465992349401e-09,12000.0,1140.0,6.238901527893436e-11,3.196339694741709e-05,3.196345933643237e-05,0.0259678045782713,1.0,2195197.028819239,0.9956828687600996,0.0003307060528361,0.3441039847822612,0.3441039847822612,0.3397687565833786,1.7218162154230917e-07,0.0575653417010588,0.0,-3.642919299551295e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7262267337781696,150.4124376229232,43.16019881380679,62.21845405129576,99.0147193121887,1.5914043642189566,0.3168252079075386,23400967.992560796,0.0319114078051192,0.0,0.0001995700731076,564.5566755580346,0.0002258226702232,0.015714271587524,0.0166007787984177,0.2412323931656653,1.966969940136814e+21,58049446215100.7,1862189.8645756391,0.0653585529084265,2.541872186886177e-09,12600.0,1150.0,8.087033897124005e-11,3.268752924172246e-05,3.268761011206143e-05,0.0292094881386532,1.0,2307971.862794249,0.9954813170078632,0.0003307063255258,0.3441039873912784,0.3441039873912784,0.3397739566311633,2.2069861336386945e-07,0.0662265130795563,0.0,1.214306433183765e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7356359825947902,170.075639516297,44.12643770791337,63.71519896105771,99.10886348667246,1.555497983255881,0.3050535188648218,22123548.77388789,0.0317297523857418,0.0,0.0001803946590523,551.7076854884056,0.0002206830741953,0.0134683168915779,0.014707314472252,0.2359677029671843,1.747323787823338e+21,53364590029497.21,1760536.0730494491,0.0631122602185064,2.4887801598852246e-09,13200.0,1160.0,1.0621185756578627e-10,3.4795574425119e-05,3.4795680636976564e-05,0.032772003155623,1.0,2361735.129631411,0.9952842402900364,0.0003307065874702,0.3441039873912784,0.3441039873912784,0.3397790325092744,2.844165301271635e-07,0.0756356981782602,0.0,-3.9898639947466563e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7459756058038163,192.08658738314415,45.12200428507377,65.2408278547689,99.26690226141852,1.521545718003369,0.2928322298912116,20785947.495400477,0.0313904040403714,0.0,0.0001561689696472,539.109681189127,0.0002156438724756,0.011202627343702,0.0127744313187504,0.2298316916612555,1.5389173336556367e+21,48693126240330.2,1654093.1453707935,0.0606438570033702,2.428033040710536e-09,13800.0,1170.0,1.3891221491200996e-10,3.672527993923945e-05,3.6725418851454366e-05,0.0366849131114119,1.0,2416738.7339420235,0.9950915566348614,0.0003307068393608,0.3441039873912784,0.3441039873912784,0.3397839883797639,3.677477602915601e-07,0.085975238056056,0.0,3.9898639947466563e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7571447757914623,216.6742995770645,46.19258528360902,66.74448397996885,99.46886674471348,1.4902934416957327,0.2799970265099321,19408972.088506263,0.0306489770530703,0.0,0.0001305916928181,526.7432601203521,0.0002106973040481,0.0089666460351604,0.010812669524442,0.222865211344887,1.3441169304318006e+21,44108581919106.875,1544516.9241092,0.0579774140827189,2.359305211969807e-09,14400.0,1180.0,1.809259946969491e-10,3.667334851278349e-05,3.667352943877819e-05,0.0409795203232004,1.0,2473213.4848559364,0.99490315169942,0.0003307070803082,0.3441039873912784,0.3441039873912784,0.3397888264205405,4.76275411230739e-07,0.0971442995160511,0.0,-3.469446951953614e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7688596428554906,244.0876665318565,47.37867252100905,68.15113376592991,99.73962767881046,1.4635065063095436,0.2670535498988732,18039220.7814414,0.0293454389956117,0.0,0.0001096553556106,514.5858213709232,0.0002058343285483,0.0068625389428915,0.0088379948950039,0.2152339889780656,1.169304091456415e+21,39776485385830.29,1435515.578446221,0.0551806955813621,2.283298557031815e-09,15000.0,1190.0,2.346801257674848e-10,3.484536194910969e-05,3.484559662923546e-05,0.0456889449246533,1.0,2531277.44440183,0.994718912952433,0.0003307073092689,0.3441039873912784,0.3441039873912784,0.3397935486360833,6.170353682050213e-07,0.1088590258201224,0.0,-6.938893903907228e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7810379105219838,274.596596501936,48.769398429538015,69.42912287123818,100.16969122584575,1.442761871147622,0.2546860084009389,16695028.414842838,0.0276296212763164,0.0,0.0001003220027147,502.61079095847856,0.0002010443163833,0.0050247522939207,0.0068798417942165,0.2068564510734954,1.0156534283263536e+21,35755081492766.375,1328548.1486409437,0.0522733483352342,2.1998328758335788e-09,15600.0,1200.0,3.0316791091481295e-10,3.2990258072874744e-05,3.299056124078566e-05,0.0508482166167992,1.0,2591080.589397432,0.9945387296052683,0.0003307075262716,0.3441039873912784,0.3441039873912784,0.3397981568296927,7.988539237664968e-07,0.1210371116680601,0.0,3.816391647148976e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.7939553713950849,308.4932202538005,50.618211149552565,70.62907601026657,100.8128291520849,1.4273559112883036,0.2426428343395841,15344017.625076676,0.0257490761183258,0.0,9.314470897776094e-05,490.7866992438932,0.0001963146796975,0.003549798427694,0.0050061850480433,0.1972923304494801,8.764686587953157e+20,31920291503427.85,1221038.1259600588,0.0491895317100089,2.1068477279160864e-09,16200.0,1210.0,3.9006097077872647e-10,3.465954443620737e-05,3.465993449717815e-05,0.056494372919774,1.0,2652814.776998057,0.9943624925450446,0.0003307077325346,0.3441039873912784,0.3441039873912784,0.3398026525690783,1.03275122400985e-06,0.1339543386438609,0.0,6.938893903907228e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.8075937474230586,346.0931563720288,53.3500517002884,71.77841486689834,101.62359525550224,1.415796036231046,0.2307037090125788,13990910.318886893,0.0236096954641553,0.0,8.249130800543201e-05,479.07609321169633,0.0001916304372846,0.0024459341718403,0.0033493148620188,0.1864193731057975,7.50303766457466e+20,28269659092621.625,1113361.2678031274,0.0459336092691119,2.003536816066948e-09,16800.0,1220.0,4.998360401896101e-10,3.7502238628268886e-05,3.750273846430908e-05,0.0626665601970472,1.0,2716726.7071162867,0.9941900942698892,0.0003307079287649,0.3441039873912784,0.3441039873912784,0.3398070371440519,1.3324186632663868e-06,0.1475924150043953,0.0,-6.765421556309548e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.8218894710580759,387.7368375733773,58.11072998843296,72.90920718143317,102.4297101884807,1.4048940339398606,0.2177869339258625,12641752.993595725,0.0205242272452519,0.0,6.831929670499785e-05,467.4342699185771,0.0001869737079674,0.0016414480545496,0.0020697659117487,0.1742123412676582,6.352201008032203e+20,24792550417080.098,1005998.7391387628,0.0425207566467289,1.889167606662161e-09,17400.0,1230.0,6.37915162176199e-10,3.851206603569132e-05,3.8512703950853494e-05,0.0694061353355807,1.0,2783134.771753584,0.9940214288263796,0.0003307081152823,0.3441039873912784,0.3441039873912784,0.3398113115149646,1.714777067835096e-06,0.1618877562810081,0.0,-1.734723475976807e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.8363319259216015,433.790897741273,60.04870081460193,73.96796513199675,103.1156551526464,1.3940582922436118,0.2048675001119448,11356269.256290238,0.0165000453255255,0.0,5.536138753928945e-05,455.80782493672297,0.0001823231299746,0.0010284366003688,0.001227914853484,0.1612293994945708,5.360480196110084e+20,21649395194674.133,903703.1936105568,0.0390728745238614,1.766176174766128e-09,18000.0,1240.0,8.108154458029783e-10,3.626653561282278e-05,3.626734642826858e-05,0.0767567669464929,1.0,2852450.96292488,0.9938563917492392,0.0003307082908499,0.3441039873912784,0.3441039873912784,0.3398154762504367,2.200619588530277e-06,0.176329725302013,0.0,3.642919299551295e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.8504976850450223,484.6496190562453,60.98026429893116,74.8949085601014,103.71854383016596,1.384854402311397,0.1954606056911382,10185402.634548567,0.0125813360599088,0.0,4.74742258061831e-05,444.133023302986,0.0001776532093211,0.0005753207030409,0.0007405052640658,0.1480088357785496,4.575061353434861e+20,18985891619543.61,810528.588334809,0.0356910486431491,1.6370000218050435e-09,18600.0,1250.0,1.0263008070330332e-09,3.295239112840929e-05,3.295341742921632e-05,0.0847645355249537,1.0,2925209.398321391,0.9936948800032918,0.0003307084557858,0.3441039873912784,0.3441039873912784,0.3398195314529107,2.815337768001036e-06,0.1904948697072543,0.0,2.6020852139652106e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.864841526839174,540.736438453757,61.5199287350144,75.81455318456311,104.4127046978739,1.377211898139021,0.1922459845503724,9075481.13348885,0.009976571188621,0.0,4.477909205056066e-05,432.33402337479725,0.0001729336093499,0.0002894490712174,0.0004675433895275,0.1342285470907311,3.939945338792541e+20,16647264749313.36,722203.841665994,0.032266708656448,1.499850664508119e-09,19200.0,1260.0,1.2935224019252495e-09,3.200193140272687e-05,3.200322492512879e-05,0.0934780323291862,1.0,3002103.5666688937,0.9935367919277648,0.000330708614903,0.3441039873912784,0.3441039873912784,0.3398234766706696,3.589719980407332e-06,0.2048379371191936,0.0,-1.7347234759768068e-17,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
0.8803950130256012,602.5055125980147,61.92114075917129,77.09792181406439,105.37900660693646,1.3668203257291036,0.1941654370787852,7904274.079162186,0.0095125090641711,0.0,4.649425615282376e-05,420.32102031417503,0.0001681284081256,0.0001419883141899,0.0003021822517236,0.1189926880003595,3.3296149381840575e+20,14278520298486.654,629002.1456259006,0.0285535873431259,1.3497479569281091e-09,19800.0,1270.0,1.6231260124404014e-09,3.517441921718871e-05,3.517604234320115e-05,0.1029484569070959,1.0,3084035.1701338235,0.9933820271830228,0.0003307087760135,0.3441039873912784,0.3441039873912784,0.3398273107952791,4.560796595068225e-06,0.2203904522290061,0.0,-1.734723475976807e-18,lognormal,synthetic_forward_state,lognormal:1350:1:2,lognormal,1350,1.0,2,heating
