candidate_id,G0_nm,rho0,initial_topology,heating_rate_C_min,reference_rate_C_min,peak_T_C,hold_time_h,comparison_id,comparison_type,reference_fallback,max_ratio,classification
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,5.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|5.0|1.0|1500.0|20.0,fast_firing,True,0.9703290377766199,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1400.0|20.0,fast_firing,True,0.9942729783431494,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1450.0|8.0,fast_firing,True,0.9866199364577038,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1450.0|20.0,fast_firing,True,0.9866199364577038,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1500.0|8.0,fast_firing,True,0.9683529671671944,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,20.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|20.0|1.0|1500.0|20.0,fast_firing,True,0.9683529671671944,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1400.0|20.0,fast_firing,True,0.9942540841485015,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1450.0|8.0,fast_firing,True,0.9853871967169222,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1450.0|20.0,fast_firing,True,0.9853871967169222,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1500.0|8.0,fast_firing,True,0.9614407214344854,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,50.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|50.0|1.0|1500.0|20.0,fast_firing,True,0.9614407214344854,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1400.0|20.0,fast_firing,True,0.99399223720464,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1450.0|8.0,fast_firing,True,0.9849892145167186,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1450.0|20.0,fast_firing,True,0.9849892145167186,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1500.0|8.0,fast_firing,True,0.9690436135679285,trajectory_negligible
mech_009_q0_PR_attrition_moderate,225.0,0.75,mixed_GBseg_TJ,100.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|225.0|0.75|mixed_GBseg_TJ|100.0|1.0|1500.0|20.0,fast_firing,True,0.9690436135679285,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1400.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1450.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1450.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1450.0|8.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1450.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1500.0,0.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1500.0|0.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1500.0|8.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,1.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|1.0|1.0|1500.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1400.0|20.0,fast_firing,True,1.0062615401278474,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1450.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1450.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1450.0|8.0,fast_firing,True,0.9979967666184357,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1450.0|20.0,fast_firing,True,0.9979967666184357,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1500.0|8.0,fast_firing,True,0.9804450558366498,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,5.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|5.0|1.0|1500.0|20.0,fast_firing,True,0.9804450558366498,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1400.0|20.0,fast_firing,True,1.006541407396438,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1450.0|8.0,fast_firing,True,0.996050033295987,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1450.0|20.0,fast_firing,True,0.996050033295987,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1500.0|8.0,fast_firing,True,0.9750513509983071,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,20.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|20.0|1.0|1500.0|20.0,fast_firing,True,0.9750513509983071,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1400.0|20.0,fast_firing,True,1.0058160879488145,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1450.0|8.0,fast_firing,True,0.9991321730620238,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1450.0|20.0,fast_firing,True,0.9991321730620238,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1500.0|8.0,fast_firing,True,0.9817301572805771,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,50.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|50.0|1.0|1500.0|20.0,fast_firing,True,0.9817301572805771,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1300.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1300.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1350.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1350.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1400.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1400.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1400.0|20.0,fast_firing,True,1.0040155319685258,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1450.0|8.0,fast_firing,True,1.0008690777937799,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1450.0|20.0,fast_firing,True,1.0008690777937799,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1500.0|8.0,fast_firing,True,0.9806109958507983,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,GBseg_rich,100.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|GBseg_rich|100.0|1.0|1500.0|20.0,fast_firing,True,0.9806109958507983,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1450.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1500.0,2.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1500.0|2.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1500.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,1.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|1.0|1.0|1500.0|20.0,fast_firing,True,1.0,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1450.0|20.0,fast_firing,True,1.0002554393126644,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1500.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,5.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|5.0|1.0|1500.0|20.0,fast_firing,True,0.9844718104021759,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1450.0|20.0,fast_firing,True,0.9967976715704818,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1500.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,20.0,1.0,1500.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|20.0|1.0|1500.0|20.0,fast_firing,True,0.9830533097746913,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,50.0,1.0,1350.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|50.0|1.0|1350.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,50.0,1.0,1400.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|50.0|1.0|1400.0|20.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,50.0,1.0,1450.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|50.0|1.0|1450.0|8.0,fast_firing,True,nan,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,50.0,1.0,1450.0,20.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|50.0|1.0|1450.0|20.0,fast_firing,True,0.9927946275177397,trajectory_negligible
mech_009_q0_PR_attrition_moderate,300.0,0.65,TJ_rich,50.0,1.0,1500.0,8.0,mech_009_q0_PR_attrition_moderate|300.0|0.65|TJ_rich|50.0|1.0|1500.0|8.0,fast_firing,True,nan,trajectory_negligible
