property_id,candidate_id,exact_two_attained,reduction_TS_exact,span_TS_20_exact,Chen_window_width_C_exact,lower_boundary_present_exact,upper_boundary_present_exact,two_step_pass_exact,success_T2_C,closed_fraction_switch_exact,closed_accommodation_fraction_exact,two_artifact_reasons,topology_parameters_modified
LHS00621,693168,False,,0.0,0.0,True,False,False,1100.0,2.238558137357584e-07,0.3808938480373034,unattained interval;numerical instability;unsupported interpolation,False
LHS03891,693168,False,,0.0,0.0,True,False,False,1100.0,3.724143624442044e-07,0.3869141953348223,unattained interval;numerical instability;unsupported interpolation,False
LHS09572,693168,True,0.5266627842082028,0.0299999999999966,350.0,True,False,False,1100.0,0.574534500591749,0.1083509740695982,numerical instability,False
LHS45573,693168,True,0.0547358655211676,0.0003999999999999,100.0,True,False,False,1200.0,4.6877866105505154e-07,0.3094457075378095,numerical instability,False
LHS04257,693168,True,0.2310662903429748,0.0252999999999972,300.0,True,False,False,1100.0,0.004118321028979,0.1162881063310154,numerical instability,False
LHS11353,693168,False,,0.0,0.0,True,False,False,1100.0,3.039638767921423e-07,0.3645087222302787,unattained interval;numerical instability;unsupported interpolation,False
LHS48463,693168,True,0.7503214660457428,0.0299999999999966,400.0,True,True,True,1100.0,0.2842607932430033,0.0031568241256287,,False
LHS14475,693168,True,0.1582265112867937,0.0115999999999987,100.0,True,False,False,1200.0,6.918566249312839e-07,0.3097824295384933,numerical instability,False
LHS13310,693168,True,0.8462690147288472,0.0299999999999966,500.0,False,False,False,1100.0,0.8357694432210715,0.0170139782356264,,False
LHS25332,693168,True,0.6891591799671047,0.0299999999999966,300.0,True,True,True,1100.0,0.0942537929157402,0.045885151837506,,False
LHS29754,693168,False,,0.0,0.0,True,False,False,1100.0,2.6593766742030756e-07,0.3630796971320689,unattained interval;numerical instability;unsupported interpolation,False
LHS13637,693168,True,0.0142623931985143,0.0,50.0,True,False,False,1250.0,6.356039722923529e-07,0.324319023318701,numerical instability,False
LHS31209,693168,False,,0.0,0.0,True,False,False,1100.0,2.158074454372064e-07,0.3608208371837991,unattained interval;numerical instability;unsupported interpolation,False
LHS02865,693168,True,0.4022303764913938,0.0249999999999972,150.0,True,False,False,1150.0,0.1125432573074273,0.2492096527320724,numerical instability,False
LHS04739,693168,True,0.7557802117053748,0.0299999999999966,450.0,False,True,False,1100.0,0.6110472692556209,0.0173060428148779,,False
LHS27231,693168,True,0.9163508383893624,0.0299999999999966,400.0,True,True,True,1100.0,0.2991332738182444,0.0033901629616956,,False
LHS05712,693168,True,0.6658351514562864,0.0299999999999966,450.0,False,True,False,1100.0,0.6398375067970513,0.0098619202768478,,False
LHS13551,693168,True,0.5712013428321778,0.0299999999999966,450.0,False,True,False,1100.0,0.465660168376054,0.0128091745524077,,False
LHS12842,693168,True,0.2511295358859056,0.017999999999998,250.0,True,False,False,1100.0,7.30446624070245e-07,0.2441694848172223,numerical instability,False
LHS36439,693168,True,0.8642614886341526,0.0299999999999966,400.0,True,True,True,1100.0,0.2776741465886243,0.0196455122164716,,False
LHS42322,693168,True,0.8565000490881802,0.0299999999999966,150.0,True,False,False,1150.0,0.0036115374219537,0.2040142390961631,numerical instability,False
LHS20438,693168,True,0.005034378026879,0.0,150.0,True,False,False,1150.0,4.33082841380556e-07,0.3103044735360223,numerical instability,False
LHS44303,693168,False,,0.0,0.0,True,False,False,1100.0,2.617893012133442e-07,0.373452272300768,unattained interval;numerical instability;unsupported interpolation,False
LHS37935,693168,True,0.8451798685151074,0.0299999999999966,350.0,True,True,True,1100.0,0.0904825118515022,0.0197562237833448,,False
LHS48218,693168,True,0.8459070395261863,0.0299999999999966,150.0,True,False,False,1150.0,0.0027222834325166,0.1243015675956466,numerical instability,False
LHS14035,693168,True,0.7327756419224654,0.0299999999999966,250.0,True,True,True,1100.0,0.01846265023439,0.0613508320880937,,False
LHS12826,693168,True,0.5783791012263777,0.0299999999999966,450.0,True,False,False,1100.0,0.3621320311642345,0.0011245677176322,numerical instability,False
LHS28550,693168,True,0.7304864613284436,0.0299999999999966,450.0,False,True,False,1100.0,0.5836614944366573,0.0226532512801005,,False
LHS00743,693168,False,,0.0,0.0,True,False,False,1100.0,4.232638938024712e-07,0.3702679973637912,unattained interval;numerical instability;unsupported interpolation,False
LHS30421,693168,False,,0.0,0.0,True,False,False,1100.0,6.053625215966271e-07,0.3714457931410697,unattained interval;numerical instability;unsupported interpolation,False
LHS24670,693168,False,,0.0,0.0,True,False,False,1100.0,2.8938391351319177e-07,0.3671539445070301,unattained interval;numerical instability;unsupported interpolation,False
LHS44391,693168,True,0.1798862662554144,0.0120999999999986,200.0,True,False,False,1100.0,1.0925295866021738e-06,0.2201464949862857,numerical instability,False
LHS06434,693168,True,0.0102227840739819,0.0,150.0,True,False,False,1150.0,6.395110544018416e-07,0.3184413471576298,numerical instability,False
LHS26220,693168,True,0.7042253549650974,0.0299999999999966,200.0,True,False,False,1100.0,0.0005061428703747,0.1255301316075314,numerical instability,False
LHS15094,693168,True,0.0041206097177376,0.0,150.0,True,False,False,1150.0,3.714815684452085e-07,0.3360628907646016,numerical instability,False
LHS42262,693168,True,0.0124970941230766,0.0,100.0,True,False,False,1200.0,5.73460162088596e-07,0.3278356293257447,numerical instability,False
LHS01685,693168,True,0.682296828625446,0.0299999999999966,500.0,False,False,False,1100.0,0.9488776521466904,0.001566098721037,,False
LHS18730,693168,True,0.9134572058725688,0.0299999999999966,450.0,False,True,False,1100.0,0.6892037999718222,0.0176640854171166,,False
LHS46124,693168,True,0.0045759939996888,0.0,0.0,True,False,False,1300.0,4.207132779979778e-07,0.3577532209491489,numerical instability,False
LHS02711,693168,True,0.8260698672000902,0.0299999999999966,200.0,True,False,False,1100.0,0.2763906247397865,0.101274364826909,numerical instability,False
LHS16514,693168,True,0.890666455773661,0.0299999999999966,300.0,True,True,True,1100.0,0.0886991645566994,0.0101049736394757,,False
LHS25387,693168,True,0.2013045043330739,0.0149999999999983,150.0,True,False,False,1150.0,1.072686004152754e-06,0.2344116312600208,numerical instability,False
LHS33521,693168,True,0.8335431081875705,0.0299999999999966,450.0,False,True,False,1100.0,0.8683479913812583,0.0027910810357668,,False
LHS12143,693168,True,0.6320048252291913,0.0299999999999966,500.0,False,False,False,1100.0,0.9001017727687289,0.0046941833446848,,False
LHS02359,693168,True,0.9133425118070088,0.0299999999999966,100.0,True,True,True,1150.0,0.00242670778047,0.125776112517206,,False
LHS22898,693168,True,0.0128653519280718,0.0,0.0,True,False,False,1300.0,4.350359092846325e-07,0.3569749354128411,numerical instability,False
LHS24301,693168,True,0.507339518645969,0.0222999999999975,100.0,True,False,False,1200.0,6.802182354436829e-07,0.2646929110496016,numerical instability,False
LHS44394,693168,True,0.8992029905524298,0.0299999999999966,400.0,True,True,True,1100.0,0.2701292581502355,0.0028754445340495,,False
LHS30833,693168,True,0.1222914466628362,0.008899999999999,100.0,True,False,False,1200.0,4.761790726158443e-07,0.2831205398293377,numerical instability,False
LHS39842,693168,True,0.962792444741202,0.0299999999999966,150.0,True,True,True,1100.0,0.0052997627482015,0.0799000244345146,,False
LHS19385,693168,True,0.5573118591255464,0.0299999999999966,150.0,True,False,False,1150.0,0.0006936948418883,0.2316498490234585,numerical instability,False
LHS02641,693168,True,0.2377426767598455,0.0158999999999982,150.0,True,False,False,1150.0,5.911619486636709e-07,0.2595971497055784,numerical instability,False
LHS14673,693168,True,0.6897623643628003,0.0299999999999966,500.0,False,False,False,1100.0,0.4460925715800866,0.000692228558133,,False
LHS28235,693168,True,0.0068041341680613,0.0,0.0,True,False,False,1300.0,4.771228086282953e-07,0.342277389698767,numerical instability,False
LHS11623,693168,True,0.906805120809438,0.0299999999999966,250.0,True,False,False,1100.0,0.1096665288222023,0.0586657999967621,numerical instability,False
LHS21939,693168,True,0.2528580358006606,0.0299999999999966,400.0,True,False,False,1100.0,0.0061793960230931,0.1229613869962524,numerical instability,False
LHS40652,693168,True,0.4824799967472624,0.0299999999999966,500.0,False,False,False,1100.0,0.769816435476636,0.0365740138114737,,False
LHS46736,693168,True,-0.0006923037289563,0.0,100.0,True,False,False,1200.0,2.3506217154086773e-07,0.3498421013740618,numerical instability,False
LHS08817,693168,False,,0.0,0.0,True,False,False,1100.0,3.3831374314603556e-07,0.3614331789367799,unattained interval;numerical instability;unsupported interpolation,False
LHS24727,693168,True,0.885618994384731,0.0299999999999966,350.0,True,True,True,1100.0,0.1882233932385519,0.0155671039241633,,False
LHS49395,693168,True,0.9397141314940431,0.0299999999999966,100.0,True,True,True,1150.0,0.0108984168876445,0.1267330626131891,,False
LHS25647,693168,True,0.948726642330872,0.0299999999999966,450.0,False,True,False,1100.0,0.3037819822258591,0.0096562067964271,,False
LHS41026,693168,True,0.7885825027330372,0.0299999999999966,250.0,True,False,False,1100.0,0.0182276627756012,0.0707158026971519,numerical instability,False
LHS10800,693168,True,0.5865464291487028,0.0253999999999972,100.0,True,False,False,1200.0,6.952679207655508e-07,0.2494561997517669,numerical instability,False
LHS48177,693168,True,0.8276820084016269,0.0299999999999966,250.0,True,True,True,1100.0,0.0097943321373467,0.0562977908973535,,False
LHS18693,693168,True,0.6494931474091237,0.0299999999999966,500.0,False,False,False,1100.0,0.8464661401646959,0.0381102310492468,,False
LHS01893,693168,True,0.29582043015632,0.0201999999999977,150.0,True,False,False,1150.0,9.588151175933255e-07,0.2707984437997424,numerical instability,False
LHS15546,693168,True,0.5087474269518264,0.0299999999999966,150.0,True,False,False,1150.0,0.0002133004350156,0.1654935897942631,numerical instability,False
LHS04297,693168,True,0.0065115430829171,0.0,0.0,True,False,False,1300.0,2.709036789134191e-07,0.3396242552323457,numerical instability,False
LHS39208,693168,True,0.6271788287079683,0.0299999999999966,400.0,True,False,False,1100.0,0.005677835811964,0.0832703907747011,numerical instability,False
LHS45212,693168,True,-0.0030512284195109,0.0,50.0,True,False,False,1250.0,2.156676998274243e-07,0.3482152883994496,numerical instability,False
LHS03884,693168,True,0.8475348758129424,0.0299999999999966,500.0,False,False,False,1100.0,0.92721470424523,0.0014591007881819,,False
LHS22647,693168,True,0.5970716548199047,0.0299999999999966,500.0,False,False,False,1100.0,0.8731985367855025,0.0266653742369454,,False
LHS43896,693168,True,0.04619801353986,0.0,50.0,True,False,False,1250.0,3.970979157989293e-07,0.3269596586356083,numerical instability,False
LHS36815,693168,True,0.1520323647394175,0.0118999999999986,50.0,True,False,False,1250.0,4.892540875494736e-07,0.3128138622146973,numerical instability,False
LHS00643,693168,True,0.9271522875774882,0.0299999999999966,450.0,False,True,False,1100.0,0.3935599873335128,0.0021910924941542,,False
LHS47626,693168,True,0.7667524520040487,0.0299999999999966,450.0,False,True,False,1100.0,0.5121012133316906,0.0044729214415212,,False
LHS09428,693168,True,0.0027995576906256,0.0,250.0,True,False,False,1100.0,7.423642594124328e-07,0.2838924155756614,numerical instability,False
LHS33856,693168,False,,0.0,0.0,True,False,False,1100.0,2.291575504943142e-07,0.3749230793147422,unattained interval;numerical instability;unsupported interpolation,False
LHS37271,693168,True,0.6574672172623085,0.0299999999999966,300.0,True,False,False,1100.0,0.0051470965895337,0.1475308985430977,numerical instability,False
LHS16779,693168,True,0.4376322274357516,0.0299999999999966,400.0,True,False,False,1100.0,0.1556788538872195,0.0528669517491993,numerical instability,False
LHS14348,693168,True,0.2605684606114501,0.0161999999999982,150.0,True,False,False,1150.0,0.0026054881204312,0.2529476096902529,numerical instability,False
LHS19216,693168,True,-0.000127463389167,0.0,100.0,True,False,False,1200.0,3.0964760082217285e-07,0.3489524942744684,numerical instability,False
LHS06091,693168,True,-0.0090310382386966,0.0,50.0,True,False,False,1250.0,4.084767249777773e-07,0.3676227538780398,numerical instability,False
LHS22975,693168,True,0.694051572009203,0.0299999999999966,200.0,True,False,False,1100.0,0.00013429124515,0.1157050223848915,numerical instability,False
LHS27022,693168,True,0.0124681028228899,0.0,200.0,True,False,False,1100.0,9.865181085061874e-07,0.2253757188162962,numerical instability,False
LHS16848,693168,True,0.0028600593309732,0.0,0.0,True,False,False,1300.0,5.274652213052051e-07,0.3475768696039129,numerical instability,False
LHS03677,693168,True,0.6342732106499532,0.0299999999999966,250.0,True,False,False,1100.0,0.0103439889503764,0.104598101360808,numerical instability,False
LHS33195,693168,True,0.0110906947315417,0.0,300.0,True,False,False,1100.0,7.426921473883548e-07,0.2326690847728799,numerical instability,False
LHS06742,693168,True,0.8556278639417222,0.0299999999999966,250.0,True,False,False,1100.0,0.5188544542553936,0.0926896273681902,numerical instability,False
LHS37454,693168,True,0.9277007583242062,0.0299999999999966,350.0,True,True,True,1100.0,0.0951263847149685,0.0107162051591286,,False
LHS19314,693168,True,0.5170949547028949,0.0299999999999966,100.0,True,False,False,1200.0,1.307432819255593e-06,0.2686335601674801,numerical instability,False
LHS33979,693168,True,0.495007624101484,0.0299999999999966,350.0,True,False,False,1100.0,0.0941940751451245,0.0092332999615457,numerical instability,False
LHS27847,693168,True,0.5681990227598935,0.0299999999999966,250.0,True,False,False,1100.0,0.0039009685893315,0.0758385415673924,numerical instability,False
LHS41430,693168,True,0.9094694041006228,0.0299999999999966,450.0,False,True,False,1100.0,0.8558432743763306,0.0170162947229645,,False
LHS11489,693168,False,,0.0,0.0,True,False,False,1100.0,2.3826724868101917e-07,0.3609782293202644,unattained interval;numerical instability;unsupported interpolation,False
LHS23597,693168,True,0.8663515946018031,0.0299999999999966,450.0,False,True,False,1100.0,0.8801041721179286,0.0004732504107712,,False
LHS10812,693168,False,,0.0,0.0,True,False,False,1100.0,4.545734441191786e-07,0.3806461503190412,unattained interval;numerical instability;unsupported interpolation,False
LHS04916,693168,True,0.7562960756381761,0.0299999999999966,250.0,True,False,False,1100.0,0.007827670983365,0.0560107304342179,numerical instability,False
LHS10637,693168,True,0.070639216170217,0.0026999999999997,100.0,True,False,False,1200.0,5.128027091984694e-07,0.2948420966746943,numerical instability,False
LHS33766,693168,True,0.4929724111399715,0.0299999999999966,250.0,True,False,False,1100.0,0.000119712487608,0.1833887428296389,numerical instability,False
LHS23041,693168,True,0.6384682698631137,0.0299999999999966,450.0,True,False,False,1100.0,0.3213191174417973,0.0081567829978255,numerical instability,False
LHS47114,693168,True,0.3344704520145826,0.0299999999999966,300.0,True,False,False,1100.0,0.0041604621531571,0.1904214971842902,numerical instability,False
LHS00101,693168,True,0.0299145130673781,0.0,250.0,True,False,False,1100.0,4.2057488509798826e-07,0.3185286422381848,numerical instability,False
LHS32837,693168,False,,0.0,0.0,True,False,False,1100.0,3.891973178548135e-07,0.3910890687739098,unattained interval;numerical instability;unsupported interpolation,False
LHS23667,693168,True,0.0043697363749539,0.0,100.0,True,False,False,1200.0,3.276214312777696e-07,0.3715559783650923,numerical instability,False
LHS25692,693168,True,0.028059703775664,0.0,150.0,True,False,False,1150.0,5.479165691670168e-07,0.3510889349233762,numerical instability,False
LHS19915,693168,True,0.9601825216490852,0.0299999999999966,450.0,False,True,False,1100.0,0.2330007851460408,0.0098559179899639,,False
LHS46271,693168,True,0.8413355225177985,0.0299999999999966,400.0,True,True,True,1100.0,0.1284390838669559,0.0127069999663448,,False
LHS47396,693168,True,-0.0023026209779257,0.0,50.0,True,False,False,1250.0,2.942631740075811e-07,0.3531040857235887,numerical instability,False
LHS48610,693168,True,0.7143821820519325,0.0299999999999966,200.0,True,False,False,1100.0,0.4402686104258888,0.1713938827608518,numerical instability,False
LHS43529,693168,True,0.7329389793793453,0.0299999999999966,300.0,True,False,False,1100.0,0.4687946805630705,0.0512775031671825,numerical instability,False
LHS44569,693168,True,0.6280073687194729,0.0299999999999966,450.0,False,True,False,1100.0,0.7188131397898837,0.0149553866943998,,False
LHS35680,693168,True,0.0776853386533871,0.0,250.0,True,False,False,1100.0,9.07160610943718e-07,0.253852924293507,numerical instability,False
LHS23457,693168,False,,0.0,0.0,True,False,False,1100.0,3.923294311960383e-07,0.3577996796560159,unattained interval;numerical instability;unsupported interpolation,False
LHS08391,693168,True,0.9247457018667894,0.0299999999999966,250.0,True,True,True,1100.0,0.0457329717455763,0.0406653004546855,,False
LHS34487,693168,False,,0.0,0.0,True,False,False,1100.0,4.627905561431987e-07,0.3474791415214511,unattained interval;numerical instability;unsupported interpolation,False
LHS22051,693168,True,0.0078533064443528,0.0,0.0,True,False,False,1300.0,2.636032615909295e-07,0.3620724635660109,numerical instability,False
LHS04915,693168,True,0.0048044534849156,0.0,100.0,True,False,False,1200.0,5.746155088802409e-07,0.3232180344620869,numerical instability,False
LHS28612,693168,True,0.0068300085596793,0.0,100.0,True,False,False,1200.0,5.090278892852543e-07,0.3424577065309319,numerical instability,False
LHS02000,693168,True,0.0165591456460941,0.0,100.0,True,False,False,1200.0,4.21922100964233e-07,0.3481434336331985,numerical instability,False
LHS21889,693168,True,0.6149674572880303,0.0299999999999966,300.0,True,False,False,1100.0,0.2339210387813301,0.1045359559441589,numerical instability,False
LHS27826,693168,False,,0.0,0.0,True,False,False,1100.0,3.027076495444794e-07,0.3622764789516288,unattained interval;numerical instability;unsupported interpolation,False
LHS23678,693168,False,,0.0,0.0,True,False,False,1100.0,3.110100420051544e-07,0.3700807401805924,unattained interval;numerical instability;unsupported interpolation,False
LHS43028,693168,True,0.0754029221008485,0.0,200.0,True,False,False,1100.0,0.2898065199251639,0.3315752872412616,numerical instability,False
LHS38452,693168,True,0.0042149459416936,0.0,150.0,True,False,False,1150.0,4.3997584104096564e-07,0.3117501454108994,numerical instability,False
LHS47402,693168,True,0.8504988624438128,0.0299999999999966,450.0,False,True,False,1100.0,0.8930431609752196,0.0170201637540187,,False
LHS14966,693168,False,,0.0,100.0,True,False,False,1200.0,2.960413958670969e-07,0.3291261639671852,unattained interval;numerical instability;unsupported interpolation,False
LHS00245,693168,True,0.0053282185398222,0.0,100.0,True,False,False,1200.0,3.928745637952925e-07,0.3061767376098649,numerical instability,False
LHS49460,693168,True,0.3529948279270439,0.0299999999999966,300.0,True,False,False,1100.0,0.0004520675716277,0.1197348795998273,numerical instability,False
LHS40608,693168,True,0.1610509037491948,0.0139999999999984,150.0,True,False,False,1150.0,8.020805831779268e-07,0.2105555236858912,numerical instability,False
LHS08375,693168,True,0.508906579108462,0.0299999999999966,400.0,True,False,False,1100.0,0.0140640078186264,0.0765843396986353,numerical instability,False
LHS24944,693168,True,0.5198955660716232,0.0299999999999966,350.0,True,False,False,1100.0,0.0055381421429427,0.1291372906281335,numerical instability,False
LHS36581,693168,True,0.2086592357983165,0.0151999999999983,250.0,True,False,False,1100.0,0.0731694147670297,0.239295470300218,numerical instability,False
LHS12962,693168,True,0.2071216642398229,0.0166999999999981,400.0,True,False,False,1100.0,0.0037569029484306,0.1751047842574167,numerical instability,False
LHS26868,693168,True,0.901154088911324,0.0299999999999966,450.0,False,True,False,1100.0,0.8764808457827512,0.0086811584428032,,False
LHS14775,693168,True,0.0083962712211879,0.0,50.0,True,False,False,1250.0,5.810196218989779e-07,0.3482672984346815,numerical instability,False
LHS12846,693168,True,0.8883479087814893,0.0299999999999966,400.0,True,True,True,1100.0,0.1660860853795402,0.0028845231367001,,False
LHS13290,693168,True,0.0483285104591774,0.0001999999999999,50.0,True,False,False,1250.0,3.800608300281829e-07,0.3177397932044815,numerical instability,False
LHS40532,693168,True,-0.0024414848489875,0.0,50.0,True,False,False,1250.0,2.1847759264009569e-07,0.3492827924791541,numerical instability,False
LHS18467,693168,True,0.1192982598950568,0.0077999999999991,200.0,True,False,False,1100.0,6.494043541895629e-07,0.281470915516733,numerical instability,False
LHS05285,693168,True,0.7647855579884496,0.0299999999999966,200.0,True,False,False,1100.0,0.006272557685115,0.1436241862401286,numerical instability,False
LHS28699,693168,True,0.8305048767815059,0.0299999999999966,450.0,False,True,False,1100.0,0.5097733385950719,0.0015741258961184,,False
LHS07101,693168,True,0.3891571384630432,0.0227999999999974,150.0,True,False,False,1150.0,7.403073576364762e-07,0.2231355728303061,numerical instability,False
LHS39404,693168,True,0.1012755228574044,0.0058999999999993,250.0,True,False,False,1100.0,1.0470921843051133e-06,0.2310100052384907,numerical instability,False
LHS32583,693168,True,0.7597537575476545,0.0299999999999966,450.0,False,True,False,1100.0,0.3108000748449704,0.00218159388454,,False
LHS18612,693168,True,0.0021865150702216,0.0,0.0,True,False,False,1300.0,3.2265069260591386e-07,0.3432932682742767,numerical instability,False
LHS13361,693168,True,0.5506262664582173,0.0299999999999966,350.0,True,False,False,1100.0,0.0077362228036338,0.1114785409539401,numerical instability,False
LHS33535,693168,True,0.6502746254973515,0.0299999999999966,150.0,True,False,False,1150.0,0.0015863827945254,0.2281325053945413,numerical instability,False
LHS13764,693168,True,0.9029250934412932,0.0299999999999966,150.0,True,True,True,1100.0,0.0033126609657701,0.0856036311758441,,False
LHS28562,693168,False,,0.0,0.0,True,False,False,1100.0,4.625363951240635e-07,0.3891028529882184,unattained interval;numerical instability;unsupported interpolation,False
LHS39436,693168,True,0.7551477466251011,0.0299999999999966,250.0,True,False,False,1100.0,0.004691839583774,0.0562141324693957,numerical instability,False
LHS14094,693168,True,0.3768517745551065,0.0299999999999966,450.0,True,False,False,1100.0,0.0084047624606934,0.0760151448168896,numerical instability,False
LHS30063,693168,True,0.0052698274845334,0.0,200.0,True,False,False,1100.0,4.865728413318185e-07,0.3142712814515759,numerical instability,False
LHS07946,693168,True,0.0079723851167242,0.0,150.0,True,False,False,1150.0,8.583283382597042e-07,0.2967868991144324,numerical instability,False
LHS44450,693168,True,0.6886903507034965,0.0299999999999966,500.0,False,False,False,1100.0,0.6820996286364246,0.0233518659130818,,False
LHS48355,693168,True,0.1296977141754081,0.0109999999999987,100.0,True,False,False,1200.0,0.1085609335161845,0.2794665247426019,numerical instability,False
LHS07716,693168,True,0.0060148401052521,0.0,150.0,True,False,False,1150.0,4.896278902084938e-07,0.2868765183967508,numerical instability,False
LHS11246,693168,True,0.003404070670953,0.0,200.0,True,False,False,1100.0,7.885348049331392e-07,0.2692227591443136,numerical instability,False
LHS19207,693168,True,0.3422990054032436,0.0299999999999966,300.0,True,False,False,1100.0,0.0028502050906738,0.172904347412627,numerical instability,False
LHS41068,693168,True,0.003232503558043,0.0,100.0,True,False,False,1200.0,5.721541802071293e-07,0.3268434307914992,numerical instability,False
LHS19570,693168,True,0.5802698223050441,0.0299999999999966,450.0,False,True,False,1100.0,0.3670029090682684,0.0420218124605334,,False
LHS07207,693168,True,0.6581910034376504,0.0299999999999966,450.0,False,True,False,1100.0,0.591627207611994,0.0384221549264239,,False
LHS40469,693168,True,0.0744289548085749,0.0,250.0,True,False,False,1100.0,8.943694903496509e-07,0.2750495215595385,numerical instability,False
LHS45484,693168,True,0.7859928396297612,0.0299999999999966,300.0,True,False,False,1100.0,0.6235340696723158,0.114707493709088,numerical instability,False
LHS43671,693168,True,0.54680912447109,0.0299999999999966,450.0,True,False,False,1100.0,0.2097875559040163,0.041996160854007,numerical instability,False
LHS15781,693168,True,0.0371600547893178,0.0,50.0,True,False,False,1250.0,8.28049936879689e-07,0.3008663036437737,numerical instability,False
LHS41328,693168,True,0.8712915549408853,0.0299999999999966,150.0,True,True,True,1100.0,0.006297850425213,0.1077127274533057,,False
LHS23510,693168,True,0.0269750409247604,0.0,250.0,True,False,False,1100.0,1.0898085912326737e-06,0.206098524975521,numerical instability,False
LHS47744,693168,True,0.9509501712982203,0.0299999999999966,200.0,True,True,True,1100.0,0.1052978817896195,0.0268929949136254,,False
LHS01239,693168,True,0.3656915419055715,0.0212999999999976,100.0,True,False,False,1200.0,0.0020558129134677,0.2486326202121871,numerical instability,False
LHS39406,693168,False,,0.0,0.0,True,False,False,1100.0,3.0401158522197696e-07,0.3726207335771149,unattained interval;numerical instability;unsupported interpolation,False
LHS29066,693168,True,0.787653883294399,0.0299999999999966,300.0,True,True,True,1100.0,0.0137696414158013,0.060890713348624,,False
LHS49716,693168,True,0.8065477972653015,0.0299999999999966,450.0,False,True,False,1100.0,0.7280784977274346,0.017140128601063,,False
LHS22622,693168,True,0.5258901687052253,0.0299999999999966,500.0,False,False,False,1100.0,0.5963557803721755,0.0048267555579939,,False
LHS47654,693168,True,0.0129782230668626,0.0,150.0,True,False,False,1150.0,6.235232631643447e-07,0.319984935623514,numerical instability,False
LHS26123,693168,True,0.3935887119057606,0.0299999999999966,450.0,True,False,False,1100.0,0.2231004734182391,0.0143564371379762,numerical instability,False
LHS41699,693168,True,0.4544735193590024,0.0299999999999966,400.0,True,False,False,1100.0,0.0130674685403199,0.03711132193831,numerical instability,False
LHS48642,693168,True,-0.0043881321389476,0.0,0.0,True,False,False,1300.0,3.9417315594893826e-07,0.3781896686170158,numerical instability,False
LHS00663,693168,False,,0.0,0.0,True,False,False,1100.0,4.106785157593555e-07,0.387005628470874,unattained interval;numerical instability;unsupported interpolation,False
LHS01448,693168,True,0.8549235513545236,0.0299999999999966,450.0,False,True,False,1100.0,0.8808598463651705,0.0170155299234491,,False
LHS46676,693168,False,,0.0,0.0,True,False,False,1100.0,1.7895207102447985e-07,0.3490646402833351,unattained interval;numerical instability;unsupported interpolation,False
LHS39500,693168,True,0.7817314514977605,0.0299999999999966,450.0,False,True,False,1100.0,0.6454182915355295,0.0054151622596239,,False
LHS05372,693168,True,0.9607063982556808,0.0299999999999966,450.0,False,True,False,1100.0,0.247612306619596,0.0054021990739272,,False
LHS29327,693168,True,0.4663683791741657,0.0299999999999966,250.0,True,False,False,1100.0,0.2165827977351185,0.1751908297627497,numerical instability,False
LHS08860,693168,True,0.0615755658911637,0.0,50.0,True,False,False,1250.0,2.050256695251705e-07,0.3513706781687448,numerical instability,False
LHS42827,693168,True,0.2166742299612615,0.0164999999999981,200.0,True,False,False,1100.0,0.1355352578933273,0.2886786269204638,numerical instability,False
LHS05080,693168,True,0.9188734147678772,0.0299999999999966,150.0,True,True,True,1100.0,0.0150620656579381,0.0608781415823389,,False
LHS18274,693168,True,0.8132189738390503,0.0299999999999966,200.0,True,True,True,1100.0,0.0083862911998594,0.0588648563927776,,False
LHS46447,693168,True,-0.0025888135856002,0.0,50.0,True,False,False,1250.0,1.646428385406378e-07,0.324623183075768,numerical instability,False
LHS41240,693168,True,0.1722108656770072,0.0128999999999985,100.0,True,False,False,1200.0,7.721306596056131e-07,0.2771194263013516,numerical instability,False
LHS05512,693168,True,0.8405002279437215,0.0299999999999966,200.0,True,False,False,1100.0,0.0050909467687682,0.1475173274757808,numerical instability,False
LHS28853,693168,True,0.7069066250502551,0.0299999999999966,150.0,True,False,False,1150.0,9.877008529685468e-05,0.2009408410566548,numerical instability,False
LHS15199,693168,True,0.8843951926186557,0.0299999999999966,450.0,False,True,False,1100.0,0.3885117613296348,0.0085436078571009,,False
LHS05194,693168,True,0.7499589971434131,0.0299999999999966,450.0,True,False,False,1100.0,0.2218612584266341,0.0056518123440616,numerical instability,False
LHS30189,693168,True,0.0090882716837422,0.0,150.0,True,False,False,1150.0,3.217375437291862e-07,0.3411952917375473,numerical instability,False
LHS29567,693168,True,0.6891619384731335,0.0299999999999966,150.0,True,False,False,1150.0,1.1497971395185388e-06,0.2149568773362987,numerical instability,False
LHS19696,693168,True,0.011186036780499,0.0,150.0,True,False,False,1150.0,4.364166444825925e-07,0.3091992069356482,numerical instability,False
LHS39877,693168,True,0.7706465076421637,0.0299999999999966,450.0,False,True,False,1100.0,0.2882732239213083,0.0048690690265742,,False
LHS37371,693168,True,-3.8763180023826393e-05,0.0,50.0,True,False,False,1250.0,4.1525967512049394e-07,0.3333369433440148,numerical instability,False
LHS22050,693168,True,0.0240315034748965,0.0,100.0,True,False,False,1200.0,1.398148729530147e-07,0.3284709531021264,numerical instability,False
LHS47332,693168,True,0.4212313014634948,0.0212999999999976,100.0,True,False,False,1200.0,0.1947929886844635,0.3030717551217804,numerical instability,False
