property_id,behavior,evidence_level,Theta_nuc,f_nuc,f_exchange,f_transport,I_low_slow,I_low_PR_slow,Pi_PR,R_fast_screen,span_fast_1p5_screen,S_closed_growth,A_closed_fraction,M_PR_closed,Gamma_mig,reduction_TS_screen,span_TS_20_screen,Chen_window_width_C_screen
LHS03068,fast_firing,dimensionless screen paired to exact promotion,7577424.346695283,0.9999998680290528,1.3187194606865503e-07,9.900108638708319e-11,39493.64945767975,4.3212441077898596e-20,1.7491047861755427e-18,10.0,0.17,,,,,,,
LHS03074,fast_firing,dimensionless screen paired to exact promotion,328490.6468836134,0.9999969557825609,3.044054023645481e-06,1.6341532734656902e-10,39493.41841786481,1.8901562155235378e-17,2.009557479515744e-17,10.0,0.17,,,,,,,
LHS03078,fast_firing,dimensionless screen paired to exact promotion,11.463661382135212,0.9197667547809547,0.0787189319207848,0.0015143132982605321,35673.5496786673,2.2554074142507078e-17,1.894230818344972e-21,10.0,0.17,,,,,,,
LHS03086,fast_firing,dimensionless screen paired to exact promotion,1537181.2532972188,0.9999993494590521,6.505386053047617e-07,2.3424943844159227e-12,39493.599333690625,2.4473894788113287e-17,9.072205959633664e-17,10.0,0.17,,,,,,,
LHS03093,fast_firing,dimensionless screen paired to exact promotion,3961971.727112547,0.9999997476004836,2.5176089807961284e-07,6.38618241336644e-10,39493.64416204464,1.0139138138994541e-17,9.744516433341535e-17,10.0,0.17,,,,,,,
LHS03098,fast_firing,dimensionless screen paired to exact promotion,139054103.94161773,0.9999999928085547,7.084625248820811e-09,1.0682012720640492e-10,39493.669626934694,5.2886592052635547e-20,6.656853684773097e-16,10.0,0.17,,,,,,,
LHS03100,fast_firing,dimensionless screen paired to exact promotion,32033.34184571758,0.9999687835010059,3.068533096384378e-05,5.311680301470061e-07,39491.32869873138,4.68459537044294e-16,5.338266902254918e-17,10.0,0.17,,,,,,,
LHS03104,fast_firing,dimensionless screen paired to exact promotion,20.798654755737335,0.954125609529331,0.04587298545901296,1.4050116560283642e-06,36805.29699913968,1.2403422870937802e-15,1.3637951060926816e-19,10.0,0.17,,,,,,,
LHS03105,fast_firing,dimensionless screen paired to exact promotion,623881671.8491809,0.999999998397132,1.5957833981698752e-09,7.084651204197583e-12,39493.67062489845,1.7946669808818845e-20,4.5927686881988875e-16,10.0,0.17,,,,,,,
LHS03120,fast_firing,dimensionless screen paired to exact promotion,149199.58778866965,0.999993297613536,6.702378687644491e-06,7.77625079521308e-12,39493.26307408902,1.3697753262091135e-18,1.0516986118774121e-18,10.0,0.17,,,,,,,
LHS03123,fast_firing,dimensionless screen paired to exact promotion,21658020.246898934,0.9999999538277303,4.61568802937945e-08,1.5389490232203538e-11,39493.66409361228,1.6827124694723695e-19,1.1315113661273446e-16,10.0,0.17,,,,,,,
LHS03125,fast_firing,dimensionless screen paired to exact promotion,339034272.1187464,0.9999999970504457,2.9490983614410365e-09,4.55944090047599e-13,39493.670418684815,1.01407131231001e-17,5.031489873260802e-14,10.0,0.17,,,,,,,
LHS03130,fast_firing,dimensionless screen paired to exact promotion,18583.78523734443,0.9999461925447494,5.3804283021138964e-05,3.1722294383358465e-09,39490.550941255075,6.441481918783387e-20,5.991138133020349e-21,3.734803701251096,0.17,,,,,,,
LHS03133,fast_firing,dimensionless screen paired to exact promotion,948.7611108227992,0.9989471036573253,0.0010528951143155185,1.2283591964761695e-09,39396.36604632746,2.248490710034647e-19,3.276429378557123e-20,10.0,0.17,,,,,,,
LHS03140,fast_firing,dimensionless screen paired to exact promotion,459.8597712620366,0.9978301425675287,0.0021694947466621723,3.6268580922914265e-07,39363.52801968068,1.6695437994584196e-15,3.7228455966109454e-18,10.0,0.17,,,,,,,
LHS03142,fast_firing,dimensionless screen paired to exact promotion,993419.0367553899,0.999998993376454,1.0066180530569382e-06,5.492876462631854e-12,39493.54182425868,4.001059348045292e-20,3.6813350220323887e-19,10.0,0.17,,,,,,,
LHS03146,fast_firing,dimensionless screen paired to exact promotion,62533.64314519791,0.9999840088637321,1.5841448304559124e-05,1.4968796335113185e-07,39491.91550235144,2.8586731922060475e-18,5.671665247373625e-19,10.0,0.17,,,,,,,
LHS03149,fast_firing,dimensionless screen paired to exact promotion,1302434.103498266,0.9999992322074264,5.713812519809733e-07,1.9641132157148794e-07,39493.61843699222,1.883287303547057e-22,8.929821618938477e-21,10.0,0.17,,,,,,,
LHS03154,fast_firing,dimensionless screen paired to exact promotion,525.6157670816154,0.9981010823022982,0.00189887975397006,3.7943731571507485e-08,39360.36192765565,4.828104829390133e-15,1.0015457959290458e-17,1.0024706352782806,0.0,,,,,,,
LHS03157,fast_firing,dimensionless screen paired to exact promotion,67815.26760910971,0.9999852542754821,1.4743131377374008e-05,2.5931405832545224e-09,39492.729399876756,1.713671526613162e-17,5.424386543193169e-18,10.0,0.17,,,,,,,
LHS03159,fast_firing,dimensionless screen paired to exact promotion,3398.67484201618,0.9997058542223975,0.00029414576220422736,1.53981239518542e-11,39473.1249608219,1.033958915554547e-17,1.370259078718369e-19,10.0,0.17,,,,,,,
LHS03170,fast_firing,dimensionless screen paired to exact promotion,2.621177682135448,0.7238467460645872,0.25731514729510874,0.018838106640304098,29848.23907299129,4.5947177095305403e-17,2.051155904573141e-21,10.0,0.17,,,,,,,
LHS03172,fast_firing,dimensionless screen paired to exact promotion,28657.09346429441,0.9999651058434419,3.188190642328696e-05,3.0122501348217144e-06,39491.65022373421,6.368388830663179e-18,9.202033500820956e-19,10.0,0.17,,,,,,,
LHS03174,fast_firing,dimensionless screen paired to exact promotion,127469.06601010663,0.9999921550209291,7.704669554448337e-06,1.4030951632984483e-07,39492.711021177514,5.0571068811593397e-17,1.456569118789023e-17,10.0,0.17,,,,,,,
LHS03177,fast_firing,dimensionless screen paired to exact promotion,1125662.4890984567,0.9999991116350405,8.883544395095415e-07,1.0520076115455925e-11,39493.56407571742,3.905294253010886e-16,9.892827923978708e-16,1.725182416684207,0.14790668489626735,,,,,,,
LHS03181,fast_firing,dimensionless screen paired to exact promotion,289574.2852092878,0.9999965466666146,3.4479319852002762e-06,5.401400199861257e-09,39493.441708387334,1.480440871432222e-17,1.7501746849158412e-17,10.0,0.17,,,,,,,
LHS03183,fast_firing,dimensionless screen paired to exact promotion,2960.779974760665,0.9996623651964286,0.0003376347870623065,1.6509085688399262e-11,39469.91648961816,8.430820818399129e-21,1.1441803910273236e-22,10.0,0.17,,,,,,,
LHS03188,fast_firing,dimensionless screen paired to exact promotion,50138.05696911413,0.999980055468522,1.9944524490329895e-05,6.9877153394667105e-12,39492.0395956615,8.284496906910977e-16,1.3746939861315394e-16,10.0,0.17,,,,,,,
LHS03189,fast_firing,dimensionless screen paired to exact promotion,243.827473612567,0.9959154910793121,0.00408435251266844,1.5640801941331563e-07,39272.02951701939,9.143812874396105e-18,1.192888336039802e-20,10.0,0.17,,,,,,,
LHS03191,fast_firing,dimensionless screen paired to exact promotion,253072.30483586318,0.9999960485757254,3.951404622461543e-06,1.9652210865764356e-11,39493.38004961356,6.861108690993089e-20,1.048014838962402e-19,10.0,0.17,,,,,,,
LHS03198,fast_firing,dimensionless screen paired to exact promotion,13738.039080148596,0.9999272147059074,7.191781640720292e-05,8.674776855179113e-07,39489.28654857064,1.2189884451696147e-20,2.7634718770655064e-21,10.0,0.17,,,,,,,
LHS03205,fast_firing,dimensionless screen paired to exact promotion,48885.86295218542,0.9999795446068819,1.2913813088575982e-07,2.032625498726269e-05,39492.92159053835,1.0367942115938992e-18,5.780407527133421e-19,10.0,0.17,,,,,,,
LHS03206,fast_firing,dimensionless screen paired to exact promotion,292.048137225528,0.9965875913443175,9.745016633862856e-05,0.0033149584893437866,39318.95758179433,2.3636192264674258e-20,1.7921044142687555e-22,10.0,0.17,,,,,,,
LHS03212,fast_firing,dimensionless screen paired to exact promotion,44049502.41071705,0.9999999772982685,2.2491449299965194e-08,2.1028221959387809e-10,39493.6670422147,3.3312275602848443e-16,2.4288627954517225e-14,10.0,0.17,,,,,,,
LHS03215,fast_firing,dimensionless screen paired to exact promotion,619.523424599178,0.9983884572920902,0.0016099203585514857,1.6223493582789928e-06,39414.17444887259,4.544207229820884e-17,1.735559350022222e-19,10.0,0.17,,,,,,,
LHS03222,fast_firing,dimensionless screen paired to exact promotion,20.911731734213348,0.9543623474342477,0.04559407269641648,4.357986933591935e-05,37566.03413793099,4.2100243059419737e-22,5.214201926490471e-25,10.0,0.17,,,,,,,
LHS03223,fast_firing,dimensionless screen paired to exact promotion,247.88408812082307,0.9959820653560041,0.0040179203882254235,1.4255770542907549e-08,39327.85662596141,3.380477441561078e-18,7.060636430094272e-21,10.0,0.17,,,,,,,
LHS03225,fast_firing,dimensionless screen paired to exact promotion,71.25971870337668,0.9861610310980456,0.01383895888865275,1.0013301615584096e-08,38883.852610913666,2.867586790734738e-20,5.747762717146739e-23,10.0,0.17,,,,,,,
LHS03227,fast_firing,dimensionless screen paired to exact promotion,147.76588156746732,0.9932780286080147,0.006721435607316513,5.357846688638897e-07,39173.83244399472,2.5202068021491865e-20,2.593260493778211e-22,10.0,0.17,,,,,,,
LHS03229,fast_firing,dimensionless screen paired to exact promotion,516248396.28158206,0.999999998062948,1.903655191439967e-09,3.3396827056781897e-11,39493.67063129487,1.2370840203779037e-17,1.283141983603446e-14,10.0,0.17,,,,,,,
LHS03232,fast_firing,dimensionless screen paired to exact promotion,453.4733892368277,0.9977996511485981,0.0021981502336090443,2.198617792894583e-06,39376.01490845065,2.038649004847161e-19,7.05324280237049e-22,10.0,0.17,,,,,,,
LHS03245,fast_firing,dimensionless screen paired to exact promotion,1.3735789466905877,0.5786952857016738,0.28293293968083255,0.1383717746174937,23101.37876977898,6.435958852185636e-21,2.4400453685155714e-25,10.0,0.17,,,,,,,
LHS03247,fast_firing,dimensionless screen paired to exact promotion,409683.21073731774,0.9999975590955821,2.435963614553127e-06,4.940803511406481e-09,39493.460288044465,3.818471717711143e-18,4.844188947570434e-18,10.0,0.17,,,,,,,
LHS03250,fast_firing,dimensionless screen paired to exact promotion,177616.63839769567,0.9999943699285216,1.3168924577575927e-06,4.313179020621964e-06,39493.397635979585,6.61144798627704e-16,7.743587706197793e-16,10.0,0.17,,,,,,,
LHS03251,fast_firing,dimensionless screen paired to exact promotion,21282593.808469817,0.9999999530132482,4.267111735598145e-08,4.315634447517195e-09,39493.66647563711,3.600994731067378e-16,2.1832425956554128e-14,10.0,0.17,,,,,,,
LHS03257,fast_firing,dimensionless screen paired to exact promotion,937887.482093288,0.9999989337751566,1.066206597105494e-06,1.8246351464026047e-11,39493.56903963431,6.590628278872025e-18,2.615870937748719e-17,10.0,0.17,,,,,,,
LHS03262,fast_firing,dimensionless screen paired to exact promotion,0.1450584184237338,0.1266821116632796,0.8733178569519203,3.1384800035879073e-08,7552.90142030827,5.457502647390828e-21,1.4946238544323677e-25,10.0,0.17,,,,,,,
LHS03265,fast_firing,dimensionless screen paired to exact promotion,31734.50778615851,0.9999684895541379,3.150802457251545e-05,2.421289521510872e-09,39491.03569282304,6.00627057042371e-22,2.0082957297110307e-21,10.0,0.17,,,,,,,
LHS03269,fast_firing,dimensionless screen paired to exact promotion,109670.38195528799,0.9999908818510156,9.11665390995101e-06,1.4950745095928544e-09,39492.27901299779,2.8186463340797174e-20,1.7412692009858834e-18,10.0,0.17,,,,,,,
LHS03278,fast_firing,dimensionless screen paired to exact promotion,5568905.573330992,0.9999998204315361,1.6839946767335615e-07,1.1168996410583238e-08,39493.6501925778,6.671310766688568e-19,8.195109282315969e-17,10.0,0.17,,,,,,,
LHS03279,fast_firing,dimensionless screen paired to exact promotion,96.16246884151133,0.9897079601627746,0.010292026233188594,1.360403674170188e-08,38913.63914488351,4.7905129382248825e-17,2.3940839932277727e-20,10.0,0.17,,,,,,,
LHS03283,fast_firing,dimensionless screen paired to exact promotion,166.68553443488804,0.9940364563743075,0.00043855435775083125,0.005524989267941568,39266.91997654872,7.088577124700735e-20,1.8670279591693933e-22,10.0,0.17,,,,,,,
LHS03294,fast_firing,dimensionless screen paired to exact promotion,178516.88371637117,0.9999943983203298,4.696834007375577e-06,9.048456629301608e-07,39493.20474936814,3.8202664271084354e-21,4.889714593771756e-20,10.0,0.17,,,,,,,
LHS03295,fast_firing,dimensionless screen paired to exact promotion,12721.507476126886,0.9999213991422777,7.77789834497112e-05,8.218742724357147e-07,39487.84308696771,3.651011496802843e-18,1.6821565058896655e-19,10.0,0.17,,,,,,,
LHS03302,fast_firing,dimensionless screen paired to exact promotion,9345.865610525865,0.9998930122629693,7.623188801741094e-05,3.075584901326397e-05,39485.83829142853,3.3467309053060505e-17,1.1977968282702867e-18,10.0,0.17,,,,,,,
LHS03305,fast_firing,dimensionless screen paired to exact promotion,575448.8144481237,0.9999982622289992,1.737596107115572e-06,1.748937475262853e-10,39493.49834684656,8.582012759870657e-19,1.389476378833516e-18,1.0572631299202042,0.0,,,,,,,
LHS03309,fast_firing,dimensionless screen paired to exact promotion,6.226460570235689,0.8616196697842933,0.1380694556523602,0.0003108745633466804,33195.619959925454,6.278682970370057e-17,3.3228868312594694e-21,10.0,0.17,,,,,,,
LHS03310,fast_firing,dimensionless screen paired to exact promotion,204.57510347002133,0.9951355977298786,0.004821367812130726,4.303445799060777e-05,39283.35423906731,4.0367501993418215e-21,2.1918172743186518e-23,10.0,0.17,,,,,,,
LHS03312,fast_firing,dimensionless screen paired to exact promotion,76.6707631738934,0.9871251426001679,0.012872225733351464,2.631666480531531e-06,38764.5002985436,1.8046308072395877e-15,7.30007014242759e-19,1.0037416732002225,0.0,,,,,,,
LHS03316,fast_firing,dimensionless screen paired to exact promotion,766.9871204475484,0.9986978948300367,0.0011824425774426175,0.00011966259252070814,39416.74367868835,4.264673383688406e-21,1.2616288965120079e-22,10.0,0.17,,,,,,,
LHS03317,fast_firing,dimensionless screen paired to exact promotion,38093.14975941529,0.9999737492500471,2.6242418289739052e-05,8.331663089113779e-09,39490.87798653843,5.470771247691143e-19,7.300161436771839e-20,10.0,0.17,,,,,,,
LHS03318,fast_firing,dimensionless screen paired to exact promotion,2472288.48419369,0.9999995955166228,4.041050768794883e-07,3.783003275052839e-10,39493.63855413292,1.5923758665604326e-17,1.3206151531038708e-16,10.0,0.17,,,,,,,
LHS03323,fast_firing,dimensionless screen paired to exact promotion,3518.8593233333063,0.999715897736773,0.00028401900205081275,8.326117628696154e-08,39458.94530534535,8.072821295084079e-18,8.26759659621938e-20,10.0,0.17,,,,,,,
LHS03324,fast_firing,dimensionless screen paired to exact promotion,12790.648140836867,0.9999218239910143,7.81709762536441e-05,5.032732057804667e-09,39489.56886511558,1.966763344463412e-20,2.4089285068334664e-21,10.0,0.17,,,,,,,
LHS03325,fast_firing,dimensionless screen paired to exact promotion,73435.3401777629,0.999986382763662,1.3616630512951957e-05,6.058250703425845e-10,39492.280714537315,1.6113977845157048e-20,1.233243524340516e-19,10.0,0.17,,,,,,,
LHS03327,fast_firing,dimensionless screen paired to exact promotion,119178.24840086741,0.9999916092775092,8.389209528381592e-06,1.5129624704458255e-09,39493.14652033278,6.075276261785158e-18,3.2360558250257462e-18,10.0,0.17,,,,,,,
LHS03328,fast_firing,dimensionless screen paired to exact promotion,11863.682955714326,0.9999157162476459,8.428151407926214e-05,2.238274893696732e-09,39487.83220243168,4.2053849229602366e-22,2.07166769862177e-21,10.0,0.17,,,,,,,
LHS03334,fast_firing,dimensionless screen paired to exact promotion,2053485395.9996715,0.9999999995130231,4.4055013054298385e-10,4.642679242958312e-11,39493.67080490552,1.0840241201987899e-20,4.876296263959846e-16,10.0,0.17,,,,,,,
LHS03339,fast_firing,dimensionless screen paired to exact promotion,518.5514775943327,0.9980752629082489,0.0019246702301603585,6.686159092901497e-08,39373.68982244466,6.4259456651898046e-21,1.4026635455504919e-22,10.0,0.17,,,,,,,
LHS03341,fast_firing,dimensionless screen paired to exact promotion,52.246611874893766,0.9812194623321844,0.018779949212952778,5.88454862823323e-07,38653.65189592634,2.038245519884022e-20,2.977368822128328e-23,10.0,0.17,,,,,,,
LHS03342,fast_firing,dimensionless screen paired to exact promotion,30.483475771344978,0.9682373062217559,0.03174348426099859,1.9209517245570975e-05,37745.53931344978,4.2885945248530724e-21,2.682341840842512e-24,10.0,0.17,,,,,,,
LHS03345,fast_firing,dimensionless screen paired to exact promotion,9.99943762610034,0.9090862611351038,0.09091373882894238,3.595380506357853e-11,35438.61942753972,4.391177312686731e-16,3.555141183503441e-20,10.0,0.17,,,,,,,
LHS03346,fast_firing,dimensionless screen paired to exact promotion,4201314.938398074,0.9999997619793382,1.834907853501951e-07,5.45298764287644e-08,39493.65152852148,1.8911212020712808e-17,2.5754398475132364e-16,10.0,0.17,,,,,,,
LHS03347,fast_firing,dimensionless screen paired to exact promotion,7736.985164063317,0.9998707673924416,0.000129227065545892,5.542012492996154e-09,39484.743744300904,7.631966278568039e-20,4.6506340218742944e-21,10.0,0.17,,,,,,,
LHS03353,fast_firing,dimensionless screen paired to exact promotion,111673.57551980429,0.9999910454103332,8.926680083367555e-06,2.790958348692727e-08,39492.957522042256,9.732973301717169e-21,5.558444736119847e-19,10.0,0.17,,,,,,,
LHS03354,fast_firing,dimensionless screen paired to exact promotion,1003243.8679152622,0.9999990032343727,9.625284208309788e-07,3.4237206366292506e-08,39493.60395064873,3.4218761230323685e-19,1.4101067135533894e-18,10.0,0.17,,,,,,,
LHS03359,fast_firing,dimensionless screen paired to exact promotion,637569075.2873952,0.9999999984315425,1.5673461428265032e-09,1.1113580031523591e-12,39493.67063637211,2.762361116815908e-16,3.6502328349745247e-13,10.0,0.17,,,,,,,
LHS03366,fast_firing,dimensionless screen paired to exact promotion,22199513.098891985,0.9999999549539691,3.3591104620542736e-08,1.1454926366681061e-08,39493.66671431485,2.237451967639866e-19,1.4165489857660893e-17,10.0,0.17,,,,,,,
LHS03368,fast_firing,dimensionless screen paired to exact promotion,87808.54540310915,0.9999886117164666,1.1346389151064117e-05,4.1894382454691846e-08,39492.427276639406,7.891230537073634e-20,2.0768039356793521e-19,10.0,0.17,,,,,,,
LHS03371,fast_firing,dimensionless screen paired to exact promotion,3385427.5294407047,0.9999997046164197,2.937647338461533e-07,1.6188464904862998e-09,39493.627644446315,2.3613172627240565e-20,1.1508110181534258e-17,10.0,0.17,,,,,,,
LHS03373,fast_firing,dimensionless screen paired to exact promotion,65795.29351395943,0.9999848015754902,1.4050897472070003e-05,1.147527037782343e-06,39492.66599261907,2.786639884369918e-19,7.613777748835064e-20,10.0,0.17,,,,,,,
LHS03374,fast_firing,dimensionless screen paired to exact promotion,2734307.7772518466,0.9999996342768569,3.5971807247809683e-07,6.005070540543204e-09,39493.62620452373,4.862743567931717e-20,8.909886088367736e-18,10.0,0.17,,,,,,,
LHS03376,fast_firing,dimensionless screen paired to exact promotion,11032764.279351661,0.9999999093608922,5.912475395210087e-09,8.472663226998669e-08,39493.666157037675,1.224378059831882e-20,9.602025177888668e-19,10.0,0.17,,,,,,,
LHS03379,fast_firing,dimensionless screen paired to exact promotion,157559.1249359037,0.9999936532165077,6.30385196650797e-06,4.2931525868704485e-08,39493.01216220435,1.6018526129174017e-16,7.027866081865659e-17,10.0,0.17,,,,,,,
LHS03387,fast_firing,dimensionless screen paired to exact promotion,101.24317060332334,0.9902193956417907,0.009779939569922305,6.647882869823642e-07,38902.76663145434,2.9526372656871557e-17,1.453122776012225e-20,10.0,0.17,,,,,,,
LHS03389,fast_firing,dimensionless screen paired to exact promotion,2.797262915686139,0.7366524198603437,0.2464028193444983,0.016944760795157866,30146.661431325207,1.414441474834557e-20,8.993911922593035e-25,10.0,0.17,,,,,,,
LHS03401,fast_firing,dimensionless screen paired to exact promotion,448758.850787456,0.9999977716366599,2.2263415928268556e-06,2.0217472653158433e-09,39493.46495598768,2.4766304028284412e-17,3.133096065277406e-17,10.0,0.17,,,,,,,
LHS03402,fast_firing,dimensionless screen paired to exact promotion,2699258265.253903,0.9999999996295279,3.687751365099603e-10,1.6970085611464702e-12,39493.67082655851,4.485329771375346e-19,3.005224542891521e-15,10.0,0.17,,,,,,,
LHS03407,fast_firing,dimensionless screen paired to exact promotion,33.16934556216812,0.970734001967331,0.029233019288176457,3.2978744492563784e-05,38138.837959869714,2.6945522305044128e-17,6.3630469693281734e-21,10.0,0.17,,,,,,,
LHS03408,fast_firing,dimensionless screen paired to exact promotion,921.6561837512386,0.9989161726571492,0.001083810818418666,1.6524432172480093e-08,39425.61167581936,5.4531609203625834e-21,1.1407330338501407e-22,10.0,0.17,,,,,,,
LHS03410,fast_firing,dimensionless screen paired to exact promotion,2064.0071332598477,0.9995157401715986,0.00048422788381534247,3.194458601846347e-08,39466.41575468351,4.028230445698572e-19,1.8457331890606938e-20,10.0,0.17,,,,,,,
LHS03416,fast_firing,dimensionless screen paired to exact promotion,479647309.8059604,0.9999999979151348,5.5136835436354e-12,2.0793515444499944e-09,39493.67072586135,7.351645874061137e-17,3.243309747397195e-13,10.0,0.17,,,,,,,
LHS03418,fast_firing,dimensionless screen paired to exact promotion,264244.7100061563,0.9999962156433874,3.7687334701013455e-06,1.562314244953497e-08,39493.21286865568,7.378237453732572e-20,2.6176816167601507e-17,10.0,0.17,,,,,,,
LHS03420,fast_firing,dimensionless screen paired to exact promotion,1273737.681709781,0.9999992149096089,7.835215381964047e-07,1.568853074171676e-09,39493.5670123696,1.141065942788889e-16,3.047953306000419e-16,10.0,0.17,,,,,,,
LHS03422,fast_firing,dimensionless screen paired to exact promotion,786.6117628949731,0.9987303389219018,0.001263954309222967,5.706768875162601e-06,39427.69273192993,3.657454415911753e-21,3.4316935712504544e-22,10.0,0.17,,,,,,,
LHS03425,fast_firing,dimensionless screen paired to exact promotion,12159038009.929739,0.9999999999177566,7.986589250124622e-11,2.37745595289148e-12,39493.67087133731,5.579826880743211e-20,1.3409230907857945e-14,10.0,0.17,,,,,,,
LHS03426,fast_firing,dimensionless screen paired to exact promotion,955.5230910493278,0.9989545469321571,0.0008202181814786771,0.0002252348863641254,39440.14131806744,9.228882873359823e-22,1.2074927880419015e-23,1.0082656588190186,0.0,,,,,,,
LHS03428,fast_firing,dimensionless screen paired to exact promotion,3.669741277982998,0.7858553738908786,0.027624253764083735,0.18652037234503765,29446.196706946175,5.145724234000423e-15,4.936857673148488e-19,10.0,0.17,,,,,,,
LHS03431,fast_firing,dimensionless screen paired to exact promotion,278505.2575835524,0.9999964094164036,3.590177495375002e-06,4.061011174331114e-10,39493.30937836761,1.069873336945846e-21,1.0472438946827152e-19,10.0,0.17,,,,,,,
LHS03432,fast_firing,dimensionless screen paired to exact promotion,38770.44246748701,0.9999742078205928,2.1223493125195927e-05,4.568686282072222e-06,39491.9023560386,1.959958433763956e-21,5.157179879307788e-21,10.0,0.17,,,,,,,
LHS03436,fast_firing,dimensionless screen paired to exact promotion,7622.206942687345,0.9998688216117548,0.00013112615659086716,5.223165415645058e-08,39484.555260499576,3.183277482245588e-17,9.462881869238775e-19,10.0,0.17,,,,,,,
LHS03441,fast_firing,dimensionless screen paired to exact promotion,2516.151240880594,0.9996027255002564,0.000397269580177037,4.919566634593222e-09,39466.21158606558,1.627981291602677e-17,1.6006715275141657e-19,10.0,0.17,,,,,,,
LHS03442,fast_firing,dimensionless screen paired to exact promotion,13083.285673814453,0.99992357244217,7.638427973492565e-05,4.327809509769477e-08,39488.78097635326,4.704347283998704e-19,3.8823539933265666e-20,10.0,0.17,,,,,,,
LHS03443,fast_firing,dimensionless screen paired to exact promotion,289414.4001669033,0.9999965447588504,3.455235870603723e-06,5.279049367269765e-12,39493.272393166575,1.0694587884757662e-19,1.1781677911210736e-19,1.1166069252871804,0.0,,,,,,,
LHS03445,fast_firing,dimensionless screen paired to exact promotion,17.33316639947041,0.9454540487872904,0.05441976675886196,0.0001261844538476482,36974.44362801664,5.644980874140905e-22,1.6215732161520294e-24,10.0,0.17,,,,,,,
LHS03446,fast_firing,dimensionless screen paired to exact promotion,77163.03629547055,0.9999870405949713,1.2958877668503533e-05,5.273601665268193e-10,39492.48934349653,7.680138509345229e-18,1.8011018548917622e-18,10.0,0.17,,,,,,,
LHS03448,fast_firing,dimensionless screen paired to exact promotion,0.4199745916365561,0.2957620468071368,0.7042373525611336,6.006317295761856e-07,17372.352303949898,4.464703223889262e-18,1.314867076202691e-22,10.0,0.17,,,,,,,
LHS03450,fast_firing,dimensionless screen paired to exact promotion,10642.370840533864,0.9999060448033821,9.395204442916952e-05,3.1521887696759067e-09,39486.8805490984,2.0712092630438666e-18,8.166937900664844e-20,10.0,0.17,,,,,,,
LHS03452,fast_firing,dimensionless screen paired to exact promotion,97.88837341501377,0.9898875877369,0.010111471729985508,9.405331145200152e-07,38809.899599607954,6.784503046062384e-20,3.1551535707383054e-23,10.0,0.17,,,,,,,
LHS03458,fast_firing,dimensionless screen paired to exact promotion,763979.806685366,0.9999986910665933,1.306317756249668e-06,2.615650518278736e-09,39493.54377520447,8.281802757265492e-21,2.0354881180368419e-19,10.0,0.17,,,,,,,
LHS03462,fast_firing,dimensionless screen paired to exact promotion,1714579.134290913,0.9999994167668342,5.83113288884612e-07,1.1987706686643057e-10,39493.57315834948,2.7464274961628326e-18,7.663277665306867e-18,10.0,0.17,,,,,,,
LHS03465,fast_firing,dimensionless screen paired to exact promotion,707818.1780859034,0.9999985872097974,1.4115629123641976e-06,1.2272902186384691e-09,39493.5434299204,2.285505830185724e-22,1.95970102032921e-19,10.0,0.17,,,,,,,
LHS03471,fast_firing,dimensionless screen paired to exact promotion,3.063053915394104,0.7538797119547938,0.24612028454116758,3.504038665172235e-09,31151.089752177784,4.717506363685946e-16,2.4806707177138367e-20,10.0,0.17,,,,,,,
LHS03489,fast_firing,dimensionless screen paired to exact promotion,1249.9504952265286,0.9992006078547345,0.0007744700027812682,2.4922142484172267e-05,39445.767452676395,1.3079190523752752e-20,1.1575890791810837e-22,10.0,0.17,,,,,,,
LHS03499,fast_firing,dimensionless screen paired to exact promotion,166307.98352970165,0.9999939870957132,5.991145829687315e-06,2.175845711813464e-08,39493.21108952748,1.987507365231851e-15,1.1861660845699718e-15,10.0,0.17,,,,,,,
LHS03500,fast_firing,dimensionless screen paired to exact promotion,145852.0114257507,0.99999314378229,6.85621031551315e-06,7.394527545865909e-12,39493.1590586386,5.0685573556650065e-20,3.483118669267054e-20,10.0,0.17,,,,,,,
LHS03503,fast_firing,dimensionless screen paired to exact promotion,1471.8672861099292,0.9993210522024417,0.0006789477822912418,1.5267053377612775e-11,39423.864959657534,2.2182941377864187e-16,8.33571991603298e-19,10.0,0.17,,,,,,,
LHS03512,fast_firing,dimensionless screen paired to exact promotion,1.915832648218636,0.6570447893808555,0.14423276350785125,0.19872244711129317,25277.089471197665,1.372166520464181e-20,7.575651573132766e-25,10.0,0.17,,,,,,,
LHS03521,fast_firing,dimensionless screen paired to exact promotion,34289142.00014459,0.9999999708362498,1.0103920646899894e-08,1.905982952311116e-08,39493.6690901299,6.370557530894938e-18,9.966707164616476e-16,10.0,0.17,,,,,,,
LHS03526,fast_firing,dimensionless screen paired to exact promotion,35060.13147610422,0.9999714783876646,2.850909773136101e-05,1.2514603983788694e-08,39491.27350760242,9.193886448848021e-18,1.127037391414486e-18,10.0,0.17,,,,,,,
LHS03529,fast_firing,dimensionless screen paired to exact promotion,179.05231955805354,0.9944460587763905,0.0055539383879121195,2.835697466519469e-09,39135.08501816972,9.330973248557913e-18,8.064572139677953e-21,10.0,0.17,,,,,,,
LHS03530,fast_firing,dimensionless screen paired to exact promotion,3.2893088505437085,0.7668622067461426,0.23313749525160415,2.9800225329851115e-07,31306.758780263368,2.747695169843191e-20,1.5670002162908325e-23,10.0,0.17,,,,,,,
