property_id,exact_fast_attained,R_fast_exact,median_fast_ratio_exact,span_fast_1p5_exact,fast_firing_pass_exact,nucleation_facile_pass_exact,PR_off_pass_exact,fast_artifact_reasons,candidate_id,exact_two_attained,reduction_TS_exact,span_TS_20_exact,Chen_window_width_C_exact,lower_boundary_present_exact,upper_boundary_present_exact,two_step_pass_exact,success_T2_C,closed_fraction_switch_exact,closed_accommodation_fraction_exact,two_artifact_reasons,topology_parameters_modified,classification_exact
LHS01975,True,1.997052601692348,1.9861934446917615,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS01979,True,2.2172796509875403,2.2130474278687253,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS01984,True,2.20565056522895,1.992895572146284,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS01986,True,2.2260532182771366,1.9913778574386056,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS01987,True,1.263849335762794,1.1260196651937853,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS01992,True,1.6576673547022134,1.6519970127031316,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS01993,True,1.1094013621342704,1.0673619551217932,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS01995,True,1.8657029347827905,1.8091719865959277,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS01997,True,2.2262420972975705,2.135709564362038,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02000,,,,,,,,,693168.0,True,0.0165591456460941,0.0,100.0,True,False,False,1200.0,4.21922100964233e-07,0.3481434336331985,numerical instability,False,neither
LHS02002,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02003,True,1.6785313522299308,1.6632966225057078,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02011,True,1.085279491882469,1.0506995002836772,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02022,True,1.255367520878916,1.1215781645343266,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02023,True,1.9433100057165416,1.8550571198697683,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02024,True,1.0717170900809831,1.04774574485521,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02030,True,1.953741080980812,1.7094364329929683,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02040,True,1.4757377824484836,1.2767793211962166,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02042,True,5.093637326344145,5.049483358279014,0.1130000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02045,True,2.0786265433935567,1.7539073292033531,0.1690000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02047,True,2.5003369267927624,2.332761707370418,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02051,True,1.4127096294692427,1.410901103113468,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02053,True,1.670438538838952,1.442618156935764,0.059,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02059,True,1.116669734758964,1.0610724837538097,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02060,True,2.939918407627857,2.635047968331466,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02067,,,,,,,,,693168.0,True,0.8486177372835316,0.0299999999999966,250.0,True,False,False,1100.0,0.0183999551925369,0.040328923774383,numerical instability,False,neither
LHS02074,,,,,,,,,693168.0,True,0.8530794571945378,0.0299999999999966,450.0,True,False,False,1100.0,0.2483920189991129,0.0122077892830545,numerical instability,False,neither
LHS02076,True,2.1467668397040405,2.130349059522922,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02079,True,1.9585822308614056,1.78835475430271,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02082,True,1.99811061533596,1.7563022010689198,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02085,True,1.639006707946104,1.634247331828496,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02087,True,1.09651395472603,1.0441526363255005,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02091,True,1.4367351246260878,1.2539470043563223,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02097,True,1.308578461117328,1.1488461075088074,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02098,True,1.3169724661553053,1.161465185261829,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02099,True,1.9607082203794763,1.912020747424476,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02137,True,1.7948138991704297,1.5146913663488712,0.09,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02141,True,1.6310454949664892,1.422767437608532,0.049,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02151,True,6.898785328295966,6.896480039215546,0.063,False,True,True,,,,,,,,,,,,,,,neither
LHS02156,True,1.870284283146544,1.674571696810858,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02162,True,1.2124089358198642,1.100157946307314,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02167,True,1.647413826667682,1.6469376550586885,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02173,True,1.7998361031626495,1.7878942965887406,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02178,True,1.5159563284554822,1.5146818135577709,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02183,True,1.5436700114223028,1.3284148414115664,0.013,False,True,False,,,,,,,,,,,,,,,neither
LHS02192,True,1.0769075242946584,1.0539229028730994,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02202,True,1.9018797520068924,1.729152667186172,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02205,True,1.9645746093417848,1.963514346669504,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02210,True,4.687522187992318,4.654306640050056,0.1450000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02211,True,2.0166128966124486,2.0116840917429895,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02214,True,1.3873574607953372,1.1933067291798185,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02218,True,1.9897251213349956,1.8102000832459688,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02225,True,1.9412054106013823,1.786021954399162,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02226,True,1.9890495437862297,1.9706889765235729,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02227,,,,,,,,,693168.0,True,0.0069881559652987,0.0,100.0,True,False,False,1200.0,2.709716970895004e-07,0.3207413310438853,numerical instability,False,neither
LHS02241,True,1.169494189454216,1.0825241254076343,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02245,True,4.009167517254646,3.913586961501125,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02251,True,1.8100601970572523,1.6863986612089956,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02256,True,1.1401666070027086,1.076824034126665,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02262,True,2.10447831921532,2.103808630176602,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02266,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02269,True,1.9506908003540435,1.940736515181961,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02270,True,6.250903524850087,6.213659409615416,0.1440000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02272,True,1.9260912572405715,1.8617592380537,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02275,True,2.2804006989897636,2.0754225263630612,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02281,True,2.078801673302515,1.9431628144188688,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02283,True,1.0943515259061705,1.0663188405166035,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02290,True,2.3950832138638445,2.3058362938351937,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02292,True,3.7258197043201697,3.1384066563891113,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02295,,,,,,,,,693168.0,True,0.0027644560314269,0.0,50.0,True,False,False,1250.0,4.5316335721433323e-07,0.2976655927958042,numerical instability,False,neither
LHS02298,True,1.3299359299582705,1.160015528610847,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02304,True,1.2105805728738404,1.0992333356474335,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02308,True,3.487841951514127,3.4021663925143737,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02309,True,1.1005523476068413,1.053485682688322,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02324,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02326,True,1.8062674625223087,1.7853725497294852,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02327,True,2.3070711462284716,2.303419003506728,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02339,True,1.9153805490346472,1.8785054158068764,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02342,True,1.4813445084033414,1.465359884069822,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02345,True,2.5584022445305883,2.503200392011923,0.1700000000000001,False,True,True,,693168.0,True,-0.0130024263033057,0.0,0.0,True,False,False,1300.0,2.5730984523597913e-07,0.3654291147741674,numerical instability,False,neither
LHS02346,True,1.994857455283256,1.872123122014353,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02357,True,2.0182094195537066,1.9797449132978495,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02359,,,,,,,,,693168.0,True,0.9133425118070088,0.0299999999999966,100.0,True,True,True,1150.0,0.00242670778047,0.125776112517206,,False,two_step_only
LHS02360,True,4.087582247736049,3.371242558655675,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02364,,,,,,,,,693168.0,True,0.8951997723458363,0.0299999999999966,450.0,False,True,False,1100.0,0.1342635589350707,0.003798394693327,,False,neither
LHS02367,True,1.6338448354058848,1.3803842534388415,0.039,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02379,True,1.793842989475347,1.5294071113305163,0.096,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02382,True,1.4692907193412688,1.278219778485998,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02383,True,2.450476040988876,2.2996474633038035,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02389,True,2.4708190002627006,2.2891634508270036,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02393,True,1.0782346808053929,1.04797350708856,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02394,True,1.9776360502661472,1.9753688886796232,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02396,True,2.371719208135642,2.3628471482944833,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02397,True,1.733508185459003,1.7174508477169352,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02405,,,,,,,,,693168.0,True,0.011702686684182,0.0,150.0,True,False,False,1150.0,4.839441962431531e-07,0.3003500618038017,numerical instability,False,neither
LHS02419,True,1.591004407231427,1.5820095441392945,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02427,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02435,True,1.5296974923700746,1.2733034905303156,0.007,False,False,False,,,,,,,,,,,,,,,neither
LHS02442,,,,,,,,,693168.0,True,0.1141788269143453,0.0073999999999991,100.0,True,False,False,1200.0,6.296692561768947e-07,0.2584114763764286,numerical instability,False,neither
LHS02444,,,,,,,,,693168.0,True,0.0113915486102895,0.0,50.0,True,False,False,1250.0,3.740682960586811e-07,0.3278064456688908,numerical instability,False,neither
LHS02445,True,1.5617922174552132,1.5605787984527733,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02460,True,2.33988825474462,2.2644670078280393,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02462,True,1.5635800989258546,1.5513463868291892,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02463,True,1.860536207442638,1.8583896710774763,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02467,True,2.196697866164184,2.16592696223183,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02469,True,1.5355637716567614,1.5266469256396404,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02470,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02475,True,1.188026576544253,1.097854974144633,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02478,True,2.3761960194109863,2.316074962046342,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02483,True,1.3280959402854078,1.276887083869985,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02484,True,1.8079647422870269,1.5635091200938005,0.1120000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02485,True,1.4169760079384222,1.2086020447327426,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02491,True,2.3841812794631183,2.228161834273124,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02495,True,1.43279986834096,1.431679093565888,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02497,True,2.229617237110308,1.9938060113793656,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02498,False,,,0.0,False,True,False,unattained interval,,,,,,,,,,,,,,neither
LHS02500,True,6.970122962186748,6.907435497596569,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02504,True,1.9210045036439476,1.9191662182213207,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02506,True,1.0675528825008869,1.0484207880371537,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02511,True,2.0143683085736797,2.0101703946531213,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02514,True,2.0436446528359435,2.0426741877678625,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02518,True,1.6994206097829538,1.697892434350721,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02523,True,2.5316771044597024,2.2789383979503137,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02529,,,,,,,,,693168.0,True,0.3227185376655582,0.0299999999999966,500.0,False,False,False,1100.0,0.5776154743777903,0.0254542478669064,,False,neither
LHS02533,True,1.2376946371090265,1.1127118614092355,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02542,True,1.6027884705422537,1.3739920564495798,0.033,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02546,True,1.271475255479002,1.1297940904557726,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02548,True,2.222241111305572,1.982249332858298,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02551,True,1.859956175438913,1.5824057368069306,0.1160000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02555,True,2.124473518368876,2.1214537373116493,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02557,True,1.6719416673546086,1.6427483544924275,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02560,True,1.911202817556763,1.6644256369967825,0.1540000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02561,True,7.001620954505497,6.941635430913391,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02563,True,1.9104900880096032,1.7694374388843142,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02565,True,2.1558627334292333,2.0360866032578167,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02567,True,1.4514046240740608,1.4382589117503133,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02574,True,2.2141738476638135,2.080571884303182,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02577,True,1.7147859312131095,1.437259616551984,0.062,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02584,True,1.5183423038385448,1.5136514901462328,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02588,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02591,True,1.885550485308648,1.8838423518385248,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02597,True,1.7691985267932993,1.605102463183531,0.1450000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02599,,,,,,,,,693168.0,True,0.9243124329714854,0.0299999999999966,250.0,True,True,True,1100.0,0.0213883054722969,0.0391082582245192,,False,two_step_only
LHS02600,True,2.0447312239499382,1.8242608409128311,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02601,True,1.2615709107598407,1.1519347197370993,0.0,False,True,False,,,,,,,,,,,,,,,neither
LHS02603,True,1.457950095030397,1.4570476717573833,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02604,True,2.3119536647708774,2.2456040935966195,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02611,True,2.163576902126526,2.059918461528679,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02612,True,2.198114023512668,2.019700996193406,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02614,True,1.6934598274537038,1.470666903675992,0.071,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02619,True,1.8945226419497456,1.8794448806842832,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02621,True,1.913882476548324,1.7778335583953755,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02628,True,2.286673687143901,2.283631610212625,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02629,True,1.371455679426785,1.1817859482877804,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02635,True,2.2887151440289126,2.0564345731999616,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02640,True,1.9872441586815384,1.900237870517128,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02641,,,,,,,,,693168.0,True,0.2377426767598455,0.0158999999999982,150.0,True,False,False,1150.0,5.911619486636709e-07,0.2595971497055784,numerical instability,False,neither
LHS02644,True,1.726865505857179,1.7248994503962798,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02648,True,1.9267842430589588,1.9255524690795736,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02650,True,1.1141551926506903,1.0660094999785177,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02654,True,1.8756196427829743,1.8738465425749096,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02658,True,3.4817377546897155,3.0099969310388475,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02662,True,1.3161008648585228,1.1526448550066637,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02664,True,1.9585218619456028,1.7535452881209082,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02671,True,1.5430593185444468,1.5112843308728974,0.103,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02673,True,1.3110185314695906,1.1546081921443314,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02678,True,1.4222406081384644,1.4000037512747316,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02684,True,1.2138120830929229,1.1008147365624923,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02690,True,1.5791637126626907,1.3328463458779125,0.022,False,False,False,,,,,,,,,,,,,,,neither
LHS02694,,,,,,,,,693168.0,True,0.0185006166765153,0.0,150.0,True,False,False,1150.0,1.719846928088447e-07,0.307050679908724,numerical instability,False,neither
LHS02695,True,2.0848236435117373,2.0214215563478977,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02696,True,1.199831532502239,1.094774743724984,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02698,True,1.2548876492948886,1.121448680318961,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02700,True,2.1102355760392073,2.1069542516021436,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02702,True,1.1863914845156334,1.0873016975358498,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02705,True,3.974888608619795,3.2718525108849064,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02711,,,,,,,,,693168.0,True,0.8260698672000902,0.0299999999999966,200.0,True,False,False,1100.0,0.2763906247397865,0.101274364826909,numerical instability,False,neither
LHS02721,True,1.7373253053552649,1.7159839877477965,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02723,True,1.8269332650777428,1.80029378923919,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02729,True,2.04271541151471,2.0390895349296008,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02734,True,2.3623702221971175,2.3547587946525455,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02735,True,2.101228546546952,2.0932088627393015,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02736,True,1.7525505458176829,1.4788610989545177,0.076,False,True,True,,,,,,,,,,,,,,,neither
LHS02751,True,2.3601394839300456,2.2189166758605734,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02752,True,1.5838330085577343,1.363906079705277,0.027,False,False,False,,,,,,,,,,,,,,,neither
LHS02755,True,1.4622142355132026,1.2896531306056498,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02757,True,1.2791667929902917,1.133676222095752,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02759,True,1.6734518611799845,1.650181430711448,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02763,True,1.6029514615318947,1.601878786516406,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02764,True,2.1147112552361365,1.953408534597137,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02773,True,1.6326666642267278,1.4008525239183658,0.044,False,True,True,,,,,,,,,,,,,,,neither
LHS02778,True,1.7680681818239254,1.7613113837627892,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02780,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02782,True,1.2069670671129695,1.0974327043150018,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02789,True,1.8777092104712905,1.8748082169393736,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02799,True,4.790755070080971,4.642241963171782,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02803,True,1.768499178920585,1.7664668614610954,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02804,True,1.5807705177344735,1.3426006784575195,0.024,False,False,False,,,,,,,,,,,,,,,neither
LHS02813,,,,,,,,,693168.0,True,0.006500701996037,0.0,200.0,True,False,False,1100.0,5.89563113995119e-07,0.2782025340501291,numerical instability,False,neither
LHS02815,True,1.746041296654388,1.7445675036569996,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02816,True,1.7787764393100056,1.6002421869848105,0.1390000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02817,True,1.6984644068407313,1.674963337119475,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02819,True,1.6364905351975834,1.599051311312493,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02822,True,1.8475042211778736,1.621031622517218,0.1400000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02842,True,1.9200577811484631,1.7075315876956332,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02845,True,1.7538028547666098,1.5008559011915354,0.085,False,True,True,,,,,,,,,,,,,,,neither
LHS02852,True,1.8010308029127595,1.5435986266771826,0.102,False,True,True,,,,,,,,,,,,,,,neither
LHS02853,True,1.0822230741698502,1.056106412918012,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02857,True,1.9348227524407688,1.933271117604492,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02862,True,1.9210482807927576,1.9058453485440696,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02865,,,,,,,,,693168.0,True,0.4022303764913938,0.0249999999999972,150.0,True,False,False,1150.0,0.1125432573074273,0.2492096527320724,numerical instability,False,neither
LHS02866,True,1.988117067339283,1.7083425308280265,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02867,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02869,True,1.743729242520429,1.48526796226282,0.079,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02873,True,1.7332976440046506,1.7254551747851352,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02874,True,1.399938634826753,1.259554758461973,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02875,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02885,True,1.1758929346432498,1.086681517402812,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02886,True,1.1555848797624308,1.0722831026679578,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02898,True,2.067070606347622,2.0367748371685015,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02900,,,,,,,,,693168.0,True,0.6711420348076926,0.0299999999999966,500.0,False,False,False,1100.0,0.9249479848912748,0.0166088758979661,,False,neither
LHS02905,True,1.8543566467316848,1.854209176724685,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02907,True,1.5991726618184012,1.599045779944606,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02911,True,1.825554534820225,1.773586903563579,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02913,True,1.8450382991379912,1.6484551526375155,0.1580000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02914,True,2.43624402234205,2.4335005441488993,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02915,True,1.825432535337728,1.77578604821744,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02919,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02921,True,1.4333889488596063,1.2663033201075864,0.0,False,False,False,,,,,,,,,,,,,,,neither
LHS02927,True,2.5960731597719833,2.5585116196072715,0.1700000000000001,False,True,True,,,,,,,,,,,,,,,neither
LHS02929,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02939,True,1.9843862556402283,1.6775618576217852,0.1480000000000001,False,True,True,,693168.0,True,0.0016725063854604,0.0,100.0,True,False,False,1200.0,0.0004445430391047,0.2790012466011176,numerical instability,False,neither
LHS02942,True,2.4829403344262353,2.480949201672147,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02943,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02948,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
LHS02952,True,1.9126035842335376,1.8702826642807229,0.1700000000000001,True,False,True,,,,,,,,,,,,,,,fast_only
LHS02957,False,,,0.0,False,False,False,unattained interval,,,,,,,,,,,,,,neither
