growth_mode,G0_nm,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,rho1,G1_nm,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,n_success_T2,minimum_required_growth_tolerance
pore_junction_pinning,25.0,1300.0,0.8,0.9,0.05,True,0.8002353673540906,70.3377500928386,1300.0,1125.0,nan,nan,nan,0,4.188507089275092
pore_junction_pinning,25.0,1300.0,0.8,0.9,0.1,True,0.8002353673540906,70.3377500928386,1300.0,1150.0,nan,nan,nan,0,4.188507089275092
pore_junction_pinning,25.0,1300.0,0.85,0.9,0.05,True,0.8500212049185432,103.31683396575413,1300.0,1125.0,nan,nan,nan,0,2.964962818403581
pore_junction_pinning,25.0,1300.0,0.85,0.9,0.1,True,0.8500212049185432,103.31683396575413,1300.0,1150.0,nan,nan,nan,0,2.964962818403581
pore_junction_pinning,25.0,1350.0,0.75,0.9,0.05,True,0.7501632991317855,58.292624248478575,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,25.0,1350.0,0.75,0.9,0.1,True,0.7501632991317855,58.292624248478575,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,25.0,1350.0,0.8,0.9,0.05,True,0.8002244806407361,76.52622658063477,1300.0,1150.0,nan,nan,nan,0,3.8318108914679154
pore_junction_pinning,25.0,1350.0,0.8,0.9,0.1,True,0.8002244806407361,76.52622658063477,1300.0,1150.0,nan,nan,nan,0,3.8318108914679154
pore_junction_pinning,25.0,1350.0,0.85,0.9,0.05,True,0.8502259840262197,112.69171661805296,1300.0,1150.0,nan,nan,nan,0,2.694648992799723
pore_junction_pinning,25.0,1350.0,0.85,0.9,0.1,True,0.8502259840262197,112.69171661805296,1300.0,1150.0,nan,nan,nan,0,2.694648992799723
pore_junction_pinning,35.0,1250.0,0.75,0.9,0.05,True,0.7501200898059416,50.925258877389616,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1250.0,0.75,0.9,0.1,True,0.7501200898059416,50.925258877389616,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1250.0,0.8,0.9,0.05,True,0.8000107012915982,65.71222018431007,1300.0,1125.0,nan,nan,nan,0,4.516817231635538
pore_junction_pinning,35.0,1250.0,0.8,0.9,0.1,True,0.8000107012915982,65.71222018431007,1300.0,1150.0,nan,nan,nan,0,4.516817231635538
pore_junction_pinning,35.0,1250.0,0.85,0.9,0.05,True,0.8500296572261219,96.37199696762974,1300.0,1125.0,nan,nan,nan,0,3.2134073886689416
pore_junction_pinning,35.0,1250.0,0.85,0.9,0.1,True,0.8500296572261219,96.37199696762974,1300.0,1150.0,nan,nan,nan,0,3.2134073886689416
pore_junction_pinning,35.0,1300.0,0.75,0.9,0.05,True,0.7500279009860016,54.26046381110747,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1300.0,0.75,0.9,0.1,True,0.7500279009860016,54.26046381110747,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1300.0,0.8,0.9,0.05,True,0.8001331786791236,70.4478830178442,1300.0,1125.0,nan,nan,nan,0,4.181100956005053
pore_junction_pinning,35.0,1300.0,0.8,0.9,0.1,True,0.8001331786791236,70.4478830178442,1300.0,1150.0,nan,nan,nan,0,4.181100956005053
pore_junction_pinning,35.0,1300.0,0.85,0.9,0.05,True,0.8500437203121922,103.36779426806024,1300.0,1125.0,nan,nan,nan,0,2.9634692739645563
pore_junction_pinning,35.0,1300.0,0.85,0.9,0.1,True,0.8500437203121922,103.36779426806024,1300.0,1150.0,nan,nan,nan,0,2.9634692739645563
pore_junction_pinning,35.0,1350.0,0.75,0.9,0.05,True,0.7502459837839915,58.760061524776226,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1350.0,0.75,0.9,0.1,True,0.7502459837839915,58.760061524776226,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,35.0,1350.0,0.8,0.9,0.05,True,0.8006284874338312,76.82913882246895,1300.0,1150.0,nan,nan,nan,0,3.81746730860744
pore_junction_pinning,35.0,1350.0,0.8,0.9,0.1,True,0.8006284874338312,76.82913882246895,1300.0,1150.0,nan,nan,nan,0,3.81746730860744
pore_junction_pinning,35.0,1350.0,0.85,0.9,0.05,True,0.8501800704383544,112.65223723100965,1300.0,1150.0,nan,nan,nan,0,2.695474089105373
pore_junction_pinning,35.0,1350.0,0.85,0.9,0.1,True,0.8501800704383544,112.65223723100965,1300.0,1150.0,nan,nan,nan,0,2.695474089105373
pore_junction_pinning,50.0,1250.0,0.75,0.9,0.05,True,0.7500549177124525,56.04621535275555,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,50.0,1250.0,0.75,0.9,0.1,True,0.7500549177124525,56.04621535275555,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,50.0,1250.0,0.8,0.9,0.05,True,0.8000723743771989,67.42681898643083,1300.0,1125.0,nan,nan,nan,0,4.392545828339465
pore_junction_pinning,50.0,1250.0,0.8,0.9,0.1,True,0.8000723743771989,67.42681898643083,1300.0,1150.0,nan,nan,nan,0,4.392545828339465
pore_junction_pinning,50.0,1250.0,0.85,0.9,0.05,True,0.8500140922851579,96.58027579061304,1300.0,1125.0,nan,nan,nan,0,3.2040693923194574
pore_junction_pinning,50.0,1250.0,0.85,0.9,0.1,True,0.8500140922851579,96.58027579061304,1300.0,1150.0,nan,nan,nan,0,3.2040693923194574
pore_junction_pinning,50.0,1300.0,0.75,0.9,0.05,True,0.7501187496628712,58.47166010815727,nan,1125.0,nan,nan,nan,0,nan
pore_junction_pinning,50.0,1300.0,0.75,0.9,0.1,True,0.7501187496628712,58.47166010815727,nan,1150.0,nan,nan,nan,0,nan
pore_junction_pinning,50.0,1300.0,0.8,0.9,0.05,True,0.8002726086714502,71.88489241859628,1300.0,1125.0,nan,nan,nan,0,4.093316271586669
pore_junction_pinning,50.0,1300.0,0.8,0.9,0.1,True,0.8002726086714502,71.88489241859628,1300.0,1150.0,nan,nan,nan,0,4.093316271586669
pore_junction_pinning,50.0,1300.0,0.85,0.9,0.05,True,0.8500464239891109,103.5995730760564,1300.0,1125.0,nan,nan,nan,0,2.956112033946059
pore_junction_pinning,50.0,1300.0,0.85,0.9,0.1,True,0.8500464239891109,103.5995730760564,1300.0,1150.0,nan,nan,nan,0,2.956112033946059
pore_junction_pinning,50.0,1350.0,0.75,0.9,0.05,True,0.7500368561947035,61.93006793552605,1300.0,1125.0,nan,nan,nan,0,4.575085363932231
pore_junction_pinning,50.0,1350.0,0.75,0.9,0.1,True,0.7500368561947035,61.93006793552605,1300.0,1150.0,nan,nan,nan,0,4.575085363932231
pore_junction_pinning,50.0,1350.0,0.8,0.9,0.05,True,0.8004401770726073,77.8034819519048,1300.0,1150.0,nan,nan,nan,0,3.766735133165305
pore_junction_pinning,50.0,1350.0,0.8,0.9,0.1,True,0.8004401770726073,77.8034819519048,1300.0,1150.0,nan,nan,nan,0,3.766735133165305
pore_junction_pinning,50.0,1350.0,0.85,0.9,0.05,True,0.8502363626212732,112.91439843520875,1300.0,1150.0,nan,nan,nan,0,2.6889040364937986
pore_junction_pinning,50.0,1350.0,0.85,0.9,0.1,True,0.8502363626212732,112.91439843520875,1300.0,1150.0,nan,nan,nan,0,2.6889040364937986
pore_junction_pinning,75.0,1250.0,0.75,0.9,0.05,True,0.7500974865807596,76.44479440730115,1300.0,1150.0,nan,nan,nan,0,3.701532874940428
pore_junction_pinning,75.0,1250.0,0.75,0.9,0.1,True,0.7500974865807596,76.44479440730115,1300.0,1175.0,nan,nan,nan,0,3.701532874940428
pore_junction_pinning,75.0,1250.0,0.8,0.9,0.05,True,0.8001387171233633,80.38609927485555,1300.0,1150.0,nan,nan,nan,0,3.646051291000879
pore_junction_pinning,75.0,1250.0,0.8,0.9,0.1,True,0.8001387171233633,80.38609927485555,1300.0,1150.0,nan,nan,nan,0,3.646051291000879
pore_junction_pinning,75.0,1250.0,0.85,0.9,0.05,True,0.8500065974104744,99.76859359161098,1300.0,1125.0,nan,nan,nan,0,3.087389108451848
pore_junction_pinning,75.0,1250.0,0.85,0.9,0.1,True,0.8500065974104744,99.76859359161098,1300.0,1150.0,nan,nan,nan,0,3.087389108451848
pore_junction_pinning,75.0,1300.0,0.75,0.9,0.05,True,0.7500339294206273,77.0880126767017,1300.0,1150.0,nan,nan,nan,0,3.6671047833161716
pore_junction_pinning,75.0,1300.0,0.75,0.9,0.1,True,0.7500339294206273,77.0880126767017,1300.0,1175.0,nan,nan,nan,0,3.6671047833161716
pore_junction_pinning,75.0,1300.0,0.8,0.9,0.05,True,0.8000695655015007,82.61641034943494,1300.0,1150.0,nan,nan,nan,0,3.536898685826084
pore_junction_pinning,75.0,1300.0,0.8,0.9,0.1,True,0.8000695655015007,82.61641034943494,1300.0,1150.0,nan,nan,nan,0,3.536898685826084
pore_junction_pinning,75.0,1300.0,0.85,0.9,0.05,True,0.8500969701646901,106.23338147826549,1300.0,1125.0,nan,nan,nan,0,2.8753953272521726
pore_junction_pinning,75.0,1300.0,0.85,0.9,0.1,True,0.8500969701646901,106.23338147826549,1300.0,1150.0,nan,nan,nan,0,2.8753953272521726
pore_junction_pinning,75.0,1350.0,0.75,0.9,0.05,True,0.7509999999999997,78.33453180574344,1300.0,1150.0,nan,nan,nan,0,3.61060529793408
pore_junction_pinning,75.0,1350.0,0.75,0.9,0.1,True,0.7509999999999997,78.33453180574344,1300.0,1175.0,nan,nan,nan,0,3.61060529793408
pore_junction_pinning,75.0,1350.0,0.8,0.9,0.05,True,0.8004073230781709,86.21853689406448,1300.0,1150.0,nan,nan,nan,0,3.3843215634198573
pore_junction_pinning,75.0,1350.0,0.8,0.9,0.1,True,0.8004073230781709,86.21853689406448,1300.0,1175.0,nan,nan,nan,0,3.3843215634198573
pore_junction_pinning,75.0,1350.0,0.85,0.9,0.05,True,0.8500111343474063,114.53979349266312,1300.0,1150.0,nan,nan,nan,0,2.645972391011884
pore_junction_pinning,75.0,1350.0,0.85,0.9,0.1,True,0.8500111343474063,114.53979349266312,1300.0,1175.0,nan,nan,nan,0,2.645972391011884
pore_junction_pinning,100.0,1250.0,0.75,0.9,0.05,True,0.7502161020218285,100.76058246479803,1300.0,1150.0,nan,nan,nan,0,2.8155260038750236
pore_junction_pinning,100.0,1250.0,0.75,0.9,0.1,True,0.7502161020218285,100.76058246479803,1300.0,1175.0,nan,nan,nan,0,2.8155260038750236
pore_junction_pinning,100.0,1250.0,0.8,0.9,0.05,True,0.80009953918213,102.46520836057306,1300.0,1150.0,nan,nan,nan,0,2.835911798331745
pore_junction_pinning,100.0,1250.0,0.8,0.9,0.1,True,0.80009953918213,102.46520836057306,1300.0,1175.0,nan,nan,nan,0,2.835911798331745
pore_junction_pinning,100.0,1250.0,0.85,0.9,0.05,True,0.8500255235257344,111.63608189747013,1300.0,1150.0,nan,nan,nan,0,2.7249498091837427
pore_junction_pinning,100.0,1250.0,0.85,0.9,0.1,True,0.8500255235257344,111.63608189747013,1300.0,1150.0,nan,nan,nan,0,2.7249498091837427
pore_junction_pinning,100.0,1300.0,0.75,0.9,0.05,True,0.7500000000000001,100.94195313852022,1300.0,1150.0,nan,nan,nan,0,2.808502189746702
pore_junction_pinning,100.0,1300.0,0.75,0.9,0.1,True,0.7500000000000001,100.94195313852022,1300.0,1175.0,nan,nan,nan,0,2.808502189746702
pore_junction_pinning,100.0,1300.0,0.8,0.9,0.05,True,0.8003692549404455,103.24644067796547,1300.0,1150.0,nan,nan,nan,0,2.8112227969176864
pore_junction_pinning,100.0,1300.0,0.8,0.9,0.1,True,0.8003692549404455,103.24644067796547,1300.0,1175.0,nan,nan,nan,0,2.8112227969176864
pore_junction_pinning,100.0,1300.0,0.85,0.9,0.05,True,0.8500225560996688,115.75898331682485,1300.0,1150.0,nan,nan,nan,0,2.615466539886404
pore_junction_pinning,100.0,1300.0,0.85,0.9,0.1,True,0.8500225560996688,115.75898331682485,1300.0,1175.0,nan,nan,nan,0,2.615466539886404
pore_junction_pinning,100.0,1350.0,0.75,0.9,0.05,True,0.7500000000000001,101.29737403947838,1300.0,1150.0,nan,nan,nan,0,2.798546656292986
pore_junction_pinning,100.0,1350.0,0.75,0.9,0.1,True,0.7500000000000001,101.29737403947838,1300.0,1175.0,nan,nan,nan,0,2.798546656292986
pore_junction_pinning,100.0,1350.0,0.8,0.9,0.05,True,0.8000000000000002,104.59217242123667,1300.0,1150.0,nan,nan,nan,0,2.7734557165071414
pore_junction_pinning,100.0,1350.0,0.8,0.9,0.1,True,0.8000000000000002,104.59217242123667,1300.0,1175.0,nan,nan,nan,0,2.7734557165071414
pore_junction_pinning,100.0,1350.0,0.85,0.9,0.05,True,0.8501775045848271,121.98297646201559,1300.0,1150.0,nan,nan,nan,0,2.4701734719812887
pore_junction_pinning,100.0,1350.0,0.85,0.9,0.1,True,0.8501775045848271,121.98297646201559,1300.0,1175.0,nan,nan,nan,0,2.4701734719812887
pore_junction_pinning,150.0,1250.0,0.75,0.9,0.05,True,0.7504226193633404,150.51393544669241,1300.0,1175.0,nan,nan,nan,0,1.8829124858723971
pore_junction_pinning,150.0,1250.0,0.75,0.9,0.1,True,0.7504226193633404,150.51393544669241,1300.0,1175.0,nan,nan,nan,0,1.8829124858723971
pore_junction_pinning,150.0,1250.0,0.8,0.9,0.05,True,0.8001674940576907,151.4676557994211,1300.0,1150.0,nan,nan,nan,0,1.8975063423925953
pore_junction_pinning,150.0,1250.0,0.8,0.9,0.1,True,0.8001674940576907,151.4676557994211,1300.0,1175.0,nan,nan,nan,0,1.8975063423925953
pore_junction_pinning,150.0,1250.0,0.85,0.9,0.05,True,0.8500960171536136,154.61176743837518,1300.0,1150.0,nan,nan,nan,0,1.908178688228459
pore_junction_pinning,150.0,1250.0,0.85,0.9,0.1,True,0.8500960171536136,154.61176743837518,1300.0,1175.0,nan,nan,nan,0,1.908178688228459
pore_junction_pinning,150.0,1300.0,0.75,0.9,0.05,True,0.7500000000000003,150.54603371940155,1300.0,1175.0,nan,nan,nan,0,1.881459489258572
pore_junction_pinning,150.0,1300.0,0.75,0.9,0.1,True,0.7500000000000003,150.54603371940155,1300.0,1175.0,nan,nan,nan,0,1.881459489258572
pore_junction_pinning,150.0,1300.0,0.8,0.9,0.05,True,0.8000000000000003,151.59791019691772,1300.0,1150.0,nan,nan,nan,0,1.894485673231481
pore_junction_pinning,150.0,1300.0,0.8,0.9,0.1,True,0.8000000000000003,151.59791019691772,1300.0,1175.0,nan,nan,nan,0,1.894485673231481
pore_junction_pinning,150.0,1300.0,0.85,0.9,0.05,True,0.8500841154005379,155.53651735655046,1300.0,1150.0,nan,nan,nan,0,1.8946566588642333
pore_junction_pinning,150.0,1300.0,0.85,0.9,0.1,True,0.8500841154005379,155.53651735655046,1300.0,1175.0,nan,nan,nan,0,1.8946566588642333
pore_junction_pinning,150.0,1350.0,0.75,0.9,0.05,True,0.7509999999999996,150.6367025141907,1300.0,1175.0,nan,nan,nan,0,1.8811565469449003
pore_junction_pinning,150.0,1350.0,0.75,0.9,0.1,True,0.7509999999999996,150.6367025141907,1300.0,1175.0,nan,nan,nan,0,1.8811565469449003
pore_junction_pinning,150.0,1350.0,0.8,0.9,0.05,True,0.8009999999999999,151.90267646023528,1300.0,1150.0,nan,nan,nan,0,1.8912332901661588
pore_junction_pinning,150.0,1350.0,0.8,0.9,0.1,True,0.8009999999999999,151.90267646023528,1300.0,1175.0,nan,nan,nan,0,1.8912332901661588
pore_junction_pinning,150.0,1350.0,0.85,0.9,0.05,True,0.8500042626594511,157.1766598841806,1300.0,1150.0,nan,nan,nan,0,1.8729221651500298
pore_junction_pinning,150.0,1350.0,0.85,0.9,0.1,True,0.8500042626594511,157.1766598841806,1300.0,1175.0,nan,nan,nan,0,1.8729221651500298
pore_junction_pinning,225.0,1250.0,0.75,0.9,0.05,True,0.7509335066029648,225.39757202557277,1275.0,1175.0,nan,nan,nan,0,0.7167507483897413
pore_junction_pinning,225.0,1250.0,0.75,0.9,0.1,True,0.7509335066029648,225.39757202557277,1275.0,1200.0,nan,nan,nan,0,0.7167507483897413
pore_junction_pinning,225.0,1250.0,0.8,0.9,0.05,True,0.8004120004992418,226.14163950748565,1275.0,1175.0,nan,nan,nan,0,0.7274321068767677
pore_junction_pinning,225.0,1250.0,0.8,0.9,0.1,True,0.8004120004992418,226.14163950748565,1275.0,1200.0,nan,nan,nan,0,0.7274321068767677
pore_junction_pinning,225.0,1250.0,0.85,0.9,0.05,True,0.8500639055647488,228.22139901985963,1275.0,1150.0,nan,nan,nan,0,0.7389212262103737
pore_junction_pinning,225.0,1250.0,0.85,0.9,0.1,True,0.8500639055647488,228.22139901985963,1275.0,1175.0,nan,nan,nan,0,0.7389212262103737
pore_junction_pinning,225.0,1300.0,0.75,0.9,0.05,True,0.7500000000000004,225.40057678232506,1275.0,1175.0,nan,nan,nan,0,0.7166234924861536
pore_junction_pinning,225.0,1300.0,0.75,0.9,0.1,True,0.7500000000000004,225.40057678232506,1275.0,1200.0,nan,nan,nan,0,0.7166234924861536
pore_junction_pinning,225.0,1300.0,0.8,0.9,0.05,True,0.8000000000000005,226.16784828860585,1275.0,1175.0,nan,nan,nan,0,0.726872628264061
pore_junction_pinning,225.0,1300.0,0.8,0.9,0.1,True,0.8000000000000005,226.16784828860585,1275.0,1200.0,nan,nan,nan,0,0.726872628264061
pore_junction_pinning,225.0,1300.0,0.85,0.9,0.05,True,0.8503367998898939,228.39551782296314,1275.0,1150.0,nan,nan,nan,0,0.7381620660926793
pore_junction_pinning,225.0,1300.0,0.85,0.9,0.1,True,0.8503367998898939,228.39551782296314,1275.0,1175.0,nan,nan,nan,0,0.7381620660926793
pore_junction_pinning,225.0,1350.0,0.75,0.9,0.05,True,0.7500000000000002,225.425720305928,1275.0,1175.0,nan,nan,nan,0,0.716527224928888
pore_junction_pinning,225.0,1350.0,0.75,0.9,0.1,True,0.7500000000000002,225.425720305928,1275.0,1200.0,nan,nan,nan,0,0.716527224928888
pore_junction_pinning,225.0,1350.0,0.8,0.9,0.05,True,0.8,226.2396315774368,1275.0,1175.0,nan,nan,nan,0,0.7266044261054154
pore_junction_pinning,225.0,1350.0,0.8,0.9,0.1,True,0.8,226.2396315774368,1275.0,1200.0,nan,nan,nan,0,0.7266044261054154
pore_junction_pinning,225.0,1350.0,0.85,0.9,0.05,True,0.85,228.67284211203733,1275.0,1150.0,nan,nan,nan,0,0.7369618554797571
pore_junction_pinning,225.0,1350.0,0.85,0.9,0.1,True,0.85,228.67284211203733,1275.0,1175.0,nan,nan,nan,0,0.7369618554797571
pore_junction_pinning,300.0,1250.0,0.75,0.9,0.05,True,0.75,300.3046286962998,1250.0,1175.0,nan,nan,nan,0,0.2880690867795819
pore_junction_pinning,300.0,1250.0,0.75,0.9,0.1,True,0.75,300.3046286962998,1250.0,1200.0,nan,nan,nan,0,0.2880690867795819
pore_junction_pinning,300.0,1250.0,0.8,0.9,0.05,True,0.800755231199509,300.94555917314017,1225.0,1175.0,nan,nan,nan,0,0.15808772603715543
pore_junction_pinning,300.0,1250.0,0.8,0.9,0.1,True,0.800755231199509,300.94555917314017,1225.0,1200.0,nan,nan,nan,0,0.15808772603715543
pore_junction_pinning,300.0,1250.0,0.85,0.9,0.05,True,0.8501115309548009,302.8088724389074,1225.0,1175.0,nan,nan,nan,0,0.16406413774812537
pore_junction_pinning,300.0,1250.0,0.85,0.9,0.1,True,0.8501115309548009,302.8088724389074,1225.0,1200.0,nan,nan,nan,0,0.16406413774812537
pore_junction_pinning,300.0,1300.0,0.75,0.9,0.05,True,0.7500000000000002,300.3116392988118,1250.0,1175.0,nan,nan,nan,0,0.287997143357624
pore_junction_pinning,300.0,1300.0,0.75,0.9,0.1,True,0.7500000000000002,300.3116392988118,1250.0,1200.0,nan,nan,nan,0,0.287997143357624
pore_junction_pinning,300.0,1300.0,0.8,0.9,0.05,True,0.8009999999999998,300.96832549968434,1225.0,1175.0,nan,nan,nan,0,0.15804889907178557
pore_junction_pinning,300.0,1300.0,0.8,0.9,0.1,True,0.8009999999999998,300.96832549968434,1225.0,1200.0,nan,nan,nan,0,0.15804889907178557
pore_junction_pinning,300.0,1300.0,0.85,0.9,0.05,True,0.8503658179656048,302.874730144214,1225.0,1175.0,nan,nan,nan,0,0.1640165627743271
pore_junction_pinning,300.0,1300.0,0.85,0.9,0.1,True,0.8503658179656048,302.874730144214,1225.0,1200.0,nan,nan,nan,0,0.1640165627743271
pore_junction_pinning,300.0,1350.0,0.75,0.9,0.05,True,0.7500000000000003,300.32569018659575,1250.0,1175.0,nan,nan,nan,0,0.28797948131062173
pore_junction_pinning,300.0,1350.0,0.75,0.9,0.1,True,0.7500000000000003,300.32569018659575,1250.0,1200.0,nan,nan,nan,0,0.28797948131062173
pore_junction_pinning,300.0,1350.0,0.8,0.9,0.05,True,0.8000000000000002,300.98618959626475,1225.0,1175.0,nan,nan,nan,0,0.15790268893843812
pore_junction_pinning,300.0,1350.0,0.8,0.9,0.1,True,0.8000000000000002,300.98618959626475,1225.0,1200.0,nan,nan,nan,0,0.15790268893843812
pore_junction_pinning,300.0,1350.0,0.85,0.9,0.05,True,0.8500000000000004,302.9625474254796,1225.0,1175.0,nan,nan,nan,0,0.1639162984562182
pore_junction_pinning,300.0,1350.0,0.85,0.9,0.1,True,0.8500000000000004,302.9625474254796,1225.0,1200.0,nan,nan,nan,0,0.1639162984562182
pore_junction_pinning,450.0,1250.0,0.75,0.9,0.05,True,0.75,450.1860644836144,1200.0,1175.0,nan,nan,nan,0,0.06621500077774227
pore_junction_pinning,450.0,1250.0,0.75,0.9,0.1,True,0.75,450.1860644836144,1200.0,1200.0,1200.0,1200.0,0.0,1,0.06621500077774227
pore_junction_pinning,450.0,1250.0,0.8,0.9,0.05,True,0.8003137376161762,450.6446307871956,1200.0,1175.0,nan,nan,nan,0,0.07041147979013812
pore_junction_pinning,450.0,1250.0,0.8,0.9,0.1,True,0.8003137376161762,450.6446307871956,1200.0,1200.0,1200.0,1200.0,0.0,1,0.07041147979013812
pore_junction_pinning,450.0,1250.0,0.85,0.9,0.05,True,0.8501466451938899,452.31890462383683,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04601271121258802
pore_junction_pinning,450.0,1250.0,0.85,0.9,0.1,True,0.8501466451938899,452.31890462383683,1175.0,1200.0,1175.0,1200.0,25.0,2,0.04601271121258802
pore_junction_pinning,450.0,1300.0,0.75,0.9,0.05,True,0.75,450.1892625520517,1200.0,1175.0,nan,nan,nan,0,0.06620554507448678
pore_junction_pinning,450.0,1300.0,0.75,0.9,0.1,True,0.75,450.1892625520517,1200.0,1200.0,1200.0,1200.0,0.0,1,0.06620554507448678
pore_junction_pinning,450.0,1300.0,0.8,0.9,0.05,True,0.8009999999999999,450.66280853600995,1200.0,1175.0,nan,nan,nan,0,0.07044758517829597
pore_junction_pinning,450.0,1300.0,0.8,0.9,0.1,True,0.8009999999999999,450.66280853600995,1200.0,1200.0,1200.0,1200.0,0.0,1,0.07044758517829597
pore_junction_pinning,450.0,1300.0,0.85,0.9,0.05,True,0.85,452.3176798628862,1175.0,1175.0,1175.0,1175.0,0.0,1,0.0460020030219575
pore_junction_pinning,450.0,1300.0,0.85,0.9,0.1,True,0.85,452.3176798628862,1175.0,1200.0,1175.0,1200.0,25.0,2,0.0460020030219575
pore_junction_pinning,450.0,1350.0,0.75,0.9,0.05,True,0.7500000000000002,450.19574036369113,1200.0,1175.0,nan,nan,nan,0,0.06620476620333705
pore_junction_pinning,450.0,1350.0,0.75,0.9,0.1,True,0.7500000000000002,450.19574036369113,1200.0,1200.0,1200.0,1200.0,0.0,1,0.06620476620333705
pore_junction_pinning,450.0,1350.0,0.8,0.9,0.05,True,0.8009999999999999,450.6798457056709,1200.0,1175.0,nan,nan,nan,0,0.07044591763205778
pore_junction_pinning,450.0,1350.0,0.8,0.9,0.1,True,0.8009999999999999,450.6798457056709,1200.0,1200.0,1200.0,1200.0,0.0,1,0.07044591763205778
pore_junction_pinning,450.0,1350.0,0.85,0.9,0.05,True,0.8500000000000001,452.3605972144664,1175.0,1175.0,1175.0,1175.0,0.0,1,0.046001198677832256
pore_junction_pinning,450.0,1350.0,0.85,0.9,0.1,True,0.8500000000000001,452.3605972144664,1175.0,1200.0,1175.0,1200.0,25.0,2,0.046001198677832256
pore_junction_pinning,600.0,1250.0,0.75,0.9,0.05,True,0.75,600.1120721980342,1200.0,1175.0,nan,nan,nan,0,0.06211435733028531
pore_junction_pinning,600.0,1250.0,0.75,0.9,0.1,True,0.75,600.1120721980342,1200.0,1225.0,1200.0,1225.0,25.0,2,0.06211435733028531
pore_junction_pinning,600.0,1250.0,0.8,0.9,0.05,True,0.8008421294213044,600.4578420104349,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04107955806274773
pore_junction_pinning,600.0,1250.0,0.8,0.9,0.1,True,0.8008421294213044,600.4578420104349,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04107955806274773
pore_junction_pinning,600.0,1250.0,0.85,0.9,0.05,True,0.8503923241147513,602.0315650169068,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04518127670090153
pore_junction_pinning,600.0,1250.0,0.85,0.9,0.1,True,0.8503923241147513,602.0315650169068,1175.0,1200.0,1175.0,1200.0,25.0,2,0.04518127670090153
pore_junction_pinning,600.0,1300.0,0.75,0.9,0.05,True,0.7509999999999999,600.1175069905696,1200.0,1175.0,nan,nan,nan,0,0.06218872966929911
pore_junction_pinning,600.0,1300.0,0.75,0.9,0.1,True,0.7509999999999999,600.1175069905696,1200.0,1225.0,1200.0,1225.0,25.0,2,0.06218872966929911
pore_junction_pinning,600.0,1300.0,0.8,0.9,0.05,True,0.8009999999999997,600.4641126101582,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04108817678392681
pore_junction_pinning,600.0,1300.0,0.8,0.9,0.1,True,0.8009999999999997,600.4641126101582,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04108817678392681
pore_junction_pinning,600.0,1300.0,0.85,0.9,0.05,True,0.8509999999999994,602.0752856287829,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04520616054125004
pore_junction_pinning,600.0,1300.0,0.85,0.9,0.1,True,0.8509999999999994,602.0752856287829,1175.0,1200.0,1175.0,1200.0,25.0,2,0.04520616054125004
pore_junction_pinning,600.0,1350.0,0.75,0.9,0.05,True,0.7509999999999997,600.1212827573366,1200.0,1175.0,nan,nan,nan,0,0.06218826337260524
pore_junction_pinning,600.0,1350.0,0.75,0.9,0.1,True,0.7509999999999997,600.1212827573366,1200.0,1225.0,1200.0,1225.0,25.0,2,0.06218826337260524
pore_junction_pinning,600.0,1350.0,0.8,0.9,0.05,True,0.8009999999999998,600.4738546384486,1175.0,1175.0,1175.0,1175.0,0.0,1,0.04108763543556487
pore_junction_pinning,600.0,1350.0,0.8,0.9,0.1,True,0.8009999999999998,600.4738546384486,1175.0,1225.0,1175.0,1225.0,50.0,3,0.04108763543556487
pore_junction_pinning,600.0,1350.0,0.85,0.9,0.05,True,0.8509999999999998,602.0998090119107,1175.0,1175.0,1175.0,1175.0,0.0,1,0.0452056484858403
pore_junction_pinning,600.0,1350.0,0.85,0.9,0.1,True,0.8509999999999998,602.0998090119107,1175.0,1200.0,1175.0,1200.0,25.0,2,0.0452056484858403
