growth_mode,G0_nm,T1_C,rho_switch,rho0,first_step_attained,rho1,G1_nm,first_connected_coverage,first_fine_fraction,first_isolation,first_growth_mobility_factor,first_step_budget_h,second_step_budget_h,T2_C,rho2,G2_nm,density_gain,growth_fraction,second_initial_rho_dot,second_initial_dGdt_nm_s,second_final_rho_dot,second_final_dGdt_nm_s,median_E_G,initial_growth_mobility_factor,final_growth_mobility_factor,initial_junction_time_ratio,initial_pinning_time_ratio,final_pinning_time_ratio,initial_pore_junction_occupancy,final_pore_junction_occupancy,initial_pore_line_density_m2,initial_connected_pinning_coverage,initial_migration_drive_ratio,final_connected_coverage,final_mean_radius_nm,final_fine_fraction,final_isolation
pore_junction_pinning,75.0,1250.0,0.75,0.7,True,0.7500974865807596,76.44479440730115,0.2957043572256446,0.532052881477341,0.00024161643759578892,0.023222345673707387,96.0,96.0,1250.0,0.8773608690476337,154.5403173237377,0.12726338246687408,1.0215937333854317,1.8477398825127448e-06,7.988719596286497e-05,7.88693059960204e-08,0.00029381384675614434,0.082592219422534,0.023222345673707387,0.14946279056226555,192.51150466632373,42.061972035504226,5.6906284583479945,0.8450729666778165,0.9258724858733085,319107245647528.2,0.2957043572256446,0.7550103151338383,0.11952686153469866,53.57469099052457,0.37015032071531123,0.2213649942133635
pore_junction_pinning,75.0,1250.0,0.75,0.7,True,0.7500974865807596,76.44479440730115,0.2957043572256446,0.532052881477341,0.00024161643759578892,0.023222345673707387,96.0,96.0,1275.0,0.8900906446101771,230.9172245623293,0.13999315802941747,2.0207056785579462,2.7847131839281265e-06,0.00014628517784322142,7.26839674787826e-08,0.000553379770857343,0.04912038562213533,0.025972948940483437,0.27506193317924205,167.31746936688106,37.50159649916853,2.6355448696288972,0.8450729666778165,0.9924061266892932,319107245647528.2,0.2957043572256446,0.9995020456097551,0.1103829435083324,55.26903192780394,0.34697490004799925,0.36574383284555906
pore_junction_pinning,75.0,1250.0,0.75,0.7,True,0.7500974865807596,76.44479440730115,0.2957043572256446,0.532052881477341,0.00024161643759578892,0.023222345673707387,96.0,96.0,1300.0,0.9011959876927045,359.40771402398855,0.1510985011119449,3.701532874940428,4.023694852513298e-06,0.00026223112494406055,6.43022311124763e-08,0.0009045882101107414,0.034480839866424653,0.028936996148357774,0.48831430081051974,146.0703206687828,33.557837132543966,1.047861384235866,0.8450729666778165,0.9999523452959033,319107245647528.2,0.2957043572256446,1.3114214917944451,0.10322149098732661,56.98109607248801,0.32488466378713454,0.5166048317451882
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,900.0,0.8001387435170778,80.38610086613691,2.6393714547268132e-08,1.9795479258934223e-08,7.513384654331114e-14,2.7851098749277045e-12,7.82941048682101e-14,7.160405569127605e-12,1.3854285529693429,0.004431574324284713,0.009836228368711652,2323.8635866329637,224.65344205558526,100.66498402791555,0.7748416500356563,0.5897702010746326,230728669351804.16,0.23339352659084273,0.004456007220960545,0.18687765907385584,57.615054362377656,0.2874711997217543,0.0038807150660121878
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,925.0,0.8001388696930358,80.38610943374394,1.5256967256238596e-07,1.2637618292409187e-07,4.3247884450574236e-13,1.6604143494728537e-11,4.5425964610310405e-13,4.781352083853329e-11,1.2649297908287964,0.005367369452615289,0.012508969593729938,1836.6159527006077,185.31100557326883,78.94263576284055,0.7748416500356563,0.5781590016759521,230728669351804.16,0.23339352659084273,0.007133956276472809,0.18432139243041257,58.38802691059178,0.2784665340493178,0.0038807421634807406
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,950.0,0.8001395465307789,80.3861599263205,8.294074156367515e-07,7.545019038884739e-07,2.342053231723006e-12,9.348527522563083e-11,2.476290469745755e-12,2.956082979047862e-10,1.1598892546439412,0.006448860559632346,0.015550343422578447,1465.5596376317033,154.06615327669772,63.307261442730706,0.7748416500356563,0.5699172784635538,230728669351804.16,0.23339352659084273,0.011203666075044423,0.18251879197713597,58.94702914579157,0.2722246037923505,0.0038808875239414913
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,975.0,0.800142962470647,80.38643650966057,4.245347283715617e-06,4.195188074287324e-06,1.195925142597949e-11,4.98631377659723e-10,1.2684403166086692e-11,1.6791278494532668e-09,1.0723886273206125,0.00768991652131922,0.018837315963293227,1180.089767472187,129.0404233553953,52.086119166266585,0.7748416500356563,0.5658563227754976,230728669351804.16,0.23339352659084273,0.017279734227587433,0.18163165506590817,59.22560508458866,0.26919532415606834,0.0038816212280159755
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1000.0,0.8001591413953038,80.38783207444894,2.0424271940489014e-05,2.155596065756643e-05,5.7584790924581306e-11,2.522462786375821e-09,6.084032202981747e-11,8.655521225658068e-09,1.0041195125349023,0.009104586607491506,0.022141428368213648,958.3445958537013,108.8347506714003,44.164204556721614,0.7748416500356563,0.5670796971079608,230728669351804.16,0.23339352659084273,0.026201354998275108,0.1818854541151228,59.14035481021991,0.27011823368398774,0.0038850981498864427
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1025.0,0.8002304998046745,80.39422382062338,9.178268131126988e-05,0.00010106903856658666,2.604542464649626e-10,1.2072007799588707e-08,2.709782599810453e-10,3.9747667435248644e-08,0.9568081207317666,0.010706979016624612,0.025099499007078717,784.5307553052805,92.39702622441968,38.84143268030863,0.7748416500356563,0.5752022796168734,230728669351804.16,0.23339352659084273,0.03909733906547526,0.18360267889455106,58.58201171212433,0.2762840247254506,0.0039004704381185792
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1050.0,0.8005193142169275,80.4202880593772,0.00038059709356419447,0.000425307171638571,1.0946975572610131e-09,5.4155079316125394e-08,1.10634512480398e-09,1.590814850527462e-07,0.9315770991829018,0.012511133955000944,0.02723038945940864,647.1165725934845,78.92880610156688,35.72367600509952,0.7748416500356563,0.5924392225352834,230728669351804.16,0.23339352659084273,0.05746482696673575,0.18716641573498077,57.41784859619932,0.28988294706529855,0.003963309186052934
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1075.0,0.8015680639724858,80.51351280022567,0.001429346849122548,0.0015850193817026088,4.184171546546162e-09,2.2324408613477425e-07,4.079124154349172e-09,5.48396240855708e-07,0.9242156749270127,0.014530892782945413,0.02810973090293253,537.5967495190658,67.81889605390784,34.574869195765785,0.7748416500356563,0.6210104443723579,230728669351804.16,0.23339352659084273,0.08326334984322997,0.19269506601313124,55.533676324008056,0.31428364537629105,0.004200087907855193
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1100.0,0.8048645611843477,80.80801527024502,0.004725844060984419,0.005248618843251205,1.4063372807814694e-08,8.19284529862472e-07,1.3266061863571711e-08,1.6668575916651048e-06,0.9107276130903852,0.016779764835134516,0.027891636398676915,449.63789433501734,58.59559086943446,34.853041596635634,0.7748416500356563,0.6602122902127563,230728669351804.16,0.23339352659084273,0.11902586246518525,0.19879453510131084,52.98889775361488,0.35297172569106583,0.005039971401009067
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1125.0,0.8130952126059862,81.65429160209277,0.012956495482622898,0.015776264039147146,4.011623662143931e-08,2.5883407336281987e-06,3.4602842684300744e-08,4.753922294677485e-06,0.8280684843690098,0.019270793592471677,0.028462289886480717,378.4809698335168,50.89199890505079,34.13420754227471,0.7748416500356563,0.6978258508516435,230728669351804.16,0.23339352659084273,0.16798830649332436,0.19933603162573282,50.4859888850674,0.4001422245205015,0.007938634015677471
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1150.0,0.826655304073489,83.8445368262927,0.02651658695012571,0.043022830845567954,9.571852812454346e-08,6.950409368793227e-06,5.822715774504449e-08,1.2773374607444238e-05,0.6213609705259253,0.022016423936507674,0.03392136983857036,320.5190347148759,44.42063701552359,28.479941545961626,0.7748416500356563,0.7128276737817438,230728669351804.16,0.23339352659084273,0.234239156494074,0.18568951115674587,49.471526744995,0.42660836755645665,0.016713145470765817
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1175.0,0.8411748922487566,88.9157582871328,0.04103617512539337,0.10610863183089284,1.9484085738688193e-07,1.6203302387046325e-05,6.785882510316376e-08,3.1684866685296796e-05,0.37472192655455483,0.025028372250219432,0.046608694449916666,272.99588606605477,38.954655860260054,20.455224434028057,0.7748416500356563,0.7204639290780561,230728669351804.16,0.23339352659084273,0.32289025861017623,0.16376333066377918,49.975474770830694,0.42295503322608663,0.03668326725939428
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1200.0,0.8548103410703687,99.99614141793879,0.05467162394700542,0.24394817412439337,3.519562687753285e-07,3.414574457161154e-05,7.046069763908153e-08,7.285765779663733e-05,0.20163077131018797,0.028317501137480043,0.06747555853726198,233.78895002770648,34.3138504398764,13.820181139334634,0.7748416500356563,0.7575788249832676,230728669351804.16,0.23339352659084273,0.4402700943842309,0.14338545718172518,51.085969159677916,0.40670597341070386,0.0751228178450951
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1225.0,0.8678174612545408,122.66220103991587,0.06767874413117758,0.5259130887855397,5.852996655877456e-07,6.749917432754904e-05,7.080079987465951e-08,0.00015295002206081105,0.10965410878369566,0.03189370051435717,0.1015427705384134,201.2514574225082,30.35415407659713,8.84806692487972,0.7748416500356563,0.8419762656623526,230728669351804.16,0.23339352659084273,0.5941403934547683,0.12757421942428826,52.43941570342233,0.3865377341350089,0.14332807191102057
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1250.0,0.8801832685700182,165.87068813349032,0.0800445514466549,1.06342501539161,9.18770438653565e-07,0.00012828024337045892,6.940181438441137e-08,0.00029994279753223566,0.06553411374983223,0.035765776775609444,0.1656594732996675,174.09672931070992,26.959689126113215,5.036479412143629,0.7748416500356563,0.9443245688037278,230728669351804.16,0.23339352659084273,0.7939367829615364,0.1164641780554843,53.93555795333536,0.3650578698844301,0.24956577014377454
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1275.0,0.8917554175732694,244.2528105369776,0.09161670044990611,2.038495619769162,1.3817164943425841e-06,0.0002376106042015537,6.706891954799105e-08,0.0005576410001773098,0.043849205827897024,0.039941351657361776,0.2972700222193032,151.3126408928564,24.036709037253758,2.3639449835351245,0.7748416500356563,0.9951103450379208,230728669351804.16,0.23339352659084273,1.0510339034430476,0.10881310643945859,55.53460399000352,0.3432944617145119,0.38745270713414665
pore_junction_pinning,75.0,1250.0,0.8,0.7,True,0.8001387171233633,80.38609927485555,0.23339352659084273,0.4810183552288701,0.0038807093977386636,0.035765776775609444,96.0,96.0,1300.0,0.9021612835649633,373.47794031446745,0.10202256644160002,3.646051291000879,2.0079567720766624e-06,0.00043191409871919106,6.057744611718208e-08,0.0008954957995444584,0.032753785185305015,0.04442677230090126,0.5084362897397868,132.09789784709028,21.50895008142902,0.9668147616130847,0.7748416500356563,0.9999740537354505,230728669351804.16,0.23339352659084273,1.3790351461851655,0.10222305358759386,57.167559183185894,0.32239682279413295,0.5299818149932317
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,900.0,0.8500066786786272,99.76860841150821,8.126815287390343e-08,1.4854270966112545e-07,2.3508921570404524e-13,4.15362619501736e-11,2.354670696213644e-13,4.43036191757205e-11,0.5471857714603693,0.009455994503240202,0.009894175878610939,1508.637298812929,104.75302255699692,100.06955973582227,0.7741755250990257,0.763811148462876,149490786130660.2,0.15717234225634613,0.005530428488005463,0.15510235446489534,51.165276035375186,0.4027471990117237,0.05855735423566601
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,925.0,0.8500070598814304,99.76868383444766,4.6247095608631383e-07,9.04521487458581e-07,1.338085649557717e-12,2.5222167282921663e-10,1.339697714699847e-12,2.705083557965878e-10,0.5113767624054169,0.011440580986538171,0.012003074172745364,1192.3192676957262,86.40814834287468,82.3119903791512,0.7741755250990257,0.7631686589985447,149490786130660.2,0.15717234225634613,0.008854077892424478,0.154975173438295,51.202845715286834,0.40198947951744773,0.058558521751969524
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,950.0,0.8500090310209043,99.76910301538884,2.433610429952715e-06,5.106053513610816e-06,7.045719258387399e-12,1.422300818122855e-09,7.0452308675376216e-12,1.5285278047843628e-09,0.47669693038989136,0.013728895031588991,0.014416261697243488,951.4318937151787,71.83907391666169,68.36611036904307,0.7741755250990257,0.7629517661503842,149490786130660.2,0.15717234225634613,0.013905065893984252,0.154928337542696,51.21548358287625,0.4017359150513055,0.05856455914262196
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,975.0,0.8500182688691691,99.77122175206631,1.1671458694739734e-05,2.634256293206301e-05,3.3835924406572133e-11,7.3497662177999064e-09,3.3743074973695924e-11,7.872721059022193e-09,0.4431330933691173,0.016347910584153066,0.017135091195544915,766.1066894789323,60.16989659641002,57.35977110293978,0.7741755250990257,0.7633826466094948,149490786130660.2,0.15717234225634613,0.021446180335590335,0.15499318526763275,51.190118487192215,0.40225135168084586,0.058592861468857615
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1000.0,0.8500562763796422,99.78067291723416,4.9678969167854525e-05,0.00012107342790278704,1.443340401707154e-10,3.393364058333645e-08,1.4331238141920533e-10,3.602149320498937e-08,0.4103775136527663,0.01932432489195143,0.020155983189610618,622.1511498080237,50.748250228213635,48.61305983403722,0.7741755250990257,0.7646468698520865,149490786130660.2,0.15717234225634613,0.0325189598942277,0.1551604714617089,51.11579438269094,0.4037723245649544,0.058709441434373746
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1025.0,0.8501877185991709,99.8165036007203,0.00018112118869650917,0.00048021133088664054,5.279841796417548e-10,1.3531006757946304e-07,5.207431056550767e-10,1.4211459354305766e-07,0.3772610099190525,0.022684198599004998,0.02351431025618453,509.3123220861249,43.08354986117355,41.52729461783761,0.7741755250990257,0.7666274124071842,149490786130660.2,0.15717234225634613,0.04852439124331207,0.155268711540197,50.999907163412914,0.40619553938854025,0.05911429115930468
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1050.0,0.8505557596697192,99.9291740872653,0.0005491622592448397,0.001609529510976465,1.6129043684067878e-09,4.544064312748906e-07,1.5670757727370413e-09,4.753362557891109e-07,0.34143477987793447,0.026452583212158515,0.02737375583192307,420.1039181947079,36.80349132557934,35.53134068047058,0.7741755250990257,0.7686626057245873,149490786130660.2,0.15717234225634613,0.07132060168579199,0.1548755484293949,50.88569334488804,0.4087237555959138,0.060261838590534016
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1075.0,0.8513847829333984,100.22705282028251,0.0013781855229240136,0.004595225934006538,4.128566882639618e-09,1.2914178949637462e-06,3.8555390487095794e-09,1.3625640323407536e-06,0.3004710916101976,0.030653142535018975,0.03209140842916599,349.0043532289107,31.623082571634317,30.160988219238114,0.7741755250990257,0.7699352607107949,149490786130660.2,0.15717234225634613,0.10333959958900198,0.15331994098973226,50.83926464321122,0.41010397432196155,0.06292348980068124
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1100.0,0.8529337477681136,100.92349351831497,0.002927150357639241,0.01157578637854127,9.145545847388337e-09,3.212420019073707e-06,7.854279950068697e-09,3.47030283338032e-06,0.253815060990772,0.03530777531661389,0.03820920421064497,291.9020299880676,27.322373500815136,25.171704453384113,0.7741755250990257,0.7705073122189945,149490786130660.2,0.15717234225634613,0.14772507941425284,0.15001613034430472,50.910877853141486,0.4094159892292463,0.06819249170771824
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1125.0,0.8554437568331402,102.44774187391796,0.0054371594226658715,0.02685362382949596,1.82367403644905e-08,7.28477892922275e-06,1.3629233059886687e-08,8.198373319226193e-06,0.2036410793430437,0.040436246871073965,0.046470900962655846,245.70741211580335,23.73028723927762,20.518842529082942,0.7741755250990257,0.7722857662249509,149490786130660.2,0.15717234225634613,0.20849322494639197,0.14472028596971953,51.12217942644955,0.40635927128499993,0.0776046311787343
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1150.0,0.8590995920176202,105.6820470300631,0.009092994607145855,0.059271692880206686,3.374214233823447e-08,1.5539882365906016e-05,2.0806558839535422e-08,1.8513402064222773e-05,0.1545101287050259,0.04605583774688375,0.05792633672102057,208.07889651172982,20.712774078627252,16.263304683258443,0.7741755250990257,0.7800119515491739,149490786130660.2,0.15717234225634613,0.29071831346852006,0.1377106200955984,51.48287865116628,0.40091487511646884,0.0934478621063664
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1175.0,0.8640169231199759,112.3814117291744,0.014010325709501559,0.1264207270395357,5.902297769181242e-08,3.179677851671273e-05,2.8880004645774e-08,4.024530158634982e-05,0.111971957086429,0.05218101761985554,0.07417449959666118,177.22717396612134,18.1640570769453,12.48172222849769,0.7741755250990257,0.8021065374342509,149490786130660.2,0.15717234225634613,0.40074474662369064,0.12985918524899193,52.00574905283775,0.39304025785661323,0.11930166953698751
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1200.0,0.8702653614437763,125.7634690551816,0.020258764033301957,0.26055168793876227,9.865523383573071e-08,6.309383014311553e-05,3.743051958558619e-08,8.348160682844045e-05,0.07990383685541705,0.05882315242049649,0.0983455778981075,151.77428317689657,16.000108951174767,9.168225367856051,0.7741755250990257,0.8480205879581382,149490786130660.2,0.15717234225634613,0.546426913526082,0.12228636239911238,52.71345630969944,0.3825665973879186,0.16084903583730414
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1225.0,0.8778196047985218,151.25366771000847,0.027813007388047484,0.5160449021577328,1.5854523262178107e-07,0.00012214413465692157,4.5613046996611085e-08,0.00016489857939067134,0.0584253224093807,0.06599025226220766,0.13838402625756446,130.6511521822867,14.153753254746926,6.226267561682085,0.7741755250990257,0.9160579701156315,149490786130660.2,0.15717234225634613,0.7373980325661862,0.11571063400381464,53.63269108020228,0.36932750407997655,0.22578888349836826
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1250.0,0.8864242015017835,197.8316267159422,0.03641760409130912,0.9829048360222333,2.4595162166473595e-07,0.00023146853538520313,5.213377935472809e-08,0.0003138319640841435,0.04466725096438628,0.07368676700386054,0.2138075633130663,113.02247728750115,12.570957726339232,3.6771030196708088,0.7741755250990257,0.9769723900871663,149490786130660.2,0.15717234225634613,0.9853688255961576,0.11023663555262612,54.773407190986546,0.3534883566146268,0.31990443213140085
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1275.0,0.8955711335188139,279.36434207768116,0.04556453610833955,1.800123085038371,3.694096990227158e-07,0.00043020765854165897,5.531529251334359e-08,0.0005621246185169155,0.035592344100748914,0.08191343526666352,0.3551677704602367,98.23119358034161,11.208009549893363,1.81557078983876,0.7741755250990257,0.9985942770020662,149490786130660.2,0.15717234225634613,1.30445655790657,0.10530600155535345,56.11194326575473,0.33574281337536344,0.4387964248754254
pore_junction_pinning,75.0,1250.0,0.85,0.7,True,0.8500065974104744,99.76859359161098,0.15717234225634613,0.415270448426986,0.05855710533713613,0.07368676700386054,96.0,96.0,1300.0,0.9043557238761626,407.7930628119095,0.054349126465688236,3.087389108451848,5.385742982630157e-07,0.0007851124917944309,5.2561246925169575e-08,0.0008687180974195389,0.029672533398644077,0.09066719145559439,0.5544233494301185,85.75710593910024,10.02934792559186,0.8036758390999973,0.7741755250990257,0.9999946116922409,149490786130660.2,0.15717234225634613,1.7115446363166351,0.09995735931324079,57.54097537526028,0.31780205719544535,0.5602026793568811
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,900.0,0.7500339548186327,77.08801381064927,2.5398005365495635e-08,1.4709778320134249e-08,6.96614880527323e-14,1.1384736868736096e-12,7.764711126840714e-14,7.127542465523431e-12,1.983983497431971,0.0028255812339476466,0.015023346682956821,2526.962759207664,352.90948523638457,65.56306488183796,0.850397751892348,0.4661173828789187,319689602313217.6,0.29804387386954295,0.00427318583978521,0.1856333391781118,70.8657494436544,0.17603645942537263,0.00024076535033057194
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,925.0,0.7500340766484119,77.08802031413964,1.4722778463038821e-07,9.907426175459496e-08,3.993262196501818e-13,6.62484746506026e-12,4.523909139803076e-13,5.099535441194474e-11,1.7544530378929273,0.003423412352443386,0.019678280646185223,1997.1310459602118,291.1062077976881,49.817447823819776,0.850397751892348,0.44880377563049756,319689602313217.6,0.29804387386954295,0.006841263810990658,0.1814060463642642,72.57750408041153,0.1670843668056905,0.00024076697952093052
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,950.0,0.7500347324015377,77.08806031363427,8.029809104304064e-07,6.179551258887323e-07,2.1534307162194726e-12,3.635305298563463e-11,2.478133925065928e-12,3.3270301409903947e-10,1.569154469951746,0.004114828814999783,0.024973239530483315,1593.6454476052336,242.02347557076993,39.042862632193184,0.850397751892348,0.4365875049764426,319689602313217.6,0.29804387386954295,0.010744001266506402,0.17841910647985915,73.8385696783707,0.1609357172937944,0.00024077574888538053
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,975.0,0.7500380582382453,77.08828569858697,4.128817618020975e-06,3.5416905404291644e-06,1.09588000485707e-11,1.8883338593118952e-10,1.277669351480189e-11,1.9612004070596064e-09,1.4296621504179976,0.004908929509093113,0.03061658873283039,1283.2263098734284,202.71040124891553,31.66203196986778,0.850397751892348,0.4299943586746685,319689602313217.6,0.29804387386954295,0.016570780062753452,0.17680364555289513,74.5386280717197,0.1576734782058988,0.00024082023010460672
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1000.0,0.7500539415315717,77.0894360498161,2.0012110944378492e-05,1.8464260070829094e-05,5.27386227852201e-11,9.312932865373062e-10,6.187369111513675e-11,1.0314988051072764e-08,1.336304651611688,0.0058149952944405335,0.036113466773582244,1042.101230958662,170.96918473107914,26.690501337620702,0.850397751892348,0.4298967558739216,319689602313217.6,0.29804387386954295,0.025126363941950617,0.17677385216386438,74.54795348847314,0.15763076343880617,0.00024103277366552408
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1025.0,0.750125043397942,77.09467055488788,9.111397731464965e-05,8.636723084445848e-05,2.4010046982484244e-10,4.367514857325564e-09,2.7959275518556544e-10,4.753117593059857e-08,1.2902496836509625,0.006842422899098393,0.04074072256150378,853.0965472813795,145.1470614644072,23.545465498074098,0.850397751892348,0.4377707798561823,319689602313217.6,0.29804387386954295,0.037493250657671964,0.1786748236357634,73.70800801562476,0.16155611504916342,0.0002419865301955192
pore_junction_pinning,75.0,1300.0,0.75,0.7,True,0.7500339294206273,77.0880126767017,0.29804387386954295,0.5328883262240339,0.00024076501069262318,0.028745095710982438,96.0,96.0,1050.0,0.750420296586185,77.11547566414946,0.00038636716555773276,0.00035625496746088356,1.0312975044143573e-09,1.9453194705391285e-08,1.1643652027103713e-09,1.8744278509809818e-07,1.2946521298211837,0.008000655992674697,0.043612867075254816,703.6727496466906,123.98975095487019,21.92901308860253,0.850397751892348,0.45587758453257576,319689602313217.6,0.29804387386954295,0.05510715595901335,0.182985583816417,71.84086907797466,0.17084993609520444,0.00024598757269146877
