candidate_id,exact_reconfirmed,tier,rejection_reason,median_reduction,span20,lower_bracketed,upper_bracketed
62172,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
177931,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
191060,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
2252,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
214276,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
883,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
154499,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
220078,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
88439,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
164531,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
229118,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
32560,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
197072,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
97432,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
209278,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
82739,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
181224,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
229875,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
67825,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
166779,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
172368,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
192742,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
94217,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
117130,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
197879,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
223605,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
227047,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
136029,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
113163,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
198365,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
238164,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
2362,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
189570,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
86332,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
76158,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
224538,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
80137,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
69088,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
62901,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
79773,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
59336,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
242495,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
97474,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
114277,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
120941,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
37444,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
182190,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
194535,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
141958,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
152076,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
59288,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
82903,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
104750,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
191776,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
208624,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
90654,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
128551,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
198922,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
36050,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
62563,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
234898,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
217738,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
186278,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
228122,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
143013,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
172398,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
58905,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
126787,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
166571,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
6132,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
226028,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
167893,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
159592,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
87047,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
123270,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
69623,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
29289,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
219784,True,reject,no_complete_dynamic_bridge,0.0,0.0,False,False
