group,feature,n,minimum,maximum,median,evidence,final_claim_eligible,scope_note
two_step_pass_exact,Q_nuc_minus_Q_transport_kJ,192,-39.4589166,244.45477,90.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,Q_closed_minus_Q_growth_kJ,192,-422.907227,-126.811428,-245.6359405,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,Q_PR_minus_Q_closed_kJ,192,-74.0518604,223.749328,52.58211355,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,log10_kclosed_over_kgrowth,192,-1.52287875,2.81106418,1.609191435,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,log10_kPR_over_kgrowth,192,-1.47712125,2.66793017,0.5676086965,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,log10_knuc_over_ktransport,192,-2.83702438,2.83907982,0.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,Theta_nuc,192,0.000457529146,529391037.0,1067.44319,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,f_nuc,192,0.000457319909,0.999999998,0.999064059,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,I_low_PR_slow,192,3.23713989e-23,8.44648935e-15,6.87979781e-19,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,S_closed_growth,192,0.115554639,5196.63341,228.1332385,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,M_PR_closed,192,0.149865,0.633071827,0.397572118,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,A_closed_fraction,192,0.1674,0.1674,0.1674,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Q_nuc_minus_Q_growth_kJ,73,-50.0,95.9888537,-50.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Q_nuc_minus_Q_PR_kJ,73,50.8632889,250.863289,150.863289,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Q_nuc_minus_Q_transport_kJ,73,15.0,201.77637,90.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Q_closed_minus_Q_growth_kJ,73,-251.811428,-126.811428,-226.811428,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Q_PR_minus_Q_closed_kJ,73,-74.0518604,211.604902,25.9481396,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,log10_kclosed_over_kgrowth,73,-1.52287875,1.49812574,0.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,log10_kPR_over_kgrowth,73,-1.47712125,1.47712125,0.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,log10_knuc_over_ktransport,73,-1.47712125,1.52287875,0.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,Theta_nuc,73,23.3529542,296260.245,1067.44319,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,f_nuc,73,0.95893722,0.999996625,0.999064059,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,I_low_PR_slow,73,1.06258698e-21,5.86236893e-16,6.87979781e-19,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,S_closed_growth,73,0.115554639,126.241968,3.85182129,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,M_PR_closed,73,0.149865,0.628466129,0.3247075,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
both_pass_exact,A_closed_fraction,73,0.1674,0.1674,0.1674,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
