design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.92,0.2,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,1260.0,1350.0,1260.0,1350.0,90.0,1260.0,0.09854970806315039
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.025,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.05,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.075,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.1,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.15,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.94,0.2,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.025,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.05,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.075,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.1,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.15,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.95,0.2,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.025,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.05,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.075,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.1,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.15,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.96,0.2,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.025,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1180.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.05,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.075,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.1,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.15,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.75,0.98,0.2,True,True,0.7509999999999997,3000.0361840730516,0.9930349204645325,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1165.0,1150.0,1165.0,15.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1200.0,1150.0,1200.0,50.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1230.0,1150.0,1230.0,80.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1250.0,1150.0,1250.0,100.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1300.0,1150.0,1300.0,150.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.88,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1150.0,1350.0,1150.0,1350.0,200.0,1150.0,0.015241268419145278
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1165.0,1165.0,1165.0,0.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1230.0,1165.0,1230.0,65.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1250.0,1165.0,1250.0,85.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1300.0,1165.0,1300.0,135.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.9,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1165.0,1350.0,1165.0,1350.0,185.0,1165.0,0.02399203637049119
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1165.0,nan,nan,nan,nan,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1200.0,nan,nan,nan,nan,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1230.0,nan,nan,nan,nan,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1300.0,1250.0,1300.0,50.0,1250.0,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.92,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,1250.0,1350.0,1250.0,1350.0,100.0,1250.0,0.09154890421256584
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.94,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.95,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.96,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.025,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1165.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.05,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1200.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.075,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.1,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.15,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.825,0.98,0.2,True,True,0.8259999999999995,3001.1517501166863,0.8764035696726048,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1155.0,1075.0,1155.0,80.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1195.0,1075.0,1195.0,120.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1230.0,1075.0,1230.0,155.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1260.0,1075.0,1260.0,185.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1300.0,1075.0,1300.0,225.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.88,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1075.0,1350.0,1075.0,1350.0,275.0,1075.0,0.0017582931224632318
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1155.0,1140.0,1155.0,15.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1195.0,1140.0,1195.0,55.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1230.0,1140.0,1230.0,90.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1260.0,1140.0,1260.0,120.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1300.0,1140.0,1300.0,160.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.9,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1140.0,1350.0,1140.0,1350.0,210.0,1140.0,0.015800014771808497
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1155.0,nan,nan,nan,nan,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1195.0,nan,nan,nan,nan,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1230.0,nan,nan,nan,nan,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1260.0,1250.0,1260.0,10.0,1250.0,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1300.0,1250.0,1300.0,50.0,1250.0,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.92,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,1250.0,1350.0,1250.0,1350.0,100.0,1250.0,0.08995285609341949
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1155.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1195.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.94,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1155.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1195.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.95,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1155.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1195.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.96,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.025,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1155.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.05,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1195.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.075,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1230.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.1,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1260.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.15,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.875,0.98,0.2,True,True,0.8759999999999997,3013.7441097964,0.4883974472531811,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.025,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.05,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.075,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.1,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.15,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.88,0.2,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.025,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.05,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.075,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.1,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.15,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.9,0.2,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.025,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.05,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.075,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.1,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.15,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.92,0.2,True,False,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.025,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.05,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.075,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.1,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.15,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.94,0.2,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.025,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.05,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.075,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.1,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.15,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.95,0.2,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.025,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.05,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.075,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.1,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.15,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.96,0.2,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.025,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1250.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.05,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1300.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.075,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
upper_size_extension,density,3000.0,0.7,1400.0,0.925,0.98,0.1,True,True,0.9250075607155351,3420.431149662627,0.11502569132206009,nan,1350.0,nan,nan,nan,nan,nan
