model_style,G0_nm,T1_heating_rate_C_min,rho_switch,T2_C,first_step_attained,classification_5pct,growth_fraction,rho1,G1_nm,first_time_h,first_mean_radius_nm,first_large_fraction,first_fine_fraction,first_f_pore,first_connected_coverage,first_isolation,first_activity,first_E_G,rho2,G2_nm,second_time_h,second_initial_rho_dot,second_final_rho_dot,second_initial_dGdt_nm_s,second_final_dGdt_nm_s,second_median_E_G,second_mean_radius_nm,second_large_fraction,second_fine_fraction,second_f_pore,second_connected_coverage,second_isolation,second_activity
density,800.0,20.0,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.1004346804562434,0.8505553445476586,801.9698624722666,4.673142172859179,50.680713372115456,0.07505325715732189,0.41263343260121416,0.8552652841622166,0.6214945402868781,0.06026053257559352,0.8467721948798933,10.145470115584146,0.9149724386669176,882.5154493452062,95.95,1.7462973885423274e-06,2.2076087945378885e-08,0.00013567275518915748,0.00017942685937234992,0.21689657293593212,59.54944665325863,0.12205738149593706,0.2938620807746767,0.6391976531948158,0.10747197958444404,0.6967358496805203,0.6985758156860992
density,800.0,20.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.1395336620182321,0.8505553445476586,801.9698624722666,4.673142172859179,50.680713372115456,0.07505325715732189,0.41263343260121416,0.8552652841622166,0.6214945402868781,0.06026053257559352,0.8467721948798933,10.145470115584146,0.9177742959038505,913.87165421128,95.95,2.6682762976833208e-06,1.9130156866235505e-08,0.00020821238490008827,0.000240874393196859,0.13697047515070837,60.11309452028211,0.12552553769987274,0.28765140858649363,0.6358708029939122,0.0973122094075306,0.7285861076814847,0.7372480943340437
density,800.0,20.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.1913328933601529,0.8505553445476586,801.9698624722666,4.673142172859179,50.680713372115456,0.07505325715732189,0.41263343260121416,0.8552652841622166,0.6214945402868781,0.06026053257559352,0.8467721948798933,10.145470115584146,0.9200752339386068,955.4130766467293,95.95,3.985385431043299e-06,1.7597256446703945e-08,0.0003127539491698829,0.0003292448134419106,0.09038707298341397,60.59354134504121,0.1285298669603362,0.2824764988622283,0.6385246826475146,0.09034174930937486,0.7531141590154434,0.7730859260514864
density,800.0,20.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.26149656076329464,0.8505553445476586,801.9698624722666,4.673142172859179,50.680713372115456,0.07505325715732189,0.41263343260121416,0.8552652841622166,0.6214945402868781,0.06026053257559352,0.8467721948798933,10.145470115584146,0.9221067392837042,1011.6822233445768,95.99598273344384,5.838113947771088e-06,1.6959170675109738e-08,0.00046148590321108305,0.0004494852466057248,0.06221775572059826,61.03188802893404,0.1313092255828916,0.2778480199405238,0.647143621320821,0.08535774602544323,0.7734949993507984,0.8058014903322523
density,2000.0,0.2,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,3.314945704048708e-05,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8511279253009845,2002.748709260753,95.95,1.3969451472302342e-09,1.4288456449386656e-09,1.874524493432873e-07,1.9699933098204898e-07,14.724952363758629,61.59646944142132,0.1133483959406297,0.24197843835519176,0.97630888796918,0.7049888650655073,0.062087308972928155,0.2943804426878679
density,2000.0,0.2,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00013380907915396851,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8525385750747339,2002.9502985064414,95.95,5.422515672688417e-09,5.564881354081822e-09,7.276425571752993e-07,8.254989089638748e-07,14.201227027471962,61.64142919443628,0.11370740146596936,0.2416281991462912,0.975398831410129,0.6931499265457994,0.06681063750463911,0.35376080495069956
density,2000.0,0.2,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.000495556374129028,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8568883441136248,2003.6747634189128,95.95,1.8042350144564843e-08,1.7943250413236896e-08,2.4211322204189137e-06,3.348797530730723e-06,12.67040174880528,61.93427710362109,0.11575854830531268,0.23922142924743217,0.972107533565637,0.6548016737502947,0.08354772298363951,0.41492231977114497
density,2000.0,0.2,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0016598953541849407,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8664211942545217,2006.0065645104216,95.95,5.0075729615927466e-08,3.955184552550832e-08,6.719920248936051e-06,1.247491060494204e-05,9.587086657963548,62.77625821271656,0.1216221548446244,0.23243177195775364,0.9630418524844887,0.5633371420804484,0.13406452204700087,0.4748934652724465
density,2000.0,0.2,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.004687524065206187,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8792838226694615,2012.0699430058353,95.95,1.1622932305873939e-07,5.3014149540998175e-08,1.5597975153892568e-05,3.6099727480929807e-05,5.865421111533381,64.12935093514352,0.13135771721774506,0.22208635275418584,0.9462453115015214,0.4326860771609787,0.24032496270183706,0.5312474560836709
density,2000.0,0.2,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.010919148617308963,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.8912974749623521,2024.5499073301155,95.95,2.3333840192266864e-07,5.2288821146044175e-08,3.131554171380596e-05,7.994608093461322e-05,3.093308536245718,65.58792930704294,0.1423703215604181,0.21168315033933408,0.92475491965701,0.31678564514118634,0.381432218230789,0.5833839407780808
density,2000.0,0.2,0.85,1150.0,True,SUCCESS,0.021754798031971553,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9009797354601066,2046.2502708540646,95.95,4.2292420227628714e-07,4.5360544388634755e-08,5.676290549351489e-05,0.00014469926617425628,1.554128782710654,66.91522206310607,0.15287623362949232,0.20283380407493787,0.9029324110444968,0.23594204166440524,0.5136040784944019,0.631582113720495
density,2000.0,0.2,0.85,1175.0,True,SUCCESS,0.038016803982589026,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9083807381878304,2078.8179026823423,95.95,7.160621104199063e-07,3.6869481501477514e-08,9.611484852088986e-05,0.00021911254300463292,0.801498216380574,68.03723338382189,0.16212019919303397,0.1957733950856742,0.8840394251473541,0.18414157170857978,0.614340994490179,0.6761696134146105
density,2000.0,0.2,0.85,1200.0,True,GRAIN_GROWTH_FAILURE,0.05901601132127507,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.913859854062451,2120.8726439835546,95.95,1.157454543783604e-06,2.9043923621764413e-08,0.00015537945333821934,0.00028410909809527973,0.4451794327946482,68.93799985633981,0.1697814708669953,0.19036377639580365,0.8697578962160498,0.1517314571526087,0.6835191398880107,0.7172510550402192
density,2000.0,0.2,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.08312750055554073,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9179039493761861,2169.160297216348,95.95,1.8091026836389687e-06,2.3167026327309012e-08,0.00024289491540308123,0.00033499019150764965,0.27325079234354455,69.64661609887382,0.17595741694241032,0.18626021054788625,0.8599453676409838,0.1310270403505023,0.730008136031097,0.7546208961118238
density,2000.0,0.2,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.10921913699775998,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9209858859578609,2221.413556256338,95.95,2.7546636789188667e-06,1.9216112517854326e-08,0.000369921491686719,0.00037988438506703857,0.18541296331874943,70.2145994328439,0.1810008713238554,0.18306256495753828,0.8535520911075406,0.11703742047506127,0.7623999616627495,0.7880407717617796
density,2000.0,0.2,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.13694861724160984,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9234446434330713,2276.9468961231155,95.95,4.10495939644762e-06,1.66181542229832e-08,0.0005513932901661895,0.00042619797449354707,0.13642342874682822,70.68690520823098,0.18525625922259362,0.1804622894067633,0.8496029304371467,0.10695763283294685,0.7862520991624077,0.8174798449254768
density,2000.0,0.2,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.1664558353165623,0.8506398568448132,2002.682321429173,105.69706454270602,61.18508683535842,0.11088309460117235,0.2456169354689169,0.977234146380016,0.7094688445106663,0.06052696349290526,0.855415251374278,14.905857794607597,0.9254931494075203,2336.040480116378,95.99127151084222,6.004795519477737e-06,1.4866661646963512e-08,0.0008068546694081126,0.00047775844024903244,0.10633309756258127,71.09466521252229,0.18897338023407417,0.17825783194120265,0.847448833685173,0.09927636689283684,0.8047555303136864,0.8431181933623734
density,2000.0,5.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.637910120279829e-05,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8509184834916215,2002.5859833348281,95.95,7.197649556077799e-10,7.468127623673537e-10,9.252147331110244e-08,9.742387025168426e-08,15.465434733922999,51.58769091115751,0.07744404905070978,0.3931391655958431,0.990943135236866,0.7172190436953213,0.061413178492168416,0.2974972005642479
density,2000.0,5.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,6.903273359685855e-05,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8517108808086995,2002.691425033992,95.95,2.9659942609788615e-09,3.087482623274695e-09,3.8126597034017777e-07,4.196915238052942e-07,15.154286470873584,51.585609307371165,0.07757697200158128,0.3935280633766039,0.9907332009114578,0.7107447016496753,0.06400021260901673,0.35735416861918434
density,2000.0,5.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00027400355499453697,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8545158913281865,2003.1018900048682,95.95,1.0879105706672272e-08,1.1367425188708738e-08,1.398490777250276e-06,1.7905614531177595e-06,14.096395506775986,51.74165138393329,0.07853317928683662,0.39174273792396824,0.9897663454139196,0.6869981980422689,0.07399412189924537,0.4193226288510382
density,2000.0,5.0,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0010482810538227935,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8624215189260265,2004.6524218749148,95.95,3.4350585173260706e-08,3.2493094532342104e-08,4.415833997871601e-06,7.849697325180106e-06,11.372878640602776,52.41800800406513,0.08203352807903638,0.3823915991204452,0.986182230298601,0.6145855912512145,0.11029872504998336,0.4808496195027674
density,2000.0,5.0,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0035783966242750693,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8762040180490483,2009.7191128646753,95.95,9.09846787754315e-08,5.2966283484182985e-08,1.169670613637689e-05,2.851931807159957e-05,7.097298331935409,53.908569440719084,0.08961002857927576,0.3615715397667232,0.9765537297282123,0.47652125382939314,0.21048590467963776,0.5391316137199719
density,2000.0,5.0,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.009480042419212693,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.8898978939060567,2021.5374724381168,95.95,2.0280310679690554e-07,5.3524825323800226e-08,2.607309001840543e-05,7.07798496752184e-05,3.5630407569046945,55.69136276601802,0.09901833245614645,0.33779840495344177,0.9609933880461814,0.34142044248928294,0.36326334494460166,0.5927422019045885
density,2000.0,5.0,0.85,1150.0,True,SUCCESS,0.020012849506830615,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9004624808228402,2042.6299788006538,95.95,3.9317311473150214e-07,4.590974118873173e-08,5.0551256369562716e-05,0.0001337329017964002,1.701012415230435,57.28794721493537,0.10788591500568516,0.31780771615908965,0.943554147269005,0.2503436305138924,0.5064229914208873,0.6418095453178597
density,2000.0,5.0,0.85,1175.0,True,SUCCESS,0.035849496823544484,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9082459098544131,2074.3437072977536,95.95,6.912000796590184e-07,3.714529180463874e-08,8.887756204428731e-05,0.00020686876128071202,0.8534348634963171,58.60736985159249,0.11556522368303418,0.30225401280154796,0.9275515717311303,0.19403120083893122,0.6125647950836905,0.6866469442305588
density,2000.0,5.0,0.85,1200.0,True,GRAIN_GROWTH_FAILURE,0.05626493610597992,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9138934584295904,2115.2267102215396,95.95,1.1390261409081063e-06,2.9229036332834865e-08,0.000146478950735939,0.0002711978842702776,0.468391085504836,59.652616576596024,0.12188697517880365,0.29055365167056063,0.9148718831661201,0.15942467655098858,0.6839228526239893,0.7274368294143777
density,2000.0,5.0,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.07960298612524828,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9180088335426337,2161.962396579957,95.95,1.7970866065794476e-06,2.3287633190428824e-08,0.00023114286328337533,0.0003210280341367184,0.2860578244035261,60.46705432427073,0.12696297136284668,0.28181173460231146,0.9057786115288535,0.13752043244090834,0.7311550554602368,0.7641480487222178
density,2000.0,5.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.10472771287418862,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9211184871581325,2212.275998110931,95.95,2.7483814214050013e-06,1.929405638928532e-08,0.0003535737657593311,0.0003642486247519382,0.1936742882662992,61.1152565871549,0.13109796221079648,0.2750830642869776,0.8995559781270355,0.12278194763718676,0.7637318372785965,0.7967118239537977
density,2000.0,5.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.13132419189820285,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.923587193597632,2265.5368618454036,95.95,4.103561150947621e-06,1.6670281796693812e-08,0.0005280598111646796,0.0004083679877288663,0.14234861219424694,61.65191096701611,0.13458485130380246,0.26966093263935503,0.8954245989996804,0.11216553371879832,0.7875800231480753,0.8252182137499579
density,2000.0,5.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.15955319026168002,0.8506651937254446,2002.5531833135747,7.787812464020155,51.07037094005585,0.07592088658007466,0.4032777115110035,0.9915302414340808,0.7196478192555975,0.060607054271373195,0.8630472896125172,15.556345009746968,0.9256389736022361,2322.0669323799384,95.99116325393929,6.007455720464912e-06,1.4901763753876685e-08,0.0007733339398872096,0.00045723599908040853,0.11088174593668357,62.11411164963872,0.1376332720344287,0.26509471118154826,0.8928413727427831,0.10405656072871393,0.8060253045250484,0.8499239411271101
density,2000.0,20.0,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,1.5342563631113722e-05,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8504191703501671,2002.5200805196973,95.95,6.919369809837878e-10,7.194129452608946e-10,8.659511021394131e-08,9.132578390063817e-08,15.888407746292675,51.18808129435042,0.07643779529867484,0.4021416263368833,0.991522651765625,0.7215798957604148,0.059833541985614934,0.29762015860929875
density,2000.0,20.0,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,6.482441281653446e-05,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8511849702985169,2002.6191673960657,95.95,2.860332907507079e-09,2.9840732448409384e-09,3.579722576281197e-07,3.9414291567040047e-07,15.58027043998758,51.181447572578044,0.07655471061272512,0.4026421078803627,0.991336323841187,0.7153859590441572,0.06227211370445362,0.35749479890950187
density,2000.0,20.0,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.00025847575931502826,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8539180925293324,2003.0069521564362,95.95,1.055039162554216e-08,1.107561354749073e-08,1.3204140483543338e-06,1.6881177889318416e-06,14.523467723991207,51.32656013560956,0.07745923806768365,0.4010463909386605,0.9904547847435038,0.6924812104007187,0.07175048405272046,0.41949297975414246
density,2000.0,20.0,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0009993406130244986,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8617565512701488,2004.4905261411125,95.95,3.3592147617784166e-08,3.227057452228208e-08,4.204280158042531e-06,7.504856061185707e-06,11.759196186060489,51.988151098460676,0.08086021560049837,0.3918072224624467,0.9871100820601888,0.6213087928940505,0.1067252870539152,0.48108584424786466
density,2000.0,20.0,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.003477584593567781,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8757233818253056,2009.4531833366937,95.95,8.985644296391616e-08,5.351406298974392e-08,1.1246567584187436e-05,2.7938772040549162e-05,7.332718440973947,53.49328160499135,0.08841315449786959,0.37036925625713657,0.9778267251561823,0.4818404352424928,0.2060828219581405,0.5394573011543237
density,2000.0,20.0,0.85,1125.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.009349356624949998,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.8896711403010306,2021.2113443374371,95.95,2.0207514550484353e-07,5.403582152634452e-08,2.5293359066386118e-05,7.021441689667837e-05,3.647645556465707,55.31343530941771,0.09787841082498297,0.3455198566247231,0.9624931371940987,0.34395553133786133,0.3603545711453677,0.5931208484147883
density,2000.0,20.0,0.85,1150.0,True,SUCCESS,0.019872166383165274,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.900365154842669,2042.2831588860963,95.95,3.942351256894622e-07,4.6170886773455894e-08,4.9349129602532195e-05,0.00013322172189384032,1.7252376958289317,56.93958774512131,0.10677505313615776,0.3246278425678499,0.9451826272467145,0.2514936068179112,0.5050714211150499,0.6422081130352737
density,2000.0,20.0,0.85,1175.0,True,SUCCESS,0.03570720086081748,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.9082049946219796,2073.992646898479,95.95,6.956666847450657e-07,3.727551732786976e-08,8.7089548648677e-05,0.00020645592221659728,0.86060499893454,58.27937731558209,0.11445627222807249,0.30839817281168935,0.9292499096460726,0.1946381750661968,0.6120251918031319,0.6870424850524566
density,2000.0,20.0,0.85,1200.0,True,GRAIN_GROWTH_FAILURE,0.056123730371557067,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.9138778107199337,2114.876529954681,95.95,1.1486821009567815e-06,2.9295284860060175e-08,0.0001438197225549656,0.00027086312529789726,0.47082508397712863,59.33877217527206,0.12076861496939019,0.29620005221391027,0.9165979108759813,0.15980802149383752,0.6837349002121197,0.7278122222503423
density,2000.0,20.0,0.85,1225.0,True,GRAIN_GROWTH_FAILURE,0.0794557987896596,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.9180043685778861,2161.5987486433773,95.95,1.8141460353163786e-06,2.3321063916040653e-08,0.00022717553384378377,0.0003206724592944884,0.28704865749092734,60.16310221619449,0.12583100240719772,0.2870928813410482,0.907507614988157,0.13780381256174606,0.731106293428688,0.7644931703658941
density,2000.0,20.0,0.85,1250.0,True,GRAIN_GROWTH_FAILURE,0.10456241114914436,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.921118886106745,2211.8744726885743,95.95,2.7758293854703908e-06,1.931147969500784e-08,0.00034767593967846886,0.0003638117523075901,0.19416881671578295,60.81851182491106,0.1299514494884345,0.2800873144667972,0.9012733620598319,0.12301466120045813,0.7637358366157211,0.797021943449166
density,2000.0,20.0,0.85,1275.0,True,GRAIN_GROWTH_FAILURE,0.13112989935893776,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.9235897492309607,2265.075585076204,95.95,4.145507374878766e-06,1.6679956194503203e-08,0.0005193738120627783,0.000407830220050548,0.14264508068983794,61.360771281118915,0.13342432603776677,0.27444432504776983,0.8971203286058825,0.11236790115462268,0.7876037750479744,0.8254921202501952
density,2000.0,20.0,0.85,1300.0,True,GRAIN_GROWTH_FAILURE,0.15931999449084552,0.8501754209295151,2002.4893571993139,4.690616709393153,50.64833742870753,0.07489465189413513,0.4131012227184651,0.9921045828660799,0.7239156477026985,0.059076302946442956,0.8631160534704554,15.977612223214114,0.9256424198306676,2321.5259505562854,95.98910377186027,6.069521014561666e-06,1.4907878538322927e-08,0.0007606988494374878,0.00045659662722907806,0.1110873918247603,61.82757442674355,0.13645951554220834,0.2696936360061006,0.89450800305702,0.10423810348494382,0.8060552368095745,0.850162683330104
connectivity,75.0,0.2,0.85,1000.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0002577292909684537,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8503771235106021,168.4348931589766,95.95,2.3844095596076787e-10,2.5419251065745705e-10,1.1749960581590225e-07,1.3382255906965746e-07,0.3303773458746837,53.18303324379071,0.08149125144485318,0.35995401921578923,0.3168341007370551,0.23068132683332535,0.05970227249238167,0.12894637624935149
connectivity,75.0,0.2,0.85,1025.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.0010767794325740676,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8506480142541708,168.57281423576845,95.95,1.0061904357256487e-09,1.0539207804305043e-09,4.93351798961472e-07,5.5650671964661e-07,0.33088108786927684,53.105380538683484,0.08128272923738926,0.3613602890896383,0.31706302256948193,0.2301661520933283,0.06055273853930722,0.16262005845408345
connectivity,75.0,0.2,0.85,1050.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.004060626308490262,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8515906502819465,169.0752686682915,95.95,3.739018949226085e-09,3.7723895236790665e-09,1.8538495200210441e-06,2.1046879478617797e-06,0.3205712369243652,53.02276373938859,0.08117109465217687,0.3630738392531346,0.3167679513288211,0.2275555283760386,0.06360124754662212,0.20108493804672944
connectivity,75.0,0.2,0.85,1075.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.013532322100377484,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8542038318572256,170.67022167092586,95.95,1.179311962174026e-08,1.0818461098169015e-08,6.014882009584019e-06,7.162997266738674e-06,0.2909796747016393,53.054120952811566,0.08171204316135816,0.36338079263146694,0.3146431696384133,0.21922613974644295,0.07281497115395472,0.2429164491976044
connectivity,75.0,0.2,0.85,1100.0,True,DENSIFICATION_EXHAUSTION_FAILURE,0.039007673114308784,0.8502920071343371,168.3914937386902,110.35,52.299371131606335,0.07868558137263246,0.3753970664811638,0.3222727882328441,0.23485819802591523,0.059437365886920675,0.6876575965265479,0.11656606894959641,0.8594436274476072,174.9600540816792,95.95,3.093067761896248e-08,2.2369553838079413e-08,1.652160645276195e-05,2.117779546023765e-05,0.23706746102502357,53.38188318401762,0.08369186169103522,0.3595081037276155,0.3101534970135965,0.20182656256188158,0.09507966367479008,0.2864725396546946
