design,model_style,G0_nm,rho0,T1_C,rho_switch,T2_C,first_step_attained,first_step_budget_h,second_step_budget_h,density_gain,growth_fraction,rho1,G1_nm,first_time_h,first_mean_radius_nm,first_large_fraction,first_fine_fraction,first_f_pore,first_connected_coverage,first_isolation,first_activity,first_E_G,rho2,G2_nm,second_time_h,second_initial_rho_dot,second_final_rho_dot,second_initial_dGdt_nm_s,second_final_dGdt_nm_s,second_median_E_G,second_mean_radius_nm,second_large_fraction,second_fine_fraction,second_f_pore,second_connected_coverage,second_isolation,second_activity
size_onset_refinement,density,550.0,0.7,1300.0,0.825,925.0,True,96.0,96.0,1.8696644840110466e-06,1.0187229499414296e-07,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8260018696644839,551.2720258228862,95.95,5.107352380432849e-12,5.717595002527779e-12,1.463888981196786e-10,1.792258557771735e-10,18.365502644858964,51.222142406633424,0.07260305486501827,0.39129644267063596,0.7793744539099191,0.6831410829971317,0.01612691585510928,0.12469500612873916
size_onset_refinement,density,550.0,0.7,1300.0,0.825,950.0,True,96.0,96.0,9.904561423801361e-06,5.401061882711473e-07,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8260099045614236,551.2722674089478,95.95,2.7018456930151953e-11,3.032685254813704e-11,7.742907457260171e-10,9.52172359044472e-10,18.351263081207087,51.2723946493578,0.07274866456312218,0.3903400722401247,0.7789599539080636,0.682750664535665,0.016134000074666865,0.16211799030840582
size_onset_refinement,density,550.0,0.7,1300.0,0.825,975.0,True,96.0,96.0,4.892726135397041e-05,2.6681010718595878e-06,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8260489272613538,551.2734405128787,95.95,1.335311915839995e-10,1.497458783143655e-10,3.8275336653073534e-09,4.7010442686378965e-09,18.35093291108338,51.22493508561601,0.07261781485521047,0.39125953354867443,0.7792682997222363,0.6828891711876872,0.016168449220213526,0.20623943199385555
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1000.0,True,96.0,96.0,0.00022492355253611596,1.2274668953013381e-05,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.826224923552536,551.2787363444762,95.95,6.148173629842307e-10,6.874192632277386e-10,1.7634166175240464e-08,2.1602078546300082e-08,18.33753620782581,51.065627189861935,0.0721887926015159,0.3943850479088424,0.7802255127584047,0.6831311086702957,0.016324719373574857,0.25661247429916867
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1025.0,True,96.0,96.0,0.000958244597716762,5.2728017539572775e-05,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8269582445977166,551.301037141631,95.95,2.6145221914121204e-09,2.9334110126411172e-09,7.507276724354158e-08,9.357536623317957e-08,18.192326326811575,50.78909867170848,0.07152009881298818,0.4000575740845163,0.7811350468928018,0.6814032928998843,0.016991988529527036,0.3120581467968612
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1050.0,True,96.0,96.0,0.0037643789416916817,0.00021600869064777883,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8297643789416915,551.3910491999034,95.95,1.0084307535583321e-08,1.1706180611650841e-08,2.900472196678089e-07,4.043373903456776e-07,17.491819907032383,50.45040235720129,0.07101196891959397,0.40794586296560653,0.7788387503045311,0.66925017759939,0.01980185834115613,0.3700891532509824
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1075.0,True,96.0,96.0,0.013281021794822157,0.0009024794506773045,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.839281021794822,551.7694812879013,95.95,3.42582521884054e-08,4.1660649547057336e-08,9.877132290246354e-07,1.992461916442153e-06,15.076326921127336,50.451387800315715,0.07252119890034152,0.41209082098255373,0.7609517924690318,0.6138658224555332,0.033141157634941465,0.4247076010759207
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1100.0,True,96.0,96.0,0.03430074937173844,0.003769933997339962,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8603007493717383,553.3502286037607,95.95,9.918974152283629e-08,8.068511925935688e-08,2.869235651085034e-06,9.447713994120178e-06,9.697078497969475,51.839582633746815,0.08019205046311904,0.3943193187182101,0.7040956431810798,0.4526625537236239,0.0992564285652097,0.4651696989726288
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1125.0,True,96.0,96.0,0.05469389996922014,0.0116151790739397,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.88069389996922,557.675092309631,95.95,2.409017148997594e-07,7.204158997056224e-08,6.999549412118295e-06,2.6330338482106432e-05,4.299819736101158,54.01740268217815,0.09133768507790815,0.36393517175981327,0.6340838246616768,0.2810930766663492,0.25491633651628054,0.49705854699166596
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1150.0,True,96.0,96.0,0.06780107680615521,0.026106002485581613,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.8938010768061551,565.6634770738135,95.95,4.989424636291753e-07,5.1583026876995885e-08,1.4582976272893685e-05,5.0357685664977614e-05,1.7100695993928978,55.80409536874145,0.10081157949780181,0.3400357329200122,0.583964120040734,0.18708825749678437,0.41474479471438797,0.5325492574820401
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1175.0,True,96.0,96.0,0.07577842847757554,0.04826534608342676,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9017784284775754,577.8793020654489,95.95,9.159632357569397e-07,3.562826614282807e-08,2.698047967021441e-05,8.072963318464323e-05,0.7235428387405558,57.0568224263082,0.1077335346053508,0.3240957354582859,0.5546786124671123,0.14154671112642742,0.5246803218545054,0.5734162464867948
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1200.0,True,96.0,96.0,0.0808306112313889,0.08054095485327632,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9068306112313888,595.6719404840939,95.95,1.5493598623452606e-06,2.6542802558497902e-08,4.6103071082140176e-05,0.00012509862217092462,0.3314517595725596,57.92224545648721,0.11266898184277982,0.31351355508497564,0.540700979133263,0.11825442897804578,0.5937472936198211,0.6176924692977007
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1225.0,True,96.0,96.0,0.08442247209138032,0.1286255582679528,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9104224720913802,622.179634518993,95.95,2.4825207940507383e-06,2.2195458837786555e-08,7.484717204194038e-05,0.0001938766498225414,0.16401825448924257,58.57455047662997,0.11647674137089666,0.3057747744287893,0.537804994182391,0.10495167720143915,0.64084331048328,0.6629928317618426
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1250.0,True,96.0,96.0,0.0873318735340638,0.20070267314176576,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9133318735340636,661.9137276031455,95.95,3.831918576857987e-06,2.0490322241996165e-08,0.0001174964592526647,0.00029453090784493485,0.08983737379669338,59.127149529387,0.11976294571794283,0.29937845974904104,0.5444163908535427,0.09664209085530283,0.6771400846709927,0.7076767326487162
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1275.0,True,96.0,96.0,0.08996355207950724,0.3059165666879688,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9159635520795071,719.9151979343314,95.99664444336636,5.753602586113883e-06,2.0262728839089515e-08,0.00018024817889427023,0.00042939739074068816,0.0556396765657422,59.646954596339185,0.12290543228397781,0.2934943312661462,0.5600431220353774,0.09109859633442405,0.7082425894772588,0.7504388556025298
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1300.0,True,96.0,96.0,0.09251782830810862,0.4518061881384399,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9185178283081085,800.3400569048017,95.99137069963982,8.451329021352792e-06,2.078439476921366e-08,0.0002720190167594217,0.000594059965529144,0.0392810230148956,60.17002279365424,0.12612152399460327,0.28770971000729373,0.5837604741799167,0.0871101250452176,0.7366770236585645,0.7899551546655879
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1325.0,True,96.0,96.0,0.09507520271646508,0.6429115937829405,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9210752027164649,905.6911102877964,95.96879399673743,1.218676053290619e-05,2.1402671152825275e-08,0.0004056840760887506,0.0007773529055936899,0.031136559400431474,60.71270906278115,0.1295181036667309,0.28185641429163383,0.6137081765386215,0.08389140204482783,0.763297646376815,0.8250704617501307
size_onset_refinement,density,550.0,0.7,1300.0,0.825,1350.0,True,96.0,96.0,0.09761930631336635,0.8795499455561601,0.8259999999999998,551.2719696635455,2.74843835764792,48.40643968070997,0.06532814668151643,0.45067520114615606,0.8021515215968679,0.7031122415253511,0.016125267845478363,0.8399019517994896,17.127408412024078,0.9236193063133662,1036.143200567754,95.97885979558677,1.7291674375485817e-05,2.1583965841893167e-08,0.0005999615747819111,0.0009629746279636788,0.02694534125389967,61.272735107260694,0.13308757645761343,0.27597179253917375,0.6473702632107179,0.08100188732793225,0.7878783358214762,0.8551439798756123
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,900.0,True,96.0,96.0,4.378025242335326e-08,5.986334395518226e-09,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8260000437802522,352.3305475883451,95.95,6.984412007770227e-14,1.8964342532728854e-13,2.396694278174438e-12,1.0545881017118023e-11,7.450743831592289,66.62571564768827,0.15269146129180494,0.2068463386815484,0.5083304389558134,0.4455682841309991,0.016125306433544175,0.06445651290755998
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,925.0,True,96.0,96.0,2.5830850802766037e-07,3.5703796895781296e-08,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8260002583085078,352.33055805871487,95.95,3.98254547474919e-13,1.1343645724631777e-12,1.3631888790093682e-11,6.379936677548938e-11,7.379302977745882,67.31970752263031,0.15836810811841356,0.2019608222964944,0.5043000416613659,0.44203504052183284,0.0161254955208036,0.08596697434149561
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,950.0,True,96.0,96.0,1.4107917287731198e-06,1.961424824610196e-07,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8260014107917285,352.3306145861645,95.95,2.128215040269541e-12,6.249522903517973e-12,7.27517699730983e-11,3.5356318341397546e-10,7.342177178059272,67.71058443156757,0.1616514031163515,0.19928976055167202,0.5020578362021154,0.4400671712260334,0.01612651136788359,0.11283069555247323
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,975.0,True,96.0,96.0,7.138494501290893e-06,9.92790640482871e-07,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.826007138494501,352.33089526964454,95.95,1.0691714557105979e-11,3.171920090352031e-11,3.654640693905973e-10,1.794629324167771e-09,7.342276477257143,67.7660736756652,0.1621226151988596,0.19891528209786252,0.5017305209917298,0.4397678287713712,0.016131560939355985,0.14569368293118823
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1000.0,True,96.0,96.0,3.346785570312871e-05,4.629048892787295e-06,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8260334678557029,352.3321764344981,95.95,5.0626971037040624e-11,1.481442857549556e-10,1.7327125986724751e-09,8.332445343665287e-09,7.381352377589012,67.45375241058433,0.15948768452039078,0.20103922997958223,0.5034653529035652,0.4412309936029177,0.016154793049274186,0.1850066327994344
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1025.0,True,96.0,96.0,0.0001452357537521376,1.9868054034267366e-05,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8261452357537519,352.33754560149214,95.95,2.2637450374789572e-10,6.345590110429053e-10,7.76905381582365e-09,3.529707198547951e-08,7.457634023872933,66.73701571948318,0.1535921678874081,0.20605425380351167,0.5073982564929327,0.4444315852062716,0.016253780032780125,0.2308938816871825
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1050.0,True,96.0,96.0,0.0005814228068693472,7.843367341263437e-05,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8265814228068691,352.35818005811404,95.95,9.563640176182512e-10,2.4749082250173447e-09,3.2969653644250046e-08,1.3606726671964738e-07,7.556002817347702,65.56876912395335,0.14444151741973926,0.2146790401428274,0.5134700816387824,0.44876971974898155,0.016645826261393187,0.282957211500699
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1075.0,True,96.0,96.0,0.002129453658403224,0.00028528333354739153,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.828129453658403,352.4310595117015,95.95,3.8096579181826235e-09,8.662853924508775e-09,1.3219953759144676e-07,4.790199380809824e-07,7.613387957690389,63.88804116995483,0.1323074145969331,0.2281953440737329,0.5207428160760005,0.45149194771392,0.018113679180337877,0.33986143805103347
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1100.0,True,96.0,96.0,0.007002929147590264,0.0009695379955098983,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.83300292914759,352.6721433299974,95.95,1.4209517718206971e-08,2.6479765841171592e-08,4.975953265169365e-07,1.5910922701708192e-06,7.418771015032217,61.640098424199856,0.11811550192276064,0.24879024713761022,0.5254810732086848,0.44292222461544384,0.023613048983278567,0.39836816452249296
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1125.0,True,96.0,96.0,0.020089111530079085,0.003304452641162704,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8460891115300788,353.4948050807476,95.95,4.8865502949302695e-08,6.874786044498587e-08,1.7322448892028299e-06,5.859579908079697e-06,6.440546339662966,58.858136657232826,0.10428138703858846,0.2799715430113675,0.5173280524832219,0.3935233949675866,0.047650028350577495,0.4515329143647766
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1150.0,True,96.0,96.0,0.046772767492558764,0.014435008335964587,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8727727674925585,357.4164398401835,95.95,1.5090190585647584e-07,1.0286221543773553e-07,5.436158216117453e-06,3.0565840621531514e-05,3.964818582630654,56.784276058684846,0.09921232966177274,0.31315298783109025,0.47319108725515735,0.247127644244421,0.180550237846557,0.48501102688078546
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1175.0,True,96.0,96.0,0.06557677914551963,0.05444629654123662,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8915767791455194,371.51363883887154,95.95,4.0503722779373777e-07,4.6800845960043934e-08,1.4899065531705543e-05,8.69056647002504e-05,1.0017738641211005,56.55885645665065,0.10280442383714432,0.3253351595324058,0.43808237073262835,0.1489699340706459,0.385099975846782,0.5194013806024561
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1200.0,True,96.0,96.0,0.0732387152935361,0.13105335391808096,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.8992387152935358,398.5046451520097,95.95,9.249641749588109e-07,3.007147693062138e-08,3.4946255822296785e-05,0.00016576147956300395,0.21653742725331296,56.907243255833166,0.10636137712754193,0.3246796800333981,0.4362318064190468,0.11995087033947069,0.48942817711285946,0.5695979983588635
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1225.0,True,96.0,96.0,0.07798203494529554,0.24971838437082775,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9039820349452953,440.3139600607291,95.95,1.8115171646537402e-06,2.632719730826954e-08,7.079603665843725e-05,0.00027042176416126206,0.08529116648080587,57.48919952515481,0.1100561043894228,0.318460240171629,0.44976379632334085,0.1074026426100142,0.5550815822744368,0.6247774790596244
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1250.0,True,96.0,96.0,0.081951964787355,0.4206141930646081,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9079519647873547,500.52577355791374,95.95,3.145773162486457e-06,2.603025810013277e-08,0.00012824637474862725,0.0004012612979822298,0.04941520969063176,58.13849508811664,0.11388789733770703,0.3108418195912421,0.4743952824990666,0.10016293918655371,0.6086820920225644,0.6803140644357789
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1275.0,True,96.0,96.0,0.08571558845585736,0.6528421858269977,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9117155884558571,582.3467889234207,95.95,5.031844718188337e-06,2.6595268920749623e-08,0.00021609937044686395,0.0005544847567671056,0.03595816189482044,58.8231868437061,0.11793328140398956,0.3028417383803223,0.507654910259513,0.09500859091583261,0.6572055929563284,0.7327550404567327
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1300.0,True,96.0,96.0,0.08938819776591589,0.9520525406563648,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9153881977659156,687.7677364534696,95.99988717611197,7.631343619468098e-06,2.692874651935656e-08,0.0003491088907003745,0.0007240430715622612,0.03003104794979885,59.53442798641263,0.12221276686964398,0.2947373556547424,0.5468024374573157,0.0906721743879807,0.7015939920674119,0.7795325648541931
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1325.0,True,96.0,96.0,0.09290845257638203,1.318203053269381,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9189084525763818,816.7737462898938,95.96793432426388,1.1172325628181018e-05,2.664037166886425e-08,0.0005511199746325202,0.0009022420247963316,0.027074771818134315,60.25240878263127,0.12663210472458866,0.2868089905733746,0.5888692041633126,0.08671073119649628,0.7408650626901115,0.8193504613438708
size_onset_refinement,connectivity,350.0,0.7,1300.0,0.825,1350.0,True,96.0,96.0,0.09619859980418266,1.7481573099407437,0.8259999999999997,352.33054547917664,2.897424800677583,48.40739130941026,0.06533025243060003,0.4506525055482534,0.6449567258767441,0.5653258231254098,0.016125267845478262,0.8112587931485356,7.701767362017359,0.9221985998041824,968.2597640740089,95.96386379313506,1.5950908099118263e-05,2.561161326248795e-08,0.0008595747767010235,0.0010764809764770048,0.02534720954127861,60.95710501270252,0.1310708235943564,0.27927660224290846,0.6313540461630194,0.08300984404094974,0.7743878627469907,0.8521689999965546
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,900.0,True,96.0,96.0,4.558926225417537e-08,6.6924511652273995e-09,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8250000455892622,327.55092116703145,95.95,7.154964704037768e-14,1.9802959057494856e-13,2.480922524953651e-12,1.0932827237702766e-11,6.938027280914799,65.34850086775201,0.14265788540941793,0.21624597661181752,0.49250158516257203,0.43379386281467175,0.015267191957758018,0.06286855463313482
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,925.0,True,96.0,96.0,2.6926806384608426e-07,3.9895240376277464e-08,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8250002692680638,327.55093204263557,95.95,4.0825451315826823e-13,1.1850767763909506e-12,1.410899630414667e-11,6.606149821700722e-11,6.881656477891072,65.99437094349014,0.14760394863494253,0.21136254187367642,0.48870815583887706,0.43045216298564526,0.015267378781691496,0.08390541649613381
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,950.0,True,96.0,96.0,1.472357781584499e-06,2.1921706618890616e-07,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8250014723577815,327.5509907796644,95.95,2.1835672337775473e-12,6.533928939153723e-12,7.532616443679614e-11,3.6600291211777796e-10,6.852924047372973,66.36290727905678,0.15050201877121425,0.20865448491681762,0.4865695282297241,0.4285660099155483,0.015268383680627004,0.1101990527669938
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,975.0,True,96.0,96.0,7.459358426609164e-06,1.1106725326812725e-06,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8250074593584266,327.5512827767217,95.95,1.0981590137132119e-11,3.319878403192089e-11,3.787315778195351e-10,1.8590908390908556e-09,6.854421892330647,66.42402149954958,0.15098808789235868,0.2082109385777106,0.4862059175690432,0.428233518196573,0.015273385382110843,0.14239493797919173
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,1000.0,True,96.0,96.0,3.501565168451126e-05,5.1873938329246205e-06,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8250350156516845,327.55261811053,95.95,5.2064031336777164e-11,1.5525533658462332e-10,1.7980940837403777e-09,8.645725546312835e-09,6.887554339161756,66.14680205708869,0.1487968972333516,0.21023672920651204,0.4877565608531774,0.42954278740305063,0.015296427457369522,0.18095343360615182
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,1025.0,True,96.0,96.0,0.00015210524345432574,2.2313555602445397e-05,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8251521052434543,327.5582278005561,95.95,2.331078021026602e-10,6.658399292623524e-10,8.076899074504007e-09,3.671041871538505e-08,6.950315453056158,65.49512020367239,0.1437709232584065,0.2151268603072931,0.49134727983934023,0.4324626463260412,0.015394717893714558,0.22602184450630797
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,1050.0,True,96.0,96.0,0.0006092239144178668,8.831151682912778e-05,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8256092239144178,327.57984549340637,95.95,9.860317691759401e-10,2.5992259749294666e-09,3.4349616304775474e-08,1.4194115037785944e-07,7.028109761723046,64.42015209193086,0.13587007713577393,0.22361330234297752,0.4969069855765531,0.4363909982727509,0.01578443067565814,0.2772383527611018
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,1075.0,True,96.0,96.0,0.0022314146859525597,0.000322235780274011,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8272314146859525,327.65646760086827,95.95,3.931221851849899e-09,9.106039878607943e-09,1.3804029791397987e-07,5.019749817789962e-07,7.061562557822301,62.85357983028235,0.12525613678074063,0.23704008303164978,0.503486863963073,0.438588738090108,0.017247346071217716,0.3333076897119542
size_onset_refinement,connectivity,325.0,0.7,1300.0,0.825,1100.0,True,96.0,96.0,0.007346494462924569,0.001102049598936619,0.825,327.5509189749129,2.8944002667196793,48.32881303337878,0.06499648029882285,0.45197273235770313,0.6208178128008675,0.5468145154716242,0.01526715388037439,0.8059454323727585,6.734042322843807,0.8323464944629245,327.91189633380054,95.95,1.4662498245535253e-08,2.792749890109686e-08,5.205593543203138e-07,1.6855415506568397e-06,6.853518568779403,60.72284189588803,0.11266864463451387,0.25779417587616205,0.5073130537659314,0.4293567846138471,0.022786696254414065,0.3909774639223302
