design,model_style,G0_nm,rho0,T1_C,rho_switch,rho_target,growth_tolerance,first_step_attained,eligible_second_step_target,rho1,G1_nm,first_connected_coverage,T_lower_density_C,T_upper_no_growth_C,T_success_lower_C,T_success_upper_C,window_width_C,optimum_T2_C,minimum_required_growth_tolerance
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.92,0.2,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,1350.0,1225.0,nan,nan,nan,nan,1.4415694841942397
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.025,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1155.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.05,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1175.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.075,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.1,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.15,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.94,0.2,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.025,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1155.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.05,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1175.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.075,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.1,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.15,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.95,0.2,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.025,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1155.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.05,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1175.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.075,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.1,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.15,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.96,0.2,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.025,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1155.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.05,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1175.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.075,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.1,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.15,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,400.0,0.7,1300.0,0.825,0.98,0.2,True,True,0.8250000000000003,401.8950080416868,0.6127973454228769,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1165.0,1165.0,1165.0,0.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1180.0,1165.0,1180.0,15.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1190.0,1165.0,1190.0,25.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1210.0,1165.0,1210.0,45.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.88,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.022667898375235165
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1165.0,nan,nan,nan,nan,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1180.0,nan,nan,nan,nan,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1190.0,nan,nan,nan,nan,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1200.0,1195.0,1200.0,5.0,1195.0,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1210.0,1195.0,1210.0,15.0,1195.0,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.9,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,1195.0,1225.0,1195.0,1225.0,30.0,1195.0,0.07826441654879858
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1165.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1180.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1190.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1200.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1210.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.92,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,1350.0,1225.0,nan,nan,nan,nan,1.3169978271546814
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1180.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.94,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1180.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.95,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1180.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.96,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.025,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.05,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1180.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.075,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1190.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.1,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.15,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,425.0,0.7,1300.0,0.825,0.98,0.2,True,True,0.825,426.7450800226803,0.6318064968966556,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1165.0,1165.0,1165.0,0.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1185.0,1165.0,1185.0,20.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1195.0,1165.0,1195.0,30.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.88,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.01854880003469567
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1165.0,nan,nan,nan,nan,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1185.0,nan,nan,nan,nan,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1195.0,1195.0,1195.0,0.0,1195.0,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1200.0,1195.0,1200.0,5.0,1195.0,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1225.0,1195.0,1225.0,30.0,1195.0,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.9,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1195.0,1225.0,1195.0,1225.0,30.0,1195.0,0.06603452440894256
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1165.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1185.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1195.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1200.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1225.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.92,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,1325.0,1225.0,nan,nan,nan,nan,0.8172245964965497
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.94,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.95,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.96,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.025,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.05,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.075,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1195.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.1,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.15,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,475.0,0.7,1300.0,0.825,0.98,0.2,True,True,0.8259999999999998,476.5383425087774,0.6605057218547999,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1165.0,1165.0,1165.0,0.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1185.0,1165.0,1185.0,20.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1200.0,1165.0,1200.0,35.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1210.0,1165.0,1210.0,45.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.88,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1165.0,1225.0,1165.0,1225.0,60.0,1165.0,0.016836492462892354
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1165.0,nan,nan,nan,nan,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1185.0,nan,nan,nan,nan,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1200.0,1190.0,1200.0,10.0,1190.0,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1210.0,1190.0,1210.0,20.0,1190.0,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1225.0,1190.0,1225.0,35.0,1190.0,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.9,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1190.0,1225.0,1190.0,1225.0,35.0,1190.0,0.05230218814586325
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1165.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1185.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1200.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1210.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1225.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.92,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,1325.0,1225.0,nan,nan,nan,nan,0.7511249919579654
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.94,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.95,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.025,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1165.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.05,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1185.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.075,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1200.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.1,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1210.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.15,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
size_onset_refinement,connectivity,500.0,0.7,1300.0,0.825,0.96,0.2,True,True,0.8259999999999994,501.43867803737544,0.6757506319740668,nan,1225.0,nan,nan,nan,nan,nan
