model_style,G0_nm,rho0,heating_rate_C_min,peak_target_C,actual_peak_C,time_budget_h,reached_0p90,G_at_0p90_nm,time_to_0p90_h,final_rho,final_G_nm,final_mean_radius_nm,final_fine_fraction,final_connected_coverage,peak_rho,peak_G_nm,peak_connected_coverage,HR_pct_vs_0p1,HR_pct_vs_0p2
connectivity,300.0,0.7,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8818909159827298,321.0699679565054,55.264910667629884,0.33844518847220956,0.1836581294300151,0.7249477594627514,300.2601339734599,0.7778341800811621,nan,nan
connectivity,300.0,0.7,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8811740031161992,319.3941746601242,54.48513407363704,0.35388198615830013,0.1896167837747039,0.7102616479173746,300.0988066560021,0.8053845137102812,nan,nan
connectivity,300.0,0.7,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8810542970938469,319.0366167125296,54.23654126312224,0.3591841556491575,0.1910629712731006,0.7051784648181683,300.04856474473775,0.814205796266659,nan,nan
connectivity,300.0,0.7,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.880987360208689,318.84994561249295,54.11049388567786,0.36192022505968935,0.19183447537304926,0.7026011949561333,300.0240759397442,0.8185450875734172,nan,nan
connectivity,300.0,0.7,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8809119291975641,318.6900524106224,54.029977749289394,0.3636502387599866,0.19248630500616123,0.7010433557181157,300.009581236137,0.8211253906721963,nan,nan
connectivity,300.0,0.7,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8808316921013107,318.56181920066894,53.99588428080491,0.3643319987164313,0.19299419592120415,0.7005351733145266,300.0049293342123,0.821965207602589,nan,nan
connectivity,300.0,0.7,0.1,1400.0,1358.2,222.22222222222223,False,nan,nan,0.8959919478854653,436.9545274837792,74.88438182499728,0.1538097231392424,0.11092186223896948,0.8959919478854653,436.9545274837792,0.11092186223896948,nan,nan
connectivity,300.0,0.7,0.2,1400.0,1400.0,122.58333333333333,True,490.89855180594157,116.44738377660414,0.9074862275133504,631.9403573980144,67.8892329347934,0.19668237893213592,0.10383396189205599,0.896295543160729,437.142275814893,0.12256301552191061,nan,0.0
connectivity,300.0,0.7,0.5,1400.0,1400.0,53.833333333333336,True,475.6360695748709,50.513253484525954,0.9048673616579002,553.1866880082631,61.71544795249342,0.2536902728786276,0.11372937123792688,0.8820590363753872,335.17889483726606,0.17782403531289234,nan,3.109090905834276
connectivity,300.0,0.7,1.0,1400.0,1400.0,30.916666666666668,True,467.6102635846775,28.526729047675676,0.9037420663964189,523.6084280124131,59.50724616882457,0.28272750785156353,0.11819719983259742,0.856110571690226,308.25660771749347,0.3308891959642706,nan,4.744012410627402
connectivity,300.0,0.7,2.0,1400.0,1400.0,19.458333333333332,True,462.9658375892547,17.535003627950587,0.9031675240088531,508.83893057407585,58.369505899790056,0.30076837347157753,0.1206830185279392,0.8047446370892997,302.730176123637,0.5946207421944824,nan,5.690119499013926
connectivity,300.0,0.7,5.0,1400.0,1400.0,12.583333333333334,True,459.9817151458845,10.936509026586414,0.9027896571638091,499.515905159949,57.66675357342072,0.3132282745579487,0.12234863348256157,0.7492962425031284,300.9498514369005,0.7433751424249707,nan,6.298009343543325
connectivity,300.0,0.7,10.0,1400.0,1400.0,10.291666666666666,True,458.9518574567589,8.735735008908904,0.9026288496214042,495.8894581417917,57.42367463321771,0.3177669253431361,0.1230019147128672,0.7257326868127353,300.4496304752728,0.7852897097080571,nan,6.507799672998753
connectivity,300.0,0.7,20.0,1400.0,1400.0,9.145833333333334,True,458.4301497459074,7.635110131002396,0.902527555189689,493.7680062488093,57.29812864415766,0.3201419086242931,0.1233797135930296,0.7131863157621621,300.22003970632767,0.8045278066816728,nan,6.6140757475425085
connectivity,300.0,0.7,50.0,1400.0,1400.0,8.458333333333334,True,458.11510013073604,6.974685786669061,0.9025504792922336,493.7602195497256,57.23666270710019,0.32141481432725244,0.12342101358752999,0.7053529267389962,300.0868962739651,0.8156237868162904,nan,6.678253898814767
connectivity,300.0,0.7,100.0,1400.0,1400.0,8.229166666666666,True,458.00882347753003,6.754487036376595,0.9025066935029624,492.98177997342293,57.207523553218174,0.3219488945666518,0.12354985674643995,0.7027408614201105,300.0444542548892,0.8191835296297381,nan,6.699903311471423
connectivity,300.0,0.7,0.1,1450.0,1358.2,222.22222222222223,False,nan,nan,0.8959919478854653,436.9545274837792,74.88438182499728,0.1538097231392424,0.11092186223896948,0.8959919478854653,436.9545274837792,0.11092186223896948,nan,nan
connectivity,300.0,0.7,0.2,1450.0,1450.0,126.75,True,494.6187831023534,116.26486034695886,0.9148969877224926,886.1819697216667,69.10908187200859,0.18936216533642977,0.09573697033173638,0.9050678083603572,601.385990624095,0.11053047007621845,nan,0.0
connectivity,300.0,0.7,0.5,1450.0,1450.0,55.5,True,501.24020371637295,48.8711418512616,0.9123430699456817,767.3664553751388,62.962204898858374,0.24303119745760987,0.10428227556663615,0.8941449117142919,420.7136520382508,0.14051199448967855,nan,-1.3386917036366055
connectivity,300.0,0.7,1.0,1450.0,1450.0,31.75,True,496.1898765033253,26.20152151140378,0.9112351172295361,722.4413290630511,60.78126490945864,0.2699310740642441,0.10809207241439867,0.8820403489070823,341.82321992274166,0.18750465836154895,nan,-0.3176372298515787
connectivity,300.0,0.7,2.0,1450.0,1450.0,19.875,True,491.7392559682592,14.873074741483846,0.9105884712181677,697.9041308061223,59.651615844779286,0.28667444658661195,0.11033162592145658,0.8567446370892997,310.65100518789575,0.33573003957894393,nan,0.5821710037037388
connectivity,300.0,0.7,5.0,1450.0,1450.0,12.75,True,488.624924844531,8.082033133791906,0.9101495792648098,682.0360489942249,58.95285593010605,0.29827339672511244,0.1118501482366153,0.7882962425031282,302.77040023354374,0.6547499786640406,nan,1.2118137164601122
connectivity,300.0,0.7,10.0,1450.0,1450.0,10.375,True,487.542520238697,5.817821379416875,0.9099603550768504,675.7282901732257,58.70958154751469,0.3025247466972398,0.11245976228940828,0.7492775416113018,301.30845631643854,0.7461134768414632,nan,1.4306498469937934
connectivity,300.0,0.7,20.0,1450.0,1450.0,9.1875,True,486.99242482329527,4.685310506370247,0.9099321736488132,674.2044095290647,58.5996750944691,0.3045695557820703,0.11263106184332691,0.7257332282859117,300.62672020460667,0.7865609343617189,nan,1.5418658853236444
connectivity,300.0,0.7,50.0,1450.0,1450.0,8.475,True,486.6618525947295,4.005776054333834,0.9098588436715414,671.9190069227859,58.52335717813838,0.3059331224975377,0.112850934292568,0.7106008497002367,300.2458626093036,0.8087488274788995,nan,1.6086996247324752
connectivity,300.0,0.7,100.0,1450.0,1450.0,8.2375,True,486.5518940124493,3.7792755705430787,0.9098500815212368,671.538682028349,58.500803048166865,0.30635680854117575,0.11289199607557814,0.7054454140960986,300.1254018081971,0.8157436754703536,nan,1.63093060059444
connectivity,300.0,0.8,0.1,1300.0,1300.0,220.5,False,nan,nan,0.893752859125669,385.05787332241465,67.65748491304761,0.192504253861964,0.11833633776814192,0.8852364818704203,336.15135575374075,0.1423710650505535,nan,nan
connectivity,300.0,0.8,0.2,1300.0,1300.0,114.25,False,nan,nan,0.8910505820042967,354.27756409874297,59.791151056364235,0.25841890704524795,0.1357316636790536,0.8726704993506275,310.6941405302867,0.21592948123792066,nan,nan
connectivity,300.0,0.8,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8889571669832633,335.90638064574654,53.71216866166943,0.3405549847294456,0.15419631661217714,0.8445117233237946,302.2649978298376,0.40997730631695417,nan,nan
connectivity,300.0,0.8,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8882230239088381,330.3943851647988,51.37480716197685,0.3846547533982592,0.16274707840508412,0.8258894213955723,300.9365642373615,0.5270985129164026,nan,nan
connectivity,300.0,0.8,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8877004875593554,327.3936961186086,50.111656298518106,0.4122235178969591,0.16837670612762412,0.8138310562947664,300.42506779738324,0.5909548683154756,nan,nan
connectivity,300.0,0.8,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8874910085866434,325.95646760474017,49.338940396680265,0.43065335485637973,0.17153892610926297,0.8057474925634199,300.1608268840832,0.6285551904560126,nan,nan
connectivity,300.0,0.8,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8873719442695276,325.3665852906686,49.07034571930625,0.43728372432506357,0.1728719106709428,0.8029096492598715,300.07896655241194,0.6408295800475837,nan,nan
connectivity,300.0,0.8,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.887358228714697,325.1861186526061,48.940713739492395,0.4405836756178647,0.17332883768550966,0.8014638009030263,300.0391292065054,0.6469073653764676,nan,nan
connectivity,300.0,0.8,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8872895430974528,324.9330878486159,48.855183157764394,0.44271162400739494,0.173896300262866,0.8005876745303253,300.0155676634497,0.6505338150640856,nan,nan
connectivity,300.0,0.8,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.887266958014645,324.8500606122897,48.82665794715899,0.4434246959870595,0.1740847916319769,0.8003018964278612,300.0080045650575,0.651713634314186,nan,nan
connectivity,300.0,0.8,0.1,1400.0,1358.2,222.22222222222223,False,nan,nan,0.8978189694897996,439.21462183120434,68.18718821211274,0.18923046199975432,0.1128283738171097,0.8978189694897996,439.21462183120434,0.1128283738171097,nan,nan
connectivity,300.0,0.8,0.2,1400.0,1400.0,122.58333333333333,True,469.03388835298017,115.64603244284352,0.9082692115451219,623.3256375124827,62.11746138200181,0.2380635753496771,0.10646293923839178,0.8980332703445763,439.513618010969,0.12400165051553781,nan,0.0
connectivity,300.0,0.8,0.5,1400.0,1400.0,53.833333333333336,True,455.7219959214284,49.73536838451269,0.9058797932149715,547.3677784542226,55.99569680938498,0.3121128706854392,0.11658121272242265,0.8871523361731916,343.44189608159394,0.1665259618640162,nan,2.8381515199886063
connectivity,300.0,0.8,1.0,1400.0,1400.0,30.916666666666668,True,447.5403957887341,27.719038722430664,0.9049225851671218,519.2007196932256,53.64742476974041,0.35238337480363363,0.12119599555377718,0.8747905380173729,314.2088951140744,0.23592615486793597,nan,4.582503119277972
connectivity,300.0,0.8,2.0,1400.0,1400.0,19.458333333333332,True,442.6160445341822,16.704272942273533,0.9043960945516394,504.2725398795999,52.3925487350451,0.3777244806814441,0.12388585520184209,0.8547213387260366,304.58798223434616,0.37049906985838044,nan,5.632395542156802
connectivity,300.0,0.8,5.0,1400.0,1400.0,12.583333333333334,True,439.4201246655611,10.092815991859327,0.9040375716266096,494.659398757102,51.605156947790256,0.39513422227355754,0.1257137040132343,0.8277761066103102,301.4388530488513,0.5345220254079538,nan,6.313779115493821
connectivity,300.0,0.8,10.0,1400.0,1400.0,10.291666666666666,True,438.32098540876325,7.888255196022698,0.903947483721814,491.9183383803787,51.34244884576067,0.4012592348572526,0.12627624023915948,0.8149351675585252,300.6733330595909,0.5954336621010801,nan,6.548120233287569
connectivity,300.0,0.8,20.0,1400.0,1400.0,9.145833333333334,True,437.7653813077926,6.785814985021584,0.9038823646124283,490.2418234760655,51.20715242944423,0.4044447923553421,0.12660876305693713,0.8077303910563425,300.326664514839,0.6248037876061717,nan,6.666577367146628
connectivity,300.0,0.8,50.0,1400.0,1400.0,8.458333333333334,True,437.42931580488437,6.12425039935492,0.9038535685348045,489.393106792352,51.127259365286164,0.40635706269292765,0.1267854724324896,0.8031552291523001,300.1284361752356,0.641851653334893,nan,6.7382279474678795
connectivity,300.0,0.8,100.0,1400.0,1400.0,8.229166666666666,True,437.31815945049635,5.903795367584815,0.9038895506609643,489.8014681195067,51.10754410387418,0.4068911682684202,0.1267368254464493,0.8016186753327782,300.0655189187534,0.6473231761601771,nan,6.761926950279455
connectivity,300.0,0.8,0.1,1450.0,1358.2,222.22222222222223,False,nan,nan,0.8978189694897996,439.21462183120434,68.18718821211274,0.18923046199975432,0.1128283738171097,0.8978189694897996,439.21462183120434,0.1128283738171097,nan,nan
connectivity,300.0,0.8,0.2,1450.0,1450.0,126.75,True,470.32733862907963,115.5865146913026,0.9153314596771747,863.6400402796006,63.22113467487823,0.2292510240263614,0.0981696493857792,0.905971405945821,594.444983924671,0.1130819416213344,nan,0.0
connectivity,300.0,0.8,0.5,1450.0,1450.0,55.5,True,477.69676315892275,48.466498663849094,0.912837903487352,746.3917304159647,57.082423050854416,0.2996584324056571,0.10720678000047205,0.8960254941859389,421.1674227452808,0.14177994814250322,nan,-1.5668713945746116
connectivity,300.0,0.8,1.0,1450.0,1450.0,31.75,True,473.7726609810174,25.79913219503016,0.9118291125476891,702.8647109419943,54.73834700651535,0.3379565700901831,0.11127512075435067,0.8873305020282869,352.0153432642977,0.17558003527698554,nan,-0.7325371223327698
connectivity,300.0,0.8,2.0,1450.0,1450.0,19.875,True,469.4725132944143,14.455507411774493,0.9112305641597439,678.6967522205406,53.48087727178122,0.3622599953570121,0.1137212329604151,0.8744499759918735,317.3640634001607,0.24530350590194958,nan,0.18175114743638188
connectivity,300.0,0.8,5.0,1450.0,1450.0,12.75,True,466.26245076442194,7.654048260155134,0.9108693656593008,664.1720881644295,52.69864915187002,0.3789360324295186,0.1152823424273365,0.8475439679630008,304.3047095239023,0.4227242822816,nan,0.864267826000954
connectivity,300.0,0.8,10.0,1450.0,1450.0,10.375,True,465.11462728247926,5.387007799825312,0.9107188895771225,658.6199677384085,52.42798262061164,0.38496290433129404,0.11588575474802182,0.8278755721012042,301.87060049043436,0.5366268161727534,nan,1.1083156173303674
connectivity,300.0,0.8,20.0,1450.0,1450.0,9.1875,True,464.53604599630586,4.253468571219244,0.9106731657785937,656.5519272019619,52.296902857465334,0.38797593224161886,0.11612544741196498,0.8150021479601933,300.8837595414865,0.5965162330490665,nan,1.2313323417801654
connectivity,300.0,0.8,50.0,1450.0,1450.0,8.475,True,464.1870642138619,3.5733007789475653,0.9106309953151132,654.9630427928872,52.21559432074391,0.38984293185795554,0.11630282025272862,0.8062569243967173,300.34309066515993,0.6309793466221569,nan,1.3055321073011699
connectivity,300.0,0.8,100.0,1450.0,1450.0,8.2375,True,464.070014418339,3.3465603026143516,0.9106314357807215,654.7759668046056,52.19090058291882,0.3904327371440686,0.11632991619620986,0.80322595048099,300.1742469738423,0.641885769719568,nan,1.3304189862702078
connectivity,450.0,0.6,0.1,1300.0,1300.0,220.5,False,nan,nan,0.8966007266002287,503.6965344527674,78.43996630688844,0.13944363634947549,0.1168076592624449,0.8833863255012507,468.00230862628956,0.17329454384345422,nan,nan
connectivity,450.0,0.6,0.2,1300.0,1300.0,114.25,False,nan,nan,0.8925360044534542,479.5944558841582,69.58534041628636,0.1870039833808585,0.14400449739825244,0.8344846629978624,453.2236667307119,0.5004794669641526,nan,nan
connectivity,450.0,0.6,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8872817509565498,466.9753539857792,63.404889015651726,0.23974271061609304,0.18213545532689995,0.7231034231038007,450.4846599075339,0.8571989059526886,nan,nan
connectivity,450.0,0.6,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8844286725928998,463.426644257311,61.10567716851894,0.26704449491081556,0.2044782582108804,0.6668219177092746,450.17171812929035,0.9261970862868345,nan,nan
connectivity,450.0,0.6,2.0,1300.0,1300.0,18.625,False,nan,nan,0.8825385259539383,461.71721576340065,59.86671706153683,0.2845497682819293,0.21978471488962992,0.6348835794129604,450.0728208263351,0.9506413212665102,nan,nan
connectivity,450.0,0.6,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8811721075685429,460.70124668079865,59.078159490901335,0.2969341559973731,0.23108596909375786,0.6143088994602366,450.02648513073234,0.9622878089123792,nan,nan
connectivity,450.0,0.6,10.0,1300.0,1300.0,10.125,False,nan,nan,0.88089189382294,460.48257566478816,58.83682228126227,0.3010997074793413,0.23378868205998665,0.6072102937865889,450.01282954066806,0.9656911166797144,nan,nan
connectivity,450.0,0.6,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.880453707168132,460.22009602012724,58.67415398746813,0.3037226485732548,0.23718435948113717,0.6036191332394827,450.0063147837043,0.9673051173460779,nan,nan
connectivity,450.0,0.6,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8804119989341588,460.1792585521098,58.60707240926873,0.3049635345076546,0.23772509499225952,0.6014510131032604,450.0025023276187,0.9682460197503895,nan,nan
connectivity,450.0,0.6,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8804976540053105,460.2166297313134,58.59853654344305,0.30521872467723915,0.23722580064206342,0.6007442040762483,450.0012865644406,0.9685491353267487,nan,nan
connectivity,450.0,0.6,0.1,1400.0,1358.2,222.22222222222223,True,537.9427468584369,221.53310913720452,0.900701508800216,546.2264392009872,79.03204553591583,0.13722845814876855,0.1064315992557646,0.900701508800216,546.2264392009872,0.1064315992557646,0.0,-0.5046608832731806
connectivity,450.0,0.6,0.2,1400.0,1400.0,122.58333333333333,True,535.2415919130431,114.27935513137629,0.9096937719046452,708.709633889901,72.20258559412098,0.17287028793673698,0.09864867841043587,0.9006653734197091,543.2085667437104,0.1169949354044048,0.5021268454995309,0.0
connectivity,450.0,0.6,0.5,1400.0,1400.0,53.833333333333336,True,531.4371812445681,48.724314689049216,0.9074573045350978,637.024513374835,66.51074713787439,0.21629862417308793,0.10751388779373376,0.8849277223756976,467.957298929308,0.1967326621522606,1.209341635677952,0.7107838265851741
connectivity,450.0,0.6,1.0,1400.0,1400.0,30.916666666666668,True,527.0092170058746,26.82199343422854,0.906495715558006,610.9671392663817,64.53934909932524,0.23673777507462132,0.11150977074874606,0.8358219177092745,453.30293968610414,0.5440537536369829,2.0324709118979007,1.5380671142809745
connectivity,450.0,0.6,2.0,1400.0,1400.0,19.458333333333332,True,524.5438779407967,15.868172119720938,0.9059896552331551,598.1545759332553,63.550526891052996,0.24888808791340472,0.11376121525077461,0.7488835794129609,450.9367851300582,0.8435546219718288,2.490761144357641,1.9986701582758009
connectivity,450.0,0.6,5.0,1400.0,1400.0,12.583333333333334,True,522.9988470010494,9.293692399156598,0.9056771649096819,590.5418937588476,62.95627188494937,0.25706471416265225,0.11521814958969599,0.6684664956066666,450.2824488587467,0.9341939846342218,2.7779721809912328,2.2873306366637256
connectivity,450.0,0.6,10.0,1400.0,1400.0,10.291666666666666,True,522.4690342817537,7.10121293807703,0.9055502640024218,587.687418623134,62.7540468182777,0.26000980487965586,0.11577914611358373,0.6360073148416522,450.12977259870746,0.9537386310517433,2.8764608626194894,2.386316352142612
connectivity,450.0,0.6,20.0,1400.0,1400.0,9.145833333333334,True,522.2005309436001,6.004603931405472,0.9054632258912302,585.9101790997775,62.64864916013108,0.2615614506796735,0.1161250766100522,0.618432576504482,450.06213419187384,0.9618412108094605,2.9263738579561864,2.436481238842443
connectivity,450.0,0.6,50.0,1400.0,1400.0,8.458333333333334,True,522.0384036313618,5.346587175713643,0.9054745485366262,585.8167625400315,62.597023597748944,0.26239268293801743,0.1161678385275424,0.6074784425709416,450.0242250810525,0.9661787080104328,2.9565122533867703,2.4667717309656108
connectivity,450.0,0.6,100.0,1400.0,1400.0,8.229166666666666,True,521.9862539382734,5.127342076595041,0.9054359144115948,585.1396997635369,62.57209042684524,0.262746582373545,0.1162931927670141,0.6038288232305667,450.01235032454446,0.9675163617215764,2.9662065365410526,2.476514937374887
connectivity,450.0,0.6,0.1,1450.0,1358.2,222.22222222222223,True,537.9427468584369,221.53310913720452,0.900701508800216,546.2264392009872,79.03204553591583,0.13722845814876855,0.1064315992557646,0.900701508800216,546.2264392009872,0.1064315992557646,0.0,-0.5046608832731806
connectivity,450.0,0.6,0.2,1450.0,1450.0,126.75,True,535.2415919130431,114.27935513137629,0.9158958252909365,946.024398499636,73.29168843621164,0.16745486789783556,0.09217599109423966,0.9076755171754396,681.1929273598422,0.10425164727158054,0.5021268454995309,0.0
connectivity,450.0,0.6,0.5,1450.0,1450.0,55.5,True,545.2302035931305,47.92356392807002,0.9135189122035354,831.0585450403105,67.60094785994661,0.2088635527756539,0.0997893502546581,0.8981029964085269,524.1118779425717,0.13520767209150178,-1.354690025518893,-1.8661874994404708
connectivity,450.0,0.6,1.0,1450.0,1450.0,31.75,True,545.8842642516668,25.36262572877034,0.912531269871869,789.2306779650231,65.64581747609412,0.22801816988017176,0.10303066175846201,0.8845900622200604,469.78693894263444,0.2053491461984842,-1.4762755775792185,-1.9883866462217565
connectivity,450.0,0.6,2.0,1450.0,1450.0,19.875,True,543.5867991807256,14.068326046595082,0.9119260360975899,765.6792738832683,64.65424493286879,0.23940123976581026,0.10495390066384935,0.8358835794129608,453.89755933700053,0.5526340389709192,-1.049192010720432,-1.559147755662146
connectivity,450.0,0.6,5.0,1450.0,1450.0,12.75,True,541.9300872909035,7.291336737491202,0.911546996475541,751.4054809766147,64.05983499070325,0.24701561057276503,0.10618614566428057,0.7254664956066659,450.9252913039825,0.8821126491714238,-0.741220223853297,-1.2496217556551752
connectivity,450.0,0.6,10.0,1450.0,1450.0,10.375,True,541.3499747078185,5.031889077260916,0.9114182387130176,746.6329416721353,63.86184312865506,0.24971517247942035,0.10661144576079737,0.669007314841652,450.3993053617791,0.9350331372965315,-0.6333811301072004,-1.1412384401860658
connectivity,450.0,0.6,20.0,1450.0,1450.0,9.1875,True,541.0585564619382,3.901965014950791,0.9113748360090206,744.8086671068902,63.767052327724876,0.2510608940862648,0.10678321990293944,0.6361352212423612,450.1849989128719,0.9541497234274213,-0.5792084049273941,-1.0867923264528738
connectivity,450.0,0.6,50.0,1450.0,1450.0,8.475,True,540.8780957111571,3.223780208427387,0.9113027010171677,742.5032276466873,63.70125885996664,0.25196052281088194,0.10698117350336742,0.6148730849473133,450.07089206644196,0.9634673897836967,-0.5456619444843492,-1.0530765701462501
connectivity,450.0,0.6,100.0,1450.0,1450.0,8.2375,True,540.8177004138921,2.9977155415847303,0.9112900123120875,742.0348273230292,63.681583253944865,0.25224154540458005,0.10702401910249723,0.6076390331468673,450.03590790219835,0.9661972791291394,-0.5344348580299405,-1.0417928249781747
connectivity,450.0,0.7,0.1,1300.0,1300.0,220.5,False,nan,nan,0.8980006711444489,506.8071177105781,74.89467222834124,0.15385689555255255,0.11581176093933362,0.8876943555591836,471.54265951957905,0.15780770075239933,nan,nan
connectivity,450.0,0.7,0.2,1300.0,1300.0,114.25,False,nan,nan,0.8948614510611024,482.98266157924724,65.89533668236164,0.20978204534361455,0.13942663320099835,0.8595646347217283,454.95104065836074,0.35744249860450933,nan,nan
connectivity,450.0,0.7,0.5,1300.0,1300.0,50.5,False,nan,nan,0.8913409293113156,470.38989376191677,59.669960297986464,0.2729166613381636,0.16821927939122255,0.7888324576661148,450.81719166859483,0.7528452915274673,nan,nan
connectivity,450.0,0.7,1.0,1300.0,1300.0,29.25,False,nan,nan,0.8895225829128561,466.6503005918275,57.358070705931745,0.30633989074277146,0.18400459356093532,0.7485279488514572,450.29561642705727,0.8552941660603172,nan,nan
connectivity,450.0,0.7,2.0,1300.0,1300.0,18.625,False,nan,nan,0.888346772955247,464.8173900780341,56.11805635459001,0.32766409583015016,0.19442109121491105,0.7255277387533772,450.1274959007502,0.8937188029016978,nan,nan
connectivity,450.0,0.7,5.0,1300.0,1300.0,12.25,False,nan,nan,0.8876044827372698,463.8053781436892,55.34807036627145,0.34236818958150533,0.20131620685898194,0.710467449437097,450.04640886510526,0.9134118135176271,nan,nan
connectivity,450.0,0.7,10.0,1300.0,1300.0,10.125,False,nan,nan,0.8872523098761482,463.39568406735583,55.072680633880154,0.3478254626930548,0.20436071601397535,0.7052766089601838,450.0224902966984,0.9193805055878288,nan,nan
connectivity,450.0,0.7,20.0,1300.0,1300.0,9.0625,False,nan,nan,0.8871546660623373,463.2640734129854,54.94509160738297,0.3504821374265091,0.205400386037692,0.7026490400752449,450.01107119328526,0.9222559686992977,nan,nan
connectivity,450.0,0.7,50.0,1300.0,1300.0,8.425,False,nan,nan,0.8870575932005609,463.1531415381277,54.86288042240814,0.3521728295212333,0.20627590312852598,0.701062194400189,450.0043873051871,0.9239467788726822,nan,nan
connectivity,450.0,0.7,100.0,1300.0,1300.0,8.2125,False,nan,nan,0.8871472675844547,463.22002539762326,54.85251305724541,0.35250875642327323,0.2057841315301481,0.7005449456281957,450.0022520215562,0.9244937381905151,nan,nan
connectivity,450.0,0.7,0.1,1400.0,1358.2,222.22222222222223,True,528.8167248804172,220.51836425087063,0.901658489664132,548.1843135555167,75.41340339776009,0.15157961004392834,0.1068584532537873,0.901658489664132,548.1843135555167,0.1068584532537873,0.0,-0.83951268547702
connectivity,450.0,0.7,0.2,1400.0,1400.0,122.58333333333333,True,524.4142011374255,113.66741033967274,0.9102148836097028,703.4961340118435,68.1728141835864,0.19513226621325933,0.10018620809093601,0.9017132706807108,544.44449743347,0.11768593984946757,0.8325235447095999,0.0
connectivity,450.0,0.7,0.5,1400.0,1400.0,53.833333333333336,True,521.7422127234635,48.18643640159867,0.9081530468676073,633.1586399030307,62.19476263165255,0.24967256372138386,0.10937470390264266,0.8891516027440943,471.66996055950676,0.1815117673572597,1.3378003803781864,0.5095186988008011
connectivity,450.0,0.7,1.0,1400.0,1400.0,30.916666666666668,True,517.427467575035,26.271894681053787,0.9073345860762616,608.3742049954453,60.078522325937406,0.2769990483299576,0.11344083831497087,0.8625279488514573,455.28518401119317,0.3764078377647217,2.1537248671470417,1.3322929751399946
connectivity,450.0,0.7,2.0,1400.0,1400.0,19.458333333333332,True,514.8403824466466,15.307649303603352,0.9068821301831776,595.5495654160281,58.98483246086817,0.293963579799975,0.11582800364670011,0.8084397944351768,451.44858182969864,0.7153925603673408,2.642946369922603,1.8256215544914376
connectivity,450.0,0.7,5.0,1400.0,1400.0,12.583333333333334,True,513.2116266171664,8.726733394437854,0.9065747207087824,587.4241028441335,58.309279204465895,0.30567485555784585,0.11747005732845783,0.7503928915352494,450.42860250957983,0.8657947048983095,2.9509464298391026,2.136207313982213
connectivity,450.0,0.7,10.0,1400.0,1400.0,10.291666666666666,True,512.6532759819179,6.5319633739893925,0.9065030833978316,585.2215668515971,58.08677762919497,0.3098093355421958,0.11795782415766343,0.7266097397062705,450.19785259395996,0.8984049824499851,3.056531334585599,2.242678617398005
connectivity,450.0,0.7,20.0,1400.0,1400.0,9.145833333333334,True,512.3722399618389,5.434428009204176,0.9064617588856453,584.0370868584274,57.974143279990926,0.31194469971330113,0.11822051940529515,0.7136289113518302,450.09470053198334,0.9124667868500582,3.109675648457773,2.2962690845267457
connectivity,450.0,0.7,50.0,1400.0,1400.0,8.458333333333334,True,512.2026681432275,4.775860164587287,0.9064064569290822,582.8619947612117,57.90106015736767,0.31330904772033574,0.11846277323790246,0.7055309397268703,450.0369137061275,0.920191149917947,3.1417419222031358,2.3286045587079607
connectivity,450.0,0.7,100.0,1400.0,1400.0,8.229166666666666,True,512.147810059973,4.556427871861085,0.9064275481928702,583.0733913812404,57.88363216553246,0.3136835961105086,0.11843584189412783,0.702832107506295,450.01878651000266,0.9226085266111004,3.1521156643095023,2.339065389695269
connectivity,450.0,0.7,0.1,1450.0,1358.2,222.22222222222223,True,528.8167248804172,220.51836425087063,0.901658489664132,548.1843135555167,75.41340339776009,0.15157961004392834,0.1068584532537873,0.901658489664132,548.1843135555167,0.1068584532537873,0.0,-0.83951268547702
connectivity,450.0,0.7,0.2,1450.0,1450.0,126.75,True,524.4142011374255,113.66741033967274,0.9162015191356485,931.6908462546559,69.18497897992398,0.18910528906622628,0.09364048721329687,0.9082573102280522,676.6268263572305,0.10572522440242813,0.8325235447095999,0.0
connectivity,450.0,0.7,0.5,1450.0,1450.0,55.5,True,531.6966055303881,47.61390964954446,0.9139725398954538,819.0838205855583,63.1971688531086,0.24124823643103757,0.1015489233393342,0.8996767486020865,528.0351390638656,0.13485979122119945,-0.544589555222965,-1.3886741390998647
