parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,state_group_id,equivalent_route_count,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,practical_boundary_status
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0160,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,20.0,1250.0,0.7501574925486127,150.06581242500368,0.00043874950002456597,0.038055549602979556,0.17000298573286018,0.012923292651995988,0.544993587490959,0.3349155115349978,0.12009090097404304,0.30868675216997965,0.44225787714240017,0.6913132478300203,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.8,0.05,kinetic,900.0,1325.0,1550.0,True,state_0161,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,20.0,1250.0,0.8000105465849875,150.1846300589261,0.001230867059507356,0.08009437043690466,0.17226049092977122,0.013268917493076016,0.47790432869870253,0.3718701473044738,0.15022552399682362,0.210198625675318,0.38728668258081256,0.789801374324682,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.8,0.1,kinetic,900.0,1325.0,1550.0,True,state_0161,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,20.0,1250.0,0.8000105465849875,150.1846300589261,0.001230867059507356,0.08009437043690466,0.17226049092977122,0.013268917493076016,0.47790432869870253,0.3718701473044738,0.15022552399682362,0.210198625675318,0.38728668258081256,0.789801374324682,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.85,0.05,kinetic,900.0,1325.0,1550.0,True,state_0162,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,20.0,1250.0,0.8500459500920103,150.42018586998918,0.00280123913326122,0.13432535950950372,0.15214525261103196,0.010520231255437662,0.39584282648017427,0.40144623044803496,0.20271094307179074,0.11955494098796426,0.2975488570032865,0.8804450590120357,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.85,0.1,kinetic,900.0,1325.0,1550.0,True,state_0162,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,20.0,1250.0,0.8500459500920103,150.42018586998918,0.00280123913326122,0.13432535950950372,0.15214525261103196,0.010520231255437662,0.39584282648017427,0.40144623044803496,0.20271094307179074,0.11955494098796426,0.2975488570032865,0.8804450590120357,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.88,0.05,kinetic,900.0,1350.0,1550.0,True,state_0163,1,COMPLETE_WINDOW,5,1220.0,1220.0,1300.0,1310.0,80.0,True,True,mech_009,20.0,1250.0,0.8800067851215314,150.6655183691067,0.004436789127378044,0.18161723228261356,0.1242849860961229,0.007172949228749892,0.33418287309563005,0.4054910034126891,0.2603261234916808,0.07360300957153976,0.22070529482235568,0.9263969904284602,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.88,0.1,kinetic,900.0,1350.0,1550.0,True,state_0163,1,COMPLETE_WINDOW,8,1220.0,1220.0,1325.0,1335.0,105.0,True,True,mech_009,20.0,1250.0,0.8800067851215314,150.6655183691067,0.004436789127378044,0.18161723228261356,0.1242849860961229,0.007172949228749892,0.33418287309563005,0.4054910034126891,0.2603261234916808,0.07360300957153976,0.22070529482235568,0.9263969904284602,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.72,0.05,kinetic,900.0,1325.0,1550.0,True,state_0164,1,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,100.0,1250.0,0.7200601118613073,150.02241526209573,0.0001494350806382272,0.014915319525466356,0.1628171334766783,0.011903502222120776,0.5794010042393171,0.3134310073773132,0.10716798838336972,0.36766408023861885,0.4651242977211293,0.6323359197613811,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.72,0.1,kinetic,900.0,1325.0,1550.0,True,state_0164,1,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,100.0,1250.0,0.7200601118613073,150.02241526209573,0.0001494350806382272,0.014915319525466356,0.1628171334766783,0.011903502222120776,0.5794010042393171,0.3134310073773132,0.10716798838336972,0.36766408023861885,0.4651242977211293,0.6323359197613811,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0165,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,100.0,1250.0,0.7502358950502416,150.06615949759802,0.00044106331732014797,0.03809437843896416,0.17001210214337484,0.012924657696525399,0.544908713226244,0.334962626198024,0.12012866057573189,0.30853916706748497,0.4421814781578899,0.691460832932515,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0165,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,100.0,1250.0,0.7502358950502416,150.06615949759802,0.00044106331732014797,0.03809437843896416,0.17001210214337484,0.012924657696525399,0.544908713226244,0.334962626198024,0.12012866057573189,0.30853916706748497,0.4421814781578899,0.691460832932515,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.8,0.05,kinetic,900.0,1325.0,1550.0,True,state_0166,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,100.0,1250.0,0.80005213938856,150.18498605093077,0.0012332403395384972,0.08011052163125469,0.17225116996535517,0.013267622257854605,0.4778520357978494,0.37189079123462965,0.150257172967521,0.2101240558484121,0.38722381318285215,0.7898759441515879,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.8,0.1,kinetic,900.0,1325.0,1550.0,True,state_0166,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,100.0,1250.0,0.80005213938856,150.18498605093077,0.0012332403395384972,0.08011052163125469,0.17225116996535517,0.013267622257854605,0.4778520357978494,0.37189079123462965,0.150257172967521,0.2101240558484121,0.38722381318285215,0.7898759441515879,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.85,0.05,kinetic,900.0,1325.0,1550.0,True,state_0167,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,100.0,1250.0,0.8500112471557395,150.42019077394463,0.0028012718262975037,0.13425872101983855,0.15216847928458543,0.01052328290777682,0.3959139882511284,0.4014259186808077,0.2026600930680639,0.11961557004620882,0.2976258750402033,0.8803844299537912,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.85,0.1,kinetic,900.0,1325.0,1550.0,True,state_0167,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,100.0,1250.0,0.8500112471557395,150.42019077394463,0.0028012718262975037,0.13425872101983855,0.15216847928458543,0.01052328290777682,0.3959139882511284,0.4014259186808077,0.2026600930680639,0.11961557004620882,0.2976258750402033,0.8803844299537912,LOWER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.88,0.05,kinetic,900.0,1350.0,1550.0,True,state_0168,1,COMPLETE_WINDOW,5,1220.0,1220.0,1300.0,1310.0,80.0,True,True,mech_009,100.0,1250.0,0.8800164294157446,150.6658593154051,0.00443906210270067,0.18161736572216017,0.12427363798381623,0.007171724452484818,0.3341658196518177,0.40548421082638564,0.2603499695217966,0.0735911779448023,0.22067834553869536,0.9264088220551977,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1250.0,0.88,0.1,kinetic,900.0,1350.0,1550.0,True,state_0168,1,COMPLETE_WINDOW,8,1220.0,1220.0,1325.0,1335.0,105.0,True,True,mech_009,100.0,1250.0,0.8800164294157446,150.6658593154051,0.00443906210270067,0.18161736572216017,0.12427363798381623,0.007171724452484818,0.3341658196518177,0.40548421082638564,0.2603499695217966,0.0735911779448023,0.22067834553869536,0.9264088220551977,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.72,0.05,kinetic,900.0,1325.0,1550.0,True,state_0169,1,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1300.0,0.7204867201069804,150.0615703069364,0.0004104687129093539,0.01552222720304391,0.38243949434963065,0.0569474200008514,0.578884877388549,0.3137834304536381,0.10733169215781288,0.36686500617451023,0.46507353076921376,0.6331349938254898,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.72,0.1,kinetic,900.0,1325.0,1550.0,True,state_0169,1,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1300.0,0.7204867201069804,150.0615703069364,0.0004104687129093539,0.01552222720304391,0.38243949434963065,0.0569474200008514,0.578884877388549,0.3137834304536381,0.10733169215781288,0.36686500617451023,0.46507353076921376,0.6331349938254898,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0170,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1300.0,0.7501791160074557,150.31951086818862,0.0021300724545907693,0.037559855527431865,0.3975287591370935,0.061116899515454626,0.545727218520961,0.3341706683863545,0.12010211309268448,0.3095742842045357,0.4426586852725076,0.6904257157954643,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0170,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1300.0,0.7501791160074557,150.31951086818862,0.0021300724545907693,0.037559855527431865,0.3975287591370935,0.061116899515454626,0.545727218520961,0.3341706683863545,0.12010211309268448,0.3095742842045357,0.4426586852725076,0.6904257157954643,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.8,0.05,kinetic,900.0,1325.0,1550.0,True,state_0171,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1300.0,0.800111916368437,151.03426168606867,0.006895077907124497,0.07936176686226588,0.40005054498563175,0.062306669655164626,0.4803668208488051,0.3693186014782513,0.15031457767294357,0.21248200990207955,0.3888025857393509,0.7875179900979205,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.8,0.1,kinetic,900.0,1325.0,1550.0,True,state_0171,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1300.0,0.800111916368437,151.03426168606867,0.006895077907124497,0.07936176686226588,0.40005054498563175,0.062306669655164626,0.4803668208488051,0.3693186014782513,0.15031457767294357,0.21248200990207955,0.3888025857393509,0.7875179900979205,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.85,0.05,kinetic,900.0,1325.0,1550.0,True,state_0172,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,1.0,1300.0,0.8501200865329586,152.45234753915275,0.016348983594351694,0.13636678532457513,0.3506163278591189,0.05024607127260272,0.4012352785499833,0.3958924384061181,0.20287228304389857,0.12309279965801723,0.301892957052849,0.8769072003419828,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.85,0.1,kinetic,900.0,1325.0,1550.0,True,state_0172,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,1.0,1300.0,0.8501200865329586,152.45234753915275,0.016348983594351694,0.13636678532457513,0.3506163278591189,0.05024607127260272,0.4012352785499833,0.3958924384061181,0.20287228304389857,0.12309279965801723,0.301892957052849,0.8769072003419828,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.88,0.05,kinetic,900.0,1350.0,1550.0,True,state_0173,1,COMPLETE_WINDOW,6,1220.0,1220.0,1310.0,1320.0,90.0,True,True,mech_009,1.0,1300.0,0.8800102824358241,153.92326138977631,0.026155075931842096,0.1880637794216719,0.2850375908069717,0.0352825674861974,0.342867905799395,0.3969216698974571,0.2602104243031479,0.07760817324432256,0.22724201564308777,0.9223918267556774,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.88,0.1,kinetic,900.0,1350.0,1550.0,True,state_0173,1,COMPLETE_WINDOW,8,1220.0,1220.0,1325.0,1335.0,105.0,True,True,mech_009,1.0,1300.0,0.8800102824358241,153.92326138977631,0.026155075931842096,0.1880637794216719,0.2850375908069717,0.0352825674861974,0.342867905799395,0.3969216698974571,0.2602104243031479,0.07760817324432256,0.22724201564308777,0.9223918267556774,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.72,0.05,kinetic,900.0,1325.0,1550.0,True,state_0174,1,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,5.0,1300.0,0.7201812882123609,150.11998786606569,0.0007999191071045667,0.014576213049212436,0.38157554003573224,0.05676075454029961,0.5796133409701733,0.31317213997781657,0.10721451905201028,0.3678656785278541,0.46512430251717485,0.6321343214721459,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.72,0.1,kinetic,900.0,1325.0,1550.0,True,state_0174,1,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,5.0,1300.0,0.7201812882123609,150.11998786606569,0.0007999191071045667,0.014576213049212436,0.38157554003573224,0.05676075454029961,0.5796133409701733,0.31317213997781657,0.10721451905201028,0.3678656785278541,0.46512430251717485,0.6321343214721459,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0175,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,5.0,1300.0,0.7500128117356167,150.37904527327666,0.002526968488511064,0.03671434304922696,0.39683884893593996,0.06097415956064722,0.5463257376766288,0.33365219962693177,0.12002206269643938,0.31028417004448294,0.4426999015117329,0.6897158299555171,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0175,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,5.0,1300.0,0.7500128117356167,150.37904527327666,0.002526968488511064,0.03671434304922696,0.39683884893593996,0.06097415956064722,0.5463257376766288,0.33365219962693177,0.12002206269643938,0.31028417004448294,0.4426999015117329,0.6897158299555171,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.8,0.05,kinetic,900.0,1325.0,1550.0,True,state_0176,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,5.0,1300.0,0.8000964338782299,151.09618890433023,0.007307926028868223,0.07864865870445223,0.3995853563733602,0.06222498896287498,0.4807515965757049,0.3689463419902523,0.15030206143404287,0.2128018803368411,0.3888300690833266,0.7871981196631589,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.8,0.1,kinetic,900.0,1325.0,1550.0,True,state_0176,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,5.0,1300.0,0.8000964338782299,151.09618890433023,0.007307926028868223,0.07864865870445223,0.3995853563733602,0.06222498896287498,0.4807515965757049,0.3689463419902523,0.15030206143404287,0.2128018803368411,0.3888300690833266,0.7871981196631589,UPPER_BOUND_RIGHT_CENSORED
mech_009,persistent_tj_multihit_q1,150.0,1300.0,0.85,0.05,kinetic,900.0,1325.0,1550.0,True,state_0177,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,5.0,1300.0,0.8500355367387442,152.51292757576692,0.016752850505112823,0.13558285691730765,0.3505111477492401,0.05025472013327581,0.40167655048201895,0.39558136068883276,0.2027420888291482,0.12340105481523522,0.3021908332763301,0.8765989451847648,UPPER_BOUND_RIGHT_CENSORED
