mechanism_id,mechanism_mode,G0_nm,T1_C,heating_rate_C_min,rho_switch,first_step_budget_h,first_step_attained,reason,t1_s,T_at_switch_C,reached_nominal_T1,rho1,G1_nm,first_step_growth_fraction,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,f_iso
mech_019,persistent_tj_multihit_q1,75.0,1400.0,20.0,0.75,96,True,,6290.0358240231235,1400.0,True,0.7505683522576609,83.38280441744652,0.11177072556595363,0.03740721224006481,1.424757673405391e-05,1.2246842734829133e-06,7.193533475580372,1.1117707255659537,6.470338991808279,0.993843139146043,0.5346794264045085,0.3450309415488816,0.12028963204660988,0.18133640051148936,0.1710291008088769,0.8186635994885106,0.12028963204660988
mech_019,persistent_tj_multihit_q1,75.0,1400.0,20.0,0.8,96,True,,11184.992763342623,1400.0,True,0.800568352257661,91.99948787949884,0.2266598383933179,0.08726397329258322,1.0983993846699627e-05,2.85695750453695e-06,7.246771016703197,1.226659838393318,5.9077266491377385,0.9941244128580207,0.4559894253725491,0.3933578499038331,0.1506527247236178,0.1270451388880287,0.18039568002667317,0.8729548611119713,0.15065272472361776
mech_019,persistent_tj_multihit_q1,75.0,1400.0,20.0,0.85,96,True,,22639.766087741256,1400.0,True,0.850093351925528,107.234218340703,0.42978957787603994,0.15528266436636523,9.391147257188904e-06,5.083838800217516e-06,6.579787600794738,1.4297895778760399,4.601927236432265,0.9894781625306358,0.36851069537653913,0.4285375795248331,0.20295172509862783,0.0794812048760346,0.18123244724748955,0.9205187951239654,0.20295172509862783
mech_019,persistent_tj_multihit_q1,75.0,1400.0,20.0,0.88,96,True,,37219.766087741256,1400.0,True,0.8801805937639487,126.7358132000149,0.6898108426668653,0.1995268431564302,8.50737303086839e-06,6.532360267404641e-06,5.592689312506373,1.6898108426668654,3.3096540578944156,0.9754422540532652,0.313971366212724,0.42438658474268026,0.26164204904459576,0.057593327382804094,0.1768913129039109,0.9424066726171959,0.2616420490445958
mech_019,persistent_tj_multihit_q1,75.0,1400.0,20.0,0.9,96,True,,53959.766087741256,1400.0,True,0.9001318682855561,152.85292813399104,1.0380390417865473,0.21942095719692903,7.72213456362101e-06,7.183678746951202e-06,4.641721085446514,2.038039041786547,2.277542770416006,0.8417462438948002,0.27631068080889826,0.39782433688440816,0.32586498230669353,0.04685341119071962,0.17455838510330135,0.9531465888092804,0.3258649823066935
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.72,96,True,,1541.654289179193,1400.0,True,0.7201676912499313,79.20104283300964,0.0560139044401285,0.013711587404801086,1.722682175695149e-05,4.489071613083453e-07,6.989950210576067,1.0560139044401287,6.619183877395969,0.9926405176550733,0.5757327822521829,0.31705788396445067,0.10720933378336632,0.2134281581928147,0.16232579452882,0.7865718418071853,0.10720933378336633
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.75,96,True,,3115.6070587721006,1400.0,True,0.7501676912499312,83.85863278401365,0.11811510378684867,0.037035915674905086,1.429717926529552e-05,1.212528300425335e-06,7.195706502737368,1.1181151037868489,6.435568644379136,0.9938548743141391,0.5355192386346372,0.34438434532952333,0.12009641603583944,0.18292694284878197,0.17279041348216762,0.817073057151218,0.12009641603583944
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.8,96,True,,7977.445389807553,1400.0,True,0.8001676912499311,92.44759084956118,0.23263454466081573,0.08678147251183567,1.100347079350119e-05,2.8411607882691753e-06,7.252308104259573,1.2326345446608158,5.883583366759522,0.9941529333615922,0.45711283679574777,0.39254027326202495,0.15034688994222734,0.1283101095223922,0.182030996906971,0.8716898904776078,0.15034688994222734
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.85,96,True,,19595.01993389066,1400.0,True,0.8504471013860782,107.91911515363174,0.4389215353817565,0.15567417463880193,9.375114301604578e-06,5.096656554999218e-06,6.573210116397623,1.4389215353817566,4.5681504896329885,0.9894179179541217,0.368467354980444,0.4280585576203573,0.20347408739919876,0.07971812862988192,0.1825365338944368,0.9202818713701181,0.20347408739919876
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.88,96,True,,33995.01993389066,1400.0,True,0.88013959800909,127.21916489837096,0.6962555319782795,0.1992398617030879,8.502261399126795e-06,6.522964708322771e-06,5.595512972377132,1.6962555319782795,3.2987441260405466,0.9755010105009676,0.3146525244115675,0.4238198172776701,0.2615276583107624,0.05798659816199536,0.1779667652250959,0.9420134018380046,0.2615276583107624
mech_019,persistent_tj_multihit_q1,75.0,1400.0,100.0,0.9,96,True,,50735.01993389066,1400.0,True,0.9001324475403859,153.3442418775092,1.0445898917001228,0.21917877979796296,7.715790359047786e-06,7.175750039246299e-06,4.641869623679518,2.044589891700123,2.2703181907153507,0.8417616706336695,0.2768722556164181,0.3972861452848067,0.32584159909877514,0.047116474869869474,0.1753495855041317,0.9528835251301305,0.3258415990987752
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.72,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.75,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.8,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.85,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.88,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,0.2,0.9,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.72,96,True,,76919.9999999342,1306.9999999989031,False,0.7201284109547921,75.29345408981958,0.003912721197594351,0.01614556307820224,4.134768546881519e-06,1.0590492356706147e-07,1.3980212669667555,1.0039127211975944,1.3925725189526619,0.40748396424523703,0.573527182292688,0.3192786209980198,0.10719419670929224,0.20314412720873354,0.14889929046288186,0.7968558727912665,0.10719419670929227
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.75,96,True,,80819.54798299762,1371.9924663832937,False,0.7509143675469879,77.69919707177871,0.035989294290382834,0.03905778505711322,9.00247641667453e-06,8.031823558789607e-07,4.498820069368758,1.0359892942903828,4.342535288890505,0.9388415066621125,0.5302410305516546,0.34930291469599545,0.12045605475235,0.16813119084434314,0.15181745896630916,0.8318688091556569,0.12045605475235
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.8,96,True,,85149.59023959251,1444.1598373265417,False,0.800914367546988,86.93339112927386,0.15911188172365143,0.09153764151070522,2.366405185590793e-05,6.049551354332048e-06,14.581049016003773,1.1591118817236514,12.579500948882602,0.999992753512193,0.4497989725026224,0.3992788825173335,0.15092214498004408,0.11822615861980212,0.16483235978351674,0.8817738413801979,0.1509221449800441
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.85,96,True,,91236.38334213244,1450.0,True,0.8508940889097232,106.73530940161012,0.42313745868813496,0.17884432549429696,2.3117590000761808e-05,1.2935154568254647e-05,14.57781736709481,1.4231374586881351,10.243435922579687,0.9999927315640597,0.3632871955652673,0.43235638800102244,0.20435641643371022,0.07718993839154054,0.1802484990627714,0.9228100616084595,0.20435641643371022
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.88,96,True,,98616.38334213244,1450.0,True,0.8803629585161759,130.1308783742382,0.7350783783231759,0.22997259225716793,2.078230656348358e-05,1.6633074709454665e-05,12.470214929621836,1.7350783783231758,7.187119086616347,0.9999482835157593,0.3132190237893132,0.42384132231659283,0.26293965389409396,0.05878991806252509,0.1854378266134833,0.9412100819374749,0.26293965389409396
mech_019,persistent_tj_multihit_q1,75.0,1450.0,1.0,0.9,96,True,,107076.38334213244,1450.0,True,0.9002534606134754,162.2378926931799,1.163171902575732,0.24833380474835048,1.8480666245182558e-05,1.7961073911987865e-05,10.399468667866484,2.163171902575732,4.807509128370071,0.9980064063645337,0.279005631359071,0.39288036622189226,0.32811400241903677,0.0501819494545972,0.19256690069365023,0.9498180505454028,0.32811400241903677
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.72,96,True,,16511.99999998892,1400.9999999990764,False,0.7202916746020598,77.1904711397077,0.029206281862769287,0.014261661237791885,1.735898862149211e-05,4.745969772581157e-07,7.092536389101212,1.0292062818627694,6.891268071415546,0.9932727859818614,0.5747939617634875,0.31794919689776696,0.10725684133874547,0.2081249957073703,0.15519120709883738,0.7918750042926297,0.10725684133874547
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.75,96,True,,17474.437556722012,1450.0,True,0.7501970162671103,82.91572093121992,0.10554294574959897,0.03887991929288626,3.113171594072565e-05,2.812042060964282e-06,15.886686826027335,1.105542945749599,14.370031383317789,0.9999978716452111,0.5348806273662537,0.34500802801381475,0.12011134461993148,0.18079576073216264,0.16957684218018754,0.8192042392678374,0.12011134461993146
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.8,96,True,,19972.432001224206,1450.0,True,0.8001970162671104,94.03357463327426,0.2537809951103234,0.09621972801617601,2.5841535651964176e-05,6.959220265807916e-06,16.075266833372677,1.2537809951103234,12.821431251602416,0.9999982177533042,0.45790681916297676,0.3917036917563659,0.15038948908065733,0.1306210292542055,0.18743269170615695,0.8693789707457945,0.15038948908065733
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.85,96,True,,25841.93473966823,1450.0,True,0.8501970162671104,112.91883428606907,0.5055844571475876,0.17776925964866797,2.2756881197672354e-05,1.2857398995938733e-05,14.659031818513538,1.5055844571475876,9.736439393301044,0.9999932635936316,0.37298631616959216,0.4236933365102977,0.20332034732011003,0.08468986981824489,0.19695164029945944,0.9153101301817551,0.20332034732011006
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.88,96,True,,33221.93473966823,1450.0,True,0.8804690112498307,136.59480981185825,0.8212641308247768,0.22744811669683754,2.0475065180161324e-05,1.6450488644806523e-05,12.483261935328922,1.8212641308247768,6.8541743748479576,0.9999489044360554,0.3211841903079851,0.41571918297084376,0.26309662672117107,0.06347814828992004,0.19862962591524236,0.93652185171008,0.2630966267211711
mech_019,persistent_tj_multihit_q1,75.0,1450.0,5.0,0.9,96,True,,41501.93473966823,1450.0,True,0.9002541444007295,168.52213844426427,1.2469618459235237,0.2450056699743306,1.8240961387724304e-05,1.7720362121960713e-05,10.410648951775459,2.246961845923524,4.6332112717724305,0.998024731775544,0.28629988466336487,0.3859234227365284,0.3277766926001067,0.05372155373407761,0.2031770446995309,0.9462784462659224,0.3277766926001068
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.72,96,True,,4462.8966584593445,1450.0,True,0.720437603740107,79.51640597868601,0.06021874638248013,0.014509961422991206,3.599690452095263e-05,1.0494523282584576e-06,15.452906975373244,1.0602187463824801,14.575206322373889,0.999996800144156,0.5754471982941876,0.3172397962690926,0.1073130054367199,0.21384519555920256,0.16343585110271242,0.7861548044407974,0.1073130054367199
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.75,96,True,,5274.432247415744,1450.0,True,0.750437603740107,85.6565195534324,0.1420869273790987,0.0399961523646644,3.113440369500785e-05,2.892775107862705e-06,15.936060949436419,1.1420869273790988,13.953457103310912,0.9999979682555863,0.5359229319862444,0.34384926659376885,0.12022780141998679,0.18640936588692225,0.17910996347899266,0.8135906341130777,0.1202278014199868
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.8,96,True,,7783.208325591554,1450.0,True,0.8004376037401071,96.6454446073802,0.28860592809840263,0.09722071557552396,2.5729580127938394e-05,7.031618027186588e-06,16.107480124125026,1.2886059280984026,12.499927070718085,0.9999982709947626,0.4596925159261724,0.3897314643038138,0.15057601977001375,0.13443655975528357,0.19559447845028588,0.8655634402447164,0.15057601977001375
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.85,96,True,,13642.513095437327,1450.0,True,0.850437603740107,115.4988418166582,0.5399845575554426,0.17765397979698258,2.2616568072002045e-05,1.2849061226786514e-05,14.66253311987525,1.5399845575554427,9.521220877143353,0.9999932856376065,0.37531877786314155,0.4210000233821755,0.20368119875468305,0.08703460074223657,0.20330328820833266,0.9129653992577634,0.203681198754683
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.88,96,True,,20842.22626641825,1450.0,True,0.8801976355665537,138.7322536871527,0.8497633824953694,0.2258772019276908,2.039637896029736e-05,1.6336870137222872e-05,12.515961879788103,1.8497633824953696,6.76625021244815,0.9999504283039525,0.32435227145903955,0.41328154854446597,0.2623661799964944,0.06541044106364746,0.2037051357872014,0.9345895589363525,0.2623661799964944
mech_019,persistent_tj_multihit_q1,75.0,1450.0,20.0,0.9,96,True,,29122.22626641825,1450.0,True,0.9001718918101914,170.8149174776606,1.2775322330354746,0.24365337043106788,1.8162239835847955e-05,1.7622555252403418e-05,10.422873627392187,2.277532233035475,4.576389074195746,0.9980445804971524,0.28891114567297144,0.38372275953296997,0.3273660947940586,0.05509245529456519,0.20729566048254022,0.9449075447054348,0.32736609479405854
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.72,96,True,,1206.9847119268343,1450.0,True,0.7204672199975682,80.5882682914224,0.07451024388563193,0.014689958699873351,3.6058791908644325e-05,1.0624708715748333e-06,15.472529627326113,1.074510243885632,14.399611092933394,0.9999968585796041,0.5757191015746488,0.31695648286351596,0.10732441556183529,0.21648406346673144,0.16731706087845133,0.7835159365332686,0.10732441556183529
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.75,96,True,,2021.6241407173588,1450.0,True,0.7504672199975683,86.68983291345346,0.15586443884604612,0.04028948118472192,3.1148388859564293e-05,2.913990506317652e-06,15.955199055190585,1.1558644388460462,13.803694031040015,0.9999980045172151,0.5363482254100663,0.34340957433696856,0.1202422002529651,0.18857997309200425,0.18277330919526757,0.8114200269079958,0.12024220025296513
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.8,96,True,,4532.912621791893,1450.0,True,0.8004672199975682,97.63866577072119,0.3018488769429492,0.09748041862261085,2.5694100349809878e-05,7.050401396726724e-06,16.121415255070673,1.3018488769429493,12.383476715767186,0.9999982935326832,0.46041452728772325,0.3889857909329615,0.15059968177931526,0.135952126651659,0.1987686822888154,0.864047873348341,0.15059968177931526
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.85,96,True,,10383.581327447313,1450.0,True,0.8504672199975682,116.47027999445613,0.5529370665927484,0.1775037279566299,2.2567324908995714e-05,1.2838194061872249e-05,14.667702094370444,1.5529370665927487,9.445136193801078,0.9999933180499702,0.3762662928058693,0.4200058727200351,0.2037278344740956,0.08798580287527946,0.20579032387725715,0.9120141971247205,0.2037278344740956
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.88,96,True,,17582.950171425007,1450.0,True,0.8802656123970415,139.76597167395695,0.8635462889860928,0.22551654728672826,2.0349857098992092e-05,1.63107853089024e-05,12.512735915361784,1.863546288986093,6.714475507968003,0.999950279999114,0.32523048647456937,0.41223117015910765,0.2625383433663229,0.06605344755519948,0.20570558520560944,0.9339465524448005,0.262538343366323
mech_019,persistent_tj_multihit_q1,75.0,1450.0,100.0,0.9,96,True,,25862.950171425007,1450.0,True,0.900243659507385,171.9583104049234,1.2927774720656453,0.24316954222144713,1.8116843292125506e-05,1.7587561731313892e-05,10.415081337834721,2.2927774720656453,4.542560917807432,0.9980319511309889,0.28968927996183097,0.3826730763652655,0.32763764367290354,0.05558162449175663,0.20895834880785003,0.9444183755082434,0.32763764367290354
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.72,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.75,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.8,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.85,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.88,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,0.2,0.9,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.72,96,True,,76919.9999999342,1306.9999999989031,False,0.7201284109547921,75.29345408981958,0.003912721197594351,0.01614556307820224,4.134768546881519e-06,1.0590492356706147e-07,1.3980212669667555,1.0039127211975944,1.3925725189526619,0.40748396424523703,0.573527182292688,0.3192786209980198,0.10719419670929224,0.20314412720873354,0.14889929046288186,0.7968558727912665,0.10719419670929227
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.75,96,True,,80819.54798299762,1371.9924663832937,False,0.7509143675469879,77.69919707177871,0.035989294290382834,0.03905778505711322,9.00247641667453e-06,8.031823558789607e-07,4.498820069368758,1.0359892942903828,4.342535288890505,0.9388415066621125,0.5302410305516546,0.34930291469599545,0.12045605475235,0.16813119084434314,0.15181745896630916,0.8318688091556569,0.12045605475235
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.8,96,True,,85149.59023959251,1444.1598373265417,False,0.800914367546988,86.93339112927386,0.15911188172365143,0.09153764151070522,2.366405185590793e-05,6.049551354332048e-06,14.581049016003773,1.1591118817236514,12.579500948882602,0.999992753512193,0.4497989725026224,0.3992788825173335,0.15092214498004408,0.11822615861980212,0.16483235978351674,0.8817738413801979,0.1509221449800441
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.85,96,True,,89368.57541903928,1500.0,True,0.8509143675469879,110.27796922756077,0.47037292303414363,0.1956647000971214,5.482508822157853e-05,2.9896700328227074e-05,31.041264125963977,1.4703729230341436,21.111150538538016,0.9999999999989416,0.3647966047324195,0.43062541077933353,0.204577984488247,0.08004618765408322,0.19052284214681603,0.9199538123459168,0.204577984488247
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.88,96,True,,93418.1450859273,1500.0,True,0.8809143675469879,139.4815236753716,0.8597536490049545,0.2594199750063297,4.770158348537845e-05,3.9638224207384764e-05,26.60074879693086,1.8597536490049549,14.303372283293198,0.9999999999226674,0.31676872853972193,0.4178562741797971,0.2653749972804809,0.06338139209976668,0.20606012582863897,0.9366186079002333,0.265374997280481
mech_019,persistent_tj_multihit_q1,75.0,1500.0,1.0,0.9,96,True,,97918.1450859273,1500.0,True,0.9005852356995511,177.7172810589789,1.369563747453052,0.2743478163469644,4.129132082679035e-05,4.191913230622299e-05,22.222096503853088,2.369563747453052,9.378138287158857,0.999999939654684,0.285287398373464,0.38298507130309056,0.3317275303234455,0.056107079569998386,0.22044948090576866,0.9438929204300016,0.33172753032344543
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.72,96,True,,16511.99999998892,1400.9999999990764,False,0.7202916746020598,77.1904711397077,0.029206281862769287,0.014261661237791885,1.735898862149211e-05,4.745969772581157e-07,7.092536389101212,1.0292062818627694,6.891268071415546,0.9932727859818614,0.5747939617634875,0.31794919689776696,0.10725684133874547,0.2081249957073703,0.15519120709883738,0.7918750042926297,0.10725684133874547
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.75,96,True,,17423.958865180877,1476.9965720984064,False,0.7504011917966376,83.1656996037042,0.10887599471605597,0.0394970114421678,4.733651043076255e-05,4.3007407950920395e-06,23.930262970219935,1.108875994716056,21.580648408163647,0.9999999989908733,0.5346539818022836,0.3451360101707351,0.1202100080269813,0.18103659759447754,0.17042109584199805,0.8189634024055225,0.12021000802698131
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.8,96,True,,18822.34576286951,1500.0,True,0.8004011917966376,97.37730610760472,0.29836408143472964,0.10843340767286327,5.913949544479919e-05,1.6568144857784518e-05,34.16543585124099,1.2983640814347297,26.314218284202074,0.9999999999999489,0.4591373690427144,0.3902912127730788,0.1505714181842068,0.13521307937533533,0.19867366786889717,0.8647869206246647,0.1505714181842068
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.85,96,True,,22008.45090701095,1500.0,True,0.8504011917966375,120.30483304160379,0.6040644405547172,0.20620827601595776,5.2347849718808335e-05,3.1507712071668274e-05,31.276788459609566,1.6040644405547173,19.49846132664934,0.9999999999991576,0.377538762960405,0.4185041914504769,0.203957045589118,0.09117839462561494,0.21762136159587198,0.908821605374385,0.20395704558911795
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.88,96,True,,25921.322317962917,1500.0,True,0.8804011917966376,148.07366774979047,0.9743155699972064,0.25834560787589234,4.637805525763861e-05,3.9474065664094945e-05,26.72512706552406,1.9743155699972066,13.536400903510007,0.9999999999314041,0.32887110636822736,0.40706039154468376,0.26406850208708893,0.07069657974021204,0.22525439905919364,0.929303420259788,0.2640685020870889
mech_019,persistent_tj_multihit_q1,75.0,1500.0,5.0,0.9,96,True,,30417.448233678122,1500.0,True,0.9005463649427965,186.6370432023874,1.4884939093651652,0.2702172474734524,4.0339181199374205e-05,4.1287999660757574e-05,22.216135486770387,2.488493909365165,8.927542640615867,0.9999999393249946,0.29521125117305674,0.3733995044176018,0.3313892444093414,0.06133955861142604,0.23553019162179012,0.938660441388574,0.3313892444093415
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.72,96,True,,4410.000000000242,1495.0000000000805,False,0.7200023004425287,79.72655685246029,0.06302075803280388,0.014506420656483556,6.97191599725393e-05,2.060707135419663e-06,30.34714553088529,1.063020758032804,28.548027215427904,0.999999999997927,0.5760517318752366,0.31680211158562344,0.10714615653913993,0.21495478794831557,0.1642767975134014,0.7850452120516844,0.10714615653913993
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.75,96,True,,4857.361383194657,1500.0,True,0.7504656017073819,87.89538247859043,0.17193843304787246,0.04409917010316104,6.712868514418174e-05,6.738158046102834e-06,33.78530345413314,1.1719384330478726,28.828565137391518,0.9999999999999261,0.5365775720561515,0.34317959069993537,0.12024283724391302,0.19103592716869,0.18727874755907892,0.80896407283131,0.120242837243913
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.8,96,True,,6226.945780614901,1500.0,True,0.8004656017073819,101.56541480219276,0.3542055306959035,0.11220993989694078,5.8354052808811215e-05,1.7145182269883356e-05,34.27780603048151,1.3542055306959035,25.312114929014296,0.9999999999999541,0.46239325558302885,0.38697891193129713,0.15062783248567402,0.141750087868885,0.21220398461985712,0.858249912131115,0.15062783248567402
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.85,96,True,,9395.466194878289,1500.0,True,0.850465601707382,124.13708930380446,0.6551611907173928,0.20626658464300338,5.170092650772539e-05,3.151662137185613e-05,31.30036368783601,1.6551611907173929,18.910764621220707,0.9999999999991765,0.3815194275341201,0.41441204006075966,0.20406853240512018,0.09511773316453431,0.22755755677589729,0.9048822668354657,0.20406853240512024
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.88,96,True,,13283.44647013385,1500.0,True,0.8804656017073819,151.9212625535103,1.0256168340468041,0.2565412137894163,4.591054073512518e-05,3.91983622324048e-05,26.71823228306241,2.025616834046804,13.190170931628947,0.9999999990417361,0.33267578778271034,0.40309568359641157,0.2642285286208781,0.07344617223660199,0.233171681078156,0.926553827763398,0.2642285286208781
mech_019,persistent_tj_multihit_q1,75.0,1500.0,20.0,0.9,96,True,,17597.73567449883,1500.0,True,0.9000356814796286,189.1081574433176,1.5214420992442346,0.2680515564592731,4.016795591330814e-05,4.095709165730926e-05,22.33796236527385,2.521442099244235,8.859200999288987,0.9999999457201401,0.2996031062221266,0.3712007441664221,0.3291961496114512,0.06365643307016,0.2416169600868019,0.93634356692984,0.32919614961145116
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.72,96,True,,1058.3346808355477,1500.0,True,0.7208766464507146,82.19547557267718,0.09593967430236243,0.01641711147172881,7.476686753629071e-05,2.5084619846183285e-06,32.77581989737467,1.0959396743023624,29.906591271311196,0.999999999999803,0.5754824696279598,0.31703541917263556,0.10748211119940468,0.21984936678244893,0.17321182749716624,0.7801506332175511,0.10748211119940469
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.75,96,True,,1506.1497748197592,1500.0,True,0.7508766464507145,89.96132418097453,0.19948432241299371,0.045869057041403205,6.689855852389735e-05,7.008588938242318e-06,33.876186760942296,1.1994843224129936,28.242292231709893,0.9999999999999324,0.5368113051316064,0.3427467216505253,0.1204419732178684,0.1948013456366089,0.1946479093652428,0.8051986543633911,0.1204419732178684
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.8,96,True,,2888.106125437492,1500.0,True,0.8008766464507144,103.47727805965333,0.37969704079537775,0.11382300581995142,5.80196310333844e-05,1.7391651604852754e-05,34.318096332048256,1.3796970407953777,24.873646400128766,0.9999999999999559,0.46305842079352305,0.38599513764478455,0.15094644156169237,0.14411105584896022,0.2181914696379077,0.8558889441510398,0.1509464415616924
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.85,96,True,,6072.445976884577,1500.0,True,0.8508766464507145,126.0989896086997,0.6813198614493293,0.20677826826647538,5.138250390917856e-05,3.1594804365243347e-05,31.269996354790973,1.6813198614493294,18.59848150954194,0.999999999999152,0.38249468004843923,0.4128071092811863,0.20469821067037447,0.09651644729654463,0.23210668512303922,0.9034835527034554,0.2046982106703745
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.88,96,True,,9981.227971952238,1500.0,True,0.8808766464507145,154.1853152826458,1.0558042037686106,0.256121368718052,4.5618782786904154e-05,3.913421176337982e-05,26.641229201443238,2.0558042037686106,12.959030413794125,0.9999999989707665,0.3336059739186643,0.40106438245889514,0.2653296436224405,0.07442900019271426,0.2368677484376598,0.9255709998072857,0.2653296436224405
mech_019,persistent_tj_multihit_q1,75.0,1500.0,100.0,0.9,96,True,,14297.559513244267,1500.0,True,0.9003314770822369,191.6999384532284,1.5559991793763788,0.26695678264466377,3.990075578727143e-05,4.07898150629807e-05,22.259407279904927,2.555999179376379,8.708691090165315,0.9999999416781139,0.3005316273229829,0.36905302810334695,0.3304153445736702,0.06450033141111555,0.2448398100278485,0.9354996685888844,0.33041534457367017
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.72,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.75,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.8,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.85,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.88,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_019,persistent_tj_multihit_q1,100.0,1250.0,0.2,0.9,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
