parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,state_group_id,equivalent_route_count,boundary_status,n_success,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0713,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,1.0,1250.0,0.8500150874307512,225.01345398108887,5.979547150610011e-05,0.18862453640956756,0.15310694652242593,0.0012883016350071497,0.4232378408070385,0.37402841042474755,0.2027337487682139,0.18754337986537173,0.5154157532076072,0.8124566201346283,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0714,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7201615649283771,225.0008041802582,3.5741344808886624e-06,0.03356296050155082,0.13407457376284868,0.0007922768078109099,0.5815186479966644,0.3112747764040206,0.1072065755993149,0.49850057064479514,0.7520479644696374,0.5014994293552049,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0714,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7201615649283771,225.0008041802582,3.5741344808886624e-06,0.03356296050155082,0.13407457376284868,0.0007922768078109099,0.5815186479966644,0.3112747764040206,0.1072065755993149,0.49850057064479514,0.7520479644696374,0.5014994293552049,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0715,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7501694525833273,225.002128045648,9.457980657745995e-06,0.0796968107200664,0.146854216680231,0.0011064196281660443,0.5512704903387046,0.32863446147390263,0.12009504818739279,0.42958507033241633,0.7223693066780286,0.5704149296675837,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0715,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7501694525833273,225.002128045648,9.457980657745995e-06,0.0796968107200664,0.146854216680231,0.0011064196281660443,0.5512704903387046,0.32863446147390263,0.12009504818739279,0.42958507033241633,0.7223693066780286,0.5704149296675837,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0716,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8000780447144273,225.00580255676488,2.5789141177230906e-05,0.14463318814455947,0.1609807220244562,0.0015452786657951245,0.4930247261732814,0.3567009897031215,0.15027428412359708,0.3076533660737628,0.647579871202814,0.6923466339262372,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0716,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8000780447144273,225.00580255676488,2.5789141177230906e-05,0.14463318814455947,0.1609807220244562,0.0015452786657951245,0.4930247261732814,0.3567009897031215,0.15027428412359708,0.3076533660737628,0.647579871202814,0.6923466339262372,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0717,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,5.0,1250.0,0.8500150369076891,225.01366806363194,6.074694947528769e-05,0.18844973318553687,0.1530852520500248,0.0012876420423469925,0.4233268827478688,0.37394203186013725,0.20273108539199391,0.18760362936419583,0.5153786393183617,0.8123963706358042,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0717,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,5.0,1250.0,0.8500150369076891,225.01366806363194,6.074694947528769e-05,0.18844973318553687,0.1530852520500248,0.0012876420423469925,0.4233268827478688,0.37394203186013725,0.20273108539199391,0.18760362936419583,0.5153786393183617,0.8123963706358042,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.05,practical,900.0,1225.0,1550.0,True,state_0718,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1250.0,0.8800218801947732,225.02135662312057,9.491832498030009e-05,0.19906267922536244,0.12930904985424324,0.0006935103521955588,0.37070739452154594,0.36905541300474626,0.2602371924737078,0.12224845133093976,0.3920394318148279,0.8777515486690602,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.1,practical,900.0,1225.0,1550.0,True,state_0718,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1250.0,0.8800218801947732,225.02135662312057,9.491832498030009e-05,0.19906267922536244,0.12930904985424324,0.0006935103521955588,0.37070739452154594,0.36905541300474626,0.2602371924737078,0.12224845133093976,0.3920394318148279,0.8777515486690602,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0719,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.7202551179321606,225.00085259650024,3.789317778834326e-06,0.03365949187617827,0.1341046490504183,0.0007929321196739059,0.5814560783189386,0.31130147802185976,0.1072424436592017,0.49831979083790356,0.7519391413102873,0.5016802091620964,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0719,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.7202551179321606,225.00085259650024,3.789317778834326e-06,0.03365949187617827,0.1341046490504183,0.0007929321196739059,0.5814560783189386,0.31130147802185976,0.1072424436592017,0.49831979083790356,0.7519391413102873,0.5016802091620964,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0720,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.7502419054985111,225.00217656142684,9.673606341493723e-06,0.0797511799245482,0.14687131976982992,0.0011068912746037274,0.5512188046968884,0.3286512551543215,0.12012994014879004,0.42943839495364733,0.7222610145961491,0.5705616050463527,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0720,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.7502419054985111,225.00217656142684,9.673606341493723e-06,0.0797511799245482,0.14687131976982992,0.0011068912746037274,0.5512188046968884,0.3286512551543215,0.12012994014879004,0.42943839495364733,0.7222610145961491,0.5705616050463527,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0721,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.8001218890564084,225.00585185335746,2.6008237144247282e-05,0.14463853430308582,0.16097733155974614,0.0015451620755606577,0.49299121691289777,0.3567011268271222,0.15030765625998,0.3075646239257964,0.6474760852972892,0.6924353760742036,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0721,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.8001218890564084,225.00585185335746,2.6008237144247282e-05,0.14463853430308582,0.16097733155974614,0.0015451620755606577,0.49299121691289777,0.3567011268271222,0.15030765625998,0.3075646239257964,0.6474760852972892,0.6924353760742036,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0722,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,20.0,1250.0,0.8500380918038205,225.0137173256859,6.096589193728303e-05,0.1884308910555924,0.15306939822520382,0.0012871579445956627,0.42330737522394113,0.37392832128402087,0.20276430349203806,0.18756206278967857,0.5152914117153895,0.8124379372103214,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0722,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,20.0,1250.0,0.8500380918038205,225.0137173256859,6.096589193728303e-05,0.1884308910555924,0.15306939822520382,0.0012871579445956627,0.42330737522394113,0.37392832128402087,0.20276430349203806,0.18756206278967857,0.5152914117153895,0.8124379372103214,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.05,practical,900.0,1225.0,1550.0,True,state_0723,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1250.0,0.8800033733045621,225.02139537256457,9.509054473141987e-05,0.19903862579629172,0.12932831924839333,0.000693892603634505,0.37075742025842373,0.36905314141944245,0.2601894383221338,0.1222927660955665,0.39212777753821504,0.8777072339044335,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.1,practical,900.0,1225.0,1550.0,True,state_0723,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1250.0,0.8800033733045621,225.02139537256457,9.509054473141987e-05,0.19903862579629172,0.12932831924839333,0.000693892603634505,0.37075742025842373,0.36905314141944245,0.2601894383221338,0.1222927660955665,0.39212777753821504,0.8777072339044335,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0724,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7200071082315811,225.0008547582859,3.7989257150962254e-06,0.0332448766192564,0.13399025067619327,0.0007904439374959438,0.581699013609699,0.3111535709606981,0.10714741542960282,0.49887591111975593,0.7521442494345861,0.5011240888802441,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0724,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7200071082315811,225.0008547582859,3.7989257150962254e-06,0.0332448766192564,0.13399025067619327,0.0007904439374959438,0.581699013609699,0.3111535709606981,0.10714741542960282,0.49887591111975593,0.7521442494345861,0.5011240888802441,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0725,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500602886393792,225.00217959492704,9.687088564634097e-06,0.07947267495069278,0.14679672948071415,0.0011048392054044953,0.5514192409776655,0.3285382459602494,0.1200425130620851,0.4298756912893247,0.7224608720454988,0.5701243087106753,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0725,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500602886393792,225.00217959492704,9.687088564634097e-06,0.07947267495069278,0.14679672948071415,0.0011048392054044953,0.5514192409776655,0.3285382459602494,0.1200425130620851,0.4298756912893247,0.7224608720454988,0.5701243087106753,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0726,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8000251314513154,225.00585383799677,2.6017057763409766e-05,0.14451836600701934,0.16096289870638544,0.0015446606650413308,0.49311999413628993,0.3566460925047953,0.1502339133589148,0.30780914909048396,0.6476599336695726,0.692190850909516,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0726,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8000251314513154,225.00585383799677,2.6017057763409766e-05,0.14451836600701934,0.16096289870638544,0.0015446606650413308,0.49311999413628993,0.3566460925047953,0.1502339133589148,0.30780914909048396,0.6476599336695726,0.692190850909516,,,,,,,
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0727,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,100.0,1250.0,0.8500567673490653,225.01373347117206,6.103764965359915e-05,0.18843333531424555,0.1530587438175037,0.0012868323298194095,0.4232825516270718,0.373925964986882,0.20279148338604627,0.1875222960275783,0.515224479384228,0.8124777039724217,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0727,1,UPPER_BOUND_RIGHT_CENSORED,1,mech_019,100.0,1250.0,0.8500567673490653,225.01373347117206,6.103764965359915e-05,0.18843333531424555,0.1530587438175037,0.0012868323298194095,0.4232825516270718,0.373925964986882,0.20279148338604627,0.1875222960275783,0.515224479384228,0.8124777039724217,1245.0,1245.0,1245.0,nan,0.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.05,practical,900.0,1225.0,1550.0,True,state_0728,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,100.0,1250.0,0.8800135695044063,225.02141036439423,9.515717508545802e-05,0.1990332490584067,0.12931702253938243,0.0006936689194957379,0.3707403462753027,0.36904508717267726,0.26021456655202,0.12227347237486408,0.3920794992219403,0.8777265276251359,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.1,practical,900.0,1225.0,1550.0,True,state_0728,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,100.0,1250.0,0.8800135695044063,225.02141036439423,9.515717508545802e-05,0.1990332490584067,0.12931702253938243,0.0006936689194957379,0.3707403462753027,0.36904508717267726,0.26021456655202,0.12227347237486408,0.3920794992219403,0.8777265276251359,1210.0,1210.0,1225.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.05,practical,900.0,1275.0,1550.0,True,state_0729,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,1.0,1300.0,0.7204889898112851,225.00957088033135,4.253724591712348e-05,0.03416917601134096,0.34832582235901877,0.021873767481302098,0.5812030526180909,0.3114646660187773,0.10733228136313176,0.4977765035018228,0.751798305756605,0.5022234964981772,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.1,practical,900.0,1275.0,1550.0,True,state_0729,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,1.0,1300.0,0.7204889898112851,225.00957088033135,4.253724591712348e-05,0.03416917601134096,0.34832582235901877,0.021873767481302098,0.5812030526180909,0.3114646660187773,0.10733228136313176,0.4977765035018228,0.751798305756605,0.5022234964981772,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,state_0730,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,1.0,1300.0,0.7501779155727579,225.05259244551522,0.00023374420228985097,0.07900628789130976,0.38044941602527665,0.028925609500254024,0.5517692611935112,0.3281306380831948,0.12010010072329402,0.43007553321993075,0.7220086527261989,0.5699244667800692,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,state_0730,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,1.0,1300.0,0.7501779155727579,225.05259244551522,0.00023374420228985097,0.07900628789130976,0.38044941602527665,0.028925609500254024,0.5517692611935112,0.3281306380831948,0.12010010072329402,0.43007553321993075,0.7220086527261989,0.5699244667800692,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,state_0731,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,1.0,1300.0,0.8001190116650534,225.16876184748298,0.0007500526554799257,0.14232578334425589,0.4157880324972524,0.03811066618959036,0.4946390809533945,0.35503906277444514,0.15032185627216033,0.3089963054107432,0.6465982878146972,0.6910036945892568,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,state_0731,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,1.0,1300.0,0.8001190116650534,225.16876184748298,0.0007500526554799257,0.14232578334425589,0.4157880324972524,0.03811066618959036,0.4946390809533945,0.35503906277444514,0.15032185627216033,0.3089963054107432,0.6465982878146972,0.6910036945892568,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,state_0732,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,1.0,1300.0,0.8501245907470651,225.41830445606027,0.0018591309158234202,0.18473083745297586,0.39405830559904637,0.032429275886141196,0.4265079829976546,0.3704451995072021,0.20304681749514322,0.18954192890792299,0.5141346806677624,0.810458071092077,1245.0,1245.0,1275.0,nan,30.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,state_0732,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,1.0,1300.0,0.8501245907470651,225.41830445606027,0.0018591309158234202,0.18473083745297586,0.39405830559904637,0.032429275886141196,0.4265079829976546,0.3704451995072021,0.20304681749514322,0.18954192890792299,0.5141346806677624,0.810458071092077,1245.0,1245.0,1275.0,nan,30.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.88,0.05,practical,900.0,1275.0,1550.0,True,state_0733,1,UPPER_BOUND_RIGHT_CENSORED,5,mech_019,1.0,1300.0,0.8800111867090659,225.6758143768957,0.00300361945286972,0.1956354658360587,0.33242224314868835,0.01900423369298354,0.3758361979902458,0.3635943358583449,0.2605694661514093,0.12475227115965082,0.39167582356510955,0.8752477288403492,1210.0,1210.0,1275.0,nan,65.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.88,0.1,practical,900.0,1275.0,1550.0,True,state_0733,1,UPPER_BOUND_RIGHT_CENSORED,5,mech_019,1.0,1300.0,0.8800111867090659,225.6758143768957,0.00300361945286972,0.1956354658360587,0.33242224314868835,0.01900423369298354,0.3758361979902458,0.3635943358583449,0.2605694661514093,0.12475227115965082,0.39167582356510955,0.8752477288403492,1210.0,1210.0,1275.0,nan,65.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.05,practical,900.0,1275.0,1550.0,True,state_0734,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,5.0,1300.0,0.7205474424704235,225.02519335268164,0.00011197045636284504,0.03380857185628142,0.3480538127583978,0.02182406318418506,0.5814069398424341,0.31123825599776245,0.1073548041598034,0.49792206798318994,0.751515743336804,0.5020779320168101,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.1,practical,900.0,1275.0,1550.0,True,state_0734,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,5.0,1300.0,0.7205474424704235,225.02519335268164,0.00011197045636284504,0.03380857185628142,0.3480538127583978,0.02182406318418506,0.5814069398424341,0.31123825599776245,0.1073548041598034,0.49792206798318994,0.751515743336804,0.5020779320168101,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,state_0735,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,5.0,1300.0,0.7502554355891955,225.06830397949227,0.00030357324218786944,0.07869056330563275,0.3801986407761348,0.028872362617707537,0.5519391656063345,0.3279233542033794,0.12013748019028606,0.430154300280597,0.7217141595246348,0.569845699719403,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,state_0735,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,5.0,1300.0,0.7502554355891955,225.06830397949227,0.00030357324218786944,0.07869056330563275,0.3801986407761348,0.028872362617707537,0.5519391656063345,0.3279233542033794,0.12013748019028606,0.430154300280597,0.7217141595246348,0.569845699719403,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,state_0736,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1300.0,0.8002073709638786,225.18456235361782,0.0008202771271903151,0.14206111250905235,0.4155526232549625,0.03805307898605759,0.4947493862450647,0.3548617255597146,0.1503888881952207,0.30898595191351197,0.6462911690422526,0.691014048086488,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,state_0736,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1300.0,0.8002073709638786,225.18456235361782,0.0008202771271903151,0.14206111250905235,0.4155526232549625,0.03805307898605759,0.4947493862450647,0.3548617255597146,0.1503888881952207,0.30898595191351197,0.6462911690422526,0.691014048086488,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,state_0737,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1300.0,0.8500587660320307,225.43317796508893,0.0019252354003952456,0.18443168100135204,0.39401492070766386,0.03242484914253885,0.42677520635255767,0.37027957779227666,0.2029452158551657,0.18981265729576147,0.5143355229974287,0.8101873427042385,1245.0,1245.0,1275.0,nan,30.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,state_0737,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,5.0,1300.0,0.8500587660320307,225.43317796508893,0.0019252354003952456,0.18443168100135204,0.39401492070766386,0.03242484914253885,0.42677520635255767,0.37027957779227666,0.2029452158551657,0.18981265729576147,0.5143355229974287,0.8101873427042385,1245.0,1245.0,1275.0,nan,30.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.88,0.05,practical,900.0,1275.0,1550.0,True,state_0738,1,UPPER_BOUND_RIGHT_CENSORED,5,mech_019,5.0,1300.0,0.8800660106788515,225.69163288291494,0.003073923924066422,0.19546421921778165,0.3322241059283624,0.018971975230097637,0.37586141174130977,0.3634460162821623,0.26069257197652795,0.12470995563628795,0.39145310671626554,0.875290044363712,1210.0,1210.0,1275.0,nan,65.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.88,0.1,practical,900.0,1275.0,1550.0,True,state_0738,1,UPPER_BOUND_RIGHT_CENSORED,5,mech_019,5.0,1300.0,0.8800660106788515,225.69163288291494,0.003073923924066422,0.19546421921778165,0.3322241059283624,0.018971975230097637,0.37586141174130977,0.3634460162821623,0.26069257197652795,0.12470995563628795,0.39145310671626554,0.875290044363712,1210.0,1210.0,1275.0,nan,65.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.05,practical,900.0,1275.0,1550.0,True,state_0739,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,20.0,1300.0,0.7205614169622772,225.02869866133477,0.00012754960593232075,0.03374875550679748,0.3480059225824934,0.02181555249278233,0.5814413369809557,0.31119847986982996,0.10736018314921439,0.4979426488095343,0.7514632802927496,0.5020573511904657,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.72,0.1,practical,900.0,1275.0,1550.0,True,state_0739,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,20.0,1300.0,0.7205614169622772,225.02869866133477,0.00012754960593232075,0.03374875550679748,0.3480059225824934,0.02181555249278233,0.5814413369809557,0.31119847986982996,0.10736018314921439,0.4979426488095343,0.7514632802927496,0.5020573511904657,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.05,practical,900.0,1275.0,1550.0,True,state_0740,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,20.0,1300.0,0.750272075481095,225.0718244393316,0.0003192197303626977,0.07863726287710461,0.38015339314367846,0.028863035363398626,0.55196786364294,0.32788663468028134,0.12014550167677863,0.4301640172372785,0.7216596149211876,0.5698359827627215,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.75,0.1,practical,900.0,1275.0,1550.0,True,state_0740,1,UPPER_BOUND_RIGHT_CENSORED,2,mech_019,20.0,1300.0,0.750272075481095,225.0718244393316,0.0003192197303626977,0.07863726287710461,0.38015339314367846,0.028863035363398626,0.55196786364294,0.32788663468028134,0.12014550167677863,0.4301640172372785,0.7216596149211876,0.5698359827627215,1270.0,1270.0,1275.0,nan,5.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.05,practical,900.0,1275.0,1550.0,True,state_0741,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1300.0,0.8002249133464574,225.18809835823416,0.0008359927032629205,0.14201509272621762,0.4155084195022692,0.03804256319155552,0.4947680749141208,0.3548297200818588,0.15040220500402043,0.30898155467279964,0.6462345368519271,0.6910184453272004,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.8,0.1,practical,900.0,1275.0,1550.0,True,state_0741,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1300.0,0.8002249133464574,225.18809835823416,0.0008359927032629205,0.14201509272621762,0.4155084195022692,0.03804256319155552,0.4947680749141208,0.3548297200818588,0.15040220500402043,0.30898155467279964,0.6462345368519271,0.6910184453272004,1260.0,1260.0,1275.0,nan,15.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.05,practical,900.0,1275.0,1550.0,True,state_0742,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1300.0,0.8500728855935928,225.43672383933804,0.0019409948415024145,0.1843928360240704,0.39397072190218513,0.032415174445943884,0.42678462680759277,0.3702503328229424,0.20296504036946492,0.18980323830917323,0.5142834094102773,0.8101967616908268,1245.0,1245.0,1275.0,nan,30.0,True,False
mech_019,persistent_tj_multihit_q1,225.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,state_0742,1,UPPER_BOUND_RIGHT_CENSORED,3,mech_019,20.0,1300.0,0.8500728855935928,225.43672383933804,0.0019409948415024145,0.1843928360240704,0.39397072190218513,0.032415174445943884,0.42678462680759277,0.3702503328229424,0.20296504036946492,0.18980323830917323,0.5142834094102773,0.8101967616908268,1245.0,1245.0,1275.0,nan,30.0,True,False
