material_id,ablation_mode,path,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
M070,full_material_model,fast,0.40806036521870537,1550.0,0.9071202707171859,603.3518846928521,6.229585092482192,0.002090884626667181,1.5005308229085409e-05,0.0003379323430571415,3.591881438817058e-08,31.729490546762992,91.52368821428377,0.2657968893399611
M070,full_material_model,fast,0.4109859600986178,1550.0,0.9106202707171859,614.7275671408693,6.228226260011548,0.002090884626667181,1.557646673744746e-05,0.0003380976887910164,3.6976377518909963e-08,31.729490546762992,91.52368821428377,0.2497812524407152
M070,full_material_model,fast,0.41410283913970775,1550.0,0.9141202707171859,626.6202643762526,6.226809797180219,0.002090884626667181,1.618499033782547e-05,0.00033827223288796545,3.807582621190325e-08,53.888774341229976,91.52368821428377,0.23395501301076807
M070,full_material_model,fast,0.4174349717808597,1550.0,0.9176202707171859,639.0900433341827,6.225364208702224,0.002090884626667181,1.6835564252020105e-05,0.00033845518935864924,3.922062820001132e-08,53.888774341229976,91.52368821428377,0.2183337212713922
M070,full_material_model,fast,0.42101082453360594,1550.0,0.9211202707171859,652.2073056914618,6.223924277993546,0.002090884626667181,1.753375330931799e-05,0.0003386455681809364,4.0414707636053317e-08,53.888774341229976,91.52368821428377,0.20293449009384276
M070,full_material_model,fast,0.42486450548086785,1550.0,0.9246202707171859,666.0552475917101,6.222532533857025,0.002090884626667181,1.8286225963758495e-05,0.00033884212982654237,4.1662529115655235e-08,53.888774341229976,91.52368821428377,0.18777614591102665
M070,full_material_model,fast,0.42903728537424607,1550.0,0.9281202707171858,680.7330832920993,6.221241145335678,0.002090884626667181,1.9101052080144483e-05,0.00033904332799608426,4.2969201967104626e-08,53.888774341229976,91.52368821428377,0.17287940248117398
M070,full_material_model,fast,0.43357965072822,1550.0,0.9316202707171859,696.3603322715802,6.220114424300826,0.002090884626667181,1.998810495308461e-05,0.0003392472356516888,4.434061097330179e-08,53.888774341229976,91.52368821428377,0.15826707036392695
M070,full_material_model,fast,0.4385541228514835,1550.0,0.935120270717186,713.0826134822194,6.219232208142901,0.002090884626667181,2.095961343423544e-05,0.00033945144687706237,4.578358200307748e-08,53.888774341229976,91.52368821428377,0.14396432244341112
M070,full_material_model,fast,0.4440392030520171,1550.0,0.9386202707171859,731.079617901718,6.218694538032707,0.002090884626667181,2.2030934832969838e-05,0.00033965294332962646,4.73060943923636e-08,53.888774341229976,91.52368821428377,0.12999904607264667
M070,full_material_model,fast,0.45013501282420126,1550.0,0.942120270717186,750.5762985177175,6.218628269141754,0.002090884626667181,2.322166021242762e-05,0.0003398479087046164,4.891755689998708e-08,53.888774341229976,91.52368821428377,0.11640232566354365
M070,full_material_model,fast,0.4569715526743358,1550.0,0.9456202707171859,771.8589287452986,6.2191965918905625,0.002090884626667181,2.455723341743512e-05,0.00034003146741528706,5.062917160242512e-08,53.888774341229976,91.52368821428377,0.10320911563463392
M070,full_material_model,fast,0.46472112748613864,1550.0,0.9491202707171859,795.2987296422214,6.220612979893632,0.002090884626667181,2.6071387881145587e-05,0.00034019731474002434,5.245442175728594e-08,53.888774341229976,91.52368821428377,0.09045918168159774
M070,full_material_model,fast,0.47361762686414144,1550.0,0.9526202707171859,821.3876297912833,6.223161932608222,0.002090884626667181,2.780992960568847e-05,0.0003403371965317968,5.440973817295277e-08,53.888774341229976,91.52368821428377,0.07819840627488121
M070,full_material_model,fast,0.48398752464602857,1550.0,0.9561202707171859,850.7941644658624,6.2272302589432185,0.002090884626667181,2.983682302955779e-05,0.00034044019294654916,5.651542882138413e-08,53.888774341229976,91.52368821428377,0.06648056762269824
M070,full_material_model,fast,0.4963018235572797,1550.0,0.9596202707171859,884.4541745999861,6.2333549188006865,0.002090884626667181,3.2244395968702466e-05,0.00034049178047816637,5.879700729478838e-08,53.888774341229976,91.52368821428377,0.05536969993641273
M070,full_material_model,fast,0.5112674338494374,1550.0,0.9631202707171859,923.7245114546456,6.242297239709703,0.002090884626667181,3.5171307163670156e-05,0.00034047274394644403,6.12871445155123e-08,53.888774341229976,91.52368821428377,0.04494310251334119
M070,full_material_model,fast,0.5299975240428083,1550.0,0.9666202707171859,970.6572410296111,6.25515973133253,0.002090884626667181,3.88360785544942e-05,0.0003403583486981107,6.402862970111396e-08,53.888774341229976,91.52368821428377,0.0352949269777465
M070,full_material_model,fast,0.5543522384741015,1550.0,0.9701202707171859,1028.5198233056874,6.273572398767792,0.002090884626667181,4.360425859534771e-05,0.0003401192763578496,6.707903498272739e-08,53.888774341229976,91.52368821428377,0.026539894837395623
M070,full_material_model,fast,0.5867574987365455,1550.0,0.973536247579472,1100.8535026255045,6.29927162803702,0.002090884626667181,4.9953121357574625e-05,0.0003397393456862128,7.04312456774596e-08,53.888774341229976,91.52368821428377,0.018989739613275526
M070,full_material_model,fast,0.6248641046878456,1550.0,0.9763929646005682,1180.2639576556303,6.329304122950601,0.002090884626667181,5.741982487126155e-05,0.0003393067350929958,7.360084702131949e-08,53.888774341229976,91.52368821428377,0.013546409103277337
M070,full_material_model,fast,0.6686666655828725,1550.0,0.9787318191658891,1265.4027138203323,6.36188666965592,0.002090884626667181,6.600260801813543e-05,0.0003389177360909116,7.651215642581461e-08,53.888774341229976,91.52368821428377,0.009747949280097179
M070,full_material_model,fast,0.7190165798054765,1550.0,0.980664601604977,1356.6829841389278,6.395896621432382,0.002090884626667181,7.586829592327738e-05,0.00033865762119133467,7.918638061146649e-08,53.888774341229976,91.52368821428377,0.007089692862840278
M070,full_material_model,fast,0.7768925078430859,1550.0,0.9822794269365416,1454.5477888973785,6.430408391584802,0.002090884626667181,8.720864976608837e-05,0.00033860303029882317,8.164886252222666e-08,53.888774341229976,91.52368821428377,0.005216159921175752
M070,full_material_model,fast,0.8434193946895143,1550.0,0.983644391620504,1559.4721058059636,6.464716100135897,0.002090884626667181,0.00010024409407738977,0.00033882173397622187,8.392543971506432e-08,53.888774341229976,91.52368821428377,0.0038826205541494293
M070,full_material_model,fast,0.9198903356064608,1550.0,0.9848116063663559,1671.965175259337,6.49831323342572,0.002090884626667181,0.00011522800117132577,0.00033937482690176595,8.604034093649503e-08,53.888774341229976,91.52368821428377,0.0029225669966452547
M070,full_material_model,fast,1.007791710252509,1550.0,0.9858208485404893,1792.572971887328,6.5308554443653035,0.002090884626667181,0.00013245161598935356,0.00034031982734633945,8.801521315135549e-08,53.888774341229976,91.52368821428377,0.00222307251933233
M070,full_material_model,fast,1.10883207371628,1550.0,0.9867025598925332,1921.8808543919297,6.5621220120645285,0.002090884626667181,0.0001522497170814138,0.00034171382817970396,8.986884979065727e-08,53.888774341229976,91.52368821428377,0.001707318208052073
M070,full_material_model,fast,1.2249753660140419,1550.0,0.9874801767776048,2060.516406531213,6.591982727635061,0.002090884626667181,0.00017500712375780877,0.00034361636650517233,9.161729632200887e-08,91.52368821428377,91.52368821428377,0.0013226707712800888
M070,full_material_model,fast,1.358479085550839,1550.0,0.9881718878892489,2209.1524830386124,6.620371917155224,0.002090884626667181,0.00020116617589248636,0.00034609196746946866,9.327412694326608e-08,91.52368821428377,91.52368821428377,0.001032713364232955
M070,full_material_model,fast,1.511938168529695,1550.0,0.9887919399310053,2368.5104752606785,6.647269047640428,0.002090884626667181,0.00023123533176403694,0.00034921244026942585,9.48507756283808e-08,91.52368821428377,91.52368821428377,0.0008119646016445447
M070,full_material_model,fast,1.6883354272009825,1550.0,0.9893516015490341,2539.3638123627484,6.672684642453756,0.002090884626667181,0.0002657990510522068,0.0003530590392741741,9.635686209090564e-08,91.52368821428377,155.44212327606328,0.0006423817135309535
M070,full_material_model,fast,1.8910995273294338,1550.0,0.9898598747809897,2722.5417150953344,6.696650206163475,0.002090884626667181,0.00030552915508754195,0.00035772460138131055,9.780048637017527e-08,91.52368821428377,155.44212327606328,0.0005110350196465372
M070,full_material_model,fast,2.12417163179742,1550.0,0.9903240219789791,2918.933220339759,6.719211073743066,0.002090884626667181,0.00035119788516540775,0.00036331575805277687,9.918848341530947e-08,91.52368821428377,155.44212327606328,0.00040854958894807485
M070,full_material_model,fast,2.3920820057083954,1550.0,0.9907499583365134,3129.4914959658163,6.740421354502467,0.002090884626667181,0.0004036929127412239,0.00036995530784454,1.0052663770618569e-07,91.52368821428377,155.44212327606328,0.00032805094871429607
M070,full_material_model,fast,2.700038071977911,1550.0,0.9911425464112656,3355.238466943204,6.7603403640438655,0.002090884626667181,0.0004640345932628225,0.00037778482630844337,1.0181986170563627e-07,91.52368821428377,155.44212327606328,0.0002644441414900648
M070,full_material_model,fast,3.0540256289648164,1550.0,0.9915058188831121,3597.269775159137,6.779030110662725,0.002090884626667181,0.0005333957990058232,0.00038696758553805185,1.0307234317019563e-07,91.52368821428377,155.44212327606328,0.0002139151662224459
M070,full_material_model,fast,3.460925197528247,1550.0,0.9918431484453685,3856.760097014146,6.79655352975615,0.002090884626667181,0.0006131247164064715,0.000397691854959782,1.0428766637282047e-07,91.52368821428377,155.44212327606328,0.00017358226398096838
M070,full_material_model,fast,3.9286457589694246,1550.0,0.9921573784729744,4134.968844604528,6.812973250505691,0.002090884626667181,0.0007047710510078695,0.00041017465764409805,1.0546891180264653e-07,91.52368821428377,155.44212327606328,0.0001412492509729189
M070,full_material_model,fast,4.466278483347081,1550.0,0.9924509243646052,4433.246278161593,6.828350742872507,0.002090884626667181,0.0008101161493699234,0.0004246660619313806,1.0661873825187444e-07,91.52368821428377,155.44212327606328,0.00011522911113384165
M070,full_material_model,fast,5.084273436211888,1550.0,0.9927258527821059,4753.040059413872,6.84274573750291,0.002090884626667181,0.000931207623428085,0.00044145409620242746,1.077394505420966e-07,91.52368821428377,155.44212327606328,9.421649427266909e-05
M070,full_material_model,fast,5.794642698440984,1550.0,0.9929839440964138,5095.902277678415,6.8562158422449535,0.002090884626667181,0.001070399150300874,0.0004608703850055601,1.088330555505963e-07,91.52368821428377,155.44212327606328,7.719462449182387e-05
M070,full_material_model,fast,6.611193847249963,1550.0,0.9932267419715968,5463.496982781661,6.868816300742767,0.002090884626667181,0.0012303962211423162,0.000483296617446471,1.0990130869314083e-07,91.52368821428377,155.44212327606328,6.336667522961439e-05
M070,full_material_model,fast,7.54979833659544,1550.0,0.993455593021127,5857.608261370204,6.880599853872255,0.002090884626667181,0.001414308728268108,0.0005091719738279017,1.1094575260340598e-07,91.52368821428377,155.44212327606328,5.210471797142863e-05
M070,full_material_model,fast,8.628699993527134,1550.0,0.9936716787432096,6280.148895809073,6.8916166755968105,0.002090884626667181,0.0016257114127010848,0.000539001654155922,1.1196774941119899e-07,91.52368821428377,155.44212327606328,4.291141714619127e-05
M070,full_material_model,fast,9.7953666601938,1550.0,0.9938648493342972,6707.057592244478,6.901358073418234,0.002090884626667181,0.0018542472543461774,0.0005713191388881805,1.1291292830452431e-07,91.52368821428377,155.44212327606328,3.5778840006950197e-05
M070,full_material_model,fast,10.962033326860466,1550.0,0.9940272826584732,7108.158501213138,6.909458631271028,0.002090884626667181,0.0020826571429881295,0.000603668471969018,1.1373232629640426e-07,91.52368821428377,155.44212327606328,3.0511354292297468e-05
M070,full_material_model,fast,12.128699993527132,1550.0,0.9941667064877513,7487.643201647363,6.916333543173631,0.002090884626667181,0.002310967597804635,0.0006360382203600499,1.1445455901538421e-07,91.52368821428377,155.44212327606328,2.6480189989779023e-05
M070,full_material_model,fast,13.2953666601938,1550.0,0.9942883337613585,7848.6770267136035,6.922264234279026,0.002090884626667181,0.0025391975473860718,0.0006684210791343631,1.1509954314986268e-07,91.52368821428377,155.44212327606328,2.3307315338649736e-05
M070,full_material_model,fast,14.462033326860466,1550.0,0.9943958339522971,8193.720012519128,6.927449154317418,0.002090884626667181,0.0027673609776076072,0.0007008122006144258,1.1568168975131174e-07,91.52368821428377,155.44212327606328,2.0752605132017887e-05
M070,full_material_model,fast,15.628699993527132,1550.0,0.9944918798124821,8524.729220098752,6.932032816342346,0.002090884626667181,0.002995468516490812,0.0007332082697283728,1.1621175649430643e-07,91.52368821428377,155.44212327606328,1.8656660447090137e-05
M070,full_material_model,fast,16.7953666601938,1550.0,0.9945784734519287,8843.292006559202,6.936123302580678,0.002090884626667181,0.003223528430468711,0.0007656069642695883,1.1669798226724965e-07,91.52368821428377,155.44212327606328,1.6909774123632967e-05
M070,full_material_model,fast,17.962033326860464,1550.0,0.9946571501758278,9150.717044416093,6.93980328870783,0.002090884626667181,0.003451547276406241,0.0007980066257358197,1.1714681365773415e-07,91.52368821428377,155.44212327606328,1.5434122918936146e-05
M070,full_material_model,fast,19.128699993527132,1550.0,0.9947291109758233,9448.098397132258,6.943137245190325,0.002090884626667181,0.003679530342973829,0.0008304060511156905,1.1756338756355177e-07,91.52368821428377,155.44212327606328,1.417306679694071e-05
M070,no_PR_redistribution,reference,0.0,25.0,0.65,100.00000000000001,172823517.61956906,1036941105717.4144,103694.11057174146,0.9998333611231434,0.0,18.68219462521447,53.888774341229976,1.6142303528998652
M070,no_PR_redistribution,reference,1.3333333333333333,105.0,0.6500000000597681,100.00000006480597,172823517.61956906,1036941105717.4144,103694.1107061414,0.9998333611231434,0.0,18.68219462521447,53.888774341229976,1.6142303525734967
M070,no_PR_redistribution,reference,2.6666666666666665,185.0,0.6500000001195362,100.00000012961193,172823517.61956906,1036941105717.4144,103694.11084054131,0.9998333611231434,0.0,18.68219462521447,53.888774341229976,1.6142303522471282
M070,no_PR_redistribution,reference,4.0,265.0,0.6500000001793043,100.0000001944179,172823517.61956906,1036941105717.4144,103694.11097494126,0.9998333611231434,0.0,18.68219462521447,53.888774341229976,1.6142303519207601
M070,no_PR_redistribution,reference,5.333333333333333,345.0,0.6500000002748083,100.00000025922385,172823517.61956906,100811074689.35785,103694.11110934119,0.9982886049833037,0.0,18.68219462521447,53.888774341229976,1.6142303513992529
M070,no_PR_redistribution,reference,6.666666666666667,425.0,0.6500000181788941,100.00000032402981,172823517.61956906,427800381.36204493,103694.1112437411,0.712309673125245,0.0,18.68219462521447,53.888774341229976,1.6142302536326194
M070,no_PR_redistribution,reference,8.0,505.0,0.6500002652914735,100.00000038883577,172823517.61956906,5581486.542875161,103694.11137814105,0.03184819960724016,0.0,18.68219462521447,53.888774341229976,1.6142289042554374
M070,no_PR_redistribution,reference,9.333333333333334,585.0,0.6500006200303232,100.00000045724607,172823517.61956906,163537.53845586494,103694.11152001594,0.001543881756267259,0.0,18.68219462521447,53.888774341229976,1.614226967176808
M070,no_PR_redistribution,reference,10.666666666666666,665.0,0.6500009784902545,100.0000025430796,172823517.61956906,8748.998529114446,2212.295318485167,6.342075907834799e-05,0.0,18.68219462521447,53.888774341229976,1.6142250097789907
M070,no_PR_redistribution,reference,12.0,745.0,0.6500013371488088,100.00008807464424,172823517.61956906,741.54518927142,58.87400752835696,4.63140376240476e-06,0.0,18.68219462521447,53.888774341229976,1.61422305129664
M070,no_PR_redistribution,reference,13.333333333333334,825.0,0.65000169581528,100.00213149584339,172823517.61956906,90.0493816845388,2.6575799013447035,5.364253264396236e-07,0.0,18.68219462521447,53.888774341229976,1.6142210927711214
M070,no_PR_redistribution,reference,14.666666666666666,905.0,0.6500020544819778,100.03383896947219,172823517.61956906,14.560479352126215,0.18282169017220234,8.530841165393233e-08,0.0,18.68219462521447,53.888774341229976,1.614219134244429
M070,no_PR_redistribution,reference,16.0,985.0,0.6500034178291156,100.38003770266556,11639285.678032165,2.9682573015961973,0.01778936517407292,2.5654889683987353e-07,0.0,18.68219462521447,53.888774341229976,1.614211689584527
M070,no_PR_redistribution,reference,17.333333333333332,1065.0,0.6500289971828173,103.18097600614497,697045.1761557902,0.7318296191851765,0.0024018324557951247,1.0533473343715215e-06,0.0,18.68219462521447,53.888774341229976,1.6140720117330793
M070,no_PR_redistribution,reference,18.229610199329237,1118.7766119597543,0.650171796562655,111.57441895599263,129125.21963500019,0.312559025743307,0.0008045746695557154,2.4268136063861113e-06,0.0,18.68219462521447,53.888774341229976,1.6132922511377465
M070,no_PR_redistribution,reference,18.673443358691326,1145.4066015214794,0.6504021539475024,120.8191077430534,59585.21272204698,0.21005771571613419,0.0005261404580418343,3.534150543717181e-06,0.0,18.68219462521447,53.888774341229976,1.6120343977346632
M070,no_PR_redistribution,reference,18.99381106223433,1164.6286637340597,0.6507216509101592,130.82978098756683,34915.27875343132,0.15912201071894083,0.0004102260183476034,4.5691030836285555e-06,0.0,18.68219462521447,53.888774341229976,1.6102898450354084
M070,no_PR_redistribution,reference,19.256113280751563,1180.3667968450939,0.6511443900033176,141.66990563823987,22842.88550380275,0.12745498428208374,0.0003471804310589935,5.5948032337640826e-06,0.0,18.68219462521447,53.888774341229976,1.6079816342073712
M070,no_PR_redistribution,reference,19.484966410587763,1194.0979846352657,0.6516906956091738,153.40820730606538,15912.69121313632,0.10542942695966531,0.00030805413818636604,6.644808038837513e-06,0.0,18.68219462521447,53.888774341229976,1.6049988629135905
M070,no_PR_redistribution,reference,19.692429904496993,1206.5457942698197,0.6523869513304519,166.11910597975557,11536.560854799742,0.08904086448802025,0.0002818100044248892,7.74251391160765e-06,0.0,18.68219462521447,53.888774341229976,1.6011975915664527
M070,no_PR_redistribution,reference,19.88534353426582,1218.120612055949,0.65326636410227,179.88318784312003,8594.440829040945,0.07628896326821206,0.00026330665341984627,8.907105137526162e-06,0.0,18.68219462521447,53.888774341229976,1.5963966993140077
M070,no_PR_redistribution,reference,20.06797288604448,1229.0783731626689,0.6543701782435023,194.78771618567805,6527.938446122695,0.0660489399616649,0.00024981943504441594,1.015605257466871e-05,0.0,18.68219462521447,53.888774341229976,1.590371298877915
M070,no_PR_redistribution,reference,20.243162284356586,1239.5897370613952,0.6557492325248495,210.92718464564078,5029.567140313852,0.05763312966042153,0.00023976720501078306,1.150640389957988e-05,0.0,18.68219462521447,53.888774341229976,1.5828443027587866
M070,no_PR_redistribution,reference,20.412905211099016,1249.774312665941,0.6574658313521723,228.40391629278432,3917.0083454271785,0.05059390949231136,0.00023216816607943397,1.2975570557660142e-05,0.0,18.68219462521447,53.888774341229976,1.5734763119830673
M070,no_PR_redistribution,reference,20.578653693356756,1259.7192216014053,0.6595959099450117,247.32871234935615,3075.8036525767466,0.044625288069885076,0.0002263798329736927,1.4581884589232464e-05,0.0,18.68219462521447,53.888774341229976,1.561853957859793
M070,no_PR_redistribution,reference,20.7414982978254,1269.4898978695242,0.6622314496882168,267.8215546618588,2430.7662984259546,0.03950967900897667,0.0002219637833245448,1.6345048638528162e-05,0.0,18.68219462521447,53.888774341229976,1.5474769677958022
M070,no_PR_redistribution,reference,20.902278821957378,1279.1367293174426,0.6654830463958976,290.01236637733115,1930.6661487017743,0.03508724427367749,0.0002186104553336001,1.828654277215589e-05,0.0,18.68219462521447,53.888774341229976,1.5297445351716759
M070,no_PR_redistribution,reference,21.05792779730077,1288.4756678380463,0.6693801459680102,313.4587004565843,1547.677377873317,0.03132183703397646,0.00021614975428225686,2.0377208184997864e-05,0.0,18.68219462521447,53.888774341229976,1.5084996636918668
M070,no_PR_redistribution,reference,21.189921844088804,1296.3953106453282,0.6733801459680102,334.95077662991247,1284.8950217353517,0.028477224208757194,0.00021458408740280437,2.232958112122612e-05,0.0,18.68219462521447,53.888774341229976,1.4867030617201744
M070,no_PR_redistribution,reference,21.302555831525538,1303.1533498915321,0.67738014596801,354.51389877966113,1097.367607320066,0.026274927790519275,0.00021356887918196817,2.4137633663854525e-05,0.0,18.68219462521447,53.888774341229976,1.464916184064736
M070,no_PR_redistribution,reference,21.401097184761273,1309.0658310856766,0.6813801459680101,372.5896235803372,956.6242836898912,0.02450213816014326,0.00021289003215083031,2.583500136979436e-05,0.0,18.68219462521447,53.888774341229976,1.4431394160077746
M070,no_PR_redistribution,reference,21.48891514020588,1314.3349084123527,0.68538014596801,389.4795748008598,846.9872511601606,0.023033410091726957,0.00021243026069536972,2.7444571743493102e-05,0.0,31.729490546762992,53.888774341229976,1.4213731631838904
M070,no_PR_redistribution,reference,21.56829848426836,1319.0979090561016,0.6893801459680102,405.4003561027561,759.0995596968987,0.02178932790164944,0.00021212011176834384,2.8982773167758608e-05,0.0,31.729490546762992,53.888774341229976,1.399617852847441
M070,no_PR_redistribution,reference,21.640874730459448,1323.452483827567,0.69338014596801,420.513603563057,687.0257242190116,0.020716821860696625,0.00021191596820286122,3.0461887469837085e-05,0.0,31.729490546762992,53.888774341229976,1.3778739352241711
M070,no_PR_redistribution,reference,21.70784354239852,1327.4706125439113,0.6973801459680102,434.94367281120674,626.8160710379753,0.019778888701976992,0.00021178914991304345,3.189139724534978e-05,0.0,31.729490546762992,53.888774341229976,1.3561418849522224
M070,no_PR_redistribution,reference,21.770115303107865,1331.206918186472,0.70138014596801,448.78865389817656,575.7388681583,0.018948827202701034,0.0002117200895697409,3.327881911668194e-05,0.0,31.729490546762992,53.888774341229976,1.3344222026179093
M070,no_PR_redistribution,reference,21.828397681987735,1334.7038609192641,0.70538014596801,462.1275490784805,531.8436115129541,0.01820681694300771,0.0002116950270287453,3.463024418038138e-05,0.0,31.729490546762992,53.888774341229976,1.3127154163917054
M070,no_PR_redistribution,reference,21.88325201977896,1337.9951211867376,0.7093801459680101,475.0251277171848,493.699874936063,0.01753779137097274,0.0002117040388455229,3.595070244911191e-05,0.0,31.729490546762992,53.888774341229976,1.2910220837700777
M070,no_PR_redistribution,reference,21.93513135573157,1341.1078813438942,0.7133801459680101,487.5353141729729,460.23448016596456,0.01693006339271015,0.00021173981464343202,3.7244416725818205e-05,0.0,31.729490546762992,53.888774341229976,1.2693427934288188
M070,no_PR_redistribution,reference,21.98440684204032,1344.0644105224192,0.71738014596801,499.7036156411002,430.6263126891749,0.016374407666630845,0.0002117968705329483,3.8514984409989015e-05,0.0,31.729490546762992,53.888774341229976,1.2476781671935913
M070,no_PR_redistribution,reference,22.031386563012767,1346.883193780766,0.72138014596801,511.5689024075572,404.2362794637493,0.015863430366646933,0.0002118710282690657,3.976551083853342e-05,0.0,31.729490546762992,53.888774341229976,1.2260288621333482
M070,no_PR_redistribution,reference,22.07632924167723,1349.5797545006335,0.72538014596801,523.1647397125158,380.5594211575062,0.015391125666422143,0.00021195906139614504,4.099870914778423e-05,0.0,31.729490546762992,53.888774341229976,1.2043955727822253
M070,no_PR_redistribution,reference,22.119454417753985,1352.1672650652392,0.72938014596801,534.5204020021802,359.1914055606953,0.014952556870007006,0.00021205844937781176,4.221697646553071e-05,0.0,31.729490546762992,53.888774341229976,1.1827790334953148
M070,no_PR_redistribution,reference,22.16095013602048,1354.657008161229,0.73338014596801,545.6616576655449,339.80459921173656,0.014543622776469148,0.00021216720333783916,4.342245302576264e-05,0.0,31.729490546762992,53.888774341229976,1.1611800209435277
M070,no_PR_redistribution,reference,22.20097884358743,1357.0587306152456,0.73738014596801,556.6113849649569,322.1306652542372,0.014160883583876401,0.00021228374036138566,4.4617068742275486e-05,0.0,31.729490546762992,53.888774341229976,1.139599356752444
M070,no_PR_redistribution,reference,22.23968197603364,1359.3809185620185,0.74138014596801,567.3900618529541,305.947699306673,0.01380142918280961,0.00021240679138743133,4.5802580428301606e-05,0.0,31.729490546762992,53.888774341229976,1.1180379102896996
M070,no_PR_redistribution,reference,22.277183568667613,1361.6310141200568,0.74538014596801,578.016160250543,291.07057896288137,0.013462778149621293,0.00021253533275661645,4.6980601944185456e-05,0.0,31.729490546762992,53.888774341229976,1.0964966016050457
M070,no_PR_redistribution,reference,22.31359313269516,1363.8155879617095,0.7493801459680101,588.5064670490377,277.34362688434237,0.01314279931917468,0.00021266853468870895,4.815262893545696e-05,0.0,31.729490546762992,53.888774341229976,1.0749764045268375
M070,no_PR_redistribution,reference,22.349007970016594,1365.9404782009956,0.7533801459680101,598.8763482917929,264.63496463859417,0.012839650198938617,0.0002128057220552578,4.932005939168772e-05,0.0,31.729490546762992,53.888774341229976,1.0534783499182832
M070,no_PR_redistribution,reference,22.38351505435961,1368.0109032615765,0.75738014596801,609.1399688717137,252.83211909934107,0.012551728105998049,0.0002129463442022163,5.04842109505377e-05,0.0,31.729490546762992,53.888774341229976,1.0320035290965541
M070,no_PR_redistribution,reference,22.417192573885234,1370.031554433114,0.76138014596801,619.3104771133252,241.8385684610548,0.012277631028681183,0.00021308995151638952,5.1646335651547145e-05,0.0,31.729490546762992,53.888774341229976,1.0105530974177506
M070,no_PR_redistribution,reference,22.450111207017112,1372.0066724210267,0.76538014596801,629.4001614435667,231.57100125722377,0.012016126001309635,0.0002132361770748308,5.280763268426347e-05,0.0,31.729490546762992,53.888774341229976,0.9891282780309927
M070,no_PR_redistribution,reference,22.482335186227633,1373.9401111736581,0.76938014596801,639.4205847577648,221.95712219022013,0.011766123341174916,0.00021338472216615031,5.3969259557686025e-05,0.0,31.729490546762992,53.888774341229976,0.9677303658056673
M070,no_PR_redistribution,reference,22.51392319198145,1375.835391518887,0.77338014596801,649.3827008958499,212.93388145171693,0.011526655501562861,0.00021353534479072982,5.513234203077401e-05,0.0,31.729490546762992,53.888774341229976,0.9463607314373855
M070,no_PR_redistribution,reference,22.544929109703673,1377.6957465822204,0.77738014596801,659.2969567476911,204.44603502364757,0.011296859590392148,0.00021368785047451216,5.629798307866571e-05,0.0,31.729490546762992,53.888774341229976,0.9250208257407466
M070,no_PR_redistribution,reference,22.575402675619177,1379.5241605371507,0.78138014596801,669.173382827563,196.444965857667,0.011075962822594869,0.00021384208489597158,5.7467271120558076e-05,0.0,31.729490546762992,53.888774341229976,0.9037121841409489
M070,no_PR_redistribution,reference,22.60539003197927,1381.323401918756,0.78538014596801,679.0216746410783,188.88771230857736,0.010863270337583185,0.00021399792794664696,5.8641287698795264e-05,0.0,31.729490546762992,53.888774341229976,0.8824364313820723
M070,no_PR_redistribution,reference,22.634934208112476,1383.0960524867485,0.78938014596801,688.8512667738805,181.73616243888114,0.010658154936221739,0.00021415528893509782,5.982111477177924e-05,0.0,31.729490546762992,53.888774341229976,0.8611952864779602
M070,no_PR_redistribution,reference,22.6640755405918,1384.844532435508,0.79338014596801,698.6714013315511,174.9563819944993,0.010460048385376227,0.00021431410271102532,6.100784176369877e-05,0.0,31.729490546762992,53.888774341229976,0.8399905679426907
M070,no_PR_redistribution,reference,22.692852043372703,1386.5711226023623,0.79738014596801,708.4911921338974,168.51805080191588,0.010268434009968503,0.00021447432653679853,6.220257250044287e-05,0.0,31.729490546762992,53.888774341229976,0.8188241993522313
M070,no_PR_redistribution,reference,22.72129973685829,1388.2779842114974,0.80138014596801,718.3196858991098,162.3939876425066,0.01008284034804364,0.00021463593757216102,6.340643215222807e-05,0.0,31.729490546762992,53.888774341229976,0.7976982153077483
M070,no_PR_redistribution,reference,22.749452943366816,1389.9671766020087,0.80538014596801,728.1659215334677,156.5597477416512,0.009902835687646263,0.00021479893086760182,6.462057429888632e-05,0.0,31.729490546762992,53.888774341229976,0.7766147678948494
M070,no_PR_redistribution,reference,22.777344555321964,1391.6406733193178,0.80938014596801,738.0389885627342,150.99328017446223,0.009728023338250095,0.0002149633177850074,6.584618823285699e-05,0.0,31.729490546762992,53.888774341229976,0.7555761337624313
M070,no_PR_redistribution,reference,22.805006281590284,1393.3003768954172,0.81338014596801,747.948085697005,145.67463495997436,0.009558037516266743,0.0002151291247823993,6.708450661758677e-05,0.0,31.729490546762992,53.888774341229976,0.7345847219802996
M070,no_PR_redistribution,reference,22.83246887670275,1394.948132602165,0.8173801459680099,757.902580508435,140.58571155678533,0.00939253974540084,0.0002152963925142237,6.833681362509616e-05,0.0,31.729490546762992,53.888774341229976,0.7136430828767003
M070,no_PR_redistribution,reference,22.8597623571821,1396.585741430926,0.8213801459680099,767.9120712195336,135.71004200791123,0.009231215689541045,0.0002154651752104623,6.960445368619155e-05,0.0,31.729490546762992,53.888774341229976,0.6927539181054252
