material_id,peak_T_C,hold_h,fast_rate_C_min,attained,max_ratio,median_ratio,span_ge_1p2,span_ge_1p5,span_ge_2p0,integrated_separation,effect_rho_min,effect_rho_max,meaningful,extreme_warning,promotion_blocked,rejection_reason,no_PR_meaningful,no_nucleation_meaningful,survives_causal_gate
E0127,1550,20,100,True,0.9999999860779328,0.9999999647256845,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,8,20,True,1.0000000133288018,1.0000000127269084,0.0,0.0,0.0,2.1404014910548666e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,8,50,True,1.0000000137601297,1.0000000131747067,0.0,0.0,0.0,2.215405437144019e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,8,100,True,1.0000000138794851,1.0000000133231226,0.0,0.0,0.0,2.239727551036286e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,20,20,True,1.0000000133288018,1.0000000127269084,0.0,0.0,0.0,2.1404014910548666e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,20,50,True,1.0000000137601297,1.0000000131747067,0.0,0.0,0.0,2.215405437144019e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1450,20,100,True,1.0000000138794851,1.0000000133231226,0.0,0.0,0.0,2.239727551036286e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,8,20,True,1.0000000133288018,1.0000000127269084,0.0,0.0,0.0,2.1404014910548666e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,8,50,True,1.0000000137601297,1.0000000131747067,0.0,0.0,0.0,2.215405437144019e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,8,100,True,1.0000000138794851,1.0000000133231226,0.0,0.0,0.0,2.239727551036286e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,20,20,True,1.0000000133288018,1.0000000127269084,0.0,0.0,0.0,2.1404014910548666e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,20,50,True,1.0000000137601297,1.0000000131747067,0.0,0.0,0.0,2.215405437144019e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0128,1550,20,100,True,1.0000000138794851,1.0000000133231226,0.0,0.0,0.0,2.239727551036286e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0129,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0129,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0129,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0129,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0129,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0129,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0129,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0130,1450,8,20,True,1.0041508313104193,1.003280288488239,0.0,0.0,0.0,0.000499267210577889,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1450,8,50,True,1.004209393297701,1.0033370314644317,0.0,0.0,0.0,0.0005088613431444623,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1450,8,100,True,1.0042093933055187,1.0033370314726289,0.0,0.0,0.0,0.000508861344523891,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1450,20,20,True,1.0041508313104193,1.003280288488239,0.0,0.0,0.0,0.000499267210577889,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1450,20,50,True,1.004209393297701,1.0033370314644317,0.0,0.0,0.0,0.0005088613431444623,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1450,20,100,True,1.0042093933055187,1.0033370314726289,0.0,0.0,0.0,0.000508861344523891,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,8,20,True,1.0116165683661764,1.0050046331714584,0.0,0.0,0.0,0.0008912563595574929,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,8,50,True,1.0124108794056195,1.005785372464856,0.0,0.0,0.0,0.0010063795636524708,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,8,100,True,1.0124453522977066,1.0058192292017258,0.0,0.0,0.0,0.0010119496626425444,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,20,20,True,1.0116165683661764,1.0050046331714584,0.0,0.0,0.0,0.0008912563595574929,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,20,50,True,1.0124108794056195,1.005785372464856,0.0,0.0,0.0,0.0010063795636524708,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0130,1550,20,100,True,1.0124453522977066,1.0058192292017258,0.0,0.0,0.0,0.0010119496626425444,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,8,20,True,0.999999999975825,0.9999999979788964,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,8,50,True,0.9999999994427632,0.9999999964441991,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,8,100,True,0.9999999988808329,0.9999999949055828,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,20,20,True,0.999999999975825,0.9999999979788964,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,20,50,True,0.9999999994427632,0.9999999964441991,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1450,20,100,True,0.9999999988808329,0.9999999949055828,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,8,20,True,0.999999999975825,0.9999999979788964,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,8,50,True,0.9999999994427632,0.9999999964441991,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,8,100,True,0.9999999988808329,0.9999999949055828,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,20,20,True,0.999999999975825,0.9999999979788964,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,20,50,True,0.9999999994427632,0.9999999964441991,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0131,1550,20,100,True,0.9999999988808329,0.9999999949055828,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0132,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0132,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0132,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0132,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0132,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0132,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0132,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0133,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0133,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0134,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0134,1550,8,20,True,1.1841154276712995,1.0787652640411511,0.0,0.0,0.0,0.014697049823790439,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0134,1550,8,50,True,1.19814066411252,1.0829285560546744,0.0,0.0,0.0,0.015491474133664139,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0134,1550,8,100,True,1.1984809838542312,1.0830279420860291,0.0,0.0,0.0,0.015510440319803937,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0134,1550,20,20,True,1.1841154276712995,1.0787652640411511,0.0,0.0,0.0,0.014697049823790439,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0134,1550,20,50,True,1.19814066411252,1.0829285560546744,0.0,0.0,0.0,0.015491474133664139,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0134,1550,20,100,True,1.1984809838542312,1.0830279420860291,0.0,0.0,0.0,0.015510440319803937,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,8,20,True,0.9999705885574852,0.9999059058073173,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,8,50,True,0.9999297795299997,0.9998507832246164,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,8,100,True,0.9999297796739788,0.9998507833685543,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,20,20,True,0.9999705885574852,0.9999059058073173,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,20,50,True,0.9999297795299997,0.9998507832246164,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1450,20,100,True,0.9999297796739788,0.9998507833685543,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,8,20,True,0.9999705885574852,0.9999059047179362,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,8,50,True,0.9998667754401224,0.9996952842931912,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,8,100,True,0.9998558205006095,0.9996843353368557,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,20,20,True,0.9999705885574852,0.9999059047179362,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,20,50,True,0.9998667754401224,0.9996952842931912,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0135,1550,20,100,True,0.9998558205006095,0.9996843353368557,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,8,20,True,0.9999998382441764,0.9999993151726909,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,8,50,True,0.9999997275479757,0.9999991780877396,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,8,100,True,0.9999997278720058,0.9999991784117693,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,20,20,True,0.9999998382441764,0.9999993151726909,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,20,50,True,0.9999997275479757,0.9999991780877396,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1450,20,100,True,0.9999997278720058,0.9999991784117693,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,8,20,True,0.9999998382441764,0.9999993117771808,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,8,50,True,0.9999994579678646,0.9999981367651722,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,8,100,True,0.9999993548016659,0.9999979269653878,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,20,20,True,0.9999998382441764,0.9999993117771808,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,20,50,True,0.9999994579678646,0.9999981367651722,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0136,1550,20,100,True,0.9999993548016659,0.9999979269653878,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0137,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0137,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0137,1450,20,20,True,1.0000000009696342,1.0000000004515759,0.0,0.0,0.0,7.973188718445293e-11,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1450,20,50,True,1.0000000009930048,1.0000000004749565,0.0,0.0,0.0,8.369578206154199e-11,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1450,20,100,True,1.000000001002001,1.0000000004839538,0.0,0.0,0.0,8.522076597770503e-11,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,8,20,True,1.0000000009660182,0.9999999940635519,0.0,0.0,0.0,4.7805788200395206e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,8,50,True,1.0000000009210601,0.9999999937949396,0.0,0.0,0.0,3.2829552399251454e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,8,100,True,1.0000000009093946,0.9999999937797754,0.0,0.0,0.0,3.1802975798205666e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,20,20,True,1.0000000009660182,0.9999999940635519,0.0,0.0,0.0,4.7805788200395206e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,20,50,True,1.0000000009210601,0.9999999937949396,0.0,0.0,0.0,3.2829552399251454e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0137,1550,20,100,True,1.0000000009093946,0.9999999937797754,0.0,0.0,0.0,3.1802975798205666e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,8,20,True,1.2231820674172986,1.1873256877865184,0.06500000000000006,0.0,0.0,0.02797386502768695,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,8,50,True,1.257695970907115,1.237654561804394,0.13300000000000012,0.0,0.0,0.03474936342600915,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,8,100,True,1.2576959662529188,1.2376545552548455,0.13300000000000012,0.0,0.0,0.03474936252331106,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,20,20,True,1.2231820674172986,1.1873256877865184,0.06500000000000006,0.0,0.0,0.02797386502768695,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,20,50,True,1.257695970907115,1.237654561804394,0.13300000000000012,0.0,0.0,0.03474936342600915,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1450,20,100,True,1.2576959662529188,1.2376545552548455,0.13300000000000012,0.0,0.0,0.03474936252331106,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,8,20,True,1.2533588468744197,1.1879232180520902,0.06900000000000006,0.0,0.0,0.028743552626062055,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,8,50,True,1.4015251991032722,1.3194066578902346,0.16000000000000014,0.0,0.0,0.04569948803664406,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,8,100,True,1.4067724680226807,1.3264657638498007,0.16200000000000014,0.0,0.0,0.04655373380485518,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,20,20,True,1.2533588468744197,1.1879232180520902,0.06900000000000006,0.0,0.0,0.028743552626062055,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,20,50,True,1.4015251991032722,1.3194066578902346,0.16000000000000014,0.0,0.0,0.04569948803664406,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0138,1550,20,100,True,1.4067724680226807,1.3264657638498007,0.16200000000000014,0.0,0.0,0.04655373380485518,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0139,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0139,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0139,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0139,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0139,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0139,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0139,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0139,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0139,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0139,1550,20,20,True,1.0001423064843313,1.0000513602928998,0.0,0.0,0.0,1.0731614151305975e-05,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0139,1550,20,50,True,1.0001494217718068,1.0000544211002818,0.0,0.0,0.0,1.1288997323459509e-05,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0139,1550,20,100,True,1.0001505754026867,1.0000548052625378,0.0,0.0,0.0,1.137672269434835e-05,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0140,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0140,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0140,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0140,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0140,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0140,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0140,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0141,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0141,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0142,1450,8,20,True,1.3617460539594433,1.3532487593705622,0.17000000000000015,0.0,0.0,0.051185311607096697,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0142,1450,8,50,True,1.6048164865817098,1.5669778013009639,0.17000000000000015,0.16300000000000014,0.0,0.07573534434864693,0.75,0.9130000000000001,True,False,False,,,,
E0142,1450,8,100,True,1.604816422044807,1.5669777672658691,0.17000000000000015,0.16300000000000014,0.0,0.07573534042236604,0.75,0.9130000000000001,True,False,False,,,,
E0142,1450,20,20,True,1.3617460539594433,1.3532487593705622,0.17000000000000015,0.0,0.0,0.051185311607096697,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0142,1450,20,50,True,1.6048164865817098,1.5669778013009639,0.17000000000000015,0.16300000000000014,0.0,0.07573534434864693,0.75,0.9130000000000001,True,False,False,,,,
E0142,1450,20,100,True,1.604816422044807,1.5669777672658691,0.17000000000000015,0.16300000000000014,0.0,0.07573534042236604,0.75,0.9130000000000001,True,False,False,,,,
E0142,1550,8,20,True,1.3630645319833317,1.3532487593705622,0.17000000000000015,0.0,0.0,0.051193153915205944,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0142,1550,8,50,True,1.7961615996597604,1.7873484720505841,0.17000000000000015,0.17000000000000015,0.0,0.09835654181932427,0.75,0.9200000000000002,True,False,False,,True,False,False
E0142,1550,8,100,True,1.8408001419579985,1.8291541066839687,0.17000000000000015,0.17000000000000015,0.0,0.10208425589514028,0.75,0.9200000000000002,True,False,False,,,,
E0142,1550,20,20,True,1.3630645319833317,1.3532487593705622,0.17000000000000015,0.0,0.0,0.051193153915205944,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0142,1550,20,50,True,1.7961615996597604,1.7873484720505841,0.17000000000000015,0.17000000000000015,0.0,0.09835654181932427,0.75,0.9200000000000002,True,False,False,,,,
E0142,1550,20,100,True,1.8408001419579985,1.8291541066839687,0.17000000000000015,0.17000000000000015,0.0,0.10208425589514028,0.75,0.9200000000000002,True,False,False,,,,
E0143,1450,8,20,True,1.0000000170392267,1.0000000163180547,0.0,0.0,0.0,2.77389389369682e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1450,8,50,True,1.0000000176679895,1.0000000169273058,0.0,0.0,0.0,2.8776843140056663e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1450,8,100,True,1.000000015463413,1.0000000143120062,0.0,0.0,0.0,2.3768230702685217e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1450,20,20,True,1.0000000170392267,1.0000000163180547,0.0,0.0,0.0,2.77389389369682e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1450,20,50,True,1.0000000176679895,1.0000000169273058,0.0,0.0,0.0,2.8776843140056663e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1450,20,100,True,1.000000015463413,1.0000000143120062,0.0,0.0,0.0,2.3768230702685217e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,8,20,True,1.0000000170392267,1.0000000163180547,0.0,0.0,0.0,2.77389389369682e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,8,50,True,1.0000000176679895,1.0000000169273058,0.0,0.0,0.0,2.8776843140056663e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,8,100,True,1.000000015463413,1.0000000143120062,0.0,0.0,0.0,2.3768230702685217e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,20,20,True,1.0000000170392267,1.0000000163180547,0.0,0.0,0.0,2.77389389369682e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,20,50,True,1.0000000176679895,1.0000000169273058,0.0,0.0,0.0,2.8776843140056663e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0143,1550,20,100,True,1.000000015463413,1.0000000143120062,0.0,0.0,0.0,2.3768230702685217e-09,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0144,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0144,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0144,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0144,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0144,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0144,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0144,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0145,1450,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,8,20,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,8,50,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,8,100,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,20,20,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,20,50,False,,,,,,,,,,,,unattained_interval,,,
E0145,1550,20,100,False,,,,,,,,,,,,unattained_interval,,,
E0146,1450,8,20,True,1.0,0.9844145137069791,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1450,8,50,True,1.0,0.9754684199799032,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1450,8,100,True,1.0,0.9686302138639058,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1450,20,20,True,1.0,0.9844145137069791,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1450,20,50,True,1.0,0.9754684199799032,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1450,20,100,True,1.0,0.9686302138639058,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,8,20,True,1.0,0.9844145137069791,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,8,50,True,1.0,0.9754684199799032,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,8,100,True,1.0,0.9587169754636239,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,20,20,True,1.0,0.9844145137069791,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,20,50,True,1.0,0.9754684199799032,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0146,1550,20,100,True,1.0,0.9587169754636239,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0147,1450,8,20,True,1.0000000006529546,0.999999991529315,0.0,0.0,0.0,3.677518289075982e-12,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
E0147,1450,8,50,True,0.9999999835655142,0.999999933111971,0.0,0.0,0.0,0.0,nan,nan,False,False,False,ratio_or_span_below_threshold,,,
