config_id,law,m,prefactor_factor,T1_C,rho_switch,switch_density,T2_C,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1275,20,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1300,20,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,900,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,925,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,950,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,975,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1000,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1025,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1050,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1075,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1100,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1125,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1150,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1175,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1200,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1225,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1250,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1275,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,1500,0.9,0.9,1300,40,UNATTAINABLE_FIRST_STEP,False,0.9001628705228983,0.270441398392359,0.66,0.05,False,0.004011216733740028,0.1878557703489589,0.27183544014239075,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,900,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,925,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,950,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,975,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1000,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1025,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1050,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1075,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1100,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1125,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1150,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1175,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1200,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1225,20,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,900,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,925,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,950,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,975,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1000,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1025,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1050,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1075,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1100,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1125,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1150,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1175,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1200,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.75,0.75,1225,40,UNATTAINABLE_FIRST_STEP,False,0.7524341302318445,0.06454025773140408,0.66,0.05,False,6.48201085201797e-07,0.017412457810630628,0.07918636267667196,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,900,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,925,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,950,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,975,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1000,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1025,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1050,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1075,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1100,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1125,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1150,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1175,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1200,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1225,20,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,900,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,925,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,950,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,975,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1000,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1025,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1050,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1075,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1100,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1125,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1150,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1175,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1200,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.8,0.8,1225,40,UNATTAINABLE_FIRST_STEP,False,0.8004020897468686,0.07643207903139872,0.66,0.05,False,2.376606939819759e-05,0.033263809783982363,0.10550267530698051,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,900,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,925,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,950,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,975,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1000,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1025,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1050,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1075,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1100,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1125,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1150,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1175,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1200,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1225,20,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,900,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,925,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,950,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,975,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1000,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1025,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1050,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1075,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
GB_diffusion_closed_shrinkage__m3__x1,GB_diffusion_closed_shrinkage,3,1.0,1250,0.85,0.85,1100,40,UNATTAINABLE_FIRST_STEP,False,0.8506534147046815,0.1093522426248606,0.66,0.05,False,3.733903268827925e-05,0.039271389062012094,0.14277748939855986,25
