candidate_id,family,generation,persistence_h,migration_coupling,q_TJ,partition,material_id,G0_nm,T1_C,rho_switch,topology_divergence_score,persistence_score,migration_factor_projection,rho_dot_invariant,rejection_reason,second_step_time_h,state_difference,migration_factor
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,5.9,4.260000872940842,0.19011403689005563
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.0,4.242287797171324,0.19075640992842632
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.1000000000000005,4.224648372338173,0.19140044051471214
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.2,4.207082292200931,0.1920461294605966
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.300000000000001,4.189589251792489,0.19269347755308364
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.4,4.172168947413788,0.19334248555434844
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.5,4.154821076628553,0.19399315420158822
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.6000000000000005,4.1375453382580325,0.19464548420687341
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.7,4.120341432375782,0.19529947625699856
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.800000000000001,4.103209060302446,0.1959551310133342
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,6.9,4.0861479246005805,0.19661244911167833
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.0,4.069157729069484,0.19727143116210832
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.1000000000000005,4.052238178740056,0.19793207774883317
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.2,4.03538897986968,0.19859438943004576
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.300000000000001,4.018609839937118,0.1992583667377757
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.4,4.001900467637436,0.19992401017774214
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.5,3.9852605728769466,0.20059132022920712
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.6000000000000005,3.968689866768168,0.20126029734482895
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.7,3.952188061624815,0.20193094195051622
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.800000000000001,3.9357548709568007,0.20260325444528185
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,7.9,3.9193900094652627,0.20327723520109764
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.0,3.903093193037612,0.2039528845627489
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.1,3.886864138742598,0.20463020284769007
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.200000000000001,3.870702564825397,0.20530919034589984
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.3,3.854608190702725,0.20598984731973718
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.4,3.838580736957959,0.2066721740037979
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.5,3.822619925336291,0.20735617060477102
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.6,3.806725478739897,0.20804183730129602
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.700000000000001,3.7908971212231237,0.20872917424382065
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.8,3.7751345779877,0.20941818155445835
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,8.9,3.7594375753779654,0.21010885932684725
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.0,3.7438058408761195,0.2108012076260088
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.1,3.72823910309749,0.21149522648820693
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.200000000000001,3.7127370917858213,0.21219091592080833
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.3,3.6972995378085844,0.21288827590214243
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.4,3.6819261731523,0.21358730638136242
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.5,3.666616730917892,0.2142880072783065
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.600000000000001,3.6513709453160454,0.21499037848335986
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.700000000000001,3.6361885516626025,0.21569441985731705
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.8,3.6210692863739573,0.21640013123124496
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,9.9,3.6060128869624855,0.21710751240634657
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.0,3.5910190920319858,0.21781656315382472
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.100000000000001,3.5760876412731415,0.21852728321474713
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.200000000000001,3.561218275459003,0.21923967229991165
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.3,3.5464107364404835,0.21995373008971225
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.4,3.5316647671418817,0.22066945623400547
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.5,3.5169801115564154,0.22138685035197775
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.600000000000001,3.5023565147417792,0.2221059120320134
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.700000000000001,3.487793722815715,0.22282664083156295
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.8,3.473291482951611,0.22354903627701234
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,10.9,3.4588495433741024,0.22427309786355332
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.0,3.4444676533547103,0.22499882505505336
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.100000000000001,3.430145563207483,0.22572621728392758
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.200000000000001,3.415883024284662,0.2264552739510105
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.3,3.4016797889723662,0.2271859944254291
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.4,3.387535610686292,0.22791837804447618
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.5,3.3734502438674348,0.22865242411348474
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.600000000000001,3.35942344397782,0.22938813190570342
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.700000000000001,3.3454549674962664,0.23012550066217186
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.8,3.331544571914149,0.23086452959159806
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,11.9,3.3176920157311955,0.23160521787023555
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.0,3.303897058451292,0.2323475646417618
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.100000000000001,3.2901594605783044,0.23309156901715772
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.200000000000001,3.276478983611926,0.23383723007458748
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.3,3.2628553900435313,0.2345845468592797
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.4,3.2492884433520577,0.2353335183834093
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.5,3.235777907999894,0.23608414362597996
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.600000000000001,3.222323549428797,0.23683642153270837
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.700000000000001,3.2089251340558134,0.2375903510159084
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.8,3.195582429269229,0.23834593095437676
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,12.9,3.1822952034245278,0.23910316019327965
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.0,3.169063225840374,0.23986203754403995
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.100000000000001,3.155886266794599,0.24062256178422603
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.200000000000001,3.142764097520224,0.24138473165744098
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.3,3.1296964902014803,0.24214854587321302
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.4,3.1166832179698565,0.24291400310688718
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.5,3.1037240549001615,0.24368110199951756
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.600000000000001,3.0908187760065986,0.2444498411577612
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.700000000000001,3.0779671572388634,0.24522021915377235
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.8,3.0651689754782523,0.24599223452509833
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,13.9,3.0524240085337877,0.2467658857745765
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.0,3.039732035138362,0.24754117137023166
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.100000000000001,3.027092834944896,0.24831808974517552
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.200000000000001,3.014506188522515,0.24909663929750636
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.3,3.0019718773527333,0.2498768183902108
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.4,2.989489683825669,0.25065862535106576
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.5,2.977059391236259,0.2514420584725421
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.600000000000001,2.9646807837805005,0.2522271160117096
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.700000000000001,2.9523536465517033,0.2530137961901427
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.8,2.940077765536758,0.2538020971938278
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,14.9,2.927852927612423,0.25459201717307123
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.0,2.9156789205416214,0.2553835542424093
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.100000000000001,2.903555532969757,0.25617670648051916
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.200000000000001,2.8914825544210476,0.2569714719301303
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.3,2.8794597752948685,0.25776784859793844
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.4,2.8674869868621125,0.2585658344545202
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.5,2.8555639812615685,0.2593654274342486
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.600000000000001,2.8436905514963127,0.2601666254352108
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.700000000000001,2.831866491430113,0.26096942631912634
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.8,2.8200915957838513,0.2617738279112672
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,15.9,2.808365660131961,0.262579828000379
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.0,2.7966884808988755,0.2633874243386035
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.1,2.7850598553554957,0.26419661464140287
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.2,2.7734795816156694,0.26500739658748484
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.3,2.761947458632686,0.26581976781872946
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.400000000000002,2.750463286195788,0.26663372594011747
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.5,2.739026864926693,0.26744926851965956
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.6,2.7276379962761337,0.26826639308832784
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.7,2.7162964825204097,0.26908509713998796
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.8,2.705002126757955,0.2699053781313333
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,16.900000000000002,2.693754732905922,0.2707272334818202
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.0,2.6825541056967728,0.27155066057360505
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.1,2.671400050674893,0.27237565675148245
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.2,2.6602923741932134,0.2732022193228255
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.3,2.6492308834098504,0.27403034555752676
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.400000000000002,2.638215386284754,0.27486003268794174
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.5,2.62724569157638,0.27569127790883274
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.6,2.616321608838362,0.2765240783773158
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.7,2.6054429484162136,0.27735843121280745
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.8,2.5946095214440272,0.2781943334969746
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,17.900000000000002,2.5838211398412025,0.27903178227368497
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.0,2.573077616309177,0.2798707745489597
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.1,2.5623787643281744,0.2807113072909273
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.2,2.551724398153969,0.28155337742977926
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.3,2.5411143328146566,0.28239698185772766
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.400000000000002,2.5305483841074485,0.2832421174289637
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.5,2.52002636859547,0.2840887809596186
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.6,2.5095481036045757,0.28493696922772566
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.7,2.49911340722018,0.28578667897318466
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.8,2.4887220982840974,0.28663790689772706
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,18.900000000000002,2.4783739963913978,0.28749064966488347
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.0,2.468068921887275,0.288344903899953
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.1,2.457806695863926,0.2892006661899739
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.200000000000003,2.4475871401574474,0.2900579330836961
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.3,2.4374100773447402,0.2909167010915554
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.400000000000002,2.4272753307404304,0.2917769666856498
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.5,2.4171827243938018,0.29263872629971727
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.6,2.40713208308574,0.2935019763291153
B_REMOVE_079,connected_removable_inventory,3.0,24.0,1,1,0.75,E0021,100,1500,0.88,5.44720535647223,5.011670863561207,0.16634310538544983,True,,19.700000000000003,2.3971232323256926,0.294366713130802
