mode,state_kind,T2_C,hold_h,initial_rho,initial_G_nm,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,final_rho,final_G_um,Delta_rho_open,Delta_rho_closed,PR_topology_transfer,closed_inventory_formed,final_A_closed,classification,strict_success,candidate_state_injected,diagnostic_only
mechanistic_GB_diffusion,candidate_like_injected,1200,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999725911464569,0.6290233812268876,0.004630059501125877,0.12,5.262709615689927e-05,0.007709642968910298,0.9949042094810141,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion,candidate_like_injected,1225,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999745290020786,0.9346624096230088,0.007066533813855878,0.12,9.511094404491774e-05,0.00770955522532165,0.9962276526210807,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion,candidate_like_injected,1250,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999763769522138,1.3846928200932616,0.010191521203076556,0.12,0.00015601200586689247,0.007709409895461995,0.996317670374005,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion,candidate_like_injected,1275,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999767220321699,2.004813255468,0.014505595666739134,0.12,0.00023511320971673208,0.007709173033012501,0.9964822763152391,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion,candidate_like_injected,1300,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999775556147288,2.7973611816909325,0.020208900994048047,0.12,0.0003239487149851477,0.007708792865603565,0.9968657633933427,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,900,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800061180750713,0.11702987074042019,5.875259121124632e-06,2.1540380910165276e-08,7.663129434324685e-10,0.014376891043937032,0.9999999955902972,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,925,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800156958312361,0.11707226798645057,1.5069536838575785e-05,5.8403251905783405e-08,2.5356379567997765e-09,0.014374626229045827,0.9999999880443494,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,950,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800387155729082,0.11716877491209655,3.716122057772979e-05,1.5202798968377463e-07,7.978835837325581e-09,0.014369183313887963,0.9999999688819019,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,975,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8800919431633291,0.11738119918164637,8.822287056869188e-05,3.807931306586035e-07,2.3909349512365374e-08,0.014356600507905009,0.9999999220758004,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1000,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8802102668520718,0.11783394708445279,0.00020166180416308097,9.194836141302501e-07,6.819598533152602e-08,0.014328642530490258,0.9999998119403192,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1025,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8804622059279137,0.11876890385985861,0.0004429364429706769,2.1432460983567222e-06,1.8446143516791125e-07,0.014269175651530292,0.9999995621303596,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1050,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8809637350736159,0.12063821575659785,0.0009234041330627361,4.826029553432461e-06,4.694703716224278e-07,0.014151068125031314,0.9999990161096013,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1075,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8818332203830455,0.12424345178135623,0.0017533925188954382,1.0505148680104648e-05,1.1164751296841986e-06,0.013947250271613566,0.9999978657038786,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1100,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8831460496706274,0.13084239519670285,0.0029917423756347806,2.212197308961089e-05,2.4720938674077933e-06,0.01364154359512527,0.9999955260291893,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1125,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8850046352076016,0.14233620165544655,0.004713012976230123,4.508642553860517e-05,5.056351955935049e-06,0.013213349139470705,0.9999909318302236,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1150,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8874253160418657,0.1616207674382949,0.006885890691179424,8.906179562899043e-05,9.52700185906236e-06,0.012664913356545432,0.9999821957691198,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1175,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8903131153593196,0.1926660396386793,0.009696558665272971,0.00017098793493534046,1.7220444764420495e-05,0.012025135678500148,0.999966038527919,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1200,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8934877446457756,0.2410302674887388,0.012865411028228635,0.00032078751267442657,2.926192191345566e-05,0.011344687043192516,0.9999368259350141,DENSIFICATION_EXHAUSTION_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1225,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.8968282165388597,0.31482831750399687,0.016117118586183275,0.0005877020288893316,4.66744318632091e-05,0.010661214578393736,0.99988510496818,MIXED_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1250,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9002649383477758,0.42653183405482326,0.019526454788944922,0.0010541819734521674,7.145621019257092e-05,0.010003196796646203,0.9997954176643855,MIXED_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1275,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9038264276858055,0.5955843920330547,0.023250676269257007,0.0018536893952163659,0.0001064857997230773,0.009387473439575817,0.9996433296717978,MIXED_FAILURE,False,True,True
mechanistic_renewal_limited,candidate_like_injected,1300,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9076652508731792,0.8506117465692827,0.02787635754527915,0.0031949305494242625,0.00015761366445620563,0.009274428714302079,0.9993924176638354,MIXED_FAILURE,False,True,True
mechanistic_gas_accommodation,candidate_like_injected,900,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669441989603,0.11715244407441688,1.0984925621742455e-06,0.12,6.481650025686428e-10,0.007709763804029414,0.9949944313707724,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,925,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669493812569,0.11736861571234418,2.8186581820004162e-06,0.12,2.146361031368168e-09,0.0077097637745455385,0.9949959527668031,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,950,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669618210046,0.11785982516304813,6.957459300041677e-06,0.12,6.766467584198506e-09,0.007709763703567583,0.994999606970936,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,975,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669905151379,0.11893701213940573,1.6554548294644307e-05,0.12,2.0363485355462698e-08,0.0077097635387835765,0.9950080493986568,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1000,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999670540096389,0.12121530223457166,3.8031891116539705e-05,0.12,5.863595470550017e-08,0.007709763169044061,0.9950267996856829,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1025,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671881106129,0.12585055457771974,8.444515227131818e-05,0.12,1.6181068110625674e-07,0.007709762365647263,0.9950667073043008,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1050,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999674538531915,0.134875512795164,0.00017756951660559587,0.12,4.2829823145433215e-07,0.007709760801149844,0.9951466855630179,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1075,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999679366102796,0.15157889989107698,0.0003499135360746516,0.12,1.0873942956142e-06,0.007709757920702973,0.9952941861016227,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1100,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999687389165232,0.18089605160857047,0.0006609018158258233,0.12,2.64298826373285e-06,0.007709752561808215,0.995546709696484,SUCCESS,True,True,True
mechanistic_gas_accommodation,candidate_like_injected,1125,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.999966504665194,0.22987374811259637,0.0012045674104796736,0.12,6.0646287537844016e-06,0.007709742809264541,0.9957832093638613,SUCCESS,True,True,True
